# 0.131933, 0.0931994, 0.0827377, 0.0865592, 0.00681544, 0.00544404, 0.132263, 0.17282, 0.164233, 0.151818, 0.156449, 0.156914, 0.169325, 0.155585, 0.16852, 0.157154, 0.155076, 0.167721, 0.158456, 0.159289, 0.16453, 0.168888, 0.16904, 0.148101, 0.161539, 0.153115, 0.172541, 0.147561, 0.152639, 0.168862, 0.156523, 0.175491, 0.152019, 0.153243, 0.142965, 0.162741, 0.151878, 0.163273, 0.161427, 0.163489, 0.0280377, 0.0267271, 0.170308, 0.156832, 0.124371, 0.142102, 0.165061, 0.0935703, 0.216795, 0.150436, 0.217157, 0.107614, 0.146347, 0.172721, 0.138855, 0.160929, 0.16279, 0.198914, 0.173972, 0.112425, 0.127727, 0.187227, 0.162224, 0.124864, 0.133824, 0.164985, 0.149687, 0.185939, 0.314976, 0.109017, 0.183966, 0.109926, 0.188205, 0.162624
101.604,0.91865,0.0681975,6,63,0,-67.9234,-0.233912,0.270796,0.109564,-0.43526,0.00784947,0.16451,-0.151708,0.247621,0.102865,-0.28423,-0.323653,-0.167328,-0.0667443,-0.127864,0.403297,0.0125279,-0.0821738,-0.24416,-0.436033,0.124045,-0.171784,-0.226561,-0.12781,-0.50376,-0.686349,-0.113148,-0.135937,-0.115541,-0.074166,-0.139173,-0.538239,0.147819,-0.408612,-0.217938,-0.0814047,-0.382904,-0.0909976,-0.595835,-0.0988146,0.167952,1.58929,0.764235,9.37459,8.88355,3.05157,6.47538,3.98115,1.23435,12.4714,4.99333,3.59296,0.918662,11.043,7.16408,1.79172,8.49661,1.74814,20.9168,10.0847,3.43635,2.77406,12.4591,10.3962,5.73939,4.24583,10.8523,5.62135,6.72585,10.6491,0.655524,8.80891,2.60578,4.66285,13.591,0.79182,0.408989,0.368957,0.524064,0.620688,0.560178,1.0889,0.693868,0.609827,0.442359,0.253836,0.803253,0.19478,0.146096,0.0803372,-0.293785,-0.320698,-0.234935,0.235806,0.0859048,0.129716,-0.0924894,-0.871261,0.145644,-0.7459,-0.384928,-0.574977,-0.546848,-0.575737,-0.943478,-0.266718,-0.173599,0.311778,0.399154,0.408793,0.371902,0.349625,0.363506,0.251825,0.333173,0.352099,0.391179,0.43688,0.30933,0.451458,0.463541,0.479927,0.572923,0.579494,0.558465,0.44132,0.478537,0.467616,0.523106,0.705008,0.463653,0.678285,0.595061,0.639911,0.633404,0.640086,0.719802,0.566287,0.543291
101.346,0.961915,0.0681975,5,63,0,-62.1221,-0.0376545,0.515152,0.20297,-0.376535,-0.105865,0.0357765,-0.229379,0.262793,-0.235161,-0.268544,-0.0918267,0.203412,0.279463,-0.510283,0.315594,-0.435251,-0.117609,-0.150257,-0.615539,-0.0233508,-0.224123,-0.29388,-0.439009,-0.371875,-0.623403,-0.154296,-0.0816921,0.0372816,-0.41986,-0.0771081,-0.214494,0.000634299,-0.673454,0.0612889,-0.381413,-0.400653,-0.0523399,-0.352025,-0.00508708,-0.117736,1.46579,0.785176,9.57609,12.1974,3.45323,8.43233,3.79589,1.20704,9.94644,6.38521,4.01055,1.06037,8.19697,5.20937,1.4137,6.27339,2.40001,16.3314,9.32747,4.70197,3.56159,8.39181,8.01821,4.43778,3.53273,11.5842,3.63336,6.99533,11.8318,0.786843,6.9919,2.68019,3.94361,11.9885,0.465938,0.37504,0.559974,0.871645,1.0011,0.203141,1.06188,0.368552,0.542407,0.583707,0.073235,0.80921,0.0838273,-0.068094,-0.248999,-0.206514,-0.303128,-0.0235146,0.156419,0.317672,-0.172335,0.0360434,-0.653288,-0.391256,-1.05473,-0.362269,-0.90939,-0.865293,-0.699454,-0.593626,-0.416321,-0.4415,0.385578,0.407324,0.363554,0.294912,0.268725,0.449389,0.25695,0.408891,0.367628,0.35808,0.481699,0.308059,0.479055,0.517017,0.56193,0.551446,0.575207,0.505878,0.460975,0.421243,0.542978,0.49099,0.657751,0.596585,0.741683,0.58959,0.712875,0.703765,0.668067,0.644197,0.602603,0.608616
103.626,0.997889,0.0681975,6,63,0,-64.2228,-0.599323,-0.0634901,-0.0696815,-0.620741,-0.0889484,0.255141,0.0966814,0.206967,-0.173565,0.126768,0.231266,0.366818,0.500448,-0.0610477,0.299975,-0.140261,0.229048,0.0206034,-0.165748,0.25219,0.0835669,0.0510079,-0.0528856,0.165367,-0.048996,0.396561,0.0435208,0.168562,-0.0692561,0.11976,0.441665,0.0746579,-0.190483,0.316807,0.184277,0.225446,0.23618,-0.00882847,0.126116,0.274935,1.53782,0.85577,3.51878,6.46018,4.29679,2.99907,4.1976,1.05397,5.49966,2.62156,43.5084,2.3724,2.29273,5.95115,11.6809,7.73506,7.33709,4.346,3.34416,1.75805,2.76024,12.0552,6.05942,2.17808,1.68454,3.58134,3.37447,5.19172,37.8864,0.792036,11.0654,2.75477,11.1668,4.73381,0.251817,0.503826,0.615228,0.764586,0.943089,0.37469,0.763326,0.371414,0.619913,0.473599,0.249279,0.788027,0.209648,0.108054,-0.25098,-0.0534379,0.0874401,-0.30146,0.110922,0.0464052,-0.219026,-0.367993,-0.348909,-0.226345,-0.932733,-0.235885,-0.90631,-0.361764,-0.954507,-0.63372,-0.416221,-0.418991,0.437376,0.376642,0.350868,0.317651,0.280277,0.407408,0.317925,0.408199,0.349801,0.383765,0.438001,0.312592,0.447779,0.473013,0.562418,0.513356,0.478154,0.574799,0.472298,0.488401,0.554539,0.590974,0.586353,0.556346,0.717629,0.558699,0.712245,0.589467,0.722021,0.653332,0.602579,0.603242
112.962,0.875961,0.0681975,6,63,0,-59.0176,-0.377912,-0.222656,-0.198795,-0.537342,-0.102019,0.191254,0.217526,0.160435,0.199448,0.101841,0.307187,0.17199,0.282202,0.158459,0.334908,0.231256,0.272597,0.342109,-0.09909,0.451218,-0.0319324,0.0251022,0.10002,0.123072,0.136696,0.172722,0.278972,0.163474,0.141243,0.135569,-0.159737,0.0446951,0.131291,0.12829,-0.0225095,0.257851,0.349477,0.266505,0.00584273,0.0111644,1.689,0.758644,7.27879,18.631,3.0403,3.82805,4.68017,1.2266,10.4284,3.81968,16.8316,1.0836,5.90791,6.45695,3.60439,7.49706,2.30702,16.202,5.66655,4.04957,5.03576,8.06182,5.43379,2.52204,2.61093,5.44383,4.56287,7.8623,41.8293,0.428658,4.76845,4.4336,2.47875,8.71409,0.441465,0.288434,0.501698,0.382336,0.544014,0.412354,0.620474,0.572247,0.475025,0.615798,0.131051,0.819921,-0.000855806,-0.0229999,-0.139336,-0.140038,0.17965,-0.437266,0.242746,0.0112148,-0.0426882,-0.33463,-0.785147,-0.22196,-0.438694,-0.32566,-0.89064,-0.235689,-0.633463,-0.168876,-0.436231,-0.503395,0.391392,0.428387,0.377142,0.405564,0.367254,0.398348,0.349674,0.360719,0.383428,0.350738,0.467284,0.30578,0.500214,0.50575,0.534778,0.534952,0.455208,0.607607,0.43961,0.497196,0.51067,0.582886,0.686788,0.555263,0.607948,0.580703,0.709022,0.558651,0.653274,0.542119,0.607361,0.623257
104.437,0.995101,0.0681975,6,63,0,-66.5722,-0.484321,0.223214,-0.0343048,-0.354709,-0.286498,0.142299,0.0090287,0.319924,0.346994,-0.171454,-0.00377009,0.267108,0.305502,-0.0930727,0.256647,-0.341989,0.249401,-0.477149,-0.0238278,-0.070441,0.251168,0.355491,-0.173148,0.0506641,-0.529747,0.033351,0.283723,0.139824,0.38721,0.653683,0.0374107,0.566651,-0.301711,-0.0670188,0.333865,-0.32666,0.122145,-0.222704,0.390498,0.315695,1.2471,0.875428,5.06566,14.8635,3.16271,5.98267,2.85976,0.769569,7.59437,3.38869,8.44616,2.24354,2.59011,6.95425,3.36472,11.2611,5.01063,12.7024,10.8987,2.37965,3.68779,3.11051,14.1102,4.26328,1.86805,6.99029,5.32106,5.35308,14.6958,0.986832,4.96859,2.61745,10.371,15.9911,0.872925,0.198827,0.388746,0.704096,0.887021,0.466211,0.904873,0.461887,0.664153,0.137724,0.468749,0.811259,0.254984,0.136951,-0.533988,-0.376883,-0.492578,-0.578734,0.098536,0.0235761,0.182019,0.0393659,-0.777247,-0.030114,-0.960719,-0.794966,-0.767624,-1.16579,-1.30176,-0.503706,-0.304096,-0.187664,0.294646,0.450456,0.404019,0.330905,0.291725,0.385513,0.28805,0.386538,0.339807,0.465623,0.384912,0.307622,0.436597,0.465816,0.630413,0.593121,0.620714,0.640776,0.475386,0.494106,0.45462,0.49016,0.685086,0.507528,0.723266,0.688897,0.683007,0.762382,0.786131,0.62333,0.575443,0.546779
111.52,0.944469,0.0681975,6,63,0,-72.1635,-0.712177,0.184067,0.110168,-0.290695,-0.0860871,0.2455,-0.0317443,0.184666,0.216254,-0.134957,-0.0565361,0.174288,0.272025,0.115272,0.318973,-0.282697,0.0624737,0.0798948,-0.0245402,0.0226914,-0.125535,0.0441305,-0.174843,-0.232896,-0.353949,-0.00249287,-0.173438,-0.0233478,0.178641,-0.0600134,0.0121857,0.206685,0.00939213,-0.233508,0.0575258,-0.249312,-0.141827,0.062924,0.146481,0.150373,1.58963,0.827355,3.59205,5.95305,3.86395,4.77855,5.06648,1.41927,11.0158,5.18025,18.6954,0.968587,8.24999,7.67961,4.75993,5.5429,3.69379,5.78205,2.44367,3.94118,2.63751,19.7745,3.78362,2.36042,2.94663,6.18893,2.23384,7.0789,38.3791,0.379483,17.0645,1.65727,3.95169,4.71649,0.735601,0.337621,0.422723,0.66691,0.808075,0.644641,0.875068,0.320167,0.548414,0.625967,0.484785,0.64894,0.0376653,0.140517,-0.323957,-0.402054,-0.180727,-0.632585,-0.0670296,-0.0989663,0.0762973,-0.488034,-0.577879,0.0875772,-0.533902,-0.594775,-0.821468,-0.643986,-1.1177,-0.366787,-0.204765,-0.346152,0.323967,0.416388,0.395865,0.339189,0.308301,0.344198,0.294201,0.420635,0.366232,0.348426,0.381123,0.343228,0.490585,0.464928,0.580288,0.599181,0.545059,0.653075,0.516751,0.524721,0.480935,0.619643,0.640579,0.47812,0.630393,0.64446,0.694548,0.655654,0.753562,0.590682,0.551013,0.585684
113.714,0.926026,0.0681975,6,63,0,-73.9144,0.487178,-0.111864,-0.373404,-0.612118,-0.233656,0.0459513,-0.285876,0.192697,-0.0917551,-0.224533,-0.254759,-0.267789,-0.321382,-0.0430402,-0.289678,-0.356698,0.100493,-0.278162,-0.620979,-0.159414,-0.44404,-0.455186,-0.722231,-0.245598,-0.422716,-0.217305,-0.102115,-0.423936,-0.104299,-0.132787,-0.185091,-0.110516,-0.428613,-0.423183,-0.399102,-0.38107,-0.302919,-0.289624,-0.184397,-0.386007,1.12394,0.978902,8.39612,16.4044,4.04533,7.16173,3.32565,0.578034,4.91493,3.57845,10.3104,2.14733,2.15304,5.9122,5.55758,11.8928,4.16123,12.147,10.2748,2.20117,3.002,5.56265,6.92227,3.67007,1.53423,6.63108,5.52719,5.85625,35.6821,0.587836,5.35171,3.02427,11.7852,15.2583,0.645026,0.385306,0.373215,0.396454,0.460735,0.720942,0.546842,0.606764,0.746601,0.531157,0.0886003,0.867519,-0.11449,-0.306981,-0.619978,-0.197748,-0.0659644,-0.179753,0.0732917,-0.122203,0.124896,-0.167158,-0.430359,-0.318284,-0.54694,-0.667836,-0.808196,-0.716395,-0.974962,-0.0996641,-0.401848,-0.377391,0.344111,0.404848,0.407764,0.402165,0.386812,0.327185,0.366597,0.352798,0.321562,0.370247,0.477864,0.295771,0.528591,0.576148,0.650214,0.549277,0.516485,0.544818,0.481685,0.530513,0.468817,0.541692,0.605959,0.578906,0.633425,0.661018,0.691725,0.671813,0.726107,0.524895,0.599132,0.593244
105.945,0.951386,0.0681975,6,63,0,-74.9848,0.229071,0.340151,-0.288955,-0.771488,-0.0365691,0.0841308,-0.310195,0.251523,-0.134193,-0.530105,-0.313123,-0.321702,-0.208495,-0.737925,-0.000410942,-0.38232,-0.282178,-0.692329,-0.350825,-0.360973,-0.136868,-0.130629,-0.222131,-0.523126,-0.440622,-0.34072,-0.148902,-0.146392,-0.476085,0.0623985,-0.544406,-0.276906,-0.57938,-0.137697,-0.346379,-0.202509,-0.332454,-0.353763,-0.0991398,-0.118524,1.48263,1.22586,8.71295,9.48838,2.47879,3.56481,2.5138,0.975465,4.92987,3.36968,16.0805,1.46626,6.21992,5.1701,2.2351,11.3173,4.78164,6.38087,4.20333,2.82885,2.34023,9.7073,6.18879,5.09674,1.74371,5.00695,6.70814,1.5459,20.8628,0.372679,15.5289,1.72165,6.39999,6.01992,0.799358,0.383578,0.6034,0.600496,0.732151,0.199883,0.94875,0.586709,0.637182,0.252575,0.578469,0.617989,0.067836,0.0456928,-0.12994,-0.439449,-0.231661,-0.412533,0.0316777,-0.0229809,-0.364026,0.0562681,-0.951777,-0.52453,-0.966883,-0.468033,-0.856329,-0.547036,-0.883558,-0.693017,-0.425218,-0.486161,0.310163,0.405264,0.353566,0.35423,0.324723,0.450195,0.279136,0.35739,0.345884,0.43719,0.359285,0.350239,0.483047,0.488579,0.532439,0.608128,0.557658,0.601695,0.492081,0.505745,0.590015,0.485937,0.721472,0.628206,0.724498,0.614918,0.701893,0.633448,0.707559,0.666638,0.604731,0.619202
114.956,0.85117,0.0681975,6,63,0,-72.491,0.476982,-0.0779691,-0.220834,-0.7292,-0.142628,0.055022,-0.367886,0.15802,-0.295244,-0.392677,-0.357335,-0.300891,-0.242389,-0.161568,-0.34864,-0.378291,-0.102455,-0.186926,-0.606853,-0.0890165,-0.49519,-0.409699,-0.737506,-0.289759,-0.385507,-0.237311,-0.285154,-0.405924,-0.143054,-0.253869,-0.342874,-0.138991,-0.451376,-0.471139,-0.613757,-0.320485,-0.514784,-0.254064,-0.407387,-0.340719,1.29658,0.800592,4.95718,16.2995,2.63079,3.35183,5.14714,0.630199,4.09798,3.19319,10.7294,1.44184,6.4558,5.78873,2.14823,8.89499,4.40522,9.1888,6.16968,2.07449,2.11193,8.74655,8.23637,4.94448,1.78352,3.75661,3.67416,2.44447,49.4984,0.388484,10.9306,2.11585,10.9346,5.38849,0.432305,0.257384,0.303797,0.38238,0.512835,0.582586,0.439792,0.487629,0.569746,0.584902,0.104092,0.815647,-0.0264106,-0.0516162,-0.434445,-0.0199066,0.0998772,-0.0276891,0.0895331,0.0189027,0.237494,-0.0611781,-0.614597,-0.333878,-0.645611,-0.715514,-1.01245,-0.620208,-1.07399,-0.260116,-0.635158,-0.457466,0.393576,0.436007,0.42463,0.405553,0.374529,0.358338,0.39179,0.380452,0.361295,0.357805,0.474,0.306688,0.506602,0.512901,0.606935,0.504976,0.475051,0.506922,0.477632,0.495274,0.440904,0.51529,0.648989,0.582703,0.656021,0.671618,0.7335,0.650266,0.745355,0.564665,0.653658,0.612413
128.56,0.982747,0.0681975,6,63,0,-91.6791,-0.0587269,0.436428,0.0211952,-0.184255,-0.136766,0.110876,-0.28425,0.107328,-0.250537,-0.363705,-0.342112,-0.332519,-0.277209,-0.173928,-0.0901964,-0.385784,-0.0461399,-0.220008,-0.419439,-0.169425,-0.460638,-0.394276,-0.575097,-0.167761,-0.251641,-0.229516,-0.266438,-0.404162,-0.188165,-0.306334,-0.324598,-0.169101,-0.326172,-0.382987,-0.291179,-0.329821,-0.347752,-0.202237,-0.398149,-0.273065,1.12697,1.14458,7.5668,10.5212,2.66537,6.45842,3.25012,0.808193,13.8622,3.27556,13.8438,1.45161,4.38402,5.10067,5.20452,7.48138,3.39227,3.23555,5.21372,2.43193,2.41097,8.89677,6.09209,3.88764,2.14633,8.37137,1.22698,4.9874,21.7686,0.683465,5.80551,2.36663,4.58421,14.4691,0.67466,0.487189,0.519396,0.550218,0.674525,0.76719,0.893381,0.672096,0.825983,0.747647,0.489836,0.925607,-0.119931,-0.159716,-0.451413,-0.0759211,0.104988,-0.311663,-0.0159564,-0.163717,0.00982198,-0.3466,-0.470052,-0.124647,-0.397324,-0.444102,-0.616505,-0.444009,-0.826991,-0.0929387,-0.443342,-0.269913,0.337454,0.380556,0.372994,0.365814,0.337484,0.317087,0.290413,0.338028,0.304495,0.321334,0.379932,0.283817,0.529947,0.539844,0.610975,0.518971,0.473777,0.577291,0.503989,0.540838,0.497545,0.585793,0.615396,0.531121,0.598044,0.609236,0.649423,0.609214,0.695718,0.523218,0.609055,0.567072
120.629,0.807686,0.0681975,6,63,0,-79.0958,-0.0537177,0.347006,0.021637,-0.172415,-0.132366,0.104821,-0.289223,0.108646,-0.281204,-0.210455,-0.319262,-0.30235,-0.312161,-0.180896,-0.157139,-0.359597,-0.0351023,-0.265099,-0.407448,-0.202782,-0.483317,-0.303066,-0.57104,-0.157206,-0.29182,-0.271596,-0.295898,-0.492464,-0.175604,-0.252015,-0.517734,-0.0888446,-0.29977,-0.333214,-0.262976,-0.24103,-0.299582,-0.0952032,-0.479945,-0.194981,1.13858,1.15354,8.42273,9.70691,2.53644,6.83119,3.0607,0.800934,14.9941,3.27717,14.2128,1.58393,4.30861,4.7271,5.6681,7.7227,3.24017,3.04952,5.24458,2.47823,2.2552,9.11463,5.43935,3.56253,2.17064,8.86812,1.24115,5.16501,20.4398,0.681012,5.45437,2.55562,4.72467,14.7571,0.532013,0.53085,0.432316,0.469774,0.526739,0.647731,0.71258,0.582035,0.726749,0.589211,0.39036,0.774807,-0.156792,-0.0792727,-0.452068,-0.0690534,0.0501147,-0.346856,-0.0566951,-0.260486,0.0152809,-0.289229,-0.654453,-0.0467412,-0.364576,-0.390795,-0.571292,-0.349977,-0.756859,0.0146341,-0.522116,-0.187876,0.370048,0.370319,0.393573,0.38467,0.371278,0.343501,0.329029,0.358464,0.325909,0.356816,0.403631,0.31544,0.539118,0.519808,0.611131,0.517256,0.487474,0.585855,0.51417,0.564756,0.49618,0.571807,0.658013,0.511683,0.590148,0.596474,0.639061,0.586612,0.680671,0.496342,0.627642,0.546831
124.642,0.975826,0.0681975,6,63,0,-92.9057,-0.472566,0.172971,0.213631,1.94349e-05,-0.202579,0.199486,-0.198118,0.144486,0.040875,-0.284228,-0.177476,0.00814913,-0.446585,-0.173816,0.00557089,-0.204349,-0.19838,-0.36972,-0.28789,-0.167564,-0.0962799,-0.333216,-0.375541,-0.14364,-0.309296,-0.214611,-0.17048,-0.181207,-0.327871,-0.0721007,-0.123937,-0.313551,-0.391546,-0.361509,-0.299166,-0.270622,-0.0368231,-0.298426,0.0380748,-0.265726,1.42169,0.83317,5.13989,10.8367,2.80626,7.56421,2.38944,1.08218,4.6137,7.51829,15.5175,0.961936,5.61783,5.17048,2.87328,9.24354,3.52339,9.83203,4.3326,4.12501,3.92524,18.7403,9.42954,2.63702,1.01179,8.40945,4.27553,9.27401,43.3686,0.564785,13.4653,1.8501,11.812,7.85848,0.693257,0.258096,0.380571,0.597641,0.245103,0.50215,0.744426,0.644564,0.375389,0.345551,0.340908,0.736377,0.310803,-0.0833587,-0.32517,-0.140436,0.121371,-0.53963,0.102961,0.0421111,-0.167443,-0.299829,-0.381512,-0.219321,-0.539065,-0.458904,-0.858424,-0.44663,-0.824058,-0.178662,-0.0357369,-0.303186,0.333309,0.435832,0.405989,0.354884,0.439029,0.377036,0.322037,0.344216,0.40724,0.414462,0.415589,0.323797,0.422919,0.520828,0.580584,0.535051,0.469695,0.631726,0.474282,0.489474,0.541763,0.574401,0.594238,0.554612,0.631595,0.612754,0.702331,0.609838,0.695097,0.544547,0.508933,0.575221
126.226,0.909984,0.0681975,6,63,0,-92.2909,-0.18231,0.586834,0.147989,-0.468689,-0.0552909,0.104725,-0.263887,0.166042,-0.334783,-0.589426,-0.286526,-0.388613,0.0647548,-0.387101,-0.0445221,-0.380072,-0.0316079,-0.294736,-0.402875,-0.042085,-0.34681,-0.189566,-0.335731,-0.389106,-0.429109,-0.233737,-0.121305,-0.257774,-0.0384757,-0.0185074,-0.42379,0.110459,-0.322602,-0.110537,-0.31253,-0.258153,-0.156737,-0.0824746,-0.292662,0.0591795,1.41271,0.808376,7.04398,7.55116,5.69329,3.31918,4.42436,0.992757,9.2457,2.5037,10.763,2.31279,3.72798,6.72353,6.24615,4.83061,4.13413,9.44433,8.08781,2.19995,1.56951,7.43391,5.43773,4.08943,3.16583,6.99278,2.72896,4.15315,26.3062,0.724867,7.14788,2.92061,3.84373,7.90332,0.53068,0.245998,0.55319,0.459685,0.940946,0.484799,0.844543,0.539031,0.812399,0.587892,0.456151,0.892038,-0.0485178,0.0658133,-0.185076,-0.251325,-0.12438,-0.286095,0.140512,-0.0599155,0.142218,0.00596673,-0.915561,-0.184736,-0.784334,-0.508311,-0.936918,-0.677383,-0.843348,-0.471255,-0.683998,-0.372513,0.370358,0.438809,0.365125,0.387061,0.280709,0.38112,0.300579,0.368413,0.30738,0.357119,0.387899,0.29069,0.512127,0.483553,0.546137,0.562503,0.531055,0.57104,0.46493,0.514974,0.464505,0.498508,0.714137,0.546053,0.686613,0.62441,0.718477,0.663154,0.69917,0.615681,0.66463,0.592066
125.535,0.710378,0.0681975,6,63,0,-85.6416,-0.696339,0.213738,0.00246172,-0.256433,-0.199375,0.151462,0.198721,0.142031,0.400142,0.169773,0.24908,0.413576,0.0698592,0.0785711,0.465035,0.162098,0.551867,-0.0489733,-0.0121467,0.171083,0.238312,0.208649,-0.099149,0.220837,0.0359699,0.139277,0.447637,0.242187,0.0590332,0.470894,0.19025,0.335938,0.0833145,0.10657,0.326911,0.186537,0.394613,0.178202,0.355797,0.430883,1.50022,0.953064,5.36832,8.64298,2.5125,9.52341,3.56285,1.33323,4.70017,6.98237,14.1659,1.0162,4.98386,6.07888,3.68371,11.3986,3.29952,8.34626,3.77456,4.09026,5.26182,13.7202,9.98928,2.34267,1.46994,6.55885,3.66771,5.60962,15.8453,0.657132,9.72819,1.85023,9.50181,6.93791,0.674985,0.336299,0.431079,0.626523,0.383386,0.376624,0.824983,0.630363,0.74934,0.287764,0.239485,0.693507,0.0653097,-0.119092,-0.578351,-0.304787,-0.113821,-0.619639,0.143107,-0.0668032,-0.311852,-0.23714,-0.64069,-0.238499,-0.639309,-0.611593,-0.756072,-0.608995,-0.91274,-0.281366,-0.339155,-0.183424,0.337382,0.416709,0.393869,0.348299,0.40531,0.406941,0.304707,0.347428,0.320965,0.428551,0.440413,0.333253,0.483678,0.529738,0.640688,0.575612,0.528425,0.650136,0.464284,0.516695,0.577337,0.559009,0.65491,0.559344,0.654597,0.648304,0.6805,0.647711,0.71356,0.569881,0.583985,0.545728
123.473,0.91667,0.0681975,6,63,0,-69.3009,-0.655503,0.548269,0.203574,-0.0549782,-0.144374,0.0536485,0.282641,0.0999297,0.285075,0.30477,0.344273,0.415431,0.17214,0.198876,0.469694,0.305381,0.330448,0.0640049,0.078856,0.0755698,0.37521,0.385822,0.177225,0.292979,0.181137,0.204733,0.404806,0.224417,0.203893,0.371249,0.143164,0.449956,0.240666,0.142376,0.27299,0.197386,0.268321,0.209998,0.341716,0.382552,1.23903,0.543555,5.33455,8.20273,5.99273,3.14593,2.97801,0.770953,5.42474,3.33779,5.99502,1.16112,7.00608,8.76057,8.52345,2.83666,4.36287,9.03866,5.61937,2.05637,2.85333,5.98786,7.33802,3.80734,2.18031,3.77981,2.16004,5.79911,6.66927,0.875418,6.66048,3.72625,2.92097,4.69859,0.50221,0.443469,0.494177,0.587745,0.417288,0.432819,0.748457,0.66258,0.491558,0.32596,0.279183,0.471987,0.132373,0.0309342,-0.231312,-0.149173,-0.0448918,-0.294293,0.0667262,-0.0608631,-0.126208,-0.146962,-0.591155,-0.210681,-0.415217,-0.566308,-0.587811,-0.567323,-0.754955,-0.255398,-0.35016,-0.194895,0.377021,0.390915,0.37891,0.357152,0.397166,0.393453,0.321158,0.34016,0.379527,0.419224,0.430654,0.384146,0.466955,0.492267,0.557572,0.537224,0.511221,0.573047,0.483325,0.515211,0.53151,0.536674,0.64363,0.552476,0.602338,0.637911,0.642863,0.638145,0.680257,0.563505,0.586656,0.54857
117.135,0.290245,0.0681975,6,63,0,-81.2564,-0.915391,0.795158,0.435872,0.142736,-0.152609,0.0769134,0.268572,0.176034,0.435193,0.147841,0.138992,0.170177,0.482529,0.292036,0.388377,0.106442,0.380701,0.41882,0.207037,0.622784,0.172078,0.204689,0.204908,0.219773,0.242556,0.353388,0.37383,0.304444,0.34694,0.431519,0.39378,0.45025,0.258057,0.577697,0.401856,0.286803,0.488183,0.465001,0.395629,0.317893,1.37102,0.578397,3.04608,3.31567,3.09403,7.30401,3.46537,1.2107,11.0485,3.08226,13.1955,1.0595,5.43175,6.27127,4.39078,5.62786,3.34626,9.96967,4.38748,2.93556,2.41689,7.16309,6.59384,3.47464,1.73886,4.49917,3.54983,6.62815,14.3558,0.8949,6.41604,2.68188,4.1926,4.3474,0.738649,0.368388,0.371383,0.426257,0.815596,0.613259,0.756976,0.557951,0.624937,0.769653,0.492727,1.11575,-0.0258079,-0.111639,-0.188334,-0.209002,0.0624364,-0.175915,0.0752683,0.0414886,0.0366078,-0.0978577,-0.363663,-0.188899,-0.416476,-0.132444,-0.509488,-0.482558,-0.594903,-0.00818099,-0.296745,-0.273731,0.3233,0.408931,0.408207,0.395021,0.306699,0.351316,0.319303,0.364022,0.34866,0.316554,0.379251,0.246801,0.506452,0.527881,0.546945,0.552061,0.484396,0.543866,0.481192,0.489629,0.490849,0.524445,0.589927,0.547085,0.60264,0.533063,0.624687,0.618352,0.644489,0.502045,0.573647,0.568009
122.041,0.994864,0.0681975,6,63,0,-82.0184,-0.155082,0.0166698,-0.183326,-0.593833,-0.161999,0.0781182,0.143225,0.179059,0.135604,0.0213816,-0.143878,0.0734999,0.404523,0.0534441,0.194088,0.0282496,0.19694,0.114657,0.0264901,0.359269,0.057749,0.372262,-0.00111642,0.0173689,0.257167,0.120144,0.0813706,0.302343,0.180167,0.587307,-0.167773,0.323432,-0.173947,0.19115,0.0729315,0.0427219,0.232671,0.164832,0.331383,0.242422,1.50685,0.769722,12.1857,21.6256,4.77873,4.22233,5.0337,1.29018,3.3767,4.95664,11.9952,2.18984,4.1458,5.66746,6.29245,8.58031,4.67046,5.27788,6.94762,3.235,4.07858,11.8499,8.65637,3.84345,3.0325,8.38376,3.85734,5.59318,16.1627,0.855436,11.9684,3.12309,8.03167,9.3176,0.43284,0.230607,0.0779207,0.320444,0.733192,0.36954,0.560476,0.482649,0.431311,0.462186,0.304867,0.857674,0.0077201,0.196503,-0.254994,-0.274228,0.225997,-0.27111,-0.0755291,0.186769,0.0143009,0.192446,-0.907596,-0.297873,-0.825758,-0.501987,-0.826734,-0.71328,-0.849304,-0.273238,-0.342895,-0.321379,0.393448,0.442602,0.48053,0.420567,0.324495,0.408652,0.363437,0.381627,0.393813,0.386467,0.424368,0.297826,0.49807,0.451032,0.563405,0.56813,0.44374,0.567365,0.518873,0.453443,0.496425,0.452036,0.712508,0.573922,0.695457,0.622926,0.695664,0.671126,0.700421,0.567888,0.584894,0.57966
