# 0.080744, 0.0775417, 0.965414, 0.096333, 0.0943617, 0.0962058, 0.0928643, 0.0878089, 0.0875215, 0.090443, 0.0819028, 0.0944523, 0.0895497, 0.0929407, 0.0896276, 0.089103, 0.0955771, 0.0920458, 0.0895374, 0.0918389, 0.0908507, 0.0848476, 0.0871767, 0.0863361, 0.110414, 0.0891241, 0.0916318, 0.0880451, 0.0894721, 0.0837531, 0.0921913, 0.0890191, 0.0911599, 0.0938285, 0.0914962, 0.028721, 0.0250453, 0.205933, 0.206742, 0.151236, 0.214767, 0.168302, 0.125021, 0.155841, 0.137527, 0.136224, 0.115407, 0.148788, 0.190638, 0.230074, 0.176563, 0.120597, 0.139261, 0.129577, 0.192927, 0.144177, 0.146389, 0.20241, 0.282474, 0.119633, 0.182851, 0.186398, 0.143546, 0.153586, 0.104296, 0.10285, 0.136933, 0.117316, 0.0892748
111.327,1,0.0314133,7,127,0,-81.5163,-0.216093,-0.232458,0.120278,-0.208957,-0.387804,-0.217193,-0.202687,-0.160228,-0.153338,-0.146839,-0.37855,-0.0697846,-0.116012,-0.204081,-0.183989,-0.342277,-0.238967,-0.087937,0.0131766,-0.294462,-0.282348,-0.159371,-0.393393,-0.344392,-0.368622,-0.14491,-0.236544,-0.180302,0.159901,-0.309438,-0.222904,-0.335991,-0.0215633,-0.241215,-0.238658,1.59671,0.881011,6.92621,17.4374,10.1921,2.87023,14.0489,2.95276,12.408,6.30732,5.12907,1.35302,5.8456,3.4154,17.1898,13.4019,3.52032,7.87854,9.27037,17.9134,5.31415,9.89406,10.9158,15.0559,0.570205,6.39153,10.501,10.6025,5.44353,1.59744,3.45025,2.22838,1.58313,1.34043,-0.42505,-0.603898,-0.433286,-0.41878,-0.376321,-0.369431,-0.362933,-0.594643,-0.285878,-0.332105,-0.420174,-0.400082,-0.558371,-0.45506,-0.30403,-0.202917,-0.510556,-0.498441,-0.375464,-0.609486,-0.560486,-0.584715,-0.361004,-0.452637,-0.396395,-0.0561917,-0.525531,-0.438997,-0.552084,-0.237656,-0.457308,-0.454751,0.604691,0.646548,0.606658,0.603191,0.592985,0.591322,0.58975,0.64443,0.570987,0.582271,0.603525,0.598707,0.636075,0.611842,0.575427,0.550556,0.624937,0.622093,0.592779,0.647824,0.636565,0.642152,0.589283,0.611266,0.597821,0.514044,0.62844,0.60802,0.634619,0.559136,0.612375,0.611768
107.349,0.9953,0.0314133,7,127,0,-67.5598,-0.419216,0.078219,0.228712,-0.223137,-0.142711,0.0279093,-0.202686,0.160995,0.267507,0.0796051,-0.172117,0.0287496,0.212469,-0.126871,0.367963,-0.197501,-0.124451,0.169884,0.333244,0.383685,0.131528,-0.283041,-0.235824,0.0131134,-0.23513,0.60614,-0.104002,-0.0629034,0.277415,-0.0642991,0.202538,0.184881,0.291063,0.272064,0.0312813,1.72619,0.984517,17.6701,8.01601,6.21184,29.1953,3.82216,2.83456,6.68797,5.49885,12.7449,1.80632,9.29085,11.5214,14.9541,16.0596,8.22394,5.20274,3.20438,3.30805,6.22841,7.15199,8.96925,18.0177,3.30538,8.72827,17.9642,3.36558,5.98784,1.15698,4.00506,6.61775,1.97821,0.659902,-0.642353,-0.561926,-0.391306,-0.621902,-0.25822,-0.151708,-0.33961,-0.591333,-0.390466,-0.206747,-0.546087,-0.051253,-0.616717,-0.543666,-0.249332,-0.0859715,-0.0355304,-0.287687,-0.702257,-0.65504,-0.406102,-0.654346,0.186924,-0.523218,-0.482119,-0.141801,-0.483515,-0.216677,-0.234334,-0.128153,-0.147151,-0.387934,0.655285,0.636898,0.596597,0.650651,0.564199,0.537854,0.584096,0.643671,0.596395,0.551503,0.633227,0.51281,0.649471,0.632665,0.562012,0.52148,0.508882,0.57143,0.668688,0.658145,0.600153,0.657989,0.453405,0.6279,0.618248,0.535391,0.618577,0.553958,0.558317,0.531994,0.536722,0.595785
117.417,0.992717,0.0314133,7,127,0,-77.7395,-0.49621,0.104513,0.114216,0.00171346,0.0321315,-0.0488272,0.302966,0.0272064,0.244684,-0.11074,0.00945994,-0.0688707,0.0571091,0.0764696,0.0315932,0.192726,0.0221465,0.0729298,0.298381,0.167325,-0.139701,-0.0360822,0.0565724,0.210777,-0.0594764,0.148931,-0.192241,0.0474197,-0.0507789,0.138191,0.155004,0.135716,0.193833,0.158462,-7.2638e-05,1.80255,0.920631,14.1603,17.4,10.7097,4.26514,8.61295,5.37298,9.30427,6.4073,3.84742,1.08818,6.1696,4.15829,25.7069,13.0853,3.36715,8.67565,7.37858,21.057,11.8169,6.1564,15.1323,11.2952,0.646955,6.62861,7.92858,9.13832,5.86357,1.6599,3.73882,5.34017,1.62537,1.47093,-0.494496,-0.464079,-0.545037,-0.193244,-0.469004,-0.251526,-0.60695,-0.48675,-0.565081,-0.439101,-0.41974,-0.464617,-0.303484,-0.474063,-0.42328,-0.197828,-0.328885,-0.635911,-0.532292,-0.439638,-0.285433,-0.555686,-0.347279,-0.688451,-0.44879,-0.546989,-0.358019,-0.341206,-0.360494,-0.302377,-0.337748,-0.496283,0.621165,0.613981,0.632983,0.548161,0.615148,0.562552,0.647245,0.619341,0.637627,0.608045,0.603421,0.614109,0.575294,0.616345,0.604268,0.549296,0.581488,0.653829,0.630018,0.608173,0.570878,0.635454,0.585957,0.665622,0.610352,0.633437,0.588561,0.584483,0.58916,0.575023,0.583643,0.621585
120.335,0.996204,0.0314133,7,127,0,-87.266,-0.441735,0.0853675,0.0946081,0.0862689,-0.0574877,0.0778366,-0.316427,0.0813309,-0.010563,0.1344,0.186356,0.140226,0.16306,0.012248,0.078723,-0.0117919,-0.0441905,0.0979143,-0.0136573,0.0217941,0.177119,0.123257,0.0258142,-0.126531,-0.0795102,0.248067,0.209171,0.00594654,0.204868,-0.000742,0.0704586,-0.0239782,0.0558001,0.0882626,0.134822,1.6178,0.807783,10.7871,5.87306,7.08751,17.4327,6.28987,2.63566,6.67611,6.22387,9.78097,2.31816,8.65499,14.2406,8.81429,12.8944,9.17415,4.35012,3.22923,2.67712,7.5297,9.49846,7.99596,14.8275,2.69969,6.97686,17.6486,5.10578,6.82302,1.46363,4.29167,6.58257,1.54654,0.545286,-0.355466,-0.499223,-0.363898,-0.758162,-0.360404,-0.452298,-0.307335,-0.255379,-0.301509,-0.278675,-0.429487,-0.363012,-0.453527,-0.485925,-0.343821,-0.455392,-0.419941,-0.264615,-0.318478,-0.415921,-0.568265,-0.521245,-0.193668,-0.232564,-0.435788,-0.236867,-0.442477,-0.371276,-0.465713,-0.385935,-0.353472,-0.306913,0.587942,0.622277,0.589984,0.680955,0.589138,0.611185,0.576235,0.5635,0.574811,0.569221,0.605751,0.589769,0.611477,0.619146,0.585118,0.611921,0.603469,0.565771,0.578953,0.602507,0.638363,0.627439,0.548266,0.55788,0.607255,0.558942,0.608849,0.591767,0.614369,0.595304,0.587459,0.576132
119.21,0.999748,0.0314133,6,63,0,-95.0396,-0.441742,0.0739686,0.115094,-0.0370956,-0.00865244,0.051734,0.115406,-0.053223,0.357176,0.157683,-0.0708204,-0.130988,0.477972,0.0904437,-0.072721,0.178019,0.0861729,0.122226,0.0526233,0.307671,-0.0362378,-0.00601386,0.133166,0.0127051,-0.155611,-0.000175786,0.0456794,0.00178197,0.0266212,0.100168,0.0867447,0.048419,0.194554,0.391832,0.0876483,1.61746,0.701176,14.2936,8.03254,8.81091,15.4244,4.76268,2.72595,7.7909,5.64089,6.85575,2.55179,7.76931,13.2069,11.6533,11.8444,9.26232,4.75208,3.65517,3.4496,6.90524,8.64686,7.54712,17.6576,2.69241,7.0212,17.1372,5.38389,7.40571,1.74105,4.47064,5.18798,1.36687,0.622132,-0.478838,-0.450395,-0.390008,-0.326337,-0.494965,-0.0845667,-0.28406,-0.512563,-0.57273,0.0362295,-0.351299,-0.514463,-0.263724,-0.35557,-0.319517,-0.389119,-0.134071,-0.47798,-0.447756,-0.308576,-0.429037,-0.597354,-0.441918,-0.396063,-0.43996,-0.415121,-0.341575,-0.354998,-0.393323,-0.247188,-0.0499101,-0.354094,0.617473,0.610733,0.596285,0.580868,0.621275,0.521129,0.570541,0.625407,0.639393,0.490944,0.586932,0.625852,0.565551,0.587968,0.579206,0.596071,0.533468,0.617271,0.610106,0.576538,0.605644,0.645051,0.608716,0.597741,0.60825,0.602315,0.584573,0.587829,0.597082,0.561484,0.512475,0.58761
115.08,0.968566,0.0314133,7,127,0,-83.8257,-0.524154,0.093846,0.170327,-0.0491045,0.115468,-0.0568131,-0.107237,0.200216,-0.102696,-0.0448648,0.300855,0.249972,-0.0373933,0.0459234,0.262295,0.000264328,-0.0610192,0.124528,0.28736,0.0586145,0.13095,0.11179,-0.0111852,0.135864,-0.027276,0.538284,0.0928973,-0.0993233,0.166361,0.0364418,0.21106,0.265427,0.170083,-0.0755798,0.319759,1.61183,0.728337,16.2051,3.61287,10.0859,10.8573,3.70633,4.88131,9.6361,10.1878,7.06613,1.66543,5.11158,8.09835,14.8689,6.03828,7.20335,3.60302,10.1265,11.2441,7.88795,7.97553,8.36035,14.9063,1.51472,5.24115,18.4956,3.12329,6.87648,1.97351,3.55552,5.32663,1.20138,0.540761,-0.573258,-0.408686,-0.580967,-0.631391,-0.323938,-0.626849,-0.569018,-0.223298,-0.274182,-0.561547,-0.47823,-0.261859,-0.523889,-0.585173,-0.399625,-0.236794,-0.465539,-0.393204,-0.412363,-0.535339,-0.38829,-0.55143,0.0141301,-0.431256,-0.623477,-0.357793,-0.487712,-0.313093,-0.258727,-0.354071,-0.599733,-0.204395,0.639515,0.600773,0.64129,0.652805,0.580284,0.651775,0.638537,0.555594,0.568119,0.63681,0.61733,0.565093,0.628057,0.642257,0.598598,0.558923,0.614327,0.597054,0.601654,0.630727,0.595871,0.634467,0.496468,0.606174,0.651009,0.588506,0.619567,0.57764,0.564323,0.587604,0.645595,0.550921
111.643,0.985902,0.0314133,7,127,0,-77.5157,-0.432332,0.0829767,0.160474,0.17948,-0.163184,-0.238465,0.226068,-0.172506,0.401503,0.295861,-0.00708961,0.0572777,0.357245,0.125801,-0.0112708,0.236181,0.0166138,0.0290861,0.0616187,0.0839424,0.0359406,0.151661,0.0985774,0.0662119,-0.141096,-0.0401527,0.205221,0.0280792,0.268822,0.317468,0.141825,0.168638,0.157202,0.428094,-0.00862685,1.51245,0.921551,7.91969,10.0674,9.30917,9.33303,8.50938,1.71433,12.3758,7.54861,5.09665,1.32836,5.04607,8.53847,10.1777,13.2406,9.30858,5.66576,6.39499,10.4469,13.7297,3.37091,7.23483,5.83181,1.40428,9.76739,11.9305,7.44778,4.78271,1.30134,3.58915,5.12905,2.07162,0.808908,-0.252852,-0.595516,-0.670796,-0.206263,-0.604837,-0.0308281,-0.136471,-0.439421,-0.375054,-0.0750869,-0.306531,-0.443602,-0.19615,-0.415718,-0.403245,-0.370713,-0.348389,-0.396391,-0.28067,-0.333754,-0.36612,-0.573428,-0.472484,-0.227111,-0.404252,-0.16351,-0.114863,-0.290507,-0.263693,-0.27513,-0.00423737,-0.440958,0.562878,0.64463,0.661681,0.551384,0.646762,0.507706,0.534065,0.608121,0.59268,0.518763,0.576038,0.609117,0.548881,0.602458,0.599467,0.591631,0.586227,0.59782,0.569711,0.582673,0.590521,0.639554,0.615972,0.556535,0.599709,0.540787,0.528684,0.57212,0.565544,0.568352,0.501059,0.608487
107.987,0.999383,0.0314133,7,127,0,-78.3232,-0.471429,0.134216,0.230139,0.0937444,-0.0312744,0.0772464,0.0886639,-0.3176,0.0637186,-0.00104304,0.241122,-0.0979421,0.0122486,0.119797,0.023816,0.202381,-0.105286,0.238395,0.0287099,0.167399,0.00119911,0.251308,0.165917,0.27887,-0.479167,0.243794,0.166163,-0.037073,0.000368454,0.0766704,0.254327,0.348822,0.499749,0.099464,0.364777,1.42031,0.960252,10.7504,7.34977,4.09141,11.1716,7.4761,3.58704,12.2501,6.03817,6.50561,1.67325,3.38901,18.1936,9.70422,17.3997,3.37143,7.40945,4.1371,4.35068,12.098,9.3297,18.9657,37.7776,0.69948,6.70133,17.3282,9.31291,5.89217,1.21148,2.36149,7.90142,0.962371,0.868024,-0.377685,-0.502704,-0.394183,-0.382765,-0.78903,-0.407711,-0.472472,-0.230307,-0.569371,-0.459181,-0.351633,-0.447613,-0.269048,-0.576715,-0.233034,-0.442719,-0.30403,-0.47023,-0.220122,-0.305512,-0.192559,-0.950596,-0.227635,-0.305266,-0.508502,-0.471061,-0.394759,-0.217103,-0.122607,0.0283202,-0.371965,-0.106652,0.593315,0.623094,0.597289,0.59454,0.687623,0.600539,0.615969,0.557324,0.638618,0.61282,0.587013,0.610072,0.566859,0.640311,0.557996,0.608907,0.575427,0.615438,0.554809,0.575789,0.547992,0.721235,0.556664,0.575729,0.624455,0.615635,0.597428,0.554063,0.530613,0.49292,0.591934,0.526638
107.112,0.998518,0.0314133,7,127,0,-79.5921,-0.525807,0.114863,0.179155,0.118259,-0.0461612,0.0586123,0.155945,-0.253108,0.207578,0.0503526,0.284549,-0.0735032,0.104948,0.116089,0.141002,0.208952,-0.0225878,0.0570963,0.0511415,0.403253,-0.145333,0.34117,0.219408,0.413117,-0.114291,0.35185,0.199325,0.0149129,0.0209228,0.268595,0.168472,0.0808608,0.599776,0.290985,-0.0294249,1.7063,0.926981,16.4633,20.2355,10.7582,12.1364,8.73189,4.45578,7.25666,4.30252,10.9538,1.01004,8.2056,4.00263,31.169,9.44624,5.35297,5.52984,6.46879,12.1549,7.01772,8.15765,7.69253,4.83154,2.30637,7.82229,14.2189,3.7497,7.13679,2.08265,5.80102,3.37851,2.63101,0.791481,-0.407549,-0.571969,-0.467195,-0.369862,-0.778915,-0.31823,-0.475455,-0.241259,-0.599311,-0.420859,-0.409718,-0.384806,-0.316856,-0.548395,-0.468711,-0.474666,-0.122554,-0.67114,-0.184638,-0.3064,-0.112691,-0.640098,-0.173958,-0.326482,-0.510894,-0.504884,-0.257212,-0.357335,-0.444947,0.0739687,-0.234822,-0.555232,0.6005,0.639217,0.61472,0.591426,0.685446,0.578893,0.616674,0.560024,0.645499,0.603689,0.60102,0.595032,0.578558,0.633763,0.615079,0.616488,0.5306,0.661758,0.546029,0.576006,0.528143,0.654776,0.54338,0.580903,0.625016,0.623607,0.563951,0.588395,0.609437,0.481516,0.558437,0.635349
106.856,0.996906,0.0314133,6,127,0,-76.0392,-0.518774,0.101438,0.192655,0.214851,-0.0717342,0.0397289,0.160931,-0.227894,0.196907,0.106295,0.110713,-0.097578,0.0869816,0.10327,0.145614,0.0243844,-0.00441523,0.0934009,0.221979,0.455905,-0.255182,0.302344,0.160442,0.342945,-0.00389926,0.315221,0.151631,0.07494,-0.0523824,0.208547,0.224348,0.0266059,0.474247,0.262253,-0.0392981,1.72938,0.949625,16.5022,24.175,11.0068,12.6829,9.00449,4.59465,6.32687,4.19844,12.1201,0.996967,9.2205,3.7418,36.4562,10.3962,5.52567,6.35657,8.02574,14.0442,7.62065,9.32866,8.57673,4.73093,2.20996,7.96914,14.6588,3.90468,7.21482,2.14795,5.61156,3.63295,2.45827,0.781743,-0.303924,-0.590509,-0.479046,-0.357843,-0.746669,-0.321868,-0.412479,-0.408062,-0.616352,-0.431793,-0.415504,-0.37316,-0.49439,-0.52319,-0.425374,-0.296795,-0.0628693,-0.773956,-0.216431,-0.358332,-0.175829,-0.522674,-0.203553,-0.367144,-0.443834,-0.571157,-0.310227,-0.294427,-0.492169,-0.0445275,-0.256522,-0.558073,0.575401,0.643482,0.617522,0.588518,0.678452,0.579779,0.601682,0.600623,0.649389,0.606302,0.602407,0.592222,0.62114,0.627893,0.604768,0.573659,0.515712,0.684376,0.553897,0.588637,0.543844,0.627773,0.550713,0.590769,0.609172,0.63903,0.576941,0.573079,0.620617,0.51113,0.563781,0.636006
108.956,0.998559,0.0314133,7,127,0,-73.6838,-0.532878,0.161651,0.236467,0.30469,0.0634719,0.0984058,0.115029,0.273652,0.288841,-0.117371,0.329768,0.192354,0.386199,0.182996,0.114137,-0.0362483,-0.10193,0.0822149,0.423083,0.234458,0.315315,0.0509615,0.211815,-0.130633,-0.337349,0.468641,0.125107,0.0779517,0.262688,-0.167885,0.376408,0.232315,0.40456,0.674842,0.474945,1.61954,0.786561,10.2011,8.04999,10.6045,13.0323,8.21776,4.35174,7.98795,4.22915,4.56262,2.56267,5.33865,15.1445,7.23931,12.3241,6.24258,5.93346,3.76476,4.19636,7.72172,4.99625,13.387,52.1125,0.92932,5.08671,22.0846,10.9006,4.92794,1.01601,5.03551,11.5677,0.99203,1.3785,-0.228188,-0.469406,-0.434472,-0.417849,-0.259226,-0.244037,-0.650249,-0.203111,-0.340524,-0.146679,-0.349882,-0.418741,-0.569126,-0.634808,-0.450663,-0.109795,-0.29842,-0.217563,-0.481917,-0.321063,-0.663512,-0.870227,-0.0642373,-0.407771,-0.454926,-0.27019,-0.700763,-0.15647,-0.300563,-0.128318,0.141964,-0.0579332,0.556801,0.615243,0.606941,0.602969,0.564446,0.560708,0.657067,0.550604,0.584318,0.536604,0.586589,0.603182,0.638562,0.653579,0.610797,0.527421,0.574056,0.554177,0.6182,0.579583,0.660049,0.704793,0.516054,0.600553,0.61181,0.56714,0.668357,0.539038,0.57458,0.532036,0.464568,0.514479
120.602,0.99823,0.0314133,7,127,0,-78.1238,-0.577288,0.241901,0.114425,0.115707,0.0781326,0.174871,0.403195,0.439443,0.224701,0.345621,0.207072,0.0640768,0.3917,0.22271,0.136012,0.0838782,0.0822665,0.253263,0.390705,0.189162,0.0776915,0.254167,0.319712,0.155151,0.136793,0.24975,0.214504,0.229034,0.28878,0.220954,0.200703,0.38948,0.302796,0.197272,0.0522464,1.87965,0.91465,12.0888,9.89472,13.5254,7.51276,8.29715,4.26905,7.96825,6.05235,5.72703,1.10978,4.19474,7.29851,47.0231,17.4216,8.05102,9.92407,9.55696,4.96832,14.1006,9.26987,9.36873,6.28751,2.10854,9.81587,16.0563,5.70051,9.7497,2.33311,3.88574,4.20281,2.07701,0.998956,-0.461581,-0.499155,-0.402417,-0.174093,-0.137845,-0.352587,-0.231667,-0.370216,-0.513211,-0.185588,-0.354578,-0.441276,-0.49341,-0.495021,-0.324024,-0.186583,-0.388126,-0.499596,-0.323121,-0.257576,-0.422137,-0.440494,-0.327538,-0.362784,-0.348254,-0.288507,-0.356334,-0.376584,-0.187807,-0.274492,-0.380016,-0.525041,0.613389,0.622261,0.599268,0.543414,0.534407,0.587245,0.557659,0.591511,0.625559,0.546264,0.587727,0.608563,0.620909,0.621289,0.580305,0.546511,0.595831,0.622364,0.580085,0.56404,0.603994,0.608377,0.58116,0.589714,0.586194,0.571631,0.588153,0.593049,0.546814,0.568195,0.593877,0.628326
114.312,0.905087,0.0314133,7,127,0,-82.198,-0.726542,0.42409,0.166265,0.309116,-0.0134681,0.182452,0.468833,0.300305,0.510428,0.393525,0.159616,0.289011,0.745353,0.285804,0.207253,0.29516,0.352708,0.227654,0.632481,0.394065,0.248744,0.377748,0.494824,0.212455,-0.0375269,0.451755,0.367153,0.278134,0.368269,0.421164,0.406126,0.46513,0.468421,0.836882,0.493698,1.48883,0.795562,4.88784,7.57259,8.21571,13.7696,9.17538,3.98349,11.0419,8.04859,9.27044,1.25506,7.96678,14.5476,9.03259,5.24736,4.98934,4.89997,3.63693,9.49237,10.3117,7.27044,13.6794,22.7189,0.754615,5.04838,14.1822,7.06228,3.97147,1.39844,3.14827,9.63514,1.07244,0.883319,-0.417427,-0.740011,-0.54409,-0.257709,-0.426237,-0.216114,-0.333018,-0.566927,-0.437531,0.0188109,-0.440738,-0.519289,-0.431383,-0.373835,-0.498889,-0.0940613,-0.332478,-0.477798,-0.348795,-0.231718,-0.514088,-0.764069,-0.274788,-0.35939,-0.448408,-0.358273,-0.305379,-0.320416,-0.261412,-0.258121,0.11034,-0.232845,0.602867,0.676998,0.632763,0.564073,0.604975,0.553819,0.582493,0.638054,0.607671,0.495297,0.608435,0.626982,0.606204,0.592385,0.622198,0.523498,0.582362,0.617228,0.586325,0.557672,0.625764,0.682237,0.568268,0.588893,0.610261,0.588622,0.575757,0.579426,0.564983,0.564174,0.472443,0.55795
105.193,0.999143,0.0314133,7,127,0,-79.3661,-0.82982,0.431544,0.232693,0.310809,-0.0399827,0.250872,0.239073,0.452842,1.03783,0.347547,0.211196,0.341334,0.333499,0.465875,0.483419,0.282821,0.389478,0.611999,0.709819,0.544172,0.351462,0.42947,0.142051,0.193974,-0.036419,0.258657,0.580327,0.38467,0.283974,0.274953,0.231891,0.539968,0.605961,0.699069,0.519626,1.59124,0.822065,5.75765,9.77901,7.71057,10.3722,8.88843,4.26382,10.0095,8.19273,6.60078,1.22836,8.44608,15.0505,10.2607,7.71108,4.83198,5.68097,3.67971,18.409,7.15411,5.53003,11.5388,25.4348,0.882216,5.20322,22.4563,4.46518,4.26024,1.2265,3.17847,13.1905,1.01181,0.733814,-0.519011,-0.869803,-0.578948,-0.590747,-0.376979,0.208005,-0.482273,-0.618625,-0.488486,-0.496321,-0.363945,-0.346401,-0.546999,-0.440342,-0.217821,-0.120002,-0.285648,-0.478358,-0.40035,-0.687769,-0.635847,-0.866239,-0.571163,-0.249494,-0.445151,-0.545846,-0.554867,-0.59793,-0.289853,-0.223859,-0.130751,-0.310194,0.626917,0.704705,0.640825,0.643537,0.593144,0.448185,0.618285,0.649906,0.61975,0.621594,0.589995,0.585745,0.633439,0.608341,0.554241,0.529964,0.57093,0.61736,0.598772,0.66547,0.653814,0.703963,0.639032,0.562052,0.609486,0.633171,0.635264,0.645183,0.57196,0.555732,0.532641,0.576933
108.649,0.994099,0.0314133,7,127,0,-71.6116,-0.837734,0.465612,0.259596,0.109423,0.0854384,0.143721,0.401142,0.644294,1.07848,0.455319,0.294175,0.522909,0.625198,0.397208,0.809876,0.354298,0.144079,0.660356,0.749833,0.714525,0.454065,0.193065,0.493957,0.296042,0.0467013,0.728194,0.54853,0.240297,0.395909,0.378923,0.504747,0.662585,0.658616,1.02554,0.956108,1.76903,0.732033,28.7511,11.8716,8.26236,12.9205,6.2828,2.96722,7.0797,4.4521,7.31879,1.48283,6.14619,4.77161,26.4386,17.6345,6.15208,6.17963,7.39537,3.33131,8.51022,7.60192,10.9131,10.8231,1.8685,7.93916,6.87489,8.04727,5.82704,1.5548,4.29414,2.23759,2.75982,1.32731,-0.728311,-0.752296,-0.694013,-0.436592,-0.193441,0.24075,-0.382415,-0.543559,-0.314826,-0.212537,-0.440526,-0.0278584,-0.483437,-0.693656,-0.177378,-0.0879015,-0.123209,-0.38367,-0.644669,-0.343778,-0.541692,-0.791033,-0.109541,-0.289204,-0.597438,-0.441825,-0.458811,-0.332988,-0.175149,-0.179119,0.187805,0.118374,0.674435,0.679679,0.666859,0.607447,0.54821,0.440102,0.594456,0.63264,0.578063,0.552935,0.608384,0.506964,0.618559,0.66678,0.544229,0.521961,0.530763,0.594758,0.655808,0.585108,0.632206,0.688053,0.527358,0.571801,0.64507,0.608694,0.612732,0.582486,0.543676,0.54466,0.453186,0.470441
102.495,0.993142,0.0314133,7,127,0,-69.8828,-0.899874,0.507897,0.164569,0.41943,0.513059,0.567857,0.314987,0.239782,0.356241,0.329956,0.820123,0.285232,0.693489,0.472055,0.272004,0.565172,0.46207,0.5752,0.654188,0.438257,0.44973,0.590485,0.386243,0.534475,0.363446,0.586477,0.155425,0.539298,0.621813,0.533191,0.345735,0.341494,0.917899,0.846021,0.692507,1.8109,0.865344,9.27735,15.7094,7.82464,11.4496,5.9011,2.99163,8.19384,6.96214,11.2481,1.79877,9.44204,7.64327,5.1788,14.5325,4.2143,7.34769,4.0965,17.1632,13.0766,4.4756,13.0435,15.156,1.69985,2.29582,8.47133,6.78663,14.1209,0.884329,2.26178,3.26406,2.11025,1.15324,-0.480445,-0.386815,-0.332018,-0.584888,-0.660092,-0.543634,-0.569918,-0.0797513,-0.614643,-0.206385,-0.427819,-0.627871,-0.334703,-0.437805,-0.324675,-0.245687,-0.461617,-0.450144,-0.309389,-0.513631,-0.365399,-0.536428,-0.313397,-0.74445,-0.360576,-0.278062,-0.366683,-0.55414,-0.558381,0.018025,-0.053853,-0.207368,0.617853,0.595516,0.58225,0.642191,0.659281,0.632657,0.638744,0.519927,0.648999,0.551414,0.605353,0.652006,0.582903,0.607736,0.580463,0.561115,0.613398,0.610674,0.576736,0.625657,0.590347,0.630981,0.577714,0.677968,0.58918,0.569071,0.590657,0.635096,0.636078,0.495494,0.51346,0.551657
108.032,0.996498,0.0314133,7,127,0,-74.2979,-0.892415,0.574392,0.184729,0.376571,0.43686,0.569055,0.24183,0.64306,0.862121,0.366586,0.397048,0.67637,0.47272,0.459223,0.552638,0.457413,0.545772,0.501044,0.626363,0.620037,0.528972,0.571087,0.430972,0.545084,0.287335,1.02105,0.502918,0.42067,0.387608,0.880834,1.02568,0.774302,0.444399,0.63076,0.732027,1.61991,0.794324,17.1343,6.68709,9.33414,4.89546,7.92088,5.06527,8.59861,5.69726,3.57187,1.77469,5.61069,7.3913,31.3622,9.74128,8.51983,7.11821,5.42809,3.28462,8.16656,12.072,7.38159,22.8154,1.71941,14.8003,15.8174,4.10617,2.65468,2.21913,7.68737,7.00639,1.43885,0.784943,-0.515844,-0.455555,-0.32336,-0.650586,-0.249355,-0.0302946,-0.525829,-0.495367,-0.216045,-0.419695,-0.433193,-0.339777,-0.435002,-0.346643,-0.391371,-0.266052,-0.272378,-0.363443,-0.321329,-0.461443,-0.347331,-0.60508,0.128632,-0.389497,-0.471746,-0.504807,-0.0115816,0.133261,-0.118113,-0.448016,-0.261655,-0.160388,0.626175,0.611959,0.580143,0.657142,0.562018,0.507573,0.62851,0.62137,0.553802,0.60341,0.606636,0.584136,0.607067,0.585803,0.596613,0.566123,0.567677,0.589874,0.579648,0.613356,0.58597,0.646818,0.467886,0.596162,0.615797,0.623588,0.502895,0.466734,0.529494,0.610167,0.565043,0.540011
119.544,0.999965,0.0314133,7,127,0,-87.2288,-0.910776,0.514256,0.101423,0.506637,0.423155,0.560331,0.271619,0.812178,0.528984,0.436734,0.5457,0.54109,0.538046,0.58916,0.496734,0.528712,0.576606,0.504432,0.435412,0.62069,0.291866,0.616714,0.49146,0.479733,0.300624,0.673021,0.607459,0.561295,0.447767,0.548995,0.449593,0.606004,0.360644,0.557661,0.511532,1.51263,0.930397,14.6687,22.1461,6.51971,25.1066,9.61706,2.72279,8.01939,4.01748,11.3698,1.21556,7.7958,12.8322,11.0273,8.41845,3.82142,4.15468,5.64151,16.4595,10.3793,4.3364,16.5555,17.7865,1.1321,3.82865,7.37272,6.86979,9.30899,1.19721,1.78251,3.40112,1.55228,0.972344,-0.404138,-0.48762,-0.350445,-0.639156,-0.0985973,-0.381791,-0.474041,-0.365075,-0.369686,-0.372729,-0.321616,-0.414041,-0.382063,-0.334169,-0.406344,-0.475363,-0.290086,-0.618909,-0.294061,-0.419316,-0.431043,-0.610151,-0.237754,-0.303317,-0.349481,-0.463008,-0.361781,-0.461182,-0.304771,-0.550131,-0.353115,-0.399244,0.599682,0.619546,0.586725,0.654563,0.524629,0.594305,0.61634,0.590268,0.591383,0.592118,0.579718,0.602057,0.594371,0.582774,0.600211,0.616652,0.572017,0.64997,0.57299,0.60332,0.606123,0.647975,0.55916,0.575253,0.586492,0.613728,0.589471,0.613295,0.575608,0.634166,0.587373,0.598506
