# 0.174961, 0.100882, 0.0827941, 0.0803742, 0.0149508, 0.00613101, 0.166794, 0.0244968, 0.233244, 0.210685, 0.21069, 0.214859, 0.204322, 0.239611, 0.21737, 0.224784, 0.21131, 0.212316, 0.198979, 0.220186, 0.200887, 0.199257, 0.235868, 0.209647, 0.192928, 0.200969, 0.194134, 0.216894, 0.202009, 0.206205, 0.237758, 0.229736, 0.214588, 0.222238, 0.241843, 0.248036, 0.234452, 0.226709, 0.210517, 0.223195, 0.165793, 1.28112, 0.166558, 0.166177, 0.166495, 0.165334, 0.16666, 0.166477, 0.166837, 0.166695, 0.167662, 0.166653, 0.165167, 0.166147, 0.165941, 0.165993, 0.165956, 0.167095, 0.165673, 0.16615, 0.165501, 0.16624, 0.166616, 0.166355, 0.166457, 0.168035, 0.166115, 0.166343, 0.166556, 0.166668, 0.167156, 0.165265, 0.165327, 0.166287
41.378,0.999447,0.00793621,7,255,0,-1.43933,0.457224,0.128787,-0.149575,-0.273155,-0.191856,0.0773288,-0.871124,0.490325,-1.26475,-1.2818,-1.10695,-0.793143,-0.582126,0.0877517,-0.992041,-0.941726,-0.613444,-0.698436,-1.05019,-1.0778,0.405489,-0.803424,-0.355834,-0.0922446,-0.733915,-0.0299164,-1.00303,-1.36693,-0.450278,-1.47327,-1.40872,-1.18163,-0.962535,-0.852616,-0.547972,-0.171458,-1.16856,0.39741,-1.51439,-0.733901,-0.494744,0.0541618,-0.487776,-0.443248,-0.505087,-0.498879,-0.500712,-0.473216,-0.528523,-0.580474,-0.585602,-0.478212,-0.482361,-0.523919,-0.42242,-0.538365,-0.48256,-0.461005,-0.503969,-0.52813,-0.443425,-0.572388,-0.576013,-0.425118,-0.493432,-0.443223,-0.508668,-0.398723,-0.530373,-0.448686,-0.544598,-0.527777,-0.506385,-0.491178,-0.0476202,-0.290515,-0.241563,0.066937,0.112969,1.20243,-0.389908,0.221526,0.34574,0.284198,-0.300382,-0.28276,0.891734,-0.403162,-0.112739,0.0665414,-0.309365,0.511044,-0.68791,-0.764274,-0.0343823,-1.17462,-1.0374,-1.28712,-0.81008,-0.722774,-0.226064,0.0957345,-1.11856,0.735789,-1.37058,-0.386869
50.9791,0.997981,0.00793621,7,127,0,-9.85925,-0.0409791,-0.0907948,0.426618,-0.0746549,-0.261332,0.217401,-0.568687,0.458361,-0.923708,-1.1531,-0.686968,-0.140739,-0.430533,0.0533306,0.271854,-0.55611,-0.654696,-0.295025,-0.738884,-0.8336,0.0431956,-1.35273,-0.847097,-0.255374,-0.844595,-0.403155,-0.787647,-1.41527,-1.00857,-1.86785,-1.30846,-0.835444,-1.11064,-0.275618,-0.89319,-0.494734,-1.04145,0.1452,-1.21964,-1.30627,-0.426069,0.0308941,-0.443959,-0.428112,-0.529023,-0.42922,-0.425081,-0.428018,-0.435971,-0.382271,-0.434151,-0.437145,-0.425922,-0.409134,-0.374491,-0.377253,-0.438359,-0.397118,-0.373369,-0.478873,-0.409599,-0.450639,-0.403298,-0.436273,-0.455757,-0.358519,-0.42837,-0.405786,-0.424936,-0.41757,-0.436665,-0.377761,-0.408199,-0.442965,0.140392,-0.508693,-0.10199,0.100803,-0.301652,1.08995,0.16204,0.322529,0.058047,0.44966,-0.535473,-0.344447,0.896243,-0.616798,-0.213181,0.0395635,-0.187654,0.524423,-0.279766,-0.29159,-0.251348,-1.27033,-1.05696,-1.23343,-1.15727,-0.465117,-0.372791,-0.048866,-1.11556,0.575963,-1.16599,-0.975794
46.418,0.984566,0.00793621,7,127,0,-15.4533,-0.139934,-0.159732,0.264315,0.0038657,-0.283508,0.256005,-0.54729,0.410253,-1.08189,-1.11023,-0.498296,-0.261977,-0.369325,-0.157359,0.339289,-0.570608,-0.588065,-0.31409,-0.661093,-0.994606,-0.0428272,-1.1402,-0.832487,-0.0325289,-0.67973,-0.10737,-0.931569,-1.49326,-0.832765,-1.62991,-1.28052,-0.870827,-1.06347,-0.443866,-1.00452,-0.588871,-1.30509,-0.0426281,-0.905125,-0.982039,-0.394162,0.0393362,-0.389727,-0.388128,-0.493746,-0.411769,-0.39837,-0.393098,-0.386561,-0.349221,-0.383919,-0.402935,-0.311632,-0.381558,-0.284836,-0.41869,-0.391483,-0.437205,-0.380628,-0.398399,-0.386447,-0.400606,-0.400105,-0.481722,-0.380007,-0.406917,-0.487354,-0.401254,-0.389922,-0.40845,-0.490718,-0.445254,-0.354083,-0.408093,-0.0237392,-0.527541,0.0400777,-0.15665,-0.366061,0.891133,0.0634463,0.266192,0.088916,0.397543,-0.576976,-0.560188,0.628936,-0.595498,-0.378294,0.01361,-0.24087,0.645248,-0.654418,-0.50774,-0.264957,-1.23536,-0.998154,-1.29305,-1.10452,-0.660066,-0.36996,-0.0351664,-1.3558,0.474533,-0.817228,-0.593825
42.2155,0.996577,0.00793621,9,639,0,-1.40759,-0.515159,0.146658,0.576262,0.0103837,-0.299774,0.199291,-0.387897,0.502362,-1.22404,-1.2379,-0.178495,-0.0744573,-0.0885504,0.219325,0.203496,-0.428549,-0.00265844,-0.123673,-0.595521,-1.00846,0.385053,-0.95402,-0.543131,0.0753442,-0.818253,-0.168424,-0.966563,-1.27517,-0.620331,-1.5248,-0.809823,-0.49962,-0.531447,-0.214892,-0.473459,0.0204447,-1.00069,0.363727,-0.91988,-0.296176,-0.385914,0.0614673,-0.38449,-0.370258,-0.390939,-0.377227,-0.383348,-0.39882,-0.410329,-0.360086,-0.438228,-0.397323,-0.47129,-0.413622,-0.489918,-0.360867,-0.426577,-0.473041,-0.40879,-0.406631,-0.409781,-0.412947,-0.203826,-0.34358,-0.498674,-0.428642,-0.34777,-0.417506,-0.507561,-0.348627,-0.338772,-0.42055,-0.474998,-0.373366,-0.371021,-0.816231,0.124922,-0.0147283,-0.208143,0.990726,-0.139815,0.261816,0.447318,0.362944,-0.62962,-0.814965,0.882142,-0.591277,-0.347497,-0.0176841,-0.496028,0.414159,-0.815325,-0.517719,-0.233162,-1.32083,-0.943557,-1.37837,-1.00715,-0.804397,-0.448998,-0.0405881,-1.55801,0.335456,-1.33064,-0.389392
41.6604,0.999419,0.00793621,11,2047,0,-4.41407,-0.0632942,0.72472,0.234361,-0.0191901,-0.227854,0.267456,-0.435085,0.448154,-1.55997,-1.37572,-0.985942,-0.37262,-0.84897,-0.343168,-0.14008,-0.86229,-0.877219,-0.722023,-0.982891,-1.15307,0.80526,-0.796042,-0.419159,-0.0469393,-0.159847,0.291147,-0.471377,-0.819192,-0.148739,-1.27759,-0.739156,-0.448808,-0.557386,-0.174928,-0.448608,-0.104356,-0.712054,0.312282,-1.09559,-0.294894,-0.920987,0.0457232,-0.939046,-0.949109,-0.853783,-0.917777,-0.951162,-0.921345,-0.898807,-0.980724,-0.949184,-0.940846,-0.967371,-0.962815,-0.963014,-0.846775,-0.956829,-0.958716,-0.842045,-0.993337,-0.928514,-0.942262,-0.87598,-0.976701,-0.9486,-1.04011,-0.955953,-0.914177,-0.893931,-0.85228,-1.02552,-0.917427,-1.00106,-0.847556,0.377848,0.118264,0.534133,0.614297,0.117626,1.64859,0.540492,0.835921,0.754254,0.937299,0.048687,0.283455,1.53967,-0.163748,0.202096,0.122951,0.325672,1.09054,-0.115823,0.229089,0.502121,-0.765977,-0.423639,-0.699566,-0.501798,-0.321815,0.335084,0.614354,-0.602523,0.939916,-0.874665,0.167398
17.1855,0.995097,0.00793621,7,127,0,7.42047,0.0785938,0.836886,0.281201,0.0100206,-0.194636,0.181195,-0.790644,0.712001,-1.46718,-1.52453,-1.07691,-0.531422,-0.742209,-0.380283,-0.274129,-0.818515,-0.982829,-0.551937,-0.912452,-1.29792,0.871994,-0.505522,-0.257307,-0.240716,-0.364432,0.206186,-0.431665,-1.09882,-0.322315,-1.24278,-0.400516,-0.71897,-0.546605,-0.431926,-0.508895,0.0841762,-0.867015,0.386094,-1.09018,-0.297516,-0.988808,0.124526,-0.986201,-1.01261,-0.977761,-1.03987,-0.977676,-1.13,-1.01893,-0.965705,-0.927778,-1.01871,-1.117,-0.983033,-1.18628,-1.09101,-1.196,-0.829588,-1.04012,-1.16645,-1.03669,-1.02045,-0.937687,-1.11163,-0.992373,-1.10727,-1.0791,-1.03314,-1.03071,-0.948975,-1.02181,-1.02777,-1.13419,-1.14436,0.396798,0.00759126,0.430228,0.662098,0.38668,1.48251,0.657706,0.888061,0.619467,1.07415,0.271946,0.137845,1.61846,0.153718,0.345233,0.0708032,0.216702,1.00816,0.0384515,-0.131508,0.352785,-0.68663,-0.0191939,-0.821368,-0.387318,-0.398325,0.130537,0.668099,-0.70892,0.939489,-0.836924,0.161913
29.5652,0.996844,0.00793621,7,127,0,21.9376,0.972784,-0.575948,-0.092035,-0.252939,-0.344721,0.215815,-0.972008,0.446718,-1.79788,-1.31454,-0.921339,-0.330001,-0.456161,-0.285985,-0.215137,-0.637748,-0.642882,-0.360869,-0.700764,-1.31268,-0.34172,-1.32744,-0.893038,-0.308734,-1.07206,-0.51682,-1.22489,-1.69406,-0.757173,-1.80873,-1.43044,-1.4149,-1.32943,-0.871816,-1.34103,-0.848272,-1.48239,-0.491914,-1.62173,-1.1548,-0.883228,0.0682247,-0.852844,-0.813607,-0.836949,-0.881143,-0.833803,-0.937946,-0.927653,-0.7572,-0.803513,-0.807965,-0.941139,-0.993947,-0.898087,-0.895064,-0.927951,-0.78662,-0.747669,-0.740072,-0.899999,-0.870654,-0.882765,-0.996273,-0.950305,-0.957025,-0.782564,-0.86714,-0.789465,-0.988511,-0.845004,-0.950422,-0.892916,-0.934821,-0.0364512,-0.0357747,0.208087,0.559272,0.213546,1.36824,0.210665,0.950001,0.655078,0.979225,0.0672548,-0.309653,1.01367,-0.126538,0.10234,0.381415,0.0956018,0.936882,-0.253854,-0.052628,0.471816,-0.790411,-0.297275,-1.13846,-0.589514,-0.249405,-0.0660274,0.328419,-0.849686,0.735808,-0.820488,0.0116019
36.7058,0.990699,0.00793621,10,1023,0,-2.3675,-0.335691,0.748268,0.272284,-0.588956,0.030218,0.195269,-0.443946,0.562573,-1.42818,-1.28284,-1.14033,-0.349262,-0.799974,-0.134472,-0.590558,-0.324683,-0.663938,-0.42507,-0.967537,-1.60377,0.371198,-0.804264,-0.674036,-0.222965,-0.457035,0.137728,-0.802322,-0.846722,-0.229377,-1.47728,-0.108681,-0.818011,-0.327453,0.184561,-0.256487,0.214326,-0.656206,0.738056,-0.576357,0.0737128,-0.490245,0.0672019,-0.460172,-0.381332,-0.4496,-0.464583,-0.470737,-0.512206,-0.452528,-0.457739,-0.421413,-0.427692,-0.505403,-0.592824,-0.56525,-0.43136,-0.485137,-0.397717,-0.372399,-0.368575,-0.522043,-0.451967,-0.478538,-0.577903,-0.574564,-0.535765,-0.405337,-0.482696,-0.490673,-0.61063,-0.484637,-0.538881,-0.533859,-0.587744,-0.492658,-0.519195,-0.149409,0.0201487,-0.19713,1.02463,-0.180521,0.411874,0.312208,0.547383,-0.373311,-0.601769,0.694558,-0.467362,-0.104931,-0.0554773,-0.331406,0.45247,-0.659458,-0.334249,0.105063,-1.12437,-0.855372,-1.4896,-1.03967,-0.731545,-0.373051,0.106379,-1.14484,0.41145,-1.07977,-0.461705
39.3878,0.999779,0.00793621,10,1535,0,-11.2732,0.106137,-0.913173,-0.623613,-0.746023,-0.387166,0.263033,0.216598,0.512353,-0.644609,-0.503978,0.0386668,0.443097,0.664301,0.708937,1.26307,-0.0772267,0.0916007,0.517189,0.17003,0.000441861,1.15045,-0.0651167,0.183371,0.794237,0.0788614,0.397069,0.0813296,-0.692758,-0.1005,-0.695956,-0.47692,-0.0833179,-0.211562,0.301492,-0.26426,-0.0253118,-0.0956885,0.727254,-0.384355,-0.236532,-0.619071,0.0635369,-0.684156,-0.522607,-0.673987,-0.689846,-0.664807,-0.657713,-0.682701,-0.668533,-0.678458,-0.576425,-0.731442,-0.645432,-0.576556,-0.701154,-0.664332,-0.627448,-0.658277,-0.60063,-0.613682,-0.664469,-0.657126,-0.518168,-0.673625,-0.580475,-0.648289,-0.682176,-0.531396,-0.565329,-0.562882,-0.528432,-0.608486,-0.460284,0.142906,-0.279199,0.116359,0.189131,0.18438,1.39669,0.488563,0.494577,0.358579,0.831489,-0.199475,-0.0638303,1.20735,-0.181731,-0.143426,0.0833387,-0.0957266,0.564383,-0.314092,-0.293959,-0.185567,-1.01763,-0.631953,-1.20055,-0.808262,-0.447825,-0.198051,-0.0695198,-0.792154,0.719715,-0.891534,-0.333591
53.2645,0.99644,0.00793621,10,1023,0,-21.4975,-0.034612,-0.0384237,0.012765,-0.205063,-0.293754,0.260355,-0.350757,0.470082,-1.0564,-0.842651,-0.616029,0.115502,0.0719464,0.346684,0.798161,-0.408682,-0.133553,0.0454118,-0.409457,-0.80152,0.593861,-0.390983,-0.276499,0.416461,-0.160818,0.261227,-0.412868,-0.855484,-0.197408,-1.16658,-0.542699,-0.42214,-0.594848,0.00609983,-0.608373,-0.308602,-0.694184,0.316675,-0.79702,-0.418363,-0.833619,0.0481554,-0.843373,-0.755468,-0.81403,-0.839694,-0.863672,-0.829622,-0.883235,-0.831465,-0.854249,-0.820147,-0.873331,-0.775358,-0.814388,-0.746712,-0.858313,-0.864086,-0.887257,-0.789294,-0.877204,-0.781223,-0.704587,-0.80405,-0.734642,-0.717408,-0.858386,-0.843637,-0.858411,-0.896157,-0.819505,-0.811976,-0.839787,-0.833147,0.262748,-0.0112499,0.164558,0.462097,0.307886,1.65092,0.749809,0.686017,0.790651,1.00552,-0.0897404,-0.128646,1.12938,0.0128844,0.028681,0.308643,0.138279,0.880519,-0.281324,0.000227383,0.230395,-0.918299,-0.353717,-0.963211,-0.740973,-0.316604,-0.0691756,0.146819,-0.855219,0.739134,-0.814438,-0.124611
48.2068,0.999652,0.00793621,11,2047,0,-14.2571,-0.588594,-0.289716,-0.0085917,-0.449465,-0.45016,0.28497,-0.326736,0.455392,-1.34294,-1.00989,-0.395556,-0.133681,-0.199989,0.0225342,0.340838,-0.763364,-0.45978,-0.446127,-0.489711,-0.805302,0.249256,-0.781307,-0.33848,0.297659,-0.578078,0.0246804,-0.468584,-1.17826,-0.638781,-1.16877,-0.714201,-0.247617,-0.695556,0.227757,-0.38133,0.232792,-0.461539,0.400228,-0.730741,-0.552216,-0.0535567,0.0550838,-0.0524087,-0.0831654,-0.0348308,0.0407955,-0.0407593,-0.057673,0.0513336,-0.0325907,-0.0671032,-0.0595358,-0.162111,-0.0584512,-0.179175,-0.13682,-0.0365562,0.0397813,-0.120572,-0.0965765,-0.0922553,-0.0555706,-0.0442348,0.0258432,-0.0569702,-0.0362053,-0.117588,-0.0496623,-0.0736805,-0.0662733,-0.160462,-0.0910536,-0.0369439,-0.0996355,-0.429836,-0.730226,-0.307769,-0.368933,-0.718822,0.798778,-0.499645,-0.0802116,-0.151909,-0.0832355,-0.880162,-0.882578,0.278176,-0.95413,-0.776543,-0.545281,-0.797447,0.181983,-0.944717,-0.772669,-0.774923,-1.58001,-1.20938,-1.86156,-1.70426,-0.937539,-0.681853,-0.196113,-1.60711,0.0348197,-1.65622,-1.00085
46.5491,0.998676,0.00793621,10,1151,0,-10.1552,-0.773689,-0.522443,-0.198108,-0.327382,-0.463106,0.291038,-0.383152,0.595095,-1.2889,-0.650462,-0.167888,0.224758,0.103183,0.263399,0.774639,-0.841344,-0.275483,-0.105006,-0.104518,-0.366548,0.679707,-0.678914,0.0979656,0.461868,-0.279223,-0.136096,-0.190591,-1.26083,0.0123434,-1.10365,-0.978927,-0.278165,-0.874005,0.0079647,-0.833794,0.0627776,-0.406336,0.371444,-0.729535,-0.517234,0.109503,0.0488326,0.0729754,0.0800831,0.0404598,0.049249,0.137725,0.0354708,0.117273,0.0992888,0.126007,0.112289,0.172192,0.0638001,0.166951,0.175009,0.0917012,0.0712206,0.182137,0.0986786,0.137809,0.127629,0.10309,0.0530919,0.0879097,0.0751736,0.14969,0.128696,0.116906,0.11637,0.187246,0.112165,0.0817124,0.120109,-0.748477,-0.759568,-0.476518,-0.409822,-0.82526,0.660898,-0.482578,-0.535359,-0.3577,-0.130619,-0.900887,-0.844989,0.34777,-1.2184,-0.716512,-0.764877,-0.864463,-0.335958,-1.03998,-1.20739,-0.489403,-1.88841,-1.52363,-1.9738,-1.94701,-1.224,-1.18462,-0.420126,-1.62226,-0.0440101,-1.71904,-1.01618
62.8651,0.976389,0.00793621,10,1791,0,-29.8382,-0.0150784,-0.459026,-0.54744,-0.648969,-0.283139,0.216777,-0.190272,0.428214,-0.88345,-0.863451,-0.532293,-0.103819,0.147225,0.202026,0.540893,-0.440547,-0.0621548,-0.0561372,-0.661997,-0.733593,0.675845,-0.301286,-0.0597508,0.401925,-0.00923998,0.617379,-0.179492,-0.75652,-0.0526047,-0.800659,-0.602548,-0.708443,-0.408858,-0.0839288,-0.452742,0.0329362,-0.554262,0.468633,-1.06056,-0.510116,-0.297023,0.0370066,-0.270583,-0.327078,-0.31397,-0.297351,-0.355635,-0.353201,-0.353509,-0.240476,-0.35428,-0.292394,-0.298897,-0.350694,-0.281672,-0.259315,-0.259208,-0.314757,-0.259586,-0.306969,-0.326522,-0.299287,-0.266101,-0.292473,-0.306343,-0.316692,-0.233622,-0.310062,-0.354694,-0.290031,-0.310902,-0.26626,-0.271572,-0.288929,-0.118186,-0.534141,-0.286131,-0.173456,-0.0632389,0.918747,0.0905811,0.142546,0.322434,0.363058,-0.791712,-0.591252,0.582209,-0.521815,-0.40957,-0.277628,-0.296582,0.604492,-0.628333,-0.575701,-0.250062,-1.17115,-0.887599,-1.69717,-1.01691,-0.828004,-0.502743,-0.0978145,-1.21085,0.340282,-1.57872,-0.728352
55.8198,0.997333,0.00793621,8,255,0,-25.0619,0.37603,-0.606315,-0.707658,-1.17017,-0.060687,0.202508,-0.332125,0.510382,-0.640862,-0.725028,-0.365576,0.118939,0.0622893,0.312152,0.505334,-0.0360105,-0.196774,-0.00488082,-0.59337,-0.924662,0.560406,-0.490435,-0.671337,0.253177,-0.0437306,0.593411,-0.317307,-0.838551,-0.237583,-1.10014,-0.207732,-0.801528,-0.276478,0.146299,-0.462592,-0.0534619,-0.638996,0.570918,-0.753724,-0.0181383,-0.43096,0.0398944,-0.457636,-0.448423,-0.372386,-0.45317,-0.448344,-0.43084,-0.446605,-0.426565,-0.368344,-0.37788,-0.36772,-0.473715,-0.407584,-0.450632,-0.493514,-0.481515,-0.458808,-0.461623,-0.425915,-0.425777,-0.447192,-0.464133,-0.458132,-0.45673,-0.455048,-0.431246,-0.322769,-0.409043,-0.404377,-0.500808,-0.480607,-0.440335,-0.137372,-0.471024,0.0266513,-0.0246544,0.0445559,0.961282,0.280148,0.272389,0.225123,0.424434,-0.593795,-0.554688,0.641365,-0.436673,-0.489243,0.0525084,-0.160334,0.691678,-0.468526,-0.542722,-0.178877,-1.07852,-0.764597,-1.50921,-0.902572,-0.664995,-0.500943,-0.109121,-1.11945,0.35973,-1.20451,-0.404637
50.5646,0.93538,0.00793621,7,127,0,-22.6635,-0.646519,0.117545,-0.517867,-0.889715,0.0847686,0.259229,0.16424,0.56235,-0.482985,-0.65274,-0.253259,0.426239,0.193746,0.509027,0.546968,0.454211,-0.0271362,0.270632,-0.439131,-0.755116,1.07879,-0.20287,-0.337239,0.528482,0.287168,1.15985,0.138044,-0.512451,0.464592,-0.830319,0.435233,-0.610209,-0.162224,0.36081,-0.253013,0.208081,-0.52252,1.10121,-0.410341,0.576549,-0.222727,0.0314248,-0.277632,-0.255918,-0.241225,-0.276263,-0.216775,-0.215279,-0.235325,-0.242958,-0.211993,-0.15176,-0.285356,-0.189285,-0.22853,-0.217537,-0.170754,-0.197677,-0.23119,-0.14992,-0.260498,-0.234406,-0.245271,-0.206561,-0.22735,-0.176848,-0.245721,-0.217587,-0.316092,-0.261284,-0.244508,-0.173391,-0.210531,-0.232354,-0.410622,-0.773987,-0.0254822,-0.223827,-0.0900291,0.920053,0.010871,0.256984,0.159197,0.446605,-0.747081,-0.496257,0.422288,-0.821384,-0.592915,-0.276735,-0.635473,0.479175,-0.736246,-0.926994,-0.160829,-1.40394,-0.890338,-1.72511,-1.39109,-1.15146,-0.676566,-0.191296,-1.41273,0.37699,-1.34199,-0.444895
62.911,0.998113,0.00793621,9,639,0,-26.6163,-0.234854,-0.154649,-0.30042,-0.574192,-0.185419,0.184219,-0.124574,0.413026,-0.718054,-0.526563,-0.395567,0.345675,-0.138788,0.398673,0.172816,-0.0185545,-0.0834387,-0.170711,-0.359131,-0.59085,1.11283,-0.377989,-0.200013,0.200283,-0.13838,0.539415,-0.0473608,-0.593376,0.0356764,-0.855883,-0.375094,-0.469939,-0.173234,-0.0435769,-0.00562028,0.310208,-0.383599,0.989886,-0.551031,-0.170241,-0.420554,0.0381597,-0.421868,-0.354108,-0.402293,-0.453209,-0.407118,-0.407117,-0.417437,-0.30613,-0.383412,-0.447117,-0.386035,-0.419745,-0.385869,-0.473148,-0.472021,-0.448153,-0.44422,-0.45559,-0.3989,-0.436738,-0.409384,-0.423618,-0.458429,-0.382048,-0.404892,-0.431522,-0.367569,-0.40997,-0.376931,-0.445415,-0.436031,-0.44488,-0.169157,-0.305417,-0.186614,0.221045,-0.313383,0.95804,-0.201106,0.368786,0.216166,0.151557,-0.480845,-0.449886,0.969134,-0.604788,-0.469222,-0.369375,-0.451192,0.448595,-0.465933,-0.515086,-0.176013,-1.18089,-0.893688,-1.44935,-0.903349,-0.905031,-0.243512,0.0194362,-1.10324,0.658427,-1.18002,-0.602822
61.6224,0.996827,0.00793621,8,383,0,-29.6737,-0.445663,-0.22886,-0.177894,-0.486636,-0.242554,0.25768,-0.149059,0.460838,-0.656434,-0.698894,-0.18856,0.554841,-0.039968,0.343591,0.712999,0.0143495,0.0652984,-0.120148,-0.0737845,-0.604132,1.1341,-0.449273,-0.122292,0.445978,0.0560092,0.407604,-0.169808,-0.768745,-0.0824331,-0.931874,-0.510657,-0.489375,-0.242145,-0.00854447,-0.208598,0.0344445,-0.373233,0.779875,-0.713765,-0.150129,-0.345604,0.0403117,-0.335742,-0.326372,-0.386169,-0.30777,-0.382488,-0.370319,-0.316214,-0.332522,-0.350834,-0.247937,-0.361574,-0.376386,-0.321846,-0.360463,-0.298424,-0.292584,-0.349835,-0.271238,-0.351323,-0.308644,-0.362487,-0.411801,-0.369135,-0.39528,-0.35734,-0.362428,-0.336876,-0.309935,-0.332942,-0.306756,-0.367077,-0.369354,-0.0533125,-0.541212,-0.0301316,0.226809,-0.416664,0.977105,0.0588584,0.389437,0.342311,0.186511,-0.381306,-0.534642,1.05617,-0.635908,-0.34771,-0.205861,-0.259839,0.398846,-0.624005,-0.539586,-0.249304,-1.24698,-1.04631,-1.62783,-1.05449,-1.0094,-0.326964,-0.153096,-1.15519,0.522413,-1.37714,-0.556568
60.8533,0.989996,0.00793621,8,511,0,-19.9003,-0.631297,-0.129927,-0.275625,-0.515462,-0.306073,0.243786,-0.130695,0.52459,-0.846759,-1.1209,-0.293824,0.139631,-0.105854,0.368784,0.603614,-0.350482,-0.00517018,-0.114231,-0.145473,-0.61895,1.02296,-0.376132,0.161205,0.833015,0.0610957,0.233885,-0.218014,-0.784628,-0.0289526,-0.908009,-0.298591,-0.119744,-0.00352731,0.133949,-0.0424906,0.27791,-0.133116,1.02578,-0.555313,0.145635,-0.226497,0.0304093,-0.268565,-0.257039,-0.170433,-0.232316,-0.201554,-0.208587,-0.218899,-0.240469,-0.219598,-0.290128,-0.17371,-0.253264,-0.267317,-0.237907,-0.246396,-0.241785,-0.200702,-0.303635,-0.213666,-0.206919,-0.261189,-0.174819,-0.220167,-0.204254,-0.20668,-0.243899,-0.253854,-0.243636,-0.227459,-0.224673,-0.197224,-0.215099,-0.239878,-0.994736,-0.248092,-0.184365,-0.572634,0.932642,-0.131891,0.0500234,0.190202,0.118551,-0.524962,-0.685447,0.641801,-0.894463,-0.48744,-0.190972,-0.538912,-0.0599866,-0.992601,-0.859653,-0.522344,-1.58845,-1.0262,-1.60803,-1.0803,-1.09932,-0.487667,-0.254556,-1.25291,0.486457,-1.52547,-0.500303
59.347,0.994941,0.00793621,8,383,0,-20.4603,-0.0361076,0.387092,-0.167794,-0.389363,-0.0180268,0.097659,-0.371315,0.622568,-0.500667,-1.27635,-0.677458,-0.386251,-0.492733,0.335009,-0.310557,-0.323193,-0.499604,-0.123424,-0.741924,-1.17562,0.856683,-0.739463,-0.533785,0.0464193,-0.232021,-0.0412616,-0.467113,-0.708518,-0.186551,-1.19232,-0.509402,-0.973453,-0.995956,-0.337937,-0.458324,0.16209,-1.02691,0.743872,-1.05524,-0.424917,-0.409677,0.0305353,-0.400792,-0.395802,-0.374121,-0.42654,-0.405989,-0.351925,-0.425885,-0.43044,-0.435429,-0.413508,-0.426403,-0.419981,-0.391851,-0.408522,-0.410112,-0.344192,-0.406073,-0.464222,-0.401696,-0.40749,-0.431881,-0.358308,-0.426667,-0.439256,-0.357364,-0.456408,-0.393336,-0.445767,-0.384817,-0.406039,-0.415458,-0.386004,0.180797,-0.706499,-0.0290441,-0.00951457,-0.0411061,1.09724,0.0419428,0.262816,0.157624,0.536007,-0.285155,-0.533812,0.850348,-0.753877,-0.472574,-0.0810768,-0.334546,-0.0424554,-0.57992,-0.613522,-0.199496,-1.21629,-0.826885,-1.33574,-1.334,-0.768502,-0.509271,0.106002,-1.2842,0.604079,-1.30371,-0.654289
59.51,0.982431,0.00793621,10,1535,0,-26.4059,-0.360582,-0.191248,-0.378002,-0.524376,-0.0967238,0.223538,-0.349915,0.480658,-1.07828,-0.554293,-0.602345,-0.147264,-0.151048,0.324867,0.293503,-0.116615,-0.437005,-0.175243,-0.519944,-1.00426,0.956833,-0.802933,-0.60179,0.101364,-0.27619,0.410938,-0.417303,-0.688853,-0.0837364,-1.19195,-0.759609,-1.15523,-0.71838,-0.129539,-0.822139,-0.16708,-0.837891,0.341437,-1.19582,-0.574701,-0.022174,0.0394548,-0.0604803,-0.017442,-0.0608583,-0.04086,-0.0966472,-0.00576888,-0.0222069,-0.0481467,-0.0170766,-0.0693543,0.00974598,0.012303,-0.0926914,-0.0147942,-0.044184,-0.00973566,0.0222003,0.0214751,-0.0343327,-0.0722671,-0.0170792,-0.111165,-0.0292975,-0.00278769,0.00752882,-0.0833935,0.0118233,0.0164106,-0.0460846,-0.0683465,-0.0354397,-0.0205257,-0.758275,-0.532698,-0.45967,-0.560922,-0.46333,0.777775,-0.250199,-0.00832362,-0.247042,0.0265428,-0.804642,-0.897055,0.677394,-1.12572,-0.81926,-0.527715,-0.771285,0.159084,-0.967568,-0.72505,-0.398642,-1.56596,-1.36561,-2.00161,-1.43472,-1.04184,-0.899394,-0.27192,-1.42133,0.0879326,-1.73198,-1.0084
