lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0635456
# Diagonal elements of inverse mass matrix:
# 0.145699, 0.108267, 0.0945206, 0.116033, 0.0227169, 0.0162077, 0.152104, 0.0222273, 0.249991, 0.216469, 0.2632, 0.244628, 0.253136, 0.242267, 0.175677, 0.245397, 0.207544, 0.396563, 0.247815, 0.308337, 0.212626, 0.25367, 0.32488, 0.221188, 0.290259, 0.298091, 0.303064, 0.271386, 0.318137, 0.228178, 0.235646, 0.341584, 0.316089, 0.286311, 0.300574, 0.281232, 0.334527, 0.26759, 0.289435, 0.329783, 0.00650655
228.591,0.978133,0.0635456,7,127,0,-218.94,-0.697901,-0.00481369,-0.738916,-1.17207,-0.142986,0.532982,-0.125167,0.665919,-0.90314,-0.18514,0.920591,-0.608411,0.568964,0.0958953,-0.512865,0.320764,-0.289876,2.14015,-1.09271,1.05168,-0.104977,-0.431881,0.357165,0.939624,0.416327,0.00349467,0.0393895,-0.464234,-0.264963,0.342166,0.0851516,1.56326,-0.912336,0.786178,0.293516,-0.635038,-0.735838,0.237421,0.156317,-1.07832,9.31387,-0.726585,-0.248455,0.487872,-0.530319,0.253717,-0.0613086,-0.466694,0.0884358,-0.318201,1.3,-0.852827,0.575168,-0.195073,-0.412765,0.112676,0.500547,0.152073,-0.12284,-0.0989368,-0.434309,-0.301611,0.102688,-0.068463,0.915835,-0.732709,0.398364,0.0702906,-0.548051,-0.615176,0.0329359,-0.0210724,-0.84324,-0.765323,-0.363706,-0.182222,-0.0579361,-0.252419,0.334561,-0.571014,0.664659,-0.280425,0.881305,-0.298464,0.0854279,-1.14827,-0.778324,-1.43908,-0.370668,-1.23573,-1.51064,-1.61244,-0.794403,-0.77101,-0.866902,-1.50399,0.0788698,-1.68991,-1.59201,-1.45815,-1.92893,-2.68753,-1.46271,-1.5987,-2.94292,0.682508,0.589937,0.54543,0.51448,0.562772,0.417131,0.638997,0.339694,0.56965,0.292907,0.574067,0.478656,0.759194,0.685319,0.808313,0.59162,0.774819,0.819156,0.83375,0.688776,0.683739,0.704101,0.818169,0.480293,0.844212,0.830899,0.811249,0.873131,0.936287,0.811947,0.831836,0.949928
220.826,0.978338,0.0635456,6,127,0,-208.064,-0.507901,-0.0548295,-0.548623,-1.17398,-0.0825114,0.553206,-0.353164,0.809995,-1.1332,-0.115592,0.814275,-0.920109,1.54482,-0.368088,-0.571436,0.576766,-0.307559,2.08789,-0.886231,1.37075,-0.761677,-0.879011,-0.269428,0.575071,0.45832,-0.0456565,-0.166362,-0.42463,-1.04102,0.0194214,-0.00969693,1.4156,-0.758828,0.940526,0.449304,-1.10023,-0.758783,-0.183552,0.341941,-1.58949,9.92806,-1.27105,-0.446793,0.306394,-1.09845,0.898129,-0.651313,-0.816024,0.114013,-0.602286,1.33802,-1.07101,0.75714,-0.970119,-1.06516,-0.5714,0.11264,0.0180726,-0.390146,-0.487917,-0.697112,-1.19638,-0.337433,-0.361019,0.793466,-0.967811,0.408657,0.0107694,-1.24435,-0.967775,-0.50184,-0.0761936,-1.64065,-1.20498,-0.424878,-0.237513,-0.491789,0.448837,-0.0888078,-0.787802,0.780594,-0.492065,0.939186,-0.417042,0.317308,-1.50192,-1.01222,-1.69425,-0.371854,-1.01017,-1.41838,-1.58869,-0.641015,-1.20336,-0.878695,-1.54656,0.198975,-1.63169,-1.34271,-1.22839,-2.39835,-2.76644,-1.72207,-1.34373,-3.45509,0.76941,0.60465,0.559101,0.620528,0.389637,0.522187,0.687359,0.314192,0.620593,0.281065,0.602775,0.421332,0.817861,0.733453,0.844783,0.591907,0.733053,0.805085,0.830432,0.654983,0.769122,0.706552,0.824416,0.45042,0.8364,0.792935,0.773536,0.916701,0.940835,0.848396,0.793103,0.969382
221.172,0.899537,0.0635456,6,127,0,-198.997,-0.699392,-0.0664697,-0.645662,-0.957259,-0.28168,0.44178,-0.0518483,0.63823,-1.49115,-1.07419,0.509848,-1.02417,-0.121607,0.464222,0.368808,-0.152492,-0.364896,2.33062,-0.999531,0.515352,-0.508509,-0.137335,0.51896,1.02254,0.0515178,-0.562361,-0.349884,-1.1137,-0.30335,0.276701,-0.000175527,1.36752,-0.933103,0.360669,-0.208535,-0.402337,-0.0291838,-0.617783,0.574926,-1.26922,10.45,-1.00355,-0.737431,0.273552,-0.705507,-0.129462,0.244432,0.183536,-0.149173,-0.284736,1.43563,-0.689779,0.277065,-0.376394,-0.1395,0.279367,0.600769,-0.0189682,-0.410764,-0.275154,-0.762644,-0.245455,0.12475,-0.0519604,0.820942,-0.647382,0.178342,-0.184942,-0.308632,-0.0704743,-0.446136,0.315087,-0.861905,-1.06957,-0.954184,-0.428047,-0.372815,-0.508066,0.426393,-0.0116842,0.388082,-0.200027,1.22929,-0.19559,-0.0692397,-1.3769,-0.590564,-1.29212,-0.238242,-1.26746,-1.65926,-1.77128,-1.20294,-0.901083,-0.908058,-1.46097,-0.0170852,-1.72227,-1.71551,-1.77698,-1.60997,-2.12582,-1.97357,-1.37385,-2.97109,0.744515,0.721956,0.605407,0.592139,0.624353,0.394988,0.502921,0.404179,0.549841,0.226307,0.548742,0.517303,0.798493,0.643494,0.784506,0.55928,0.780308,0.840138,0.854616,0.769048,0.711172,0.712603,0.81168,0.504271,0.848421,0.847549,0.855323,0.833407,0.893388,0.877994,0.798001,0.951251
217.965,0.968809,0.0635456,6,63,0,-202.423,-0.0688934,0.468865,0.262492,-0.20178,-0.338435,0.2752,-1.26523,0.470921,-2.20913,0.0379314,0.885555,-0.697385,0.995176,0.441193,-0.41085,1.17063,-1.30928,1.80037,-1.22646,0.975132,-0.956948,-0.739634,-0.419278,1.0409,0.369283,-0.564734,0.199141,0.13973,0.18651,0.574164,-0.101802,2.14625,-0.0993361,0.424518,0.486334,-1.73668,-1.41051,0.627836,0.659248,-2.0898,9.11988,-2.30556,-1.24737,-0.848208,-1.59365,-0.796585,-1.05747,-1.45871,-0.713957,-1.8818,-0.4174,-1.8428,-0.806023,-1.71588,-1.61354,-1.46268,-0.775051,-1.09133,-1.53118,-1.17145,-1.19943,-1.1774,-0.994848,-1.31317,-0.254522,-1.31201,-1.06532,-1.03621,-2.08307,-1.92947,-0.969572,-0.95478,-2.24936,-1.32033,-0.443246,-0.371026,-0.384964,0.0686713,-0.0298855,-0.628715,0.740505,-0.715475,0.654829,-0.440081,0.0980399,-1.36391,-0.857014,-1.54114,-0.229043,-0.781714,-1.22156,-1.15936,-0.429967,-0.666654,-0.681684,-1.5419,-0.0528154,-1.39489,-1.62098,-1.48484,-2.18244,-2.67917,-1.34059,-1.51983,-3.06374,0.789237,0.609032,0.591707,0.59507,0.482839,0.507471,0.652198,0.322894,0.67161,0.341902,0.608278,0.47551,0.796394,0.702036,0.82363,0.557012,0.68605,0.772338,0.761217,0.605866,0.660753,0.664114,0.82374,0.513201,0.801372,0.834931,0.815303,0.898661,0.935786,0.792587,0.820514,0.955372
222.256,0.918799,0.0635456,6,63,0,-201.803,0.167095,0.456161,0.0437951,-0.164964,-0.35481,0.268764,-1.3858,0.508855,-2.10682,-0.824393,1.19452,-0.841808,-0.021496,0.740113,0.171013,0.151694,-0.98486,2.06492,-0.564978,0.663119,-0.247604,-0.860055,-0.00897373,1.30896,0.214734,-0.822761,-0.140765,-0.348602,0.577083,0.440637,-0.0721618,2.34145,-1.50843,0.158031,0.320211,-1.96001,-0.946151,0.232307,0.0886644,-2.11824,9.81553,-2.45787,-1.8053,-0.777965,-1.81416,-1.39674,-1.00919,-1.29878,-1.30861,-1.88695,-0.335056,-1.67329,-1.04837,-1.5118,-1.82345,-1.39037,-0.719731,-1.27653,-1.80447,-1.45743,-1.56319,-1.09215,-1.16158,-1.42252,-0.194344,-2.15337,-1.30539,-1.22286,-2.38316,-1.86726,-1.26759,-1.34068,-2.46368,-1.24079,-0.778085,-0.0737633,-0.382565,-0.285686,0.23254,-0.244444,0.380656,-0.480011,0.992985,-0.0382731,0.103369,-1.15462,-1.06189,-1.4647,-0.159131,-0.944012,-1.47195,-1.43683,-0.788071,-0.588266,-0.845091,-1.39616,0.263521,-1.99387,-1.60204,-1.42705,-2.22119,-2.36733,-1.39041,-1.66693,-3.03157,0.775701,0.685267,0.518432,0.594492,0.57094,0.442126,0.560808,0.405969,0.617751,0.270323,0.509567,0.474181,0.760354,0.743051,0.81225,0.539699,0.719909,0.813353,0.807963,0.687417,0.642967,0.699536,0.801574,0.434498,0.880152,0.832303,0.806441,0.902136,0.914302,0.800658,0.841166,0.95398
223.677,0.800746,0.0635456,6,63,0,-204.103,-0.248646,0.37273,0.0359329,-0.199459,-0.412514,0.252242,-1.04719,0.542118,-1.59859,-0.100674,0.385441,-0.241485,0.660757,0.930642,0.171484,1.25338,-0.650851,1.62073,-1.29149,0.611339,-0.780077,0.437372,0.35086,1.13491,0.181984,-0.611336,0.203438,-0.405502,-0.101285,0.876137,-0.0960365,1.45994,0.517222,0.518034,-0.363341,-0.568113,-1.32109,0.0329447,1.08161,-1.25119,10.3038,-1.91381,-1.10177,-0.838235,-1.1781,-0.688982,-0.542672,-0.954226,-0.367708,-1.40003,-0.168563,-1.74733,-0.715772,-1.47008,-0.810083,-0.856983,-0.431936,-0.948534,-1.37861,-0.936903,-1.26702,-1.1021,-0.57222,-1.09925,-0.255731,-0.766795,-0.766354,-1.24416,-1.35517,-1.76338,-1.02933,-0.460828,-1.72548,-1.15957,-0.568261,-0.62004,-0.234682,0.00223219,0.180008,-0.389185,0.875292,-0.425038,0.774928,-0.567402,0.0227436,-1.57295,-0.503037,-1.4013,-0.298296,-1.01983,-1.44991,-1.37085,-0.944207,-1.09463,-0.722391,-1.57942,-0.294448,-1.15239,-1.56183,-1.99237,-1.67767,-2.79537,-1.68294,-1.35094,-2.83631,0.761254,0.638362,0.650228,0.558403,0.499442,0.455119,0.596086,0.294154,0.604688,0.315414,0.638164,0.494314,0.828204,0.623173,0.80239,0.574026,0.73494,0.809984,0.797518,0.719949,0.749253,0.673133,0.829122,0.573085,0.759948,0.826616,0.879994,0.842596,0.942425,0.843293,0.794284,0.944606
227.616,0.937889,0.0635456,6,63,0,-210.901,-0.818051,0.498772,0.0945326,-0.253984,-0.370151,0.244162,-0.547278,0.554409,-1.71775,-0.191979,0.711611,-0.865804,0.363432,0.822964,0.0775671,0.973314,-0.711173,2.35428,-1.24891,0.468957,-0.436777,0.198044,0.131489,1.44791,0.166669,-1.05024,-0.0311183,-0.473094,0.657282,0.67172,0.385664,2.39288,-0.172286,1.06549,-0.123807,-1.42414,-0.73955,-0.21874,0.381175,-1.04203,10.4472,-1.49961,-0.653713,-0.152755,-1.02729,-0.345788,-0.0910195,-0.504274,-0.007664,-0.941559,0.757953,-1.23969,-0.287284,-0.789431,-0.437481,-0.474379,0.255456,-0.454875,-1.12954,-0.56453,-0.809566,-0.182875,-0.174871,-0.333462,0.779354,-0.642795,0.0434388,-0.615918,-1.33683,-0.957291,-0.66855,-0.335951,-1.12499,-1.23562,-0.587792,-0.387587,-0.575724,-0.156178,0.162471,-0.410057,0.712713,-0.479491,1.17393,-0.575901,-0.0552304,-1.39656,-0.65897,-1.49545,-0.139455,-1.0515,-1.72617,-1.48656,-1.01691,-0.673178,-0.824447,-1.41644,0.110311,-1.6231,-1.3403,-1.93942,-2.27833,-2.55325,-1.90716,-1.78678,-2.79169,0.774801,0.642858,0.595702,0.640083,0.538965,0.459471,0.601102,0.329,0.617628,0.236145,0.640124,0.513804,0.801638,0.659029,0.816895,0.534807,0.741063,0.848922,0.815562,0.73437,0.662214,0.695179,0.80478,0.47245,0.835222,0.792539,0.874288,0.907067,0.927791,0.8707,0.856532,0.942225
225.666,0.991212,0.0635456,5,63,0,-210.441,-0.488976,0.346969,-0.219321,-0.153096,-0.346919,0.27028,-0.784147,0.611737,-1.56451,-0.251387,0.908585,-0.366867,0.735641,0.723986,0.418988,0.455274,-0.768121,1.75603,-0.561359,1.21123,0.242167,-0.326178,0.680061,1.26555,0.551721,0.209126,0.410304,0.210114,-0.110623,0.695139,-0.208198,1.48217,-0.619121,-0.498618,0.678166,-0.587822,-0.629321,0.1491,0.714449,-2.70614,9.6165,-1.74122,-0.93793,-0.228332,-1.00857,-0.334128,-0.341257,-0.527836,-0.505639,-1.25404,0.290082,-1.12755,-0.0431899,-0.636004,-0.983682,-0.368128,-0.00996035,-0.446638,-0.656217,-0.533149,-0.655612,-0.851819,-0.358904,-0.911509,0.122554,-1.16289,-1.08917,-0.369288,-1.14374,-1.16913,-0.692937,-0.347091,-2.43959,-1.29512,-0.67747,-0.291193,-0.345233,0.00081424,0.136442,-0.240857,0.409644,-0.622293,0.837185,-0.265309,0.331532,-1.19378,-1.13857,-1.3553,-0.368832,-1.03601,-1.24559,-1.4275,-0.797244,-1.25865,-0.956457,-1.5224,-0.0589327,-1.6361,-2.02338,-1.2056,-1.62203,-2.30224,-1.44969,-1.30274,-3.639,0.785012,0.663174,0.572288,0.585461,0.499796,0.465942,0.559925,0.398998,0.65074,0.302128,0.565941,0.417868,0.767416,0.757418,0.794995,0.591177,0.738079,0.776535,0.806512,0.689385,0.778794,0.722412,0.820891,0.514729,0.837003,0.88323,0.769519,0.835074,0.909062,0.80995,0.786296,0.974394
225.254,0.982189,0.0635456,6,127,0,-203.076,-0.928255,0.225941,-0.171374,-0.0654585,-0.357093,0.309086,-0.184985,0.529178,-1.93613,-0.113836,0.837565,-0.240194,0.334902,0.837593,0.0170963,0.378307,-0.972955,1.33147,-1.13631,0.980296,-0.561466,-0.406909,-0.195354,1.52284,-0.189195,-0.216809,-0.268899,-0.331992,0.257172,0.559677,-0.415238,1.73937,-1.12379,-0.734655,-0.952082,-1.63376,-0.935693,-0.285187,-0.0373787,-2.27772,9.60323,-1.20954,-0.245225,0.258236,-0.312091,-0.00776215,0.258251,-0.175938,0.0152068,-0.699852,0.519601,-0.786298,0.333766,-0.482101,-0.400313,-0.288362,0.620871,-0.285103,-0.299716,-0.327281,-0.360668,-0.0488953,0.111184,-0.40472,0.73545,-0.779671,-0.573749,-0.688807,-1.04953,-0.680134,-0.3359,-0.204765,-1.3903,-1.27562,-0.50239,-0.362611,-0.123681,-0.21914,0.255575,-0.405806,0.462947,-0.574847,0.526606,-0.393155,0.163335,-1.39591,-0.868548,-1.67505,-0.0882056,-1.26232,-1.27693,-1.61842,-0.815254,-0.776461,-0.843574,-1.33546,0.277587,-1.53781,-1.86817,-1.85157,-1.84378,-2.17929,-1.41677,-1.49037,-2.9577,0.781704,0.623021,0.589672,0.530881,0.554567,0.436452,0.600082,0.386287,0.639881,0.371309,0.597042,0.459257,0.801534,0.704444,0.842247,0.522037,0.779425,0.781927,0.834577,0.693228,0.684917,0.699217,0.791742,0.431045,0.823146,0.866246,0.864312,0.863395,0.898374,0.804832,0.816134,0.950626
230.05,0.999283,0.0635456,6,127,0,-206.889,0.0479852,-0.375193,-0.192942,-0.387655,-0.620052,0.287464,-0.865063,0.606577,-1.21859,-0.204284,0.680612,-0.53297,0.527779,1.07183,0.427883,0.872785,-0.405151,1.61859,-0.493587,0.411614,-0.505737,-0.47957,0.404197,0.276504,0.131538,-1.36639,-0.00219885,-0.470196,0.209596,0.312369,-0.490541,1.5472,-0.270498,0.47634,0.731504,-1.30632,-1.10064,-0.507018,0.679298,-1.64906,9.7139,-1.60423,-0.988977,-0.452219,-1.18835,-0.544924,-0.214915,-0.605518,-0.335652,-1.11082,0.116734,-1.16446,-0.615387,-1.17183,-1.15596,-0.619886,-0.697342,-0.785275,-1.69389,-0.866397,-1.15027,-0.737926,-0.675587,-1.16261,0.0734329,-1.02914,-0.576126,-0.421349,-1.65744,-1.53269,-1.17261,-0.453016,-1.86535,-1.07592,-0.792462,-0.637968,-0.467371,-0.0196748,0.174265,-0.361603,0.835626,-0.250705,1.02118,-0.0879836,-0.0190384,-1.24336,-0.703027,-1.26328,-0.413375,-0.717673,-1.62628,-1.34389,-0.673641,-0.735293,-0.818219,-1.64216,0.165751,-1.45822,-1.43794,-1.30379,-1.89999,-2.75,-1.91285,-1.54876,-3.20115,0.745721,0.68836,0.654294,0.614761,0.504919,0.456544,0.589428,0.302457,0.56235,0.264797,0.521982,0.504759,0.776149,0.668859,0.77959,0.601897,0.672094,0.83566,0.793129,0.662318,0.675966,0.693858,0.837829,0.458657,0.81126,0.808135,0.786473,0.86989,0.939913,0.871339,0.824735,0.960878
227.812,0.988,0.0635456,6,63,0,-207.567,0.0231579,-0.135161,-0.288724,0.0806156,-0.656001,0.179441,-0.989841,0.585501,-1.42009,0.238629,1.00983,0.0402903,0.33108,1.4044,0.421865,0.799038,-0.959973,1.50713,-0.861196,-0.0551692,-0.280537,0.39777,-0.265874,1.33027,-0.530735,-0.431056,-0.212794,0.143529,0.691643,0.743422,-0.397165,1.37219,-0.713952,-0.794515,-0.510196,-1.37851,-0.749558,0.0867985,0.55539,-1.88238,9.52828,-1.8213,-0.850123,-0.398586,-0.966251,-0.795993,-0.167559,-0.742838,-0.522003,-1.55191,-0.107414,-1.49407,-1.02214,-1.1541,-0.756946,-1.14551,-0.210966,-1.30059,-1.24222,-1.11443,-0.905804,-0.584883,-0.554566,-1.22238,-0.186422,-1.40786,-1.45503,-1.28856,-1.79696,-1.42871,-0.93902,-0.664659,-2.09198,-1.15288,-0.532729,-0.360928,-0.218676,-0.00611642,0.22898,-0.375296,0.701977,-0.532441,1.08365,-0.370388,-0.157044,-1.46667,-0.639339,-1.93841,-0.147431,-1.34127,-1.28291,-1.73182,-0.763123,-0.943682,-0.942362,-1.39128,0.125007,-1.64806,-1.90367,-1.88372,-1.71512,-2.25345,-1.38373,-1.48548,-3.04209,0.760036,0.630119,0.589265,0.554452,0.501529,0.443004,0.592738,0.331374,0.630052,0.252817,0.591553,0.539181,0.812551,0.654604,0.874178,0.536791,0.792699,0.782944,0.849645,0.682031,0.719843,0.719576,0.800797,0.468789,0.838629,0.870306,0.868038,0.847499,0.904948,0.79959,0.815399,0.95444
228.846,0.982291,0.0635456,7,127,0,-206.078,-0.631562,0.00132902,-0.0889154,-0.131437,-0.743915,-0.1073,-0.248467,0.693229,-1.37063,-0.0533931,0.482383,0.0544591,-0.545815,1.72663,0.601999,0.942882,-0.600502,0.194131,-0.0992166,0.0720628,-0.0260912,0.275767,0.584167,0.724177,-0.16377,-1.69488,0.0307282,0.272132,1.31813,0.952647,-0.164892,2.20917,0.755903,0.00964218,1.09702,-1.17875,-1.05662,-0.0450362,1.28353,-1.60309,10.7599,-1.19863,-0.285481,0.085935,-0.210715,-0.626843,0.948482,0.168856,0.405166,-0.664753,-0.11389,-0.317247,-0.198511,-0.266555,-0.0572974,0.156494,0.253553,-0.361998,-1.42341,-0.227166,-0.0598172,0.665296,0.411936,-0.362775,1.28299,0.275547,-0.241783,0.512019,-1.06561,-0.980951,-0.279688,0.641312,-1.35978,-1.25463,-0.73956,-0.374581,-0.487751,-0.234331,0.273367,-0.228355,0.668382,-0.322672,0.73357,-0.167769,0.279303,-1.35113,-0.964829,-1.16199,-0.404507,-0.827455,-1.88887,-1.34661,-0.938914,-0.782486,-0.757941,-1.74578,0.133902,-1.4991,-1.63122,-1.35437,-2.16427,-2.79691,-1.97547,-1.48098,-3.3179,0.7781,0.6769,0.592566,0.619576,0.558316,0.432081,0.556842,0.338859,0.579975,0.324412,0.541844,0.430625,0.794314,0.724088,0.761694,0.59977,0.695817,0.868626,0.793575,0.71888,0.686216,0.680907,0.85142,0.466574,0.81744,0.836337,0.794843,0.896995,0.942508,0.878197,0.814721,0.965038
230.952,0.923154,0.0635456,6,63,0,-207.884,-0.413063,0.0574776,-0.259343,-0.173552,-0.646386,-0.0622776,-0.408519,0.668776,-1.31305,0.14769,0.208685,-0.097966,0.157719,1.42022,0.371133,0.776746,-0.765421,0.656986,-0.077251,-0.158899,0.151806,0.631652,0.180646,1.09023,-0.021464,-1.52812,-0.445851,0.373621,0.868533,0.938342,-0.0467397,2.19765,0.197185,0.21285,0.722905,-0.634386,-1.09943,-0.48653,1.06289,-2.01762,10.2661,-1.28665,-0.309747,-0.268955,-0.474036,-0.30304,0.54129,-0.160313,0.110951,-0.920414,0.0308582,-0.460182,-0.514786,-0.306994,0.0139151,-0.287707,0.320602,-0.422873,-1.43049,-0.706693,-0.15865,0.172336,0.219022,-0.439777,1.06122,-0.276646,-0.266169,0.0749429,-0.832781,-1.14379,-0.733898,0.302319,-1.75785,-1.11233,-0.481317,-0.477074,-0.460819,0.230035,0.208616,-0.282471,0.59359,-0.400203,0.959237,-0.0763687,0.0924085,-1.26481,-0.759112,-1.47972,-0.266615,-0.873694,-1.88131,-1.72576,-0.906971,-1.07011,-0.812912,-1.53416,0.201039,-1.68037,-1.3971,-1.43945,-1.6801,-2.64531,-2.10005,-1.43443,-3.38291,0.752564,0.618059,0.617057,0.613209,0.442743,0.448034,0.570152,0.355811,0.598737,0.277031,0.519083,0.476914,0.779853,0.681161,0.81453,0.566262,0.705514,0.867761,0.84887,0.71238,0.744619,0.69273,0.822614,0.449909,0.842953,0.801723,0.808369,0.842917,0.933722,0.890908,0.807591,0.967166
228.423,0.975552,0.0635456,6,63,0,-204.585,-0.579507,0.679874,0.244448,0.228595,-0.448962,0.057574,-0.892538,0.6248,-1.53498,-0.0712081,0.833941,0.233725,-0.298259,1.27799,0.418312,1.21649,-0.645193,1.41363,-0.375556,0.440422,-0.571383,0.591253,0.000715649,1.27049,-0.324336,-0.0932923,0.527644,0.485544,0.853991,1.14061,0.449861,1.75295,0.334829,-0.273136,0.282203,-0.818467,-0.335412,0.10208,0.857156,-1.83508,9.19866,-1.85159,-0.937029,-0.371491,-0.746507,-1.07889,-0.0940497,-0.631177,-0.132472,-1.29565,-0.00930397,-1.12719,-0.617362,-1.24954,-0.523123,-0.892091,-0.0987387,-1.09518,-0.950827,-0.562866,-0.58917,-0.358964,-0.179883,-0.611465,0.202706,-0.683336,-1.06319,-0.716217,-1.40392,-1.1021,-0.828758,-0.356987,-2.0391,-1.28234,-0.60802,-0.168698,-0.188319,-0.361284,0.223892,-0.267847,0.751763,-0.486153,0.982869,-0.311592,0.151725,-1.682,-0.72641,-1.58805,-0.273797,-1.27633,-1.13198,-1.13871,-0.775296,-0.888299,-0.66383,-1.21423,-0.136556,-1.40013,-1.79217,-1.61071,-1.83507,-2.08849,-1.62028,-1.40592,-3.11128,0.782847,0.647489,0.542075,0.546941,0.589351,0.44426,0.566564,0.320437,0.6192,0.272323,0.577274,0.462141,0.84317,0.674017,0.830342,0.568025,0.781825,0.756204,0.757442,0.684665,0.708539,0.66012,0.771046,0.534086,0.802204,0.857193,0.833509,0.862365,0.889779,0.834834,0.803122,0.957356
224.857,0.998206,0.0635456,7,127,0,-212.021,-0.268188,-0.476728,-0.480229,-0.839096,-0.5698,0.097386,0.176501,0.686384,-2.01785,-0.617363,0.349729,-0.535605,-0.169919,0.656647,-0.191524,0.279316,-1.27288,0.525408,-0.684292,-0.0463098,-1.76265,-0.28362,-1.57649,0.136656,-0.823101,-1.1647,-0.407978,-1.05626,0.105142,-0.233889,-0.0681481,1.47997,-0.456539,-0.566903,0.105721,-1.29842,-0.964858,-0.353831,0.215103,-2.24219,10.0779,-1.20852,-0.247247,0.41655,-0.191129,0.0598713,0.627213,0.0450424,0.368219,-0.697185,0.537133,-0.293186,0.144715,-1.03336,-0.018171,-0.905573,0.2703,-0.388462,-0.622931,-0.103528,-0.548501,0.248669,0.0159638,0.129725,1.19233,-0.13686,-0.212612,0.249067,-0.714715,-0.485762,-0.0663626,0.324145,-1.3625,-1.33403,-0.677666,-0.198372,-0.306371,0.0983248,0.207064,-0.341818,0.666782,-0.517787,0.924054,-0.0817399,0.248506,-1.88108,-0.550717,-2.11203,-0.250736,-0.941547,-1.17602,-1.15753,-1.05927,-0.697682,-0.897098,-1.27288,0.148461,-1.65987,-1.79972,-1.52378,-1.89953,-2.39956,-1.70854,-1.64472,-3.38519,0.791506,0.663218,0.549431,0.575999,0.475439,0.448418,0.584632,0.339218,0.62663,0.284133,0.520424,0.438191,0.867735,0.634302,0.892067,0.562358,0.719412,0.764231,0.760884,0.742551,0.667674,0.710353,0.781235,0.462953,0.840221,0.858115,0.821095,0.869838,0.916793,0.846647,0.838176,0.967239
226.009,0.988906,0.0635456,5,31,0,-211.315,0.0806272,-0.236035,-0.0346898,-0.530513,-0.502634,0.0647608,-0.474349,0.673246,-1.19203,-0.258212,0.118969,-0.462746,-0.54592,1.04412,0.161996,0.548858,-1.00558,1.30254,-0.880238,-0.152274,-0.695779,-1.14877,-0.30153,0.232394,-0.97049,-2.13482,-1.28686,-0.628183,-0.364435,-0.331509,-0.567391,1.29584,-0.379025,-0.216924,-0.927699,-1.73516,-1.06063,-0.175688,0.550978,-2.09668,9.36409,-1.27688,-0.648189,-0.394253,-0.785891,-0.841887,0.2286,-0.365286,-0.104833,-1.15135,0.40258,-1.06697,-0.576867,-0.942779,-1.24775,-0.677353,-0.317891,-1.12773,-1.91161,-1.34072,-0.89727,-0.719703,-0.697536,-0.856342,0.398071,-0.729526,-0.620392,-1.09892,-1.64254,-1.18841,-0.59263,-0.103405,-1.88593,-0.907037,-0.547317,-0.43499,-0.428139,-0.306266,0.317385,-0.22599,0.617945,-0.512546,1.24559,-0.421035,0.0163895,-1.00559,-1.05368,-1.03547,-0.0925214,-0.909483,-1.69336,-1.56435,-0.683988,-0.890659,-0.817981,-1.58788,-0.0381652,-1.58842,-1.49354,-2.15706,-2.18196,-2.34974,-1.5355,-1.33445,-3.14332,0.712394,0.633513,0.607065,0.605429,0.575974,0.421313,0.556258,0.350249,0.625403,0.223464,0.603731,0.495903,0.732156,0.741481,0.737974,0.523114,0.712894,0.844666,0.826976,0.664628,0.709026,0.693808,0.830318,0.50954,0.830394,0.816609,0.896327,0.898618,0.912913,0.82281,0.791577,0.958645
