# 0.130066, 0.131341, 0.094251, 0.529852, 0.480477, 0.495818, 0.771704, 0.558194, 0.351792, 0.842022, 0.402135, 0.486908, 0.755476, 0.875297, 0.595565, 0.529111, 0.571494, 0.296302, 0.447181, 0.490333, 0.440551, 0.408081, 0.823598, 0.486613, 0.811825, 0.321517, 0.65217, 0.506174, 0.43265, 0.343679, 0.549169, 0.552173, 0.541518, 0.436087, 0.430073, 0.0328971, 0.0260006, 0.156354, 0.168918, 0.16793, 0.143459, 0.135119, 0.234644, 0.141231, 0.308421, 0.193274, 0.164795, 0.155794, 0.156328, 0.152348, 0.154367, 0.288619, 0.213765, 0.187055, 0.204581, 0.206654, 0.150938, 0.186227, 0.128295, 0.214876, 0.171514, 0.206782, 0.197023, 0.221549, 0.18954, 0.197748, 0.167224, 0.164557, 0.168848
89.253,0.99526,0.0707006,6,63,0,-53.9533,-0.185579,-0.178862,0.209088,0.273628,-0.85958,0.594295,1.0832,-0.977014,-0.114354,0.182035,-1.97124,0.035905,1.76067,0.323841,0.35075,-0.166169,-0.746575,-1.04057,-1.17234,-0.822822,-0.881179,0.0363072,0.241033,-1.39482,1.69411,-1.17661,0.820868,-0.25793,-1.38015,-2.51889,0.389916,-1.09943,-0.431707,1.05068,0.702387,1.52198,0.999966,0.395059,0.0451458,1.24857,-1.36245,0.108256,1.19065,-0.996319,1.95235,-0.274122,-1.16315,-1.13512,-0.47039,0.214624,0.433703,1.12646,0.248339,1.18185,1.06041,0.465386,-1.41261,1.0413,-1.01837,1.03968,-1.34285,1.59673,0.3012,1.65922,-0.272344,0.301195,0.517779,0.401049,0.775771,-0.12165,-0.35859,-0.0546027,0.0476205,-0.383144,-0.202772,-0.140801,-0.591024,-0.171355,0.189272,-0.111151,-0.105525,-0.213606,-0.334962,-0.396432,-0.423984,-0.350904,-0.363106,-0.171271,-0.128465,-0.470502,0.175355,-0.424877,-0.00722922,-0.232792,-0.467436,-0.705532,-0.0973359,-0.408739,-0.269127,0.0408226,-0.0320021,6.8007,4.79285,15.9668,1.17301,5.10506,15.0682,1.69163,32.2741,3.48291,1.43171,1.47241,2.86225,5.67799,7.06864,14.1314,5.87268,14.9363,13.2282,7.29618,1.11563,12.9779,1.65475,12.9569,1.19624,22.616,6.19146,24.0742,3.48911,6.19142,7.68862,6.84156,9.95151,-0.307229,-0.544169,-0.240182,-0.137959,-0.568723,-0.388352,-0.32638,-0.776603,-0.356934,0.00369329,-0.29673,-0.291104,-0.399185,-0.520541,-0.582011,-0.609563,-0.536483,-0.548685,-0.35685,-0.314044,-0.656081,-0.0102245,-0.610456,-0.192808,-0.418372,-0.653015,-0.891111,-0.282915,-0.594318,-0.454706,-0.144756,-0.217581,0.576209,0.632782,0.559758,0.534435,0.638468,0.595886,0.580878,0.684948,0.588298,0.499077,0.573643,0.572266,0.598492,0.627274,0.64153,0.647841,0.630994,0.633831,0.588278,0.577872,0.658379,0.502556,0.648045,0.548053,0.603094,0.657689,0.709119,0.570261,0.644355,0.611758,0.536126,0.554182
89.2714,0.998759,0.0707006,6,63,0,-63.5847,-0.213456,-0.1219,0.202521,0.149034,-0.901665,0.479492,0.503204,-0.996502,-0.185046,0.00750278,-2.27199,-0.236626,1.14726,0.376277,0.146878,-0.355218,-0.644935,-1.00947,-1.35932,-0.818704,-1.09654,-0.00176055,0.112269,-1.67826,1.46428,-0.988264,1.0142,-0.424246,-1.40955,-2.48177,0.702533,-1.52581,-0.671604,0.955232,0.964042,1.48904,0.891003,0.170111,0.07275,1.01139,-0.990021,-0.0678683,1.29645,-0.869383,2.12847,0.012109,-1.18007,-1.39494,-0.363115,0.334749,0.514428,1.19026,0.607043,1.33823,1.08884,0.445934,-1.57276,1.21116,-1.00054,1.28014,-1.43486,1.65678,0.520596,1.85991,-0.0694018,0.369733,0.471456,0.41226,0.628385,-0.0917175,-0.304507,-0.0247927,-0.0199906,-0.323713,-0.159376,-0.120381,-0.582027,-0.169822,0.110445,-0.045696,-0.0921543,-0.193839,-0.252513,-0.32634,-0.397191,-0.287705,-0.343974,-0.122257,-0.0991634,-0.461784,0.174648,-0.322045,0.0834981,-0.207819,-0.407364,-0.624512,0.0203778,-0.43091,-0.257914,0.0715548,0.0733389,5.15832,4.7297,10.9156,1.83479,4.17273,14.072,2.043,29.5332,4.48093,1.54898,1.27909,3.20754,5.97333,7.01043,12.8016,7.61347,14.6056,11.6955,6.59539,1.09167,13.0422,1.81767,13.869,1.23439,19.3993,7.04906,23.2483,4.16703,6.16246,6.74708,6.40044,7.75963,-0.305173,-0.517963,-0.238249,-0.233446,-0.537169,-0.372832,-0.333836,-0.795483,-0.383278,-0.10301,-0.259152,-0.30561,-0.407295,-0.465969,-0.539795,-0.610647,-0.501161,-0.55743,-0.335713,-0.312619,-0.67524,-0.0388081,-0.535501,-0.129958,-0.421275,-0.62082,-0.837968,-0.193078,-0.644366,-0.47137,-0.141901,-0.140117,0.575707,0.626671,0.559282,0.558098,0.631154,0.592143,0.582693,0.689007,0.594663,0.52573,0.564428,0.575813,0.600439,0.614429,0.631765,0.648088,0.622732,0.635858,0.583149,0.577524,0.662675,0.509701,0.630765,0.532444,0.603788,0.650405,0.698037,0.54812,0.65574,0.615708,0.535416,0.534972
81.8695,0.964279,0.0707006,6,63,0,-55.4573,0.136217,-0.475978,0.194018,-1.39802,0.120037,0.376392,1.1334,-0.853888,-0.261349,-1.01558,-2.16199,0.462127,0.931929,1.36714,1.58812,-0.634141,-0.795934,-2.39743,-1.46381,-0.563611,-0.754443,0.403607,0.633186,-1.21192,1.85924,-1.67364,1.33501,0.150111,-1.48279,-1.52264,-0.40107,-1.61744,0.00162896,0.677118,0.343414,1.51112,0.959896,-0.265433,-0.249714,0.540535,-1.16114,0.202711,0.672883,-1.02052,2.27992,0.479913,-1.6656,-1.46156,-0.155851,0.799095,0.867863,1.74577,1.09453,1.33734,1.70811,1.23515,-1.39034,1.18361,-1.61332,0.669178,-1.62999,0.853067,0.598861,2.41168,0.810479,0.465684,0.276674,0.18603,0.966671,-0.747218,-0.452688,-0.402951,-0.256078,-0.641647,-0.526684,-0.673019,-0.895442,-0.386317,-0.295167,-0.210728,-0.167853,-0.599012,-0.630403,-0.941121,-0.759983,-0.585328,-0.622353,-0.397671,-0.353128,-0.711112,-0.115253,-0.800693,-0.216962,-0.446854,-0.763664,-0.771397,-0.553792,-0.78979,-0.475662,-0.344605,-0.409349,3.5125,3.5659,7.61389,1.48668,5.50523,8.64529,1.70152,40.4314,7.18347,0.916047,1.11424,3.9021,9.75875,10.4247,24.2127,12.9585,16.3597,23.3529,14.8312,1.19308,14.1153,0.963196,8.6146,0.947906,10.2777,8.05232,45.8823,9.86598,7.08602,5.91029,5.41778,11.4618,-0.611001,-0.316472,-0.266734,-0.119861,-0.50543,-0.390467,-0.536802,-0.759225,-0.2501,-0.15895,-0.0745115,-0.0316368,-0.462796,-0.494186,-0.804904,-0.623766,-0.449112,-0.486136,-0.261454,-0.216912,-0.574895,0.0209641,-0.664476,-0.0807455,-0.310637,-0.627448,-0.635181,-0.417576,-0.653573,-0.339445,-0.208388,-0.273133,0.648169,0.578464,0.566291,0.52993,0.623735,0.596395,0.631068,0.681185,0.562201,0.539654,0.518619,0.507909,0.613677,0.621092,0.691023,0.651075,0.610428,0.619196,0.564994,0.554016,0.639892,0.494759,0.660265,0.520175,0.577041,0.651911,0.653663,0.602903,0.657815,0.584056,0.551909,0.567862
89.2128,0.965511,0.0707006,6,63,0,-54.2385,-0.444883,0.0177621,0.21149,1.55472,0.176417,0.66311,0.984271,0.965635,-0.337237,2.22192,-1.2701,-0.967141,1.07909,-0.890877,0.564363,-0.359512,1.14651,-1.6261,-0.995174,-0.372877,-0.737911,-1.85269,2.07491,-0.925711,-0.155596,-0.280265,-0.379396,-0.100759,-0.809174,-0.122498,1.9564,-0.939345,-0.171227,-0.123847,0.609373,1.47574,1.00511,-0.336883,0.775089,0.390752,-1.23529,-0.0313397,1.93665,-1.24662,0.791163,1.25249,-1.70976,-1.17837,0.228658,-0.284829,0.407448,2.36483,1.30639,0.215106,1.20239,1.0131,-0.771366,0.778841,-1.25821,2.22191,-0.863347,0.845054,1.13436,0.508413,0.103637,0.714711,0.750842,1.37385,0.362135,0.346569,0.0550724,0.158003,0.225925,0.221984,-0.05356,0.487674,-0.25085,-0.186778,0.245978,-0.170649,0.137119,-0.0582709,0.260236,-0.326142,-0.192707,-0.0610976,-0.138298,-0.374062,0.456584,-0.178016,-0.0151448,-0.041511,-0.0624763,-0.00354739,-0.15337,-0.008145,0.431521,-0.1809,-0.0184507,-0.00843034,0.146638,3.11783,9.53333,6.47853,1.26381,4.23865,30.6396,1.24951,9.68861,15.4042,0.784465,1.33824,5.50453,3.2853,6.58816,47.1182,16.2617,5.43006,14.6476,12.1098,2.01463,9.56936,1.23503,40.8136,1.83672,10.2279,13.6796,7.29184,4.85452,8.972,9.30381,17.4025,6.29484,-0.0983139,-0.38981,-0.28688,-0.218958,-0.222899,-0.498443,0.0427914,-0.695733,-0.631661,-0.198905,-0.615532,-0.307764,-0.503154,-0.184647,-0.771025,-0.63759,-0.50598,-0.583181,-0.818945,0.0117009,-0.622899,-0.460028,-0.486394,-0.507359,-0.44843,-0.598253,-0.453028,-0.0133619,-0.625782,-0.463334,-0.453313,-0.298245,0.524559,0.596237,0.571232,0.554522,0.555495,0.622093,0.489304,0.667241,0.652866,0.549563,0.649202,0.576339,0.6232,0.546031,0.683743,0.654208,0.623864,0.641799,0.694012,0.497075,0.650878,0.613021,0.619257,0.624187,0.610266,0.645256,0.611359,0.50334,0.651533,0.613805,0.611427,0.574013
92.6758,0.995668,0.0707006,6,63,0,-53.9412,0.0510398,-0.46434,0.188841,-1.22897,-0.0942236,-1.56017,0.419656,-1.0292,-0.696931,-0.0132528,-1.91355,-0.68655,0.58175,2.74841,0.344573,0.418392,-0.535726,-1.07163,-0.874578,-1.31798,0.00410012,1.32183,-0.678784,-0.734843,1.55147,-2.14911,1.78741,-0.537795,-0.473599,-0.815661,-0.355646,0.317856,0.599826,-0.157,-0.69658,1.79377,1.15087,0.640924,-0.462714,0.717123,-1.27342,-0.0900674,0.513234,-1.31607,0.865951,0.257896,-1.67247,-0.97076,-0.0202501,0.402251,0.25045,1.53835,0.60605,1.09627,1.01213,0.531541,-1.41096,0.31989,-1.00058,0.747007,-1.37957,0.526786,0.704231,1.56865,0.291484,0.120186,-0.252679,-0.462497,0.174274,-0.69642,-0.482133,-0.758964,-0.385092,-0.658695,-0.595949,-0.466843,-0.825697,-0.593989,-0.354482,0.0546721,-0.399271,-0.385331,-0.565507,-0.666708,-0.629496,-0.713228,-0.463566,-0.214725,-0.592522,-0.603108,-0.17136,-0.87018,-0.126805,-0.565898,-0.553775,-0.61837,-0.531501,-0.404316,-0.351069,-0.493988,-0.595883,12.571,3.52981,13.7232,1.38849,5.42009,10.8529,1.32199,16.287,8.08955,0.87719,1.96707,5.87357,9.55158,8.02052,35.3116,12.0764,21.2304,19.2709,11.084,1.18523,8.6878,1.90071,14.2033,1.22882,11.0235,13.521,36.5646,8.40837,6.9039,4.49501,3.53069,7.34731,-0.64538,-0.431094,-0.707925,-0.334052,-0.607655,-0.544909,-0.415803,-0.774657,-0.542949,-0.303442,0.105712,-0.348231,-0.334291,-0.514467,-0.615668,-0.578456,-0.662188,-0.412526,-0.163685,-0.541483,-0.552069,-0.12032,-0.819141,-0.0757655,-0.514858,-0.502735,-0.56733,-0.480461,-0.353276,-0.300029,-0.442948,-0.544843,0.655969,0.606135,0.669942,0.582745,0.647406,0.632954,0.602479,0.684527,0.632498,0.575284,0.473597,0.586189,0.582803,0.625853,0.649233,0.640712,0.659752,0.601693,0.54083,0.632157,0.634615,0.530044,0.694054,0.518932,0.625945,0.623102,0.638147,0.617857,0.587412,0.57445,0.608961,0.632938
89.8638,0.992345,0.0707006,6,63,0,-53.4765,-0.780453,0.339298,0.203411,0.527063,-0.632855,0.880432,0.974703,1.13216,-0.256094,1.00844,-1.20948,-1.17646,0.869536,0.406,-0.973001,-1.03455,0.886902,-1.97742,0.637442,-1.58766,0.00324486,0.1797,2.53218,-0.508135,1.09229,-1.28351,0.844399,-0.488777,-0.176848,-0.578322,0.0522896,-0.0497815,0.765836,0.858535,0.399547,1.49807,1.21981,-0.291872,0.685798,0.336171,-1.14788,-0.0455388,1.18033,-0.738755,1.2674,1.18026,-1.24174,-1.04067,-0.107175,-0.539345,0.692255,1.04029,0.601568,0.0571845,0.772549,-0.263936,-0.90293,-0.127391,-1.13653,1.38157,-0.796368,0.459232,0.682551,0.675621,-0.284274,0.321294,0.640863,0.771913,-0.0459693,0.446509,0.210568,0.518388,0.537564,0.569593,0.287206,0.544427,0.0932762,0.0999921,0.516172,0.421883,0.141379,0.128859,0.519704,-0.0629305,0.468961,0.0163495,0.339959,0.375851,0.854372,0.235938,0.561483,0.0782187,0.511059,0.239876,0.303326,0.221661,0.349935,0.329172,0.495078,0.513934,0.420571,3.13317,10.3255,6.74053,1.10282,4.23136,18.8753,1.81654,20.9902,18.8736,0.983523,1.25691,3.9249,2.31677,10.4072,15.9113,9.3173,4.79622,11.4781,3.24178,1.48686,3.82929,1.1182,24.1269,1.69326,7.83225,10.2847,10.1981,3.16234,6.61931,9.77478,11.4692,4.22914,-0.333943,-0.569884,-0.262064,-0.242888,-0.21086,-0.493246,-0.236026,-0.687176,-0.68046,-0.26428,-0.358569,-0.639073,-0.651593,-0.260748,-0.843383,-0.311491,-0.764103,-0.440494,-0.404601,0.0739199,-0.544515,-0.218969,-0.702234,-0.269394,-0.540577,-0.477127,-0.558791,-0.430518,-0.45128,-0.285374,-0.266518,-0.359882,0.582719,0.638736,0.565144,0.560425,0.55252,0.620871,0.558734,0.665338,0.663841,0.565688,0.588694,0.654544,0.657369,0.56482,0.699177,0.577249,0.682244,0.608377,0.599793,0.481528,0.632862,0.554525,0.668683,0.566944,0.631947,0.617069,0.636173,0.605997,0.610944,0.570863,0.566238,0.589012
91.2382,0.996183,0.0707006,6,63,0,-55.8184,0.357148,-0.772553,0.263893,-0.0496178,1.03023,-1.38684,0.511559,-0.689965,-0.424577,0.666689,-1.29775,0.50269,0.717312,1.20468,1.90818,0.910978,0.101971,-1.4858,-2.05227,-0.716705,-0.667604,-0.0631818,-0.58696,-0.441003,1.14613,-0.155543,0.928825,0.5569,-1.41965,-0.923701,2.03717,-0.853873,-0.233484,-1.1765,0.322991,1.64072,0.961634,0.989524,0.0174366,0.797982,-1.13935,0.0420638,1.26714,-1.59492,1.87388,0.628471,-1.44103,-0.662766,0.0166598,0.46891,-0.504441,2.02881,0.85461,0.530379,0.992814,0.552262,-1.1978,0.738478,-1.43917,0.910172,-1.26643,1.09056,0.465545,1.73708,0.245671,-0.368183,-0.237897,-0.733103,0.722525,-0.785647,-0.500684,-1.13853,-0.637557,-0.95463,-0.884596,-0.596619,-1.11502,-0.639897,-0.58326,-0.454646,-0.268999,-0.532153,-0.745644,-1.16464,-1.31413,-0.961686,-0.948729,-0.789226,-0.927448,-0.888931,-0.470099,-0.8136,-0.527443,-0.625591,-1.14719,-1.01631,-0.23496,-0.997884,-0.834168,-1.08302,-0.687318,13.3601,5.2461,11.1126,1.72475,5.37182,17.4483,1.11292,31.2715,9.44113,1.29043,2.72748,5.24218,8.09816,3.17602,36.2954,11.7346,8.59128,13.4025,8.77398,1.63048,10.4946,1.29273,12.3786,1.52634,14.7233,8.07199,27.4166,6.53363,3.62067,4.10394,2.5491,10.3348,-0.428499,-0.143536,-0.781383,-0.280409,-0.597482,-0.527448,-0.239471,-0.757873,-0.282749,-0.226112,-0.0974987,0.0881488,-0.175005,-0.388496,-0.807497,-0.956983,-0.604539,-0.591581,-0.432079,-0.5703,-0.531783,-0.112951,-0.456452,-0.170296,-0.268444,-0.790042,-0.659163,0.122188,-0.640736,-0.47702,-0.725876,-0.330171,0.605515,0.535823,0.685978,0.569646,0.64508,0.628888,0.559583,0.680892,0.57022,0.556288,0.524355,0.477977,0.54364,0.595921,0.691576,0.722517,0.646694,0.643728,0.60637,0.638832,0.629899,0.528208,0.612172,0.542471,0.566711,0.68784,0.659072,0.469491,0.65492,0.617044,0.6739,0.581801
84.9933,0.922954,0.0707006,6,63,0,-58.8421,-0.400262,-0.0318817,0.148902,-0.0485976,-0.513156,1.02284,0.835289,2.3335,-0.466158,-0.328307,-2.14899,-0.321847,0.902718,0.681913,-1.12075,-0.83321,1.04277,-1.36392,0.639381,-0.595594,0.317625,-0.4818,1.7752,0.328737,0.980708,-0.968613,0.184672,-0.298327,0.617148,-0.474786,-0.426102,-0.606862,1.00296,0.221897,0.581245,1.59558,1.18381,-0.761736,0.20173,0.103162,-1.14396,-0.508124,0.674852,-0.910041,0.948813,0.2852,-1.62714,-1.44372,-0.0307353,-0.368434,0.955156,1.48264,0.711495,0.768102,0.751185,0.87404,-1.03297,-0.104275,-0.855939,1.45106,-1.14737,0.189743,0.852554,0.768383,0.0379326,0.845787,0.459378,1.06536,-0.327591,-0.039118,-0.108292,0.120421,0.0924947,0.315582,-0.101294,-0.0807674,-0.351872,-0.0798055,0.102535,0.0696568,-0.198765,-0.155949,0.123389,-0.234973,0.0633236,-0.120567,0.0154133,-0.103623,0.232449,0.017068,0.114148,-0.176111,-0.00438365,-0.0763033,0.0600131,-0.102579,-0.0953293,-0.122245,0.117461,0.0011592,0.054667,2.00138,6.26132,5.57173,1.27297,2.70219,10.9624,1.67912,15.162,6.91162,0.718467,0.892704,4.755,3.18811,15.2763,28.5238,11.4484,12.2419,11.9992,13.8776,1.45171,4.35856,1.79018,27.4772,1.26785,6.1731,13.5291,12.246,5.15768,13.4211,8.4943,17.405,3.34604,-0.43938,-0.508554,-0.279841,-0.307767,-0.0846802,-0.501556,-0.481029,-0.752134,-0.480068,-0.297727,-0.330605,-0.599027,-0.556211,-0.276873,-0.635235,-0.336938,-0.520829,-0.384849,-0.503885,-0.167813,-0.383194,-0.286114,-0.576373,-0.404646,-0.476565,-0.340249,-0.502841,-0.495591,-0.522507,-0.282801,-0.399103,-0.345595,0.608111,0.624467,0.569507,0.57634,0.521157,0.622825,0.617991,0.679643,0.617764,0.573887,0.581907,0.645434,0.635575,0.568779,0.653676,0.583447,0.627342,0.595042,0.623372,0.541855,0.594643,0.571045,0.640232,0.599803,0.616937,0.584251,0.623127,0.621423,0.627734,0.570233,0.598472,0.585549
77.3038,0.777869,0.0707006,6,63,0,-44.61,0.0658739,-0.405912,0.217037,0.315447,0.824446,-0.609058,-0.921054,-2.24444,-0.804766,1.80996,-2.02106,-0.60457,0.557996,0.575379,1.23885,-0.290671,-0.489252,-0.0251912,-1.7666,-0.543119,-1.56436,-0.419848,0.258142,-1.41536,0.682959,-0.956858,0.133915,0.196919,-2.05371,-0.193327,1.11605,-1.26956,0.798284,-0.701744,-0.0287133,1.28367,0.938861,1.50924,0.243181,1.0079,-1.06777,0.618896,1.64621,-1.15356,2.61016,1.49878,-1.25357,-0.645492,0.308557,0.549534,-0.454275,0.878902,0.809452,0.549189,1.52416,0.491703,-1.19991,1.48286,-1.28072,1.33328,-0.934259,1.57678,0.716441,1.45014,0.309692,-0.350114,-0.11724,-0.50161,1.16183,-0.337448,-0.226976,-0.538099,-0.605814,-0.893037,-0.580575,-0.013084,-0.844556,-0.537126,-0.284806,-0.281033,-0.137036,-0.468998,-0.512097,-0.411379,-0.789329,-0.523788,-0.745436,-0.497034,-0.349885,-0.713096,-0.257684,-0.613585,-0.376847,-0.363173,-0.851643,-0.447871,-0.163688,-0.681452,-0.232655,-0.558216,-0.412143,14.8892,4.53571,9.29938,1.3247,6.45416,16.9324,1.22218,41.8563,14.7437,1.11264,1.96923,4.82283,6.04725,2.35647,8.23864,7.71859,6.0453,15.0993,5.72767,1.17014,14.525,1.08464,12.6219,1.5016,15.8639,7.07316,14.0855,4.82797,2.59856,3.2336,2.25404,10.7452,-0.271574,-0.161102,-0.472226,-0.53994,-0.827163,-0.514702,0.0527899,-0.778682,-0.471252,-0.218932,-0.215159,-0.0711626,-0.403124,-0.446223,-0.345505,-0.723456,-0.457914,-0.679562,-0.43116,-0.284011,-0.647222,-0.19181,-0.547711,-0.310973,-0.297299,-0.785769,-0.381997,-0.0978139,-0.615578,-0.166781,-0.492342,-0.346269,0.567479,0.540189,0.61591,0.631799,0.695755,0.625908,0.486806,0.685396,0.61568,0.554515,0.553583,0.517783,0.599438,0.609741,0.585527,0.673367,0.612519,0.663641,0.606151,0.570529,0.656384,0.547806,0.633604,0.577123,0.573782,0.686922,0.594355,0.524434,0.649212,0.541599,0.620658,0.585713
71.6952,0.98212,0.0707006,6,63,0,-33.8072,0.23209,-0.575208,0.200254,-0.890377,-1.14035,0.225285,0.455307,0.122572,0.357239,-0.14547,-2.40105,0.0934409,-0.479378,0.571034,0.90249,-1.39426,-0.427097,-2.28059,-0.149732,-1.10984,-1.24299,-1.48358,0.911699,-1.02103,2.18167,-0.40577,0.795969,-0.0682941,-1.15706,-1.12331,-0.403203,0.865058,0.117531,0.0534887,-0.449493,1.41692,0.818532,0.299681,-0.132927,1.51322,-1.07797,0.656505,1.13381,-1.34351,2.12533,0.692364,-1.76816,-1.23721,0.516217,0.950334,0.399371,0.868795,0.271409,1.1766,1.98229,2.00748,-0.458858,0.441542,-1.35669,1.23121,-1.25812,1.10069,0.632234,0.711927,1.39865,0.778655,-0.921975,-0.208544,0.556719,-0.753509,-0.803566,-0.530094,-0.484031,-0.550662,-0.503669,-0.604339,-1.05603,-0.556496,-0.671205,-0.460856,-0.394481,-0.854413,-0.660735,-1.0319,-0.605192,-0.797456,-0.824121,-0.8723,-0.392637,-0.779672,-0.13832,-0.656464,-0.415812,-0.588884,-0.806912,-0.800154,-0.65595,-0.401976,-0.551672,-0.564496,-0.66522,5.27101,3.69921,14.2327,1.70672,7.05893,10.433,1.3733,23.49,7.26919,0.970083,1.49815,6.29316,8.97822,5.71916,8.39855,5.15043,10.805,20.8946,21.3299,2.83299,5.92002,1.35856,11.299,1.47272,10.1541,6.92007,7.38653,12.9586,7.80119,1.93916,3.47719,6.50529,-0.521419,-0.571476,-0.298004,-0.251941,-0.318572,-0.27158,-0.372249,-0.823937,-0.324406,-0.439115,-0.228766,-0.162391,-0.622324,-0.428646,-0.799814,-0.373102,-0.565367,-0.592032,-0.64021,-0.160547,-0.547582,0.0937696,-0.424375,-0.183722,-0.356794,-0.574822,-0.568064,-0.423861,-0.169887,-0.319582,-0.332407,-0.433131,0.62748,0.639104,0.573954,0.562654,0.578976,0.567481,0.592002,0.695071,0.580398,0.608048,0.556943,0.540509,0.650747,0.60555,0.689935,0.592208,0.637693,0.643831,0.654801,0.540051,0.633574,0.476575,0.60453,0.545802,0.588264,0.639875,0.638316,0.604407,0.54237,0.579222,0.582345,0.606621
82.0345,0.991526,0.0707006,6,63,0,-39.2192,-0.0679512,-0.319761,0.22422,0.797123,1.12101,-1.08797,0.703681,-0.204732,-0.871173,2.16864,-1.05282,-1.33502,1.76116,0.9329,0.116953,1.45643,0.544119,-1.26446,-1.52518,-0.846797,0.217741,0.761374,0.822532,-0.624672,-0.66924,-1.46251,0.692147,0.31288,-0.596071,-0.181541,2.41368,-1.77959,0.274413,0.346937,0.882878,1.56021,0.803269,0.427599,0.219709,-0.0597875,-1.18685,-0.688672,1.05457,-1.06674,1.34129,1.29224,-1.64342,-0.7873,-0.175844,-0.503502,-0.0712404,2.47163,1.6935,0.723809,0.470673,-0.149776,-1.95281,1.00933,-1.13413,1.82489,-0.852511,0.568504,1.56716,1.79619,-0.535198,0.0396171,1.10927,0.854492,0.296427,-0.14103,-0.068408,-0.563706,-0.161981,-0.365666,-0.515096,0.166493,-0.555824,-0.619099,0.0751264,-0.110586,-0.293538,0.00679902,-0.197759,-0.603278,-0.661737,-0.50963,-0.270939,-0.149046,-0.135333,-0.459825,-0.469818,-0.647686,-0.164568,-0.249607,-0.453412,-0.360466,0.221436,-0.718781,-0.258232,-0.241971,-0.121802,6.71056,5.67852,4.53661,1.83463,2.73742,11.104,2.02046,13.9799,13.4398,1.27138,2.52892,4.1328,3.17643,4.49507,34.6599,18.5514,8.51321,6.94681,4.22025,0.991606,10.7078,1.91399,20.6163,2.39986,7.51474,16.7611,20.1464,3.09658,4.91371,11.6028,9.45546,6.03947,-0.208981,-0.136359,-0.631657,-0.229933,-0.433617,-0.583047,0.0985414,-0.623776,-0.687051,0.00717518,-0.178537,-0.361489,-0.0611522,-0.26571,-0.671229,-0.729689,-0.577581,-0.33889,-0.216997,-0.203284,-0.527776,-0.537769,-0.715638,-0.232519,-0.317558,-0.521363,-0.428417,0.153484,-0.786733,-0.326183,-0.309922,-0.189753,0.552056,0.534037,0.652865,0.557231,0.606737,0.641768,0.475385,0.651077,0.665311,0.498206,0.544516,0.589401,0.515283,0.566039,0.661778,0.674737,0.640511,0.583921,0.554037,0.550647,0.628964,0.631293,0.671646,0.557869,0.578729,0.627467,0.605496,0.461704,0.687129,0.58083,0.576866,0.547296
69.0395,0.898572,0.0707006,6,63,0,-30.8397,-0.183935,-0.240544,0.145295,-0.707661,-0.221529,-0.809695,1.06527,-0.215629,-0.246402,0.424266,-1.67777,-0.00758838,0.965361,1.46589,1.1453,-1.06172,0.409311,-1.78191,0.403218,-0.63869,-0.152236,-1.8432,0.344788,-0.93658,1.94889,-0.0631317,0.493619,0.104357,-1.32994,-1.86223,0.0742177,1.19407,0.00488582,-0.826603,0.227246,1.59326,0.614654,-0.327633,-1.20697,-0.422144,-1.28587,-0.867075,2.18159,-1.43648,2.17342,1.33843,-2.06651,-1.52537,-0.185841,0.764975,0.587139,1.41047,0.180545,0.77969,1.24534,1.04416,-0.863631,1.1127,-1.82817,2.08371,-2.35448,1.19732,1.01842,1.21269,0.57074,1.01892,-0.707291,0.869016,0.311312,-0.343364,-0.272732,-0.358189,-0.0857664,-0.271874,-0.276345,-0.178901,-0.484316,-0.241647,-0.100282,-0.0275572,-0.0741377,-0.394808,-0.181074,-0.499447,-0.181959,-0.333343,-0.262664,-0.508353,-0.190448,-0.376625,0.0426196,-0.249717,-0.168824,-0.225382,-0.433779,-0.511118,-0.229761,-0.0670516,-0.239835,-0.360646,-0.207527,4.02242,2.34292,3.79541,2.232,2.88728,18.8062,2.03465,18.712,11.2003,1.38137,1.92647,4.38872,7.87317,7.05794,11.7074,5.49719,7.9447,10.5774,9.34708,2.8934,9.74925,1.59931,17.7082,1.15728,10.2697,9.20036,10.3672,6.98715,9.20316,3.18523,8.39309,5.95728,-0.527299,-0.456666,-0.542124,-0.269701,-0.455809,-0.46028,-0.362835,-0.668251,-0.425582,-0.284217,-0.211492,-0.258072,-0.578743,-0.365008,-0.683382,-0.365894,-0.517278,-0.446598,-0.692288,-0.374383,-0.56056,-0.141315,-0.433652,-0.352759,-0.409317,-0.617714,-0.695053,-0.413696,-0.250986,-0.423769,-0.544581,-0.391461,0.628853,0.612223,0.632306,0.56702,0.61202,0.613081,0.589727,0.661111,0.604818,0.57058,0.552677,0.564162,0.640778,0.590252,0.664493,0.590466,0.626511,0.60983,0.666476,0.592518,0.636582,0.53527,0.606745,0.587286,0.600924,0.649698,0.66709,0.601974,0.562419,0.604385,0.632877,0.596634
