# 0.174131, 0.132317, 0.0936473, 0.0939228, 0.0303716, 0.00926545, 0.210269, 0.0194666, 0.322383, 0.267631, 0.294636, 0.290286, 0.283243, 0.31745, 0.308837, 0.312716, 0.281676, 0.280738, 0.272511, 0.312666, 0.276341, 0.275543, 0.358982, 0.301824, 0.271129, 0.284102, 0.270291, 0.307404, 0.274869, 0.290156, 0.241241, 0.309651, 0.225593, 0.232922, 0.313571, 0.327209, 0.279314, 0.257407, 0.250002, 0.233051, 0.16714, 0.00570606, 0.175933, 0.176364, 0.175711, 0.175057, 0.17607, 0.176154, 0.176231, 0.175483, 0.175105, 0.175421, 0.174649, 0.176243, 0.175837, 0.175418, 0.17615, 0.175962, 0.175354, 0.175368, 0.176673, 0.175834, 0.176051, 0.175771, 0.176311, 0.175632, 0.176052, 0.176117, 0.175219, 0.175924, 0.175326, 0.175624, 0.175226, 0.176434, 0.175728, 0.17602, 0.176169, 0.176487, 0.176006, 0.174378, 0.175346, 0.175559, 0.176239, 0.175059, 0.176277, 0.176108, 0.175694, 0.175508, 0.175087, 0.175181, 0.176196, 0.176439, 0.176361, 0.175161, 0.176528, 0.175493, 0.175011, 0.175725, 0.176197, 0.175596, 0.175528, 0.176012, 0.175613, 0.175446, 0.175796, 0.175898, 0.175299, 0.175689, 0.174725, 0.176258, 0.176142, 0.176214, 0.176459, 0.175512, 0.175793, 0.175236, 0.175772, 0.176356, 0.175979, 0.175068, 0.175703, 0.175261, 0.169239, 0.0871576, 0.169586, 0.169018, 0.169219, 0.169029, 0.169062, 0.169343, 0.169133, 0.169103, 0.169044, 0.168936, 7.88746e-05
7001.51,0.979454,0.00448148,6,127,0,-6930.79,-0.63693,0.562298,0.851468,0.221776,-0.293786,0.221404,-0.113842,0.565286,-1.09679,-0.944966,-0.355076,0.29115,0.0757711,0.977159,0.764555,-0.173613,0.0643482,0.121682,-0.483436,-0.780081,1.04688,-0.828064,-0.496157,0.171071,-0.504279,0.444998,-0.71143,-1.24469,-0.297398,-1.53598,-0.567735,-0.35619,-0.546262,0.094062,-0.21842,0.26641,-0.648067,1.08517,-0.640972,-0.191002,0.294101,0.59264,0.422493,0.0910922,-0.675748,0.775224,-0.0512151,0.423948,-0.39603,0.643388,0.219421,-0.235904,0.159847,-0.0519895,0.717724,1.02295,0.662839,0.0293101,-0.392284,-0.0354236,-0.284156,0.608085,-0.388303,0.322738,-0.194582,-0.792999,-0.416147,-0.286592,1.29814,0.0654856,-0.19015,-1.06431,-0.294363,-0.509232,-0.0816523,-0.625095,1.73043,0.499508,0.485356,0.172988,0.526632,-1.2657,0.421068,0.00182049,0.246613,0.712236,0.497986,1.09681,0.399356,0.462651,-0.510739,0.0526365,0.599461,-0.0323213,-0.330677,0.326967,0.918334,1.18302,-0.270358,0.949627,-0.233604,0.574985,1.44831,1.19415,-0.0722249,0.122363,-0.433372,0.215271,0.175173,-0.0392545,-0.475195,0.948053,-0.526343,-0.260093,-0.0014451,-0.460742,0.858322,1.12708,0.987213,0.123057,0.0592661,-0.242738,-0.306762,0.0199383,-0.315174,-0.323071,-0.306529,-0.320101,-0.293022,-0.317422,-0.282246,-0.332144,-0.308429,-0.281948,0.205608,0.103979,-0.193022,0.307069,0.636193,0.271169,2.12403,0.714609,0.841657,0.870126,0.963367,-0.204253,-0.22566,1.74088,-0.265725,-0.0714936,0.26065,-0.00774236,1.22279,-0.382464,-0.269438,0.28888,-1.12924,-0.593166,-1.11175,-0.906835,-0.404129,-0.0105339,0.39051,-1.06253,1.21529,-0.911803,-0.15063
7017.01,1,0.00448148,6,63,0,-6961.15,-0.686802,0.663403,0.867291,0.242834,-0.278466,0.227009,-0.11736,0.571741,-1.11512,-0.977464,-0.42047,0.291221,0.0245329,0.920088,0.678814,-0.211439,-0.0248848,0.112904,-0.539553,-0.826814,1.06089,-0.825064,-0.531876,0.173373,-0.476916,0.459421,-0.693464,-1.18035,-0.292646,-1.50946,-0.540964,-0.33014,-0.51185,0.0750639,-0.237397,0.258873,-0.640068,1.057,-0.624154,-0.174054,0.195721,0.592626,0.415953,0.0899043,-0.678477,0.782348,-0.0575974,0.433963,-0.440488,0.616774,0.246588,-0.214568,0.130121,-0.0822714,0.692081,1.0294,0.692779,0.00430964,-0.357,-0.0422259,-0.312851,0.59262,-0.426106,0.358043,-0.172236,-0.81038,-0.427888,-0.345375,1.29387,0.0198743,-0.173905,-1.08693,-0.294373,-0.468982,-0.0918461,-0.658157,1.70679,0.501,0.49241,0.173391,0.492598,-1.2575,0.413943,-0.00534091,0.289028,0.674921,0.47209,1.09067,0.418302,0.474707,-0.50161,0.0705294,0.588763,-0.0014743,-0.333165,0.328157,0.909459,1.18677,-0.282038,0.942446,-0.23902,0.572522,1.45162,1.20609,-0.100741,0.0967245,-0.456624,0.184253,0.105802,-0.0311039,-0.514111,0.926466,-0.56386,-0.257729,0.00216329,-0.42754,0.84425,1.138,0.976582,0.171945,0.0190413,-0.27616,-0.301923,0.0207561,-0.326799,-0.310228,-0.296739,-0.303345,-0.292173,-0.311124,-0.273936,-0.326627,-0.291537,-0.26877,0.205285,0.121822,-0.183089,0.305938,0.665613,0.274232,2.1231,0.678814,0.832531,0.837666,1.00949,-0.210437,-0.202513,1.73014,-0.28061,-0.100769,0.252569,-0.0119823,1.20809,-0.387364,-0.227366,0.274499,-1.1125,-0.59838,-1.07962,-0.886933,-0.447612,-0.022215,0.394639,-1.04908,1.18132,-0.897025,-0.151949
7012.8,0.984137,0.00448148,6,63,0,-6957.27,-0.693858,0.66153,0.842978,0.235611,-0.270723,0.22215,-0.185538,0.561834,-1.09426,-0.990212,-0.405122,0.259445,-0.00468229,0.94666,0.672005,-0.182208,-0.00354681,0.10352,-0.529815,-0.827047,1.09704,-0.783043,-0.50892,0.198997,-0.487483,0.478243,-0.657095,-1.2317,-0.266735,-1.50834,-0.560488,-0.390028,-0.527038,0.0655018,-0.223054,0.258907,-0.671839,1.10421,-0.665966,-0.191769,0.238542,0.600623,0.45136,0.0543647,-0.645081,0.799964,-0.0269365,0.425446,-0.385441,0.640434,0.199505,-0.206909,0.179277,-0.0860729,0.758666,1.05157,0.689649,0.0298032,-0.377002,-0.0570834,-0.258024,0.588889,-0.406097,0.370279,-0.136017,-0.827301,-0.394335,-0.316581,1.30168,0.0529968,-0.175455,-1.09297,-0.325326,-0.524828,-0.0907451,-0.630156,1.70944,0.517962,0.535603,0.210625,0.495099,-1.23809,0.470475,-0.00105828,0.272502,0.678125,0.435665,1.09982,0.422637,0.475611,-0.467278,0.0678267,0.587169,0.0249425,-0.291806,0.306303,0.94139,1.19247,-0.240921,0.972606,-0.225227,0.570643,1.46145,1.20671,-0.0359727,0.0885642,-0.464039,0.193732,0.119013,-0.0458937,-0.454406,0.92586,-0.58978,-0.278468,-0.00686572,-0.447636,0.882984,1.16309,0.983045,0.165709,0.0515154,-0.262243,-0.286172,0.0239185,-0.298558,-0.288776,-0.283031,-0.288425,-0.284997,-0.295332,-0.263399,-0.318034,-0.27301,-0.247651,0.2051,0.103069,-0.224599,0.295867,0.613847,0.229948,2.11245,0.662426,0.826059,0.8298,0.969956,-0.217976,-0.225325,1.72424,-0.277172,-0.11179,0.251094,-0.0603742,1.18265,-0.384403,-0.327201,0.261196,-1.14585,-0.641479,-1.14383,-0.916861,-0.469264,-0.0346651,0.370087,-1.0932,1.2028,-0.954966,-0.193996
7008.41,0.854367,0.00448148,6,63,0,-6936.03,-0.627564,0.51553,0.823831,0.263302,-0.316392,0.223581,-0.276788,0.580522,-1.10985,-0.937965,-0.344248,0.289975,0.103669,0.95562,0.765078,-0.19441,0.0326414,0.159348,-0.446265,-0.722055,1.05058,-0.813332,-0.48679,0.234273,-0.498802,0.437906,-0.697963,-1.24709,-0.270365,-1.49579,-0.643997,-0.359091,-0.560904,0.0225283,-0.286651,0.234429,-0.663119,1.02471,-0.679454,-0.261224,0.179456,0.584786,0.463103,0.0327218,-0.678654,0.783158,-0.0688618,0.394653,-0.417788,0.603053,0.210085,-0.208196,0.162347,-0.086668,0.731021,1.02137,0.683403,0.0334005,-0.38105,-0.111824,-0.279346,0.550009,-0.41246,0.375216,-0.142427,-0.835679,-0.400442,-0.364668,1.27715,0.0264863,-0.193081,-1.10742,-0.363529,-0.543036,-0.112073,-0.643077,1.68556,0.49102,0.507887,0.154216,0.513012,-1.25476,0.457167,-0.0359911,0.273014,0.65317,0.419305,1.10695,0.418337,0.438178,-0.483621,0.069088,0.589469,0.00788109,-0.330082,0.295356,0.90129,1.18661,-0.267615,0.962551,-0.240047,0.527652,1.43299,1.19681,-0.067176,0.0956883,-0.472956,0.171351,0.115755,-0.0597982,-0.458858,0.887014,-0.600015,-0.267451,-0.0258486,-0.460367,0.878961,1.14204,0.933587,0.167561,0.0453638,-0.300876,-0.285097,0.0232513,-0.294704,-0.301357,-0.274575,-0.289173,-0.289728,-0.293538,-0.253293,-0.310215,-0.280315,-0.248431,0.205078,0.107074,-0.18954,0.292607,0.62991,0.267582,2.09964,0.67963,0.837603,0.824181,0.98956,-0.192118,-0.201213,1.73349,-0.272221,-0.10881,0.281105,-0.0136965,1.21104,-0.393323,-0.276156,0.296527,-1.12225,-0.603408,-1.10481,-0.881245,-0.431161,-0.0393741,0.391473,-1.05636,1.20309,-0.91801,-0.16463
7008.78,0.952759,0.00448148,6,127,0,-6928.96,-0.565667,0.515329,0.812275,0.204902,-0.278356,0.211776,-0.327459,0.588435,-1.07995,-0.946039,-0.373884,0.270714,0.043,0.993298,0.697242,-0.146131,0.0254786,0.14163,-0.515751,-0.78003,0.979547,-0.883829,-0.56643,0.0936134,-0.545914,0.403701,-0.756074,-1.26595,-0.351448,-1.57226,-0.640226,-0.429592,-0.619439,-0.018231,-0.291085,0.215529,-0.716705,0.99612,-0.71533,-0.257183,0.142283,0.584816,0.442712,0.0306048,-0.693988,0.719128,-0.0455365,0.366976,-0.401325,0.647193,0.26086,-0.234948,0.160917,-0.0744181,0.733942,1.00301,0.661245,-0.0497576,-0.348777,-0.0111094,-0.268931,0.587354,-0.410521,0.326333,-0.206368,-0.811207,-0.454633,-0.365661,1.29396,0.0426624,-0.195541,-1.11497,-0.298883,-0.495742,-0.117175,-0.690584,1.72659,0.445231,0.441553,0.152897,0.498748,-1.29607,0.458258,-0.00762418,0.236075,0.666023,0.39571,1.07259,0.398503,0.45315,-0.573429,0.0670932,0.589004,0.0312567,-0.303875,0.305655,0.904498,1.1624,-0.244728,0.971567,-0.250666,0.51349,1.45733,1.16579,-0.100281,0.0895147,-0.466292,0.159426,0.0985445,-0.0240783,-0.423955,0.894544,-0.606421,-0.245377,-0.00530361,-0.497767,0.881607,1.14764,0.946597,0.135426,-0.0167897,-0.335589,-0.263918,0.0234803,-0.269031,-0.281809,-0.266721,-0.264179,-0.264651,-0.269166,-0.236413,-0.290041,-0.263427,-0.222464,0.205865,0.0841238,-0.209214,0.279858,0.61801,0.250509,2.10831,0.670295,0.84019,0.815309,0.965482,-0.228857,-0.228354,1.68444,-0.303687,-0.114734,0.223825,-0.0301184,1.18798,-0.399048,-0.29258,0.251375,-1.13955,-0.629738,-1.11089,-0.92649,-0.457673,-0.0535355,0.373694,-1.07282,1.15798,-0.935353,-0.182348
7001.24,0.966958,0.00448148,6,63,0,-6928.88,-0.521298,0.419114,0.713216,0.130929,-0.22497,0.219012,-0.168375,0.584047,-0.943222,-0.84531,-0.331883,0.379627,0.090425,1.02298,0.703137,-0.0519735,0.0738234,0.189996,-0.459585,-0.756752,1.00943,-0.85265,-0.636022,0.0639009,-0.49781,0.453039,-0.734461,-1.24474,-0.342307,-1.59024,-0.607112,-0.527595,-0.653987,-0.028198,-0.353094,0.119903,-0.813172,0.976464,-0.767327,-0.249259,0.128517,0.582477,0.442112,0.0348823,-0.681707,0.739069,-0.0427742,0.376288,-0.397299,0.642283,0.262571,-0.241963,0.15154,-0.0533904,0.729473,0.992448,0.660379,-0.0151221,-0.336549,0.00730094,-0.245729,0.588837,-0.418592,0.318995,-0.21429,-0.78394,-0.454389,-0.344921,1.29978,0.0309475,-0.191296,-1.1114,-0.288793,-0.472779,-0.0984472,-0.695653,1.74344,0.455634,0.449675,0.160857,0.504051,-1.29681,0.485716,-0.00533053,0.252526,0.666574,0.4072,1.07687,0.397938,0.462895,-0.554561,0.0550974,0.590779,0.0224551,-0.308337,0.298895,0.899582,1.16916,-0.247893,0.980602,-0.237955,0.529698,1.46466,1.18698,-0.0935969,0.105533,-0.457787,0.159475,0.0998652,-0.0331317,-0.426026,0.911661,-0.615681,-0.23446,-0.00316226,-0.494516,0.881618,1.16035,0.933294,0.135312,-0.0102852,-0.301355,-0.231249,0.0233024,-0.257048,-0.259274,-0.241386,-0.259451,-0.250712,-0.257665,-0.213351,-0.286448,-0.246555,-0.217852,0.205672,0.0796528,-0.215595,0.278536,0.598815,0.244489,2.05405,0.619858,0.779387,0.794231,0.937901,-0.241362,-0.228824,1.66744,-0.29546,-0.134791,0.209599,-0.0404788,1.17521,-0.405449,-0.321883,0.233214,-1.1522,-0.649577,-1.12917,-0.953091,-0.482154,-0.068487,0.34035,-1.10407,1.15205,-0.948242,-0.191865
7011.83,0.894007,0.00448148,6,63,0,-6938.95,-0.56699,0.40493,0.725597,0.0802869,-0.185674,0.231684,-0.127691,0.587806,-0.836413,-0.766868,-0.313996,0.497501,0.114582,1.14423,0.802739,0.114463,0.125256,0.277073,-0.374458,-0.753009,1.07312,-0.85836,-0.697477,0.0842379,-0.489727,0.466781,-0.763525,-1.19691,-0.338323,-1.61061,-0.472692,-0.530095,-0.554064,0.0881029,-0.325467,0.171959,-0.785964,1.04566,-0.72173,-0.173736,0.141992,0.576826,0.461971,0.0840084,-0.71978,0.73212,-0.000474486,0.391005,-0.436821,0.623891,0.236161,-0.256073,0.126002,-0.108185,0.71523,1.02502,0.599843,0.01207,-0.448114,-0.0103458,-0.283135,0.601587,-0.426116,0.360881,-0.214555,-0.796392,-0.427125,-0.349576,1.23336,0.0250939,-0.189084,-1.12515,-0.320619,-0.463332,-0.149073,-0.684667,1.72435,0.407323,0.458768,0.185836,0.505398,-1.27927,0.44738,0.022587,0.259517,0.635874,0.400394,1.10697,0.437286,0.461429,-0.499301,0.0819511,0.604522,-0.000224599,-0.32849,0.309944,0.894108,1.2141,-0.26575,0.95101,-0.244936,0.543596,1.45624,1.20647,-0.0743632,0.103921,-0.438954,0.167319,0.143207,-0.0191374,-0.478752,0.890709,-0.596857,-0.238531,-0.00253618,-0.461464,0.848609,1.13199,0.961918,0.126775,0.0172051,-0.249365,-0.25589,0.0264022,-0.277849,-0.26912,-0.26566,-0.26266,-0.263086,-0.273059,-0.215215,-0.280464,-0.275701,-0.240497,0.205748,0.0828508,-0.223017,0.264856,0.600679,0.214937,2.12119,0.656281,0.824737,0.794885,0.969395,-0.22115,-0.24224,1.71826,-0.29643,-0.130805,0.255625,-0.0611399,1.16488,-0.440844,-0.282261,0.238736,-1.14702,-0.621333,-1.14018,-0.914516,-0.45108,-0.0513865,0.393087,-1.08872,1.17884,-0.933711,-0.189034
7013.81,0.99412,0.00448148,6,63,0,-6962.73,-0.542861,0.438921,0.743649,0.0749539,-0.188565,0.233609,-0.036683,0.591589,-0.865805,-0.784188,-0.343014,0.471695,0.131216,1.07004,0.788259,0.0793327,0.129364,0.232098,-0.380467,-0.774639,1.05524,-0.858821,-0.716761,0.0364194,-0.492342,0.486406,-0.721554,-1.22026,-0.332515,-1.63159,-0.433381,-0.470365,-0.55591,0.117873,-0.289292,0.154456,-0.753552,1.06736,-0.710876,-0.13271,0.132762,0.567338,0.450794,0.0229854,-0.701427,0.70377,-0.0375344,0.410969,-0.446113,0.602135,0.210244,-0.2291,0.140232,-0.123992,0.714538,1.03252,0.611171,-0.00939914,-0.443518,-0.071839,-0.329476,0.550388,-0.446006,0.321652,-0.222737,-0.819589,-0.462241,-0.388002,1.25123,-0.014345,-0.238672,-1.14207,-0.338045,-0.457852,-0.14626,-0.71376,1.719,0.437544,0.434964,0.147442,0.491963,-1.29184,0.414152,0.0147079,0.235831,0.624045,0.407548,1.09698,0.396282,0.472562,-0.513057,0.0554072,0.555637,-0.0367895,-0.353449,0.272113,0.857841,1.17002,-0.266437,0.959831,-0.300786,0.479763,1.4487,1.17751,-0.0955823,0.109677,-0.490782,0.154979,0.0883155,-0.0547317,-0.483268,0.884284,-0.586119,-0.25719,-0.0153738,-0.50679,0.832926,1.13895,0.924144,0.116099,-0.00942662,-0.267543,-0.291018,0.0281747,-0.298955,-0.293613,-0.271555,-0.301827,-0.28924,-0.297144,-0.263696,-0.324186,-0.266994,-0.247033,0.205733,0.123368,-0.174591,0.300446,0.637122,0.292095,2.11612,0.700164,0.857945,0.865015,0.990797,-0.165811,-0.200321,1.74677,-0.251795,-0.106601,0.248504,-0.0190526,1.23172,-0.35582,-0.256709,0.289875,-1.12444,-0.559644,-1.06526,-0.897283,-0.403331,0.0087005,0.398671,-1.03801,1.22393,-0.903148,-0.125237
7005.19,0.977124,0.00448148,6,127,0,-6933.58,0.0218821,-0.37928,-0.194564,-0.717939,-0.217515,0.267182,-0.29017,0.822154,-1.13309,-0.970868,-0.518534,0.338655,0.00538793,0.826611,0.669059,-0.137754,-0.108024,0.0167079,-0.525823,-0.953825,1.00904,-0.875349,-0.707669,0.112347,-0.5236,0.42676,-0.732293,-1.30751,-0.360035,-1.62332,-0.58276,-0.592113,-0.667724,-0.00822793,-0.533515,-0.0793109,-0.918456,0.86962,-0.859128,-0.346099,0.151855,0.523335,0.402751,0.0513662,-0.713035,0.686742,-0.0706661,0.373014,-0.440854,0.594427,0.191827,-0.223812,0.144376,-0.165429,0.716816,1.02633,0.604429,-0.0176012,-0.401221,-0.0331664,-0.288555,0.548265,-0.449795,0.334591,-0.21601,-0.845084,-0.453544,-0.363697,1.27802,-0.0223661,-0.260166,-1.12473,-0.361384,-0.530199,-0.172336,-0.670107,1.71868,0.444509,0.464759,0.143748,0.484058,-1.29672,0.414265,-0.000836222,0.25646,0.639601,0.423055,1.09456,0.425558,0.407677,-0.523665,0.0145012,0.530419,0.012019,-0.323988,0.286622,0.908514,1.1912,-0.287422,0.91068,-0.197876,0.540309,1.45832,1.1755,-0.0687545,0.0829536,-0.493291,0.17812,0.0923151,-0.0370609,-0.479563,0.900351,-0.59877,-0.320138,-0.0582149,-0.515266,0.803842,1.11363,0.967867,0.106595,-0.0044226,-0.329689,0.0655919,0.0136503,0.0539457,0.0555183,0.0572716,0.0618471,0.0710644,0.0476621,0.101169,0.0427733,0.0500725,0.0762275,0.203683,-0.236431,-0.509765,-0.0206603,0.291979,-0.048826,1.78663,0.329939,0.518312,0.496194,0.647511,-0.518004,-0.535709,1.39787,-0.584009,-0.415005,-0.0495954,-0.384237,0.877616,-0.716997,-0.607192,-0.0509709,-1.44718,-0.887013,-1.43695,-1.22011,-0.765765,-0.355253,0.0369173,-1.40749,0.887043,-1.24182,-0.498377
7013.41,0.876453,0.00448148,6,63,0,-6955.32,-0.0181305,-0.332109,-0.19128,-0.718274,-0.204427,0.268601,-0.332297,0.836832,-1.13485,-0.986596,-0.544251,0.354495,-0.0653227,0.778565,0.655665,-0.146159,-0.118527,-0.00203554,-0.555262,-0.990192,1.01337,-0.892848,-0.738962,0.0908849,-0.491824,0.454076,-0.718969,-1.30387,-0.337073,-1.64184,-0.587822,-0.575161,-0.688011,0.0267602,-0.53451,-0.052531,-0.922475,0.875295,-0.851751,-0.336351,0.186307,0.529312,0.440537,0.0391082,-0.687707,0.750457,-0.0400835,0.410658,-0.440427,0.61609,0.219232,-0.244038,0.0804722,-0.0678024,0.713949,0.954402,0.65965,-0.0180146,-0.427315,-0.0579575,-0.294781,0.557656,-0.443861,0.345364,-0.226157,-0.833217,-0.467737,-0.354162,1.20987,0.0276506,-0.161607,-1.15373,-0.340044,-0.510255,-0.127736,-0.679984,1.70744,0.40103,0.483162,0.139453,0.445266,-1.3166,0.444563,0.0208899,0.23657,0.625729,0.436212,1.07149,0.312479,0.46887,-0.541049,0.0897617,0.574638,-0.0511432,-0.349429,0.30204,0.864624,1.1648,-0.278932,0.933169,-0.316402,0.517288,1.39468,1.15925,-0.111854,0.0751133,-0.500385,0.186803,0.100818,-0.109446,-0.489955,0.867332,-0.644009,-0.25145,-0.0182074,-0.457388,0.84398,1.11635,0.917133,0.10983,0.0116711,-0.291102,0.0830801,0.0134039,0.0704692,0.0842006,0.0977865,0.0864347,0.0887676,0.08079,0.110223,0.063125,0.0814126,0.105045,0.203559,-0.253999,-0.532595,-0.0381967,0.296281,-0.113127,1.73645,0.322603,0.491075,0.487473,0.62895,-0.544764,-0.559097,1.36667,-0.631167,-0.458542,-0.0909382,-0.39047,0.865674,-0.734217,-0.64033,-0.0587341,-1.48844,-0.938503,-1.4339,-1.2719,-0.767425,-0.379225,0.0444532,-1.42932,0.861925,-1.25865,-0.526706
7011.83,0.984487,0.00448148,6,63,0,-6948.93,0.0234195,-0.339933,-0.21767,-0.701259,-0.243952,0.269854,-0.438055,0.781159,-1.25633,-1.09051,-0.609988,0.25987,-0.101515,0.713147,0.618642,-0.278292,-0.185108,-0.077434,-0.630787,-1.03146,1.0016,-0.9097,-0.709962,0.109132,-0.526264,0.426531,-0.730044,-1.31796,-0.388801,-1.63959,-0.696346,-0.588904,-0.718848,-0.0434678,-0.583681,-0.0802242,-0.905827,0.794651,-0.895106,-0.362422,0.0798714,0.53781,0.417323,0.0291681,-0.700891,0.704993,-0.0540261,0.339966,-0.4487,0.591843,0.256579,-0.246142,0.115774,-0.0981007,0.725714,0.966409,0.656463,-0.0817722,-0.41254,-0.0411506,-0.299546,0.592799,-0.453556,0.337008,-0.243947,-0.843155,-0.485581,-0.385673,1.23361,-0.0413443,-0.201586,-1.15595,-0.370649,-0.504035,-0.158903,-0.678214,1.68991,0.420629,0.485084,0.0746694,0.406414,-1.31124,0.382646,0.00585378,0.203313,0.613014,0.45767,1.02099,0.374765,0.461168,-0.569369,0.0393335,0.557532,-0.0195396,-0.375009,0.273737,0.890905,1.13028,-0.27241,0.9089,-0.289627,0.517785,1.3818,1.15088,-0.100213,0.0660381,-0.532602,0.111872,0.0950461,-0.0802747,-0.506843,0.880566,-0.618952,-0.322789,-0.0234507,-0.477943,0.862746,1.10609,0.904893,0.106722,-0.013429,-0.304053,0.110846,0.0131349,0.0949371,0.102356,0.100402,0.0987594,0.104757,0.0876348,0.135933,0.07976,0.107314,0.135269,0.203571,-0.255771,-0.548642,-0.0566853,0.291845,-0.107797,1.75496,0.322628,0.482232,0.487464,0.624955,-0.567496,-0.567613,1.37749,-0.643134,-0.471714,-0.102876,-0.400344,0.872,-0.743271,-0.622511,-0.102357,-1.50223,-0.964565,-1.4634,-1.26536,-0.79026,-0.400145,0.0337389,-1.41108,0.827603,-1.28109,-0.489994
7013.83,0.988455,0.00448148,6,63,0,-6942.99,0.0783715,-0.335496,-0.204292,-0.74208,-0.297514,0.263271,-0.578191,0.795455,-1.37943,-1.16803,-0.600214,0.171107,-0.0927265,0.679036,0.616418,-0.40926,-0.223227,-0.115054,-0.644962,-1.04306,0.970464,-0.888668,-0.611834,0.134136,-0.537834,0.372781,-0.729232,-1.37264,-0.369221,-1.575,-0.709285,-0.424729,-0.646144,-0.00673748,-0.455052,0.0582065,-0.77988,0.877859,-0.757899,-0.334813,0.109278,0.526854,0.409723,0.0408607,-0.692921,0.720771,-0.063579,0.334252,-0.447911,0.562592,0.240475,-0.263294,0.12743,-0.121997,0.714986,0.958017,0.627042,-0.0625004,-0.424819,-0.0596061,-0.316786,0.546144,-0.448035,0.331773,-0.239428,-0.851733,-0.490031,-0.3815,1.25434,-0.0544483,-0.203955,-1.16081,-0.369168,-0.511995,-0.158244,-0.67259,1.70665,0.430905,0.478162,0.0928483,0.41765,-1.30816,0.422833,-0.0114671,0.248601,0.591377,0.422978,1.02871,0.366715,0.4518,-0.56793,0.0503257,0.565029,-0.0516011,-0.372732,0.270606,0.87939,1.1694,-0.282943,0.921451,-0.305656,0.539569,1.41943,1.11358,-0.0938263,0.0840386,-0.525703,0.13352,0.11502,-0.0966413,-0.547002,0.872938,-0.629386,-0.30279,-0.0384939,-0.477791,0.822792,1.10192,0.917432,0.0934855,-0.0308858,-0.300874,0.0540742,0.0133671,0.0487977,0.046459,0.06081,0.0626859,0.0566391,0.043618,0.0831598,0.0339269,0.0634271,0.0831858,0.203989,-0.227799,-0.509972,0.00595993,0.338984,-0.0373373,1.81515,0.384293,0.515463,0.528401,0.672939,-0.504724,-0.545977,1.40821,-0.584259,-0.407792,-0.0792722,-0.33912,0.895372,-0.700216,-0.611021,-0.0405697,-1.42816,-0.939267,-1.39411,-1.21552,-0.754537,-0.331587,0.0968235,-1.36477,0.883508,-1.19734,-0.4591
7021.87,0.814312,0.00448148,7,255,0,-6959.5,0.216082,-0.351519,-0.269371,-0.531695,-0.405978,0.152934,0.0282847,0.75081,-1.31898,-1.16868,-0.418128,-0.0760145,-0.108758,0.896235,0.491296,-0.505295,-0.063827,0.0339915,-0.676674,-0.743028,1.15197,-0.68843,-0.15465,0.380232,-0.502313,0.489961,-0.62376,-1.07907,-0.164478,-1.3157,-0.939666,-0.439045,-0.803814,-0.260694,-0.261485,0.312549,-0.719763,0.932253,-0.764489,-0.434763,0.148935,0.60599,0.413616,-0.00936529,-0.783472,0.686196,-0.0891535,0.349976,-0.496056,0.557071,0.176668,-0.337395,0.0436856,-0.164817,0.626015,0.953388,0.570902,-0.0578012,-0.443808,-0.0977653,-0.377284,0.51411,-0.517069,0.326939,-0.30972,-0.895142,-0.533049,-0.436899,1.21688,-0.0517508,-0.286517,-1.19228,-0.399023,-0.537862,-0.197749,-0.73663,1.66145,0.368229,0.422143,0.081397,0.418562,-1.35005,0.368982,-0.0296845,0.233851,0.598733,0.38416,1.0211,0.347338,0.398965,-0.568771,0.0360603,0.480461,-0.0426122,-0.378677,0.237795,0.833273,1.11168,-0.343833,0.899024,-0.292475,0.467676,1.35735,1.10261,-0.142356,0.0553075,-0.549934,0.143881,0.0487397,-0.115353,-0.527306,0.819296,-0.671661,-0.302686,-0.079501,-0.565095,0.791962,1.08008,0.917483,0.0503069,-0.0467875,-0.318265,0.0548128,0.0210685,0.0429291,0.0425904,0.0565765,0.0575342,0.051723,0.0401087,0.0864385,0.0251853,0.0595615,0.083217,0.205191,-0.151026,-0.467928,0.00551177,0.368493,-0.0240665,1.8367,0.389974,0.559345,0.558297,0.705736,-0.4762,-0.46825,1.4552,-0.56714,-0.376636,0.00124187,-0.318932,0.908976,-0.671944,-0.540204,-0.0101069,-1.40944,-0.869748,-1.37808,-1.19702,-0.691056,-0.328217,0.130035,-1.34047,0.911072,-1.18671,-0.426935
