# 0.116678, 0.115942, 0.928433, 0.757574, 0.758539, 0.729971, 0.801134, 0.859595, 0.728571, 0.763511, 0.901905, 0.703354, 0.870896, 0.870177, 0.905453, 0.694832, 0.856298, 0.828747, 0.924528, 0.778945, 0.873932, 0.636787, 0.775145, 0.63759, 1.03222, 0.999946, 0.851106, 0.71486, 0.77607, 0.784768, 0.938048, 0.747903, 1.02598, 1.07127, 0.938613, 0.026771, 0.0281214, 0.264744, 0.279597, 0.279804, 0.261356, 0.280733, 0.189382, 0.249363, 0.228636, 0.228439, 0.19487, 0.243135, 0.242452, 0.331295, 0.280176, 0.190099, 0.259894, 0.229907, 0.267623, 0.290202, 0.233464, 0.300375, 0.450999, 0.236423, 0.25756, 0.305855, 0.211841, 0.23101, 0.211663, 0.2084, 0.222177, 0.221693, 0.236725
76.4156,0.959378,0.0806108,6,63,0,-47.6617,-0.0174513,-0.435703,0.0585381,-1.33893,-0.447344,1.29029,0.566722,-0.692639,0.434631,0.496731,-1.34608,-0.714771,0.0944187,-1.26773,-0.367145,-0.181607,-1.38773,-1.2943,-0.372524,1.12211,0.341746,-2.17237,1.55163,-0.806683,-0.708448,0.331954,0.991012,-0.573627,-1.20674,-1.5949,1.25573,0.302304,0.138535,0.550014,-0.744859,1.86715,0.813632,1.29836,0.381342,0.0260663,0.924423,0.0444624,-0.502124,0.304996,0.299735,0.455919,-1.65004,0.612997,0.0119344,2.22249,0.463766,-0.0236116,0.221319,0.126111,-0.0824009,0.112378,0.0876067,0.519717,0.672801,-2.17044,1.51946,1.29938,-0.539785,0.488091,-1.93259,-0.637798,-0.293802,-1.44663,-2.42115,-0.514082,-0.46189,-0.360172,-0.402529,-0.476249,-0.410261,-0.406626,-0.5145,-0.477545,-0.430176,-0.509914,-0.457195,-0.446334,-0.516939,-0.511469,-0.45751,-0.370017,-0.415698,-0.56287,-0.344874,-0.482925,-0.477175,-0.416271,-0.377691,-0.469282,-0.506344,-0.529065,-0.362195,-0.418007,-0.427594,-0.403507,-0.479306,18.6071,8.82357,6.60854,13.726,6.7082,4.29998,8.29214,8.25672,9.37554,1.68984,10.6537,6.53299,39.4661,9.43559,6.34675,7.74638,7.16897,6.05031,7.08931,6.94786,9.87506,11.1849,1.10652,22.2743,18.6225,4.17022,9.6242,1.34278,3.85057,5.09423,1.99397,0.902332,-0.531533,-0.479341,-0.377624,-0.41998,-0.4937,-0.427712,-0.424077,-0.531952,-0.494996,-0.447628,-0.527365,-0.474647,-0.463786,-0.53439,-0.52892,-0.474962,-0.387469,-0.43315,-0.580321,-0.362325,-0.500376,-0.494626,-0.433723,-0.395143,-0.486734,-0.523795,-0.546517,-0.379647,-0.435458,-0.445045,-0.420958,-0.496757,0.629841,0.617592,0.5933,0.603478,0.620978,0.605327,0.604458,0.629938,0.621283,0.610075,0.628868,0.616483,0.613912,0.630506,0.629231,0.616557,0.595673,0.606625,0.641141,0.589603,0.622548,0.621196,0.606762,0.59752,0.619337,0.628035,0.633327,0.593788,0.607176,0.609461,0.603712,0.621697
75.7566,0.919126,0.0806108,6,63,0,-43.373,0.296839,-0.781165,0.0503751,-1.12486,-0.52629,0.655058,-1.61531,1.28931,0.516467,0.0756963,1.09324,0.258163,0.269669,0.563644,-1.55281,0.668015,-0.584939,-0.789666,1.39813,0.702414,0.698047,-1.04759,0.716281,0.166598,0.128984,1.41589,-0.96943,0.873823,-0.6727,0.996074,-0.203938,-1.36252,0.700989,0.413709,-0.761824,1.74564,0.816842,0.712508,1.70533,-0.0640879,0.0283324,0.134268,-0.256753,1.03377,0.187645,-0.0522077,-1.71457,-0.269059,0.574324,1.13887,0.71431,0.0267757,-0.875489,-0.377971,0.0289574,0.012162,0.512364,0.960096,0.334772,-2.64578,0.00765221,1.79526,0.0237502,0.0175258,-1.91044,-1.0823,0.412541,-1.77139,-2.14309,-0.83783,-0.807677,-0.748166,-0.862536,-0.716216,-0.755148,-0.777352,-0.726093,-0.76816,-0.76758,-0.752771,-0.859388,-0.747514,-0.810631,-0.820944,-0.710734,-0.745781,-0.746001,-0.833937,-0.745082,-0.772772,-0.774667,-0.709839,-0.83,-0.737146,-0.815052,-0.730988,-0.791438,-0.849802,-0.745852,-0.760324,-0.819542,10.2538,23.0722,5.43735,5.86372,6.39372,4.64557,13.3306,6.67866,5.49037,1.41214,4.59911,9.15933,14.5257,10.2689,5.85627,2.80248,4.20762,5.86671,5.78677,8.70729,12.5521,7.53152,0.659984,5.7655,24.8308,5.84181,5.81218,1.20335,2.36688,8.02548,1.3481,0.995086,-0.540991,-0.510837,-0.451327,-0.565697,-0.419377,-0.458308,-0.480512,-0.429253,-0.471321,-0.470741,-0.455932,-0.562548,-0.450674,-0.513792,-0.524105,-0.413895,-0.448941,-0.449161,-0.537098,-0.448243,-0.475933,-0.477828,-0.413,-0.533161,-0.440307,-0.518213,-0.434148,-0.494599,-0.552963,-0.449013,-0.463485,-0.522703,0.632043,0.625003,0.610955,0.63777,0.603334,0.612613,0.617869,0.605695,0.615696,0.615559,0.612049,0.637042,0.6108,0.625695,0.628107,0.602021,0.610388,0.61044,0.631137,0.610221,0.616787,0.617235,0.601807,0.63022,0.608332,0.62673,0.606864,0.621189,0.634823,0.610405,0.613841,0.627779
81.9309,0.855265,0.0806108,6,63,0,-40.2684,-0.687463,0.230781,0.0996776,-0.968411,0.0917109,-1.21479,0.789503,-1.16292,0.274364,1.05434,-0.320676,-2.14769,0.985885,-0.364659,0.09101,-0.745056,-1.853,0.940535,-0.520398,0.037563,-1.62406,0.37169,-0.301206,-0.560217,-1.76176,0.847467,0.44547,-0.361928,1.39702,-1.16768,0.0760856,1.76903,1.19944,-0.0612457,2.15872,1.79302,0.876954,0.989659,0.155295,1.51426,1.21623,0.307345,-0.840626,-0.197301,0.366561,-0.0561345,-1.56354,0.764477,0.566383,1.21863,0.810357,-0.0473709,-0.108992,-0.0256286,0.585115,0.646236,0.117643,1.24881,1.23442,-1.61502,0.680064,0.155576,0.0444608,0.0116245,-1.51944,0.326695,-0.598107,-1.38342,-2.12945,0.134252,0.239922,0.109694,0.309476,0.114864,0.258129,0.335875,0.198816,0.0167036,0.329051,0.194432,0.239852,0.156515,0.0460781,0.324531,0.178909,0.234525,0.068898,0.26783,0.200757,0.174939,0.0551729,0.315254,0.275184,0.194704,0.370032,0.114389,0.238365,0.407113,0.350338,0.224676,0.445956,14.3092,6.88402,22.668,17.4544,7.86595,2.87435,5.05305,8.28522,5.71897,1.52481,11.745,9.87206,17.4912,12.2272,5.76309,5.45992,5.87403,10.0356,10.5881,6.66043,17.9603,17.7351,1.45749,10.907,6.88571,6.24641,6.0691,1.58493,8.00056,3.55553,1.78572,0.928289,-0.553211,-0.447541,-0.577769,-0.377986,-0.572599,-0.429334,-0.351588,-0.488646,-0.670759,-0.358412,-0.49303,-0.447611,-0.530948,-0.641385,-0.362932,-0.508554,-0.452938,-0.618565,-0.419633,-0.486706,-0.512523,-0.63229,-0.372209,-0.412279,-0.492758,-0.317431,-0.573074,-0.449098,-0.28035,-0.337125,-0.462787,-0.241506,0.63488,0.610054,0.640554,0.593387,0.639363,0.605715,0.587003,0.619788,0.661673,0.588656,0.62082,0.610071,0.629704,0.655066,0.58975,0.624467,0.611338,0.649892,0.603395,0.61933,0.625398,0.653008,0.591993,0.601634,0.620756,0.578698,0.639472,0.610425,0.569632,0.583492,0.613675,0.560085
80.0553,0.661342,0.0806108,6,63,0,-39.4393,0.146515,-0.539914,0.0583072,-0.394055,-1.15015,0.7693,-1.22513,0.814936,0.603163,-1.23399,0.527787,2.06561,-0.456213,-0.277568,-0.425595,0.732509,0.0590351,-0.911247,2.316,1.09779,1.13779,-0.545514,0.325974,0.729667,-0.152966,0.2568,-0.83711,-0.670476,-1.15923,1.446,1.0838,-1.23753,-0.377752,1.53502,-0.924338,1.42205,1.07615,0.902663,1.29025,0.370269,0.836347,0.782396,-0.166748,1.08507,0.283889,0.883013,-0.783203,-0.133821,0.901695,2.07822,0.285607,0.191646,-0.197121,-0.312587,0.673527,0.796626,0.592003,1.11168,1.23711,-1.45733,-0.190341,1.34448,0.26501,0.243685,-0.982974,-0.771621,-0.300162,-1.31095,-1.66695,-0.562891,-0.606977,-0.495059,-0.611348,-0.492398,-0.504746,-0.611865,-0.509141,-0.419475,-0.566515,-0.556099,-0.56473,-0.497204,-0.536472,-0.593047,-0.404875,-0.475905,-0.473573,-0.571722,-0.520908,-0.49737,-0.548834,-0.524941,-0.588724,-0.579008,-0.607506,-0.455602,-0.476721,-0.612071,-0.56194,-0.450411,-0.59381,10.9512,16.619,6.17503,10.1969,9.62171,3.46462,13.3264,5.62688,10.722,1.78463,3.58959,10.9398,38.8038,5.63729,5.09515,3.35321,2.96139,8.55797,9.77018,7.83916,13.7135,15.6952,0.863944,3.37777,17.6177,5.51372,5.38862,1.4394,1.80701,3.00126,1.01134,0.689471,-0.416375,-0.460461,-0.348543,-0.464833,-0.345882,-0.35823,-0.46535,-0.362625,-0.272959,-0.42,-0.409583,-0.418214,-0.350688,-0.389957,-0.446531,-0.258359,-0.32939,-0.327058,-0.425206,-0.374392,-0.350854,-0.402318,-0.378426,-0.442209,-0.432493,-0.46099,-0.309087,-0.330205,-0.465556,-0.415425,-0.303896,-0.447295,0.602616,0.613124,0.586264,0.61416,0.585619,0.588612,0.614283,0.589676,0.567819,0.603483,0.600988,0.603056,0.586785,0.596272,0.609814,0.564233,0.581611,0.581043,0.604728,0.59252,0.586825,0.599244,0.593493,0.608785,0.606469,0.613249,0.576662,0.581809,0.614331,0.602388,0.575395,0.609996
79.4607,0.973902,0.0806108,6,63,0,-42.0509,-0.571344,0.121801,0.0776431,-0.514854,-0.157469,-0.410668,1.3532,-1.45811,0.339215,1.02107,-0.276344,-0.797868,0.183955,0.242506,1.06052,-0.0597699,-0.91032,2.17251,-1.02711,-0.574434,-0.993901,-1.17238,-0.498169,-0.974529,-2.17997,-1.57101,-0.337739,-0.0099113,1.30124,0.250204,-0.970122,0.627289,2.16325,-0.210366,1.13579,1.66483,1.04416,0.92485,0.170683,0.166354,0.341928,0.0866819,-0.583543,0.000743695,0.0963168,-0.563748,-1.69834,0.581912,-0.021048,0.100656,1.31884,0.0134768,0.382314,0.240323,0.28539,0.344599,0.235134,0.593168,0.822496,-1.98192,0.721258,0.719259,0.204578,0.00439568,-1.66719,-0.0608912,0.158674,-1.3808,-1.78102,0.0818262,0.109575,0.0899156,0.226868,0.00858863,0.148139,0.20108,0.100345,0.0598522,0.136084,0.14063,0.204143,0.11716,0.0511211,0.290482,0.0420534,0.0772003,0.0446316,0.0307738,0.0831218,0.0461357,-0.0474582,-0.000176697,0.095578,0.121032,0.222834,0.141228,0.0464778,0.170506,0.289762,0.105468,0.209987,13.8811,6.3158,6.28732,7.55237,5.78544,2.87348,5.2889,5.84394,2.93349,0.897181,9.70307,5.16992,5.87047,20.9453,5.35969,7.87766,6.79216,7.11943,7.57346,6.75547,9.81779,12.4741,0.667243,11.2227,11.1994,6.54333,5.30911,0.926836,4.95925,6.2371,1.24989,0.822973,-0.489518,-0.461769,-0.481428,-0.344476,-0.562755,-0.423205,-0.370264,-0.470999,-0.511492,-0.43526,-0.430714,-0.367201,-0.454184,-0.520223,-0.280862,-0.529291,-0.494144,-0.526712,-0.54057,-0.488222,-0.525208,-0.618802,-0.571521,-0.475766,-0.450312,-0.34851,-0.430116,-0.524866,-0.400838,-0.281582,-0.465876,-0.361357,0.619993,0.613434,0.618085,0.585277,0.63709,0.60425,0.591523,0.61562,0.625156,0.607129,0.606044,0.590782,0.611633,0.6272,0.569758,0.629318,0.621082,0.628716,0.631945,0.619688,0.628365,0.649946,0.639114,0.616748,0.610714,0.586256,0.605901,0.628285,0.598889,0.569934,0.614407,0.589369
91.8227,0.943453,0.0806108,6,63,0,-54.9252,-0.0151066,-0.350151,0.109441,-1.73118,0.293669,-1.03277,-0.943671,0.442805,0.512505,0.483016,-0.409396,-0.444885,0.8292,-0.518851,-0.789424,-0.361326,-0.755387,-0.638999,-0.00854472,1.47588,0.575192,-0.523487,0.40026,-0.323073,-0.765304,1.99072,0.513058,1.04275,0.379376,0.140853,0.412636,-0.905442,-1.42631,-0.112639,0.201847,1.56522,1.10708,0.895504,0.748927,0.859,0.453997,0.709198,-0.206712,0.612687,0.128961,0.730998,-0.977843,0.0689868,0.984341,2.07024,0.434752,0.0762384,-0.46101,-0.241575,0.535915,0.667714,0.41923,1.0122,1.1386,-0.986498,-0.222503,0.810848,0.369247,0.323666,-1.09882,-0.77255,-0.224298,-1.43089,-1.97132,-0.539613,-0.318012,-0.463178,-0.453427,-0.30169,-0.294062,-0.297289,-0.394956,-0.39884,-0.259402,-0.406935,-0.436546,-0.389695,-0.432821,-0.420084,-0.351086,-0.188629,-0.287201,-0.407442,-0.306346,-0.385508,-0.433907,-0.132284,-0.294001,-0.236031,-0.308632,-0.334736,-0.304992,-0.449244,-0.506248,-0.362478,-0.328061,12.8921,10.961,12.3815,7.90766,10.4893,3.80523,9.4264,5.51787,10.7456,1.6204,5.1634,14.2245,47.3299,7.74096,5.20502,2.87154,3.66116,8.65833,10.0185,7.60908,14.67,16.8734,1.60495,3.73928,11.7387,7.19947,6.84518,1.41728,2.03389,3.73186,0.981287,0.539461,-0.55472,-0.333118,-0.478285,-0.468534,-0.316797,-0.309168,-0.312396,-0.410062,-0.413946,-0.274509,-0.422041,-0.451653,-0.404802,-0.447928,-0.43519,-0.366193,-0.203736,-0.302308,-0.422549,-0.321453,-0.400615,-0.449013,-0.147391,-0.309108,-0.251138,-0.323738,-0.349842,-0.320098,-0.46435,-0.521355,-0.377585,-0.343167,0.63523,0.582518,0.617343,0.615037,0.578543,0.576682,0.57747,0.601103,0.602034,0.5682,0.603972,0.611032,0.599841,0.610146,0.607112,0.590539,0.550759,0.575007,0.604093,0.579678,0.598835,0.610405,0.536781,0.576667,0.562456,0.580235,0.586579,0.579348,0.614046,0.627465,0.59329,0.58496
72.7811,0.98291,0.0806108,6,63,0,-48.1076,-0.264433,-0.237423,0.0278045,2.08692,-0.443388,-0.199512,-0.0175948,-1.50089,1.63131,-0.939078,0.386926,1.18693,0.350457,0.63038,0.860509,1.25224,0.618924,1.61879,0.776867,-0.833117,-0.540592,-0.0951966,-0.284417,0.18278,-0.546762,-1.16692,-0.0176562,-1.45207,0.0842888,-0.110524,-0.529067,1.47642,2.69496,0.949851,1.51317,1.37267,0.892401,1.24847,0.949984,0.559805,1.61059,0.367715,-0.347677,0.866346,0.34106,0.0688846,-1.31712,1.13897,0.00531009,0.171255,1.67122,0.488649,1.125,0.6678,0.683606,0.779778,0.708181,0.701772,1.38895,-1.46153,1.16158,1.10944,0.471633,0.122052,-1.35548,0.365434,0.657929,-1.34747,-1.95934,-0.179398,-0.249751,-0.242971,-0.237913,-0.279155,-0.192066,-0.263534,-0.226665,-0.204421,-0.227679,-0.219896,-0.213497,-0.202605,-0.220214,-0.192414,-0.215823,-0.260588,-0.252454,-0.24007,-0.245331,-0.232341,-0.252626,-0.269869,-0.237914,-0.277797,-0.23508,-0.240496,-0.252134,-0.196372,-0.162491,-0.211013,-0.195351,12.0228,9.21133,6.50283,16.6093,5.47842,2.89331,8.54884,5.34964,4.19604,1.21808,10.9036,3.9646,4.59742,17.5327,6.10274,10.7684,7.16073,7.26245,7.91328,7.42348,7.38115,13.6286,1.07079,11.1258,10.62,6.01077,4.39992,1.17708,5.46728,7.09793,1.18552,0.686708,-0.443831,-0.514185,-0.507404,-0.502346,-0.543588,-0.456499,-0.527967,-0.491099,-0.468855,-0.492113,-0.484329,-0.477931,-0.467039,-0.484648,-0.456847,-0.480256,-0.525021,-0.516888,-0.504504,-0.509765,-0.496775,-0.517059,-0.534302,-0.502348,-0.542231,-0.499513,-0.50493,-0.516567,-0.460806,-0.426925,-0.475447,-0.459784,0.609172,0.625787,0.624198,0.62301,0.632647,0.612183,0.629009,0.620365,0.615113,0.620604,0.61877,0.617259,0.614683,0.618845,0.612266,0.617808,0.628321,0.62642,0.623517,0.624751,0.621701,0.62646,0.630486,0.623011,0.632331,0.622345,0.623617,0.626345,0.613205,0.605139,0.616672,0.612963
70.1232,0.994822,0.0806108,6,63,0,-40.3032,0.718619,-1.19946,0.118024,-0.99394,-0.673015,-0.813448,-0.427508,1.18692,-0.0905559,0.782753,0.443638,-1.25202,-0.411079,0.0607357,-0.843438,0.97326,-0.268232,-0.394111,0.42652,0.77998,-0.251902,-0.988065,-0.212786,0.753895,-1.45469,-1.30637,-1.26013,0.806808,-0.297182,0.81436,-0.38947,-0.706871,-1.87423,1.24832,-1.15302,1.56919,0.962087,-0.0816446,1.04043,1.06636,0.574768,0.836984,0.139372,0.930884,0.69421,1.14889,-1.16862,-0.0797653,1.30732,2.07434,0.969734,-0.365466,-0.935935,0.00997633,0.98496,0.841313,-0.247978,1.19715,0.890353,-1.53342,0.114127,0.063577,0.254974,0.57909,-1.06561,-0.689482,0.363977,-1.12312,-1.78817,-1.31677,-1.27889,-1.29547,-1.24992,-1.05938,-1.21015,-1.10708,-1.1471,-1.34723,-1.24798,-1.19229,-1.29901,-1.08459,-1.23112,-1.24598,-1.14912,-1.10741,-1.22919,-1.31608,-1.22458,-1.11048,-1.37115,-1.35364,-1.34819,-1.10424,-1.23454,-1.10335,-1.24543,-1.28289,-1.42067,-1.05213,-1.33555,4.43993,13.0681,13.3982,8.3492,10.745,5.49192,11.7609,9.36594,14.5054,1.56029,4.44797,16.8937,35.3354,12.2088,3.379,1.95177,4.84907,12.389,10.7898,3.78336,15.1948,11.3111,1.09846,5.36013,5.10569,6.13798,8.38399,1.72284,2.47403,6.81664,1.63012,0.859685,-0.598151,-0.560274,-0.576849,-0.531298,-0.340757,-0.49153,-0.388459,-0.428482,-0.628611,-0.529359,-0.473674,-0.580388,-0.365974,-0.5125,-0.527357,-0.430503,-0.388786,-0.510573,-0.597458,-0.505956,-0.391865,-0.652531,-0.635026,-0.629568,-0.38562,-0.515917,-0.384728,-0.526809,-0.56427,-0.702046,-0.333511,-0.616926,0.645233,0.636516,0.640342,0.629786,0.584374,0.620467,0.595912,0.605511,0.652174,0.629334,0.616253,0.641157,0.590486,0.625392,0.628866,0.605994,0.59599,0.624941,0.645074,0.623858,0.596731,0.657581,0.653628,0.652391,0.595228,0.626193,0.595013,0.628739,0.63744,0.668641,0.582613,0.649519
65.8997,0.999662,0.0806108,6,63,0,-28.6092,-0.174723,-0.23119,0.00542924,2.06792,0.778871,0.0848731,0.441616,-1.99934,0.705412,-0.450825,-0.7419,-0.200596,-0.296631,-0.256812,-0.389722,-1.93892,0.549155,0.460388,-0.696405,-0.678596,0.683981,-0.134874,-0.16612,-1.55175,0.394531,1.97534,0.546138,0.23836,0.0264062,1.1742,0.46874,-0.776553,2.39397,-0.635613,1.01083,1.62757,0.676025,1.59498,-0.308037,0.432009,1.39216,0.696892,-0.395023,0.966384,-0.241048,0.132209,-1.8165,1.16405,0.55976,1.1082,1.73218,0.628975,1.11997,-1.10321,0.49122,0.873063,1.02332,0.965449,1.45438,-1.78581,0.763407,1.02611,1.39208,0.033117,-2.12752,0.490093,0.107528,-1.86404,-2.58061,-0.219963,-0.226961,-0.230729,-0.228792,-0.242045,-0.22736,-0.233638,-0.235218,-0.232279,-0.232801,-0.232584,-0.233306,-0.241717,-0.228209,-0.22869,-0.234971,-0.234874,-0.227477,-0.231922,-0.232092,-0.239615,-0.229048,-0.220465,-0.228225,-0.229896,-0.231047,-0.224815,-0.228645,-0.235406,-0.218193,-0.234641,-0.225702,14.9666,4.13436,6.81839,13.049,8.15549,3.89825,9.78523,4.3259,5.56753,1.49119,11.1842,7.43342,10.7698,16.4211,7.78951,10.8558,2.41519,7.09685,9.18698,10.1692,9.77905,13.6095,1.52245,8.53057,10.1884,13.0483,5.20678,1.20842,7.09145,5.4754,1.44402,0.889601,-0.394686,-0.401684,-0.405452,-0.403516,-0.416768,-0.402083,-0.408361,-0.409941,-0.407002,-0.407524,-0.407307,-0.408029,-0.41644,-0.402932,-0.403414,-0.409694,-0.409597,-0.4022,-0.406645,-0.406815,-0.414338,-0.403771,-0.395189,-0.402948,-0.404619,-0.40577,-0.399538,-0.403368,-0.410129,-0.392916,-0.409364,-0.400425,0.59741,0.599092,0.599997,0.599532,0.60271,0.599188,0.600695,0.601074,0.600369,0.600494,0.600442,0.600615,0.602631,0.599392,0.599508,0.601015,0.600991,0.599216,0.600283,0.600324,0.602128,0.599593,0.597531,0.599396,0.599797,0.600073,0.598577,0.599497,0.601119,0.596984,0.600935,0.59879
66.6627,0.970741,0.0806108,6,63,0,-29.3249,-0.27355,-0.127976,0.0399193,-0.761837,-2.52582,-0.768029,-0.59045,0.173963,-0.205754,-0.046789,0.678479,0.609424,0.501038,-0.885048,0.0151136,0.150952,-0.700894,-0.240226,-0.38464,0.741816,-0.384337,-0.55182,1.33883,1.73304,0.113351,2.56203,-0.929967,-0.358352,1.0329,-1.21194,0.834951,1.47981,0.0763626,2.33707,-0.801254,1.40965,1.02167,0.842458,1.3547,0.578453,0.914729,-0.150447,0.665121,1.56441,1.20187,0.417278,-1.13069,-0.444075,1.46876,2.25249,1.08184,-0.131732,0.394957,0.0175059,0.465898,1.10174,0.557667,0.185709,0.968843,-0.721774,0.678196,0.60922,-0.541676,0.151048,-1.39341,-0.457131,-0.540519,-0.927649,-1.3592,-0.158388,-0.228805,-0.158635,-0.151546,-0.121031,-0.136189,-0.129843,-0.100891,-0.103648,-0.107975,-0.163306,-0.127372,-0.12195,-0.155955,-0.137565,-0.14333,-0.0983628,-0.143318,-0.150004,-0.0745307,-0.0587938,-0.123451,-0.0257011,-0.165099,-0.142281,-0.0867431,-0.176355,-0.094645,-0.0689027,-0.124927,-0.0346813,-0.159961,9.68296,16.3415,7.3938,10.425,3.51116,8.07835,20.2462,13.9791,6.27124,1.28976,2.60116,18.3612,40.8927,12.3659,3.57894,6.12985,4.16843,6.59062,12.6198,7.23843,4.95,11.0176,1.95862,8.18699,7.6299,2.35429,4.77777,0.986141,2.56669,2.35708,1.58709,1.02122,-0.431938,-0.502355,-0.432185,-0.425096,-0.394582,-0.40974,-0.403394,-0.374442,-0.377198,-0.381525,-0.436856,-0.400923,-0.3955,-0.429505,-0.411116,-0.416881,-0.371913,-0.416868,-0.423554,-0.348081,-0.332344,-0.397001,-0.299251,-0.43865,-0.415831,-0.360294,-0.449906,-0.368195,-0.342453,-0.398478,-0.308232,-0.433512,0.606336,0.623013,0.606395,0.604702,0.597385,0.601025,0.599503,0.592532,0.593197,0.594241,0.60751,0.598909,0.597606,0.605756,0.601355,0.602737,0.591921,0.602734,0.604333,0.586152,0.58233,0.597967,0.57426,0.607937,0.602485,0.589111,0.610617,0.591023,0.584786,0.598322,0.576454,0.606712
71.092,0.937351,0.0806108,5,31,0,-37.1916,-0.45418,0.0219726,0.0356837,-0.535219,-1.31079,-0.737625,-0.409237,-0.194999,-0.509796,-0.308959,0.626675,-0.0248539,0.606229,-0.5661,0.106328,0.97945,-0.304249,0.838318,-0.357878,0.577043,-0.216515,-0.718357,1.32049,1.59282,-0.406455,1.32262,-0.241796,-1.02944,0.678579,-1.1898,0.880672,1.66394,0.249864,1.9875,-0.69733,1.45682,0.774661,0.758793,0.967351,0.253325,0.648447,-0.427007,0.226165,1.30858,1.2252,0.378118,-1.41285,0.302139,1.74466,1.87672,1.1999,-0.17008,0.146228,0.197215,-0.206855,1.22344,0.268043,0.355786,0.943038,-1.11917,0.61427,0.726117,-0.278934,-0.0606898,-1.24521,0.0308715,-0.39147,-0.981321,-0.96896,0.00287401,-0.0248012,-0.0043486,0.00736949,0.0150143,0.00378121,0.0109478,0.0443346,0.0210857,0.043605,0.00177205,0.0257667,0.0569229,0.0111159,0.0518868,0.00920217,0.0425636,0.0142465,-0.00366103,0.0690925,0.0788101,0.00746876,0.0691687,0.0133444,-0.0147618,0.0461867,-0.0204838,0.0533982,0.081348,0.0308886,0.0928937,-0.0029107,7.7263,9.08107,5.22296,7.09329,3.08341,5.11421,11.8287,11.0888,5.75308,1.43669,5.42424,16.5824,18.3687,10.8736,3.76244,4.80713,5.0008,3.65677,11.0737,5.28284,5.65441,8.91163,1.8037,6.90795,7.53318,3.45818,4.09517,1.63593,4.39619,3.16947,2.00698,2.02629,-0.451306,-0.478981,-0.458529,-0.446811,-0.439166,-0.450399,-0.443232,-0.409846,-0.433094,-0.410575,-0.452408,-0.428413,-0.397257,-0.443064,-0.402293,-0.444978,-0.411617,-0.439934,-0.457841,-0.385088,-0.37537,-0.446711,-0.385012,-0.440836,-0.468942,-0.407993,-0.474664,-0.400782,-0.372832,-0.423292,-0.361286,-0.457091,0.61095,0.617507,0.612665,0.609881,0.60806,0.610734,0.609029,0.601051,0.606612,0.601226,0.611212,0.605495,0.598029,0.608989,0.599239,0.609445,0.601475,0.608243,0.612502,0.5951,0.592756,0.609857,0.595081,0.608458,0.615133,0.600607,0.616487,0.598876,0.592143,0.604271,0.589352,0.612324
72.6135,0.994278,0.0806108,6,63,0,-35.3711,0.338686,-0.794707,0.0319884,0.385795,0.0886712,-0.0329267,-0.230001,-0.646276,1.86109,0.325893,-0.822984,-0.998176,-0.344985,0.159944,-0.894424,-0.690269,-0.350944,-1.23204,-0.268234,-0.831099,0.352153,0.658261,-1.03824,-1.35031,-1.40861,-1.43887,0.0233141,0.396415,-1.3528,1.2799,-0.142141,-0.609127,0.590761,-1.29347,0.734191,1.48786,0.666348,0.6512,1.13257,0.834637,1.515,1.85643,-0.325243,0.344627,-0.25427,0.82707,-0.981177,1.16694,0.124169,1.23245,1.0659,1.08228,0.467927,0.108606,0.779556,0.222462,1.00673,1.25587,1.70621,-1.71238,0.631996,1.48016,0.426828,0.676082,-1.40655,-0.400613,0.982314,-1.47188,-2.92736,-0.782366,-0.791871,-0.79576,-0.802065,-0.815381,-0.735174,-0.784282,-0.821033,-0.826637,-0.805743,-0.789591,-0.823318,-0.816788,-0.805933,-0.834118,-0.803288,-0.821293,-0.783442,-0.77365,-0.827919,-0.837902,-0.839766,-0.840734,-0.793961,-0.782027,-0.837981,-0.753765,-0.799254,-0.814192,-0.77581,-0.836083,-0.771222,6.83315,9.41726,7.72158,12.1506,15.2548,3.5649,5.5706,3.73754,7.68275,2.30264,9.63542,4.80953,10.0654,9.00809,9.10692,6.04761,4.75992,7.44332,5.13509,8.65982,10.2237,13.8017,1.41456,6.74627,11.8718,5.88423,6.94739,1.73431,3.39028,8.52006,1.66043,0.629531,-0.44368,-0.453184,-0.457074,-0.463378,-0.476694,-0.396488,-0.445596,-0.482347,-0.487951,-0.467056,-0.450905,-0.484632,-0.478101,-0.467247,-0.495432,-0.464601,-0.482606,-0.444756,-0.434964,-0.489232,-0.499215,-0.50108,-0.502048,-0.455275,-0.44334,-0.499295,-0.415079,-0.460568,-0.475506,-0.437123,-0.497397,-0.432535,0.609136,0.611396,0.61232,0.613815,0.616967,0.597844,0.609592,0.618302,0.619624,0.614687,0.610854,0.618841,0.617299,0.614732,0.621385,0.614105,0.618363,0.609392,0.607058,0.619926,0.622275,0.622713,0.622941,0.611893,0.609055,0.622294,0.602305,0.613149,0.616686,0.607573,0.621847,0.606479
