# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJ_C_sim2_re_model
# start_datetime = 2022-03-09 15:54:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmp8W8kz6/standata-4bcc150d3088.json
# init = 2 (Default)
# random
#   seed = 1750050239
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJ_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,s_HJ,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
7008.8,0.997447,0.00325103,6,63,0,-6950.57,-0.0419697,0.639956,0.229727,-0.106554,-0.284546,0.258366,-0.498264,0.655196,-1.66011,-1.47495,-0.929812,-0.161009,-0.453966,0.355489,0.246407,-0.689743,-0.534598,-0.415348,-0.990428,-1.33984,1.21282,-0.68205,-0.436447,0.371501,-0.309509,0.576874,-0.529356,-1.13773,-0.170085,-1.37576,-0.664113,-0.471742,-0.637275,-0.0077836,-0.436994,0.0463209,-0.794256,0.896434,-0.783438,-0.331496,-0.600167,0.68716,-0.283081,-0.646753,-1.36076,0.02772,-0.739487,-0.30442,-1.17121,-0.0816951,-0.47996,-0.913015,-0.56969,-0.808032,-0.00489835,0.319117,-0.0293614,-0.708327,-1.12149,-0.747778,-0.953694,-0.13556,-1.15201,-0.380751,-0.939905,-1.55169,-1.17142,-1.04682,0.542923,-0.687794,-0.911722,-1.78459,-1.00134,-1.18409,-0.842097,-1.42387,0.98902,-0.272532,-0.265359,-0.566588,-0.244118,-2.00263,-0.285853,-0.676208,-0.435425,-0.0335536,-0.285374,0.388906,-0.31417,-0.267061,-1.20602,-0.631052,-0.106284,-0.694508,-1.00634,-0.428512,0.229384,0.494361,-0.946316,0.202161,-0.923792,-0.140339,0.744255,0.422443,-0.820436,-0.602244,-1.18649,-0.55496,-0.605967,-0.775119,-1.22483,0.178986,-1.27473,-1.00062,-0.697488,-1.15199,0.112477,0.441755,0.273049,-0.556,-0.746821,-0.995185,0.231045,0.0184796,0.201327,0.208899,0.222279,0.211518,0.22678,0.225414,0.258485,0.206656,0.22059,0.247712,0.206757,0.304943,0.011467,0.513554,0.843455,0.449482,2.31227,0.868303,1.05172,1.04788,1.20191,-0.0058286,-0.000809043,1.95282,-0.0695798,0.0866012,0.482154,0.195304,1.39802,-0.186845,-0.0814037,0.465572,-0.914001,-0.391245,-0.906043,-0.689009,-0.236734,0.193625,0.59579,-0.854262,1.4078,-0.704329,0.0490292
6995.23,0.99619,0.00325103,6,63,0,-6913.75,-0.0994243,0.642829,0.211664,-0.103824,-0.250371,0.267561,-0.460188,0.637165,-1.59284,-1.43773,-0.925711,-0.0828116,-0.465674,0.390976,0.263604,-0.630726,-0.522725,-0.389525,-0.964354,-1.34014,1.22388,-0.674147,-0.467284,0.360657,-0.288465,0.612173,-0.497318,-1.12664,-0.159365,-1.39935,-0.638797,-0.525704,-0.665824,-0.0241886,-0.516328,-0.0168949,-0.850551,0.858514,-0.842701,-0.342918,-0.559353,0.692313,-0.289606,-0.634994,-1.38266,0.0307221,-0.718107,-0.324166,-1.12617,-0.0571058,-0.499379,-0.915846,-0.539998,-0.77612,0.0138046,0.327094,-0.0373046,-0.726609,-1.05675,-0.758768,-0.93633,-0.167203,-1.13498,-0.305549,-0.884314,-1.53426,-1.17079,-1.0752,0.521998,-0.702528,-0.878672,-1.77459,-1.01338,-1.18998,-0.859446,-1.35143,1.06855,-0.233662,-0.201956,-0.503249,-0.213521,-1.99718,-0.312954,-0.654072,-0.42503,-0.031174,-0.232726,0.3841,-0.304313,-0.237466,-1.24257,-0.638882,-0.110939,-0.687836,-1.04437,-0.421332,0.247816,0.467475,-0.982547,0.285394,-0.937607,-0.124179,0.718024,0.515421,-0.76854,-0.566935,-1.20447,-0.546537,-0.567147,-0.753502,-1.16278,0.209801,-1.30839,-0.975772,-0.732525,-1.1401,0.105141,0.468895,0.29012,-0.538607,-0.695588,-0.99231,0.236844,0.0182028,0.221011,0.244845,0.245043,0.233539,0.249402,0.229387,0.269447,0.222241,0.250773,0.289824,0.206489,0.274117,-0.0321447,0.482217,0.818251,0.386731,2.29088,0.828048,0.999268,1.00761,1.17141,-0.0405448,-0.0240177,1.90248,-0.107753,0.060653,0.445278,0.142976,1.36218,-0.208685,-0.12948,0.42743,-0.96556,-0.431039,-0.940181,-0.743682,-0.298203,0.126891,0.55492,-0.895462,1.35658,-0.765205,-0.000207158
7010.16,0.88501,0.00325103,6,63,0,-6936.97,-0.149468,0.674949,0.24212,-0.0460398,-0.257914,0.278569,-0.394167,0.63927,-1.63473,-1.45206,-0.962863,-0.113465,-0.421242,0.352874,0.284655,-0.637891,-0.570303,-0.429973,-0.974546,-1.39459,1.22274,-0.687681,-0.484908,0.358415,-0.303037,0.625761,-0.52885,-1.14352,-0.154366,-1.4143,-0.669123,-0.500898,-0.680662,0.00239664,-0.547787,-0.0710492,-0.892488,0.838188,-0.859596,-0.356513,-0.64355,0.698729,-0.228608,-0.646587,-1.37806,0.0426502,-0.753529,-0.28662,-1.1545,-0.134403,-0.452072,-0.958662,-0.57946,-0.786418,0.00440454,0.311633,-0.0949318,-0.710121,-1.08768,-0.718546,-1.02973,-0.130542,-1.10828,-0.393955,-0.95321,-1.50977,-1.12479,-1.01567,0.537432,-0.679055,-0.928451,-1.82806,-1.06571,-1.19067,-0.839925,-1.37285,0.974822,-0.264338,-0.196166,-0.537616,-0.234664,-1.98779,-0.263276,-0.684601,-0.458157,-0.0305779,-0.243042,0.361696,-0.317844,-0.254844,-1.17089,-0.642442,-0.109079,-0.674109,-1.02672,-0.358396,0.204547,0.493455,-0.938875,0.219558,-0.952177,-0.198686,0.741836,0.471579,-0.7672,-0.642036,-1.18267,-0.490203,-0.565864,-0.752349,-1.19242,0.196424,-1.29356,-0.975475,-0.708539,-1.2097,0.125569,0.452467,0.246826,-0.561964,-0.644537,-0.995591,0.265911,0.018864,0.233102,0.259165,0.263796,0.250121,0.264141,0.245332,0.288797,0.242946,0.267305,0.30824,0.206273,0.263014,-0.0325351,0.46203,0.78045,0.425497,2.28751,0.831809,1.01281,0.980684,1.15254,-0.0542521,-0.0642663,1.90471,-0.121297,0.0448073,0.425563,0.12138,1.38129,-0.251543,-0.130437,0.433033,-0.98452,-0.438295,-0.911051,-0.744055,-0.26601,0.140465,0.543647,-0.918994,1.37397,-0.760006,0.0162822
7005.82,0.897219,0.00325103,6,63,0,-6934.3,-0.0864312,0.178268,-0.0565443,-0.31149,-0.264444,0.279954,-0.36204,0.602687,-1.45152,-1.27441,-0.761186,0.0824863,-0.252076,0.527807,0.49475,-0.479747,-0.381827,-0.253562,-0.766442,-1.21544,1.19406,-0.715677,-0.480534,0.333049,-0.320124,0.600953,-0.496349,-1.15253,-0.167231,-1.40708,-0.750311,-0.533919,-0.739087,-0.0536671,-0.62088,-0.0817894,-0.919793,0.782707,-0.907678,-0.417746,-0.697142,0.637718,-0.343218,-0.744034,-1.45477,-0.0257147,-0.815326,-0.317835,-1.16864,-0.170598,-0.524644,-1.00885,-0.658277,-0.834684,-0.0616028,0.216566,-0.0823426,-0.829886,-1.12305,-0.83974,-1.0801,-0.199692,-1.1923,-0.393608,-0.965736,-1.54941,-1.18821,-1.13646,0.491538,-0.764126,-0.97065,-1.86786,-1.12158,-1.25492,-0.922577,-1.38501,0.960956,-0.300882,-0.265349,-0.614488,-0.30968,-2.06504,-0.308216,-0.723411,-0.502276,-0.116452,-0.318576,0.315003,-0.38068,-0.321291,-1.31002,-0.673187,-0.164465,-0.778662,-1.07164,-0.404566,0.130338,0.407147,-1.02104,0.167449,-1.0381,-0.249185,0.696593,0.436417,-0.848468,-0.70642,-1.2159,-0.552807,-0.643591,-0.81838,-1.22897,0.169574,-1.35417,-1.02577,-0.771696,-1.27621,0.0815624,0.392139,0.212256,-0.615686,-0.76204,-1.095,0.574419,0.0176937,0.560208,0.554916,0.578925,0.571829,0.572647,0.561047,0.610165,0.539426,0.577471,0.604403,0.207026,0.0303204,-0.277231,0.23583,0.552085,0.163484,2.0418,0.608808,0.754463,0.744476,0.905063,-0.275465,-0.315392,1.64399,-0.384262,-0.192384,0.158256,-0.128602,1.1263,-0.455663,-0.368778,0.185731,-1.21572,-0.71677,-1.15759,-1.00722,-0.526333,-0.135339,0.328334,-1.15577,1.11758,-1.01437,-0.244312
6998.24,0.998204,0.00325103,6,63,0,-6918.92,-0.0930255,0.182848,-0.0108511,-0.312676,-0.268048,0.275478,-0.357225,0.609416,-1.44694,-1.27086,-0.765079,0.0761011,-0.226028,0.538414,0.491674,-0.495527,-0.349592,-0.237355,-0.77703,-1.15774,1.1773,-0.707246,-0.508394,0.356115,-0.340073,0.562102,-0.544258,-1.19181,-0.189012,-1.44092,-0.70715,-0.539943,-0.687227,-0.0261577,-0.549968,-0.0733298,-0.880903,0.801609,-0.853068,-0.409705,-0.67308,0.639482,-0.330038,-0.727236,-1.45776,-0.0489047,-0.812418,-0.392505,-1.18166,-0.146049,-0.491007,-0.990185,-0.630264,-0.812496,0.00770469,0.243109,-0.107186,-0.773097,-1.09678,-0.838805,-1.07597,-0.194396,-1.20328,-0.428899,-0.953973,-1.61578,-1.17115,-1.12786,0.475706,-0.771919,-0.902188,-1.92006,-1.0781,-1.2729,-0.903308,-1.47933,0.935795,-0.335215,-0.252758,-0.590958,-0.288502,-2.05638,-0.295147,-0.726816,-0.499875,-0.128711,-0.310681,0.312907,-0.381518,-0.337854,-1.25504,-0.711497,-0.197566,-0.813622,-1.05051,-0.446913,0.11228,0.425218,-1.03083,0.189761,-1.01769,-0.194888,0.637128,0.434244,-0.828575,-0.631904,-1.26687,-0.60769,-0.611571,-0.785416,-1.2637,0.17283,-1.35479,-1.00526,-0.789369,-1.24248,0.0792009,0.384765,0.1418,-0.627802,-0.747639,-1.05601,0.566511,0.0178398,0.548865,0.547612,0.560693,0.570067,0.576794,0.551392,0.600568,0.526195,0.566185,0.591212,0.206913,0.0269527,-0.279933,0.217383,0.548833,0.183638,2.03661,0.604021,0.735654,0.763919,0.908918,-0.290919,-0.273565,1.65782,-0.346851,-0.200145,0.211697,-0.113186,1.11907,-0.470261,-0.38121,0.193225,-1.2225,-0.683801,-1.18276,-0.969659,-0.507622,-0.0933339,0.306859,-1.13904,1.11381,-0.980151,-0.252849
6995.03,0.997156,0.00325103,6,63,0,-6941.57,-0.042754,0.126661,-0.0405661,-0.311605,-0.25875,0.275658,-0.428977,0.593374,-1.38281,-1.19183,-0.723691,0.131511,-0.161694,0.604341,0.55088,-0.433902,-0.300689,-0.189297,-0.705572,-1.11619,1.21753,-0.672732,-0.488363,0.319649,-0.315472,0.603244,-0.532821,-1.1613,-0.178438,-1.41135,-0.71581,-0.546649,-0.746004,-0.0313624,-0.574884,-0.0790215,-0.908473,0.81628,-0.891014,-0.40205,-0.613288,0.648225,-0.338342,-0.734353,-1.46444,-0.0486903,-0.815945,-0.399151,-1.18131,-0.153818,-0.494058,-0.995095,-0.637603,-0.812051,0.00305243,0.237802,-0.118682,-0.779495,-1.1082,-0.845668,-1.08929,-0.197062,-1.20839,-0.437111,-0.964489,-1.62128,-1.1753,-1.13431,0.476271,-0.777628,-0.908753,-1.92589,-1.08505,-1.27699,-0.905716,-1.4882,0.933688,-0.341076,-0.25215,-0.596101,-0.290713,-2.06173,-0.305328,-0.734895,-0.504573,-0.134274,-0.317218,0.301545,-0.385489,-0.338539,-1.25991,-0.721631,-0.201189,-0.820147,-1.04922,-0.456309,0.104951,0.415943,-1.04034,0.181139,-1.02926,-0.198948,0.628085,0.433932,-0.83364,-0.637197,-1.26703,-0.610997,-0.618671,-0.79143,-1.27675,0.161652,-1.36202,-1.01583,-0.793103,-1.24642,0.0700168,0.377974,0.138919,-0.63115,-0.758943,-1.07044,0.522503,0.0172521,0.504491,0.505249,0.521869,0.523526,0.5364,0.505924,0.5529,0.487801,0.529756,0.559794,0.206104,0.0663733,-0.218605,0.251101,0.585046,0.240698,2.08671,0.65653,0.771245,0.800607,0.943624,-0.229386,-0.236275,1.71781,-0.288412,-0.144644,0.206929,-0.069765,1.17732,-0.434701,-0.332647,0.226966,-1.16407,-0.646264,-1.12016,-0.971633,-0.458856,-0.0578752,0.364194,-1.10091,1.18413,-0.956946,-0.193892
6992.52,0.906048,0.00325103,6,63,0,-6922.86,-0.0387489,0.119309,-0.0598848,-0.292037,-0.253664,0.267069,-0.264884,0.580482,-1.38692,-1.21672,-0.697589,0.130288,-0.232142,0.612363,0.499514,-0.383332,-0.293649,-0.189915,-0.71618,-1.14325,1.1795,-0.6964,-0.480124,0.358499,-0.295282,0.590519,-0.515751,-1.13676,-0.151211,-1.39198,-0.710062,-0.606454,-0.734647,-0.0985274,-0.599912,-0.0961019,-0.939721,0.767405,-0.899275,-0.438758,-0.564927,0.644052,-0.354693,-0.672304,-1.44053,-0.0396595,-0.791242,-0.347473,-1.17747,-0.134079,-0.459592,-0.971552,-0.607779,-0.823752,0.0171375,0.232041,-0.100006,-0.74257,-1.11296,-0.774177,-1.04496,-0.185362,-1.18833,-0.41701,-0.916279,-1.59209,-1.15474,-1.10726,0.480036,-0.75447,-0.88975,-1.91486,-1.06075,-1.26107,-0.886316,-1.47955,0.922755,-0.302178,-0.226535,-0.569125,-0.286871,-2.04139,-0.303567,-0.719038,-0.469894,-0.0664603,-0.332723,0.297988,-0.385859,-0.299245,-1.25369,-0.702518,-0.172289,-0.766015,-1.03277,-0.42763,0.122401,0.434892,-1.01755,0.205205,-0.991424,-0.189101,0.710694,0.445388,-0.779916,-0.62917,-1.20263,-0.577481,-0.605604,-0.816157,-1.2165,0.196352,-1.34584,-0.992865,-0.777426,-1.20475,0.117361,0.409541,0.201057,-0.632343,-0.71746,-1.05536,0.524703,0.0173843,0.516033,0.518131,0.533652,0.501481,0.524065,0.51543,0.552349,0.499567,0.530284,0.549213,0.205908,0.0225673,-0.270661,0.246832,0.57321,0.157472,2.05122,0.601389,0.790088,0.774789,0.909528,-0.254223,-0.291844,1.64665,-0.342928,-0.169626,0.227873,-0.0745271,1.13002,-0.439683,-0.350861,0.22293,-1.17286,-0.628447,-1.15526,-0.942404,-0.50101,-0.0891411,0.342326,-1.11811,1.13512,-0.953646,-0.224425
7005.31,0.967572,0.00325103,6,63,0,-6932.74,-0.0584607,0.150725,-0.052564,-0.281996,-0.250711,0.261437,-0.366304,0.596384,-1.3592,-1.22397,-0.726873,0.0946813,-0.197447,0.634333,0.497012,-0.424459,-0.307327,-0.195277,-0.761464,-1.14295,1.22602,-0.683981,-0.456824,0.301427,-0.296613,0.609305,-0.534404,-1.12849,-0.172288,-1.38371,-0.754866,-0.62154,-0.77847,-0.0881884,-0.577268,-0.0653456,-0.939484,0.787329,-0.926989,-0.452916,-0.603154,0.644211,-0.316342,-0.711127,-1.40764,-0.00873358,-0.77247,-0.344108,-1.21983,-0.112825,-0.538098,-0.982023,-0.620242,-0.843084,-0.0274288,0.253003,-0.1037,-0.769358,-1.19046,-0.781824,-1.02713,-0.176908,-1.12756,-0.364194,-0.97595,-1.60954,-1.21931,-1.0775,0.507525,-0.733416,-0.972214,-1.84682,-1.08801,-1.20993,-0.853522,-1.40884,1.02482,-0.306733,-0.29657,-0.621001,-0.227414,-2.05073,-0.298143,-0.698084,-0.507423,-0.114475,-0.277696,0.355462,-0.295337,-0.317784,-1.25242,-0.650622,-0.194407,-0.701601,-1.08831,-0.427265,0.214216,0.4424,-0.994102,0.130848,-0.986028,-0.210766,0.713739,0.445027,-0.887277,-0.659512,-1.2324,-0.570657,-0.633433,-0.862113,-1.2242,0.113947,-1.35577,-1.03838,-0.742596,-1.2266,0.0747506,0.378057,0.201978,-0.619015,-0.731566,-1.01954,0.551913,0.0180332,0.528471,0.535557,0.546297,0.538644,0.545207,0.544436,0.587929,0.513372,0.54835,0.570468,0.205781,0.0389546,-0.281328,0.211628,0.545088,0.19775,2.05899,0.610343,0.742897,0.753747,0.896441,-0.294766,-0.296376,1.66915,-0.353208,-0.171046,0.15626,-0.0944898,1.12394,-0.475283,-0.372845,0.178914,-1.18572,-0.690245,-1.18,-0.999852,-0.499507,-0.0960539,0.344368,-1.13436,1.12968,-0.999293,-0.259645
7014.27,0.935346,0.00325103,6,127,0,-6940.18,-0.0671734,0.138356,-0.0151573,-0.300564,-0.281898,0.256495,-0.371836,0.597301,-1.43789,-1.26797,-0.728258,0.0290644,-0.229667,0.599195,0.469801,-0.470773,-0.311381,-0.242836,-0.772408,-1.11379,1.13568,-0.729199,-0.492219,0.32298,-0.395481,0.555038,-0.580995,-1.16765,-0.199906,-1.41801,-0.765886,-0.570844,-0.769417,-0.127221,-0.548946,-0.0367599,-0.885324,0.79039,-0.88361,-0.434497,-0.675275,0.647516,-0.289235,-0.702851,-1.41113,-0.00125893,-0.782976,-0.339096,-1.19942,-0.108296,-0.518471,-1.01339,-0.592032,-0.810176,-0.0328071,0.265737,-0.0947801,-0.770368,-1.19989,-0.801261,-1.01479,-0.159951,-1.13824,-0.344061,-0.931329,-1.60151,-1.19036,-1.07615,0.528912,-0.723928,-0.916116,-1.87636,-1.10111,-1.23905,-0.83833,-1.43748,1.00016,-0.303336,-0.275439,-0.580632,-0.250093,-2.04031,-0.311367,-0.728725,-0.476746,-0.0738977,-0.279618,0.326263,-0.345376,-0.302427,-1.26072,-0.678669,-0.193704,-0.695711,-1.08256,-0.441576,0.154787,0.422377,-0.991371,0.181229,-0.963229,-0.213383,0.729597,0.426227,-0.873625,-0.64686,-1.20571,-0.550539,-0.632975,-0.83489,-1.26267,0.0926645,-1.3561,-1.00669,-0.763564,-1.22571,0.0871403,0.39625,0.194919,-0.617834,-0.72087,-1.01759,0.571935,0.0191482,0.571557,0.582894,0.584891,0.568073,0.57774,0.564207,0.604508,0.559333,0.577706,0.613616,0.205251,-0.0107622,-0.315561,0.182038,0.502942,0.144669,2.01866,0.564671,0.734311,0.736736,0.839737,-0.317677,-0.306855,1.60151,-0.389702,-0.240778,0.164796,-0.163173,1.10127,-0.509478,-0.387901,0.162561,-1.22781,-0.715619,-1.22117,-1.04073,-0.574635,-0.142656,0.289135,-1.1643,1.07801,-1.02476,-0.27704
7010.87,0.977607,0.00325103,6,63,0,-6960.79,-0.00802038,0.137674,-0.0160773,-0.276994,-0.290738,0.253071,-0.352062,0.600622,-1.47304,-1.29589,-0.730736,0.0208443,-0.25381,0.569891,0.43114,-0.52699,-0.351871,-0.20274,-0.793493,-1.14066,1.16663,-0.736053,-0.444048,0.265813,-0.382153,0.517796,-0.588243,-1.2,-0.206897,-1.44079,-0.849619,-0.580291,-0.781707,-0.131994,-0.573087,-0.0696796,-0.926344,0.762694,-0.926234,-0.486039,-0.59992,0.667425,-0.308849,-0.715271,-1.42249,-0.0277313,-0.801919,-0.360932,-1.17819,-0.152116,-0.52857,-0.985765,-0.597483,-0.818812,-0.0222357,0.286856,-0.128873,-0.82385,-1.16334,-0.777005,-1.0348,-0.213873,-1.1432,-0.377521,-0.971974,-1.57352,-1.19685,-1.08489,0.512119,-0.750495,-0.953851,-1.89063,-1.11519,-1.27002,-0.839221,-1.45156,0.981834,-0.264946,-0.26331,-0.612215,-0.312701,-2.04586,-0.293546,-0.71944,-0.513137,-0.0895838,-0.286358,0.352494,-0.365402,-0.344945,-1.27306,-0.654485,-0.175641,-0.72372,-1.07846,-0.450989,0.136194,0.483557,-0.961541,0.156635,-0.990128,-0.238314,0.716303,0.433146,-0.861478,-0.651096,-1.22797,-0.534565,-0.638663,-0.793364,-1.2585,0.134203,-1.39808,-1.01521,-0.791166,-1.23477,0.0859048,0.379834,0.211134,-0.617328,-0.731349,-1.0089,0.553791,0.020984,0.539126,0.543601,0.552121,0.543793,0.553813,0.538795,0.576504,0.525548,0.545946,0.58444,0.205063,0.0206689,-0.280305,0.229944,0.565821,0.177036,2.04424,0.585224,0.749188,0.750951,0.935618,-0.27973,-0.286585,1.68495,-0.34803,-0.158309,0.152016,-0.0932133,1.11903,-0.465135,-0.369383,0.204817,-1.20675,-0.714988,-1.16822,-0.978743,-0.499185,-0.10567,0.314821,-1.14275,1.11918,-1.0005,-0.252325
7001.26,0.991184,0.00325103,6,63,0,-6936.09,-0.0398795,0.215118,0.0416277,-0.210153,-0.291513,0.237141,-0.423092,0.616314,-1.46245,-1.30101,-0.74743,-0.0222261,-0.294577,0.589123,0.38075,-0.542651,-0.349766,-0.197959,-0.814216,-1.15142,1.16876,-0.741532,-0.427624,0.249936,-0.385608,0.518656,-0.601978,-1.17675,-0.19174,-1.42838,-0.860786,-0.602352,-0.803038,-0.163678,-0.545235,-0.0412662,-0.925548,0.779196,-0.917903,-0.494685,-0.550223,0.673529,-0.337023,-0.716944,-1.43109,-0.0284859,-0.787319,-0.377481,-1.20077,-0.153227,-0.539407,-0.986307,-0.621307,-0.817062,-0.0109973,0.276328,-0.133078,-0.812051,-1.15479,-0.800998,-1.05327,-0.220014,-1.11397,-0.39322,-0.967418,-1.56479,-1.18904,-1.09101,0.511618,-0.738707,-0.958426,-1.87808,-1.12463,-1.25178,-0.839068,-1.47024,0.976136,-0.25967,-0.272262,-0.601415,-0.316696,-2.0452,-0.29328,-0.721138,-0.502028,-0.076762,-0.292935,0.382718,-0.372111,-0.347819,-1.2636,-0.651167,-0.167735,-0.739438,-1.08389,-0.429881,0.147489,0.464185,-0.973331,0.169285,-0.983953,-0.233014,0.727662,0.437032,-0.86237,-0.632947,-1.2179,-0.530309,-0.627182,-0.80203,-1.25273,0.125113,-1.39901,-1.02165,-0.785081,-1.21885,0.073022,0.373773,0.219567,-0.644387,-0.724264,-1.02704,0.562654,0.020294,0.538859,0.533255,0.542085,0.545743,0.547048,0.547908,0.57985,0.523259,0.557981,0.592188,0.204798,0.0306728,-0.270696,0.211233,0.569442,0.166052,2.04622,0.580485,0.748958,0.751418,0.938857,-0.27045,-0.299649,1.68116,-0.359774,-0.165029,0.145141,-0.0865933,1.1142,-0.469238,-0.367821,0.213771,-1.20102,-0.706661,-1.17271,-0.981462,-0.496106,-0.107252,0.31358,-1.14,1.12256,-0.989832,-0.257817
7008.62,0.999697,0.00325103,6,63,0,-6938.89,-0.0328369,0.217709,0.0581845,-0.189678,-0.300877,0.243496,-0.416174,0.600768,-1.49643,-1.30855,-0.756018,-0.0133722,-0.289367,0.550791,0.395509,-0.569485,-0.363671,-0.217005,-0.811517,-1.15656,1.15146,-0.739672,-0.437532,0.264571,-0.416547,0.496435,-0.620871,-1.19153,-0.227684,-1.41232,-0.866027,-0.599521,-0.804028,-0.178671,-0.571576,-0.0621063,-0.920463,0.751451,-0.933743,-0.517192,-0.578684,0.681198,-0.297804,-0.669279,-1.44303,0.0283904,-0.80239,-0.333866,-1.17281,-0.174362,-0.542883,-0.992683,-0.623024,-0.853149,0.0163098,0.221709,-0.082693,-0.748747,-1.09937,-0.734777,-0.999016,-0.204196,-1.16519,-0.397587,-0.920517,-1.56504,-1.23153,-1.0643,0.505251,-0.738634,-0.923885,-1.87357,-1.09738,-1.25704,-0.877894,-1.38189,0.948011,-0.277221,-0.263323,-0.59042,-0.27013,-2.07114,-0.306488,-0.73765,-0.482387,-0.11258,-0.299653,0.346117,-0.323455,-0.291318,-1.25372,-0.63576,-0.165098,-0.763193,-1.05546,-0.465563,0.144512,0.468422,-1.01404,0.200244,-1.02761,-0.194141,0.701225,0.457168,-0.820643,-0.686538,-1.22429,-0.553201,-0.635799,-0.822229,-1.24587,0.120486,-1.38133,-1.05213,-0.765105,-1.21427,0.0681992,0.368407,0.225784,-0.58696,-0.697135,-1.0063,0.524095,0.0203032,0.509343,0.525615,0.526302,0.519715,0.51432,0.508076,0.559353,0.494709,0.529286,0.542044,0.204836,0.0448661,-0.243653,0.233658,0.601305,0.1888,2.05365,0.605663,0.765092,0.773105,0.956545,-0.247541,-0.277208,1.70134,-0.324632,-0.146743,0.178691,-0.0856454,1.13212,-0.461586,-0.336864,0.211873,-1.15664,-0.672664,-1.15391,-0.953897,-0.486228,-0.0890216,0.33464,-1.10878,1.13761,-0.974957,-0.23969
