# 0.186017, 0.107232, 0.10035, 0.100853, 0.0188737, 0.0095576, 0.22525, 0.120409, 0.407737, 0.394815, 0.319467, 0.307088, 0.288724, 0.497523, 0.356162, 0.318375, 0.324096, 0.315433, 0.303536, 0.340423, 0.517436, 0.306794, 0.327542, 0.305802, 0.273682, 0.383667, 0.274267, 0.353886, 0.294982, 0.418538, 0.31892, 0.317879, 0.282772, 0.282416, 0.349131, 0.405314, 0.323434, 0.529832, 0.308044, 0.29478, 0.214331, 0.00641071, 0.220167, 0.222329, 0.219752, 0.221361, 0.221736, 0.221108, 0.220459, 0.221168, 0.217192, 0.221515, 0.220167, 0.220902, 0.222205, 0.219486, 0.224419, 0.220265, 0.22117, 0.224389, 0.221899, 0.219109, 0.222347, 0.220178, 0.222298, 0.222842, 0.220412, 0.221714, 0.223223, 0.218229, 0.2222, 0.220255, 0.2205, 0.221068, 0.220868, 0.223245, 0.222119, 0.219396, 0.221704, 0.221286, 0.2231, 0.219589, 0.221333, 0.223985, 0.224179, 0.223225, 0.221516, 0.221621, 0.22066, 0.220452, 0.220303, 0.222473, 0.218883, 0.222308, 0.223411, 0.218211, 0.218977, 0.218031, 0.221427, 0.219546, 0.218491, 0.219956, 0.221817, 0.220255, 0.21962, 0.222332, 0.220926, 0.221579, 0.219628, 0.219762, 0.219991, 0.219166, 0.222993, 0.221127, 0.222632, 0.221083, 0.222804, 0.223807, 0.219754, 0.221001, 0.221248, 0.219172, 0.234313, 1.71159, 1.82399, 1.68373, 1.56937, 1.40247, 1.70473, 1.77782, 1.41223, 1.51247, 1.43982, 1.48991, 1.72642, 1.56187, 1.4174, 1.5938, 1.81475, 1.64875, 1.53643, 1.7618, 1.54558, 1.70393, 1.74107, 1.75865, 1.54352, 1.71187, 1.57215, 1.56755, 1.55842, 1.87474, 1.82448, 1.58149, 1.55562, 0.218831, 0.219815, 0.219091, 0.219262, 0.220184, 0.21884, 0.221232, 0.219524, 0.220329, 0.219584, 0.220571, 0.219184, 0.219945, 0.219482, 0.219237, 0.219882, 0.219517, 0.218586, 0.218607, 0.219227, 0.220988, 0.219266, 0.220448, 0.220798, 0.220418, 0.220911, 0.220806, 0.219944, 0.218841, 0.219147, 0.219699, 0.220459, 7.96919e-05
1764.57,0.984912,0.00492524,9,1023,0,-1666.83,-0.0583254,0.0701563,0.0252432,-0.514923,-0.149715,0.00756274,0.35717,0.367996,-0.00787809,-0.187442,0.427818,1.05344,0.640926,0.75972,0.499063,0.696749,1.11808,0.811474,0.422801,0.289082,0.845525,0.0935194,0.92794,0.618782,0.406611,0.987823,0.365009,0.193202,0.803481,0.54372,0.224623,-0.262403,0.520703,0.729568,0.10277,0.488113,0.185818,0.31013,0.362311,-0.240847,-0.534132,0.550451,-0.284469,-0.570681,-1.23008,0.0264654,-0.655696,-0.206329,-1.01395,-0.176696,-0.491148,-0.833866,-0.487052,-0.768182,-0.0679891,0.238729,-0.0270366,-0.728636,-0.999466,-0.646808,-0.892904,-0.270099,-0.93642,-0.284543,-0.80466,-1.40584,-1.01892,-0.926697,0.499734,-0.708888,-0.833056,-1.77889,-0.865208,-1.12044,-0.912671,-1.12719,0.957814,-0.201299,-0.263024,-0.5871,-0.2702,-1.84467,-0.204997,-0.618606,-0.452359,-0.12179,-0.390558,0.353502,-0.277323,-0.166739,-1.08488,-0.613879,-0.0851765,-0.639158,-0.97344,-0.344523,0.228537,0.520999,-0.962822,0.0445112,-0.886081,-0.142191,0.604683,0.395659,-0.782087,-0.608063,-0.988643,-0.50827,-0.486393,-0.66944,-1.14652,0.162185,-1.18047,-0.973648,-0.659831,-1.05778,0.177419,0.462586,0.218085,-0.444527,-0.53875,-0.96695,1.27566,0.820386,0.15361,0.385643,0.323414,0.632166,1.08755,0.22748,0.672049,0.307353,0.37934,0.454361,0.197329,0.592443,0.0614774,0.208587,0.0701957,0.0131784,1.1587,0.638346,0.19576,1.57435,1.05358,0.301265,0.343393,0.249013,0.447763,0.650674,1.5025,0.348526,2.56735,1.93735,0.646644,0.477601,-0.00964842,0.559678,0.936009,0.489005,2.3332,1.00745,1.18606,1.2167,1.14176,0.0682847,0.221406,1.95981,0.091845,0.293434,0.596886,0.413415,1.45685,0.0623918,0.181552,0.626054,-0.615436,-0.131114,-0.650767,-0.447635,-0.096875,0.391612,0.970453,-0.584402,1.53834,-0.411182,0.458104,0.447598
1796.05,0.997675,0.00492524,9,1023,0,-1689.26,-0.026782,-0.179438,-0.619448,-0.226555,-0.273845,0.156115,0.515589,0.492156,0.0927928,-0.311718,0.24127,1.00333,0.759966,1.05278,0.800374,0.717284,0.527034,0.930949,0.0615796,0.710547,1.02918,0.896709,0.682094,1.57807,0.739848,0.733014,0.688165,0.405865,0.819944,0.659086,0.0754628,-0.0660228,-0.0256902,0.324037,-0.0212356,0.874603,0.0403048,0.390648,-0.0624388,0.569786,-0.714893,0.508431,-0.299959,-0.601205,-1.29626,-0.231102,-0.803534,-0.374107,-1.13622,-0.304972,-0.620687,-1.02053,-0.651736,-0.97903,-0.137153,0.170203,-0.165832,-0.823879,-1.1792,-0.739982,-0.943345,-0.34732,-1.12163,-0.4392,-0.887412,-1.50001,-1.18259,-1.06597,0.33696,-0.8224,-0.862335,-1.85044,-0.992837,-1.31183,-0.958683,-1.31015,0.834514,-0.215625,-0.32368,-0.676546,-0.306429,-2.0043,-0.377324,-0.763256,-0.59828,-0.290298,-0.466795,0.28503,-0.406121,-0.269124,-1.27803,-0.740092,-0.264663,-0.722648,-1.03506,-0.538574,0.0197167,0.341624,-1.05776,0.00884158,-1.02647,-0.331229,0.461234,0.268066,-0.866949,-0.581141,-1.22497,-0.721281,-0.549721,-0.823568,-1.17019,0.0329279,-1.31784,-1.01472,-0.766701,-1.24691,-0.0132967,0.211833,0.106278,-0.545018,-0.712162,-0.993614,2.78195,1.1177,0.11845,0.0579509,0.32115,0.337556,0.364948,0.860306,0.407558,0.639445,0.158296,0.21398,0.40365,0.925799,0.112413,0.20013,0.414029,0.460007,1.11034,0.39311,0.0152927,0.366749,0.594949,0.0990237,0.286111,0.235049,0.0697429,0.248064,0.15691,0.125854,1.57645,0.15044,0.116064,0.608649,0.100472,0.654846,1.13171,0.645088,2.42938,1.12591,1.3023,1.35508,1.2746,0.195881,0.32738,2.11527,0.269261,0.41438,0.79427,0.501708,1.60004,0.209083,0.322572,0.746087,-0.503459,0.0153677,-0.547268,-0.332187,0.0665372,0.553515,1.09355,-0.455057,1.64252,-0.262064,0.539834,0.460173
1790.91,0.991058,0.00492524,9,511,0,-1694.04,-0.113011,-0.165143,-0.77664,-0.283872,-0.137206,0.229649,0.583449,0.549149,0.594295,-0.139568,0.294479,0.804108,0.714144,0.932165,1.50109,0.669049,0.734312,0.682412,0.303723,0.187477,1.20353,0.762794,0.408598,1.6369,1.20009,0.246107,1.11972,0.59464,0.882641,0.191224,0.0626138,0.477984,-0.148408,0.624704,0.534141,0.772444,-0.312692,0.933616,-0.228474,0.458299,-0.565664,0.454642,-0.376976,-0.710983,-1.31819,-0.138901,-0.845637,-0.435946,-1.1119,-0.288419,-0.516311,-0.949426,-0.651249,-0.783868,-0.0786374,0.0891459,-0.10321,-0.779344,-1.16574,-0.890887,-1.12987,-0.230443,-1.13385,-0.350894,-1.00768,-1.587,-1.1649,-1.08744,0.334585,-0.852783,-1.00128,-1.72055,-1.09365,-1.31814,-0.873791,-1.42481,0.664051,-0.406855,-0.391512,-0.757528,-0.264862,-1.89387,-0.397023,-0.794356,-0.576636,-0.277777,-0.382461,0.229448,-0.417712,-0.299816,-1.20598,-0.679392,-0.222237,-0.691874,-1.07195,-0.515104,-0.0564972,0.313845,-1.02215,-0.169715,-0.974007,-0.322931,0.554072,0.306474,-0.828636,-0.603393,-1.15101,-0.615675,-0.63442,-0.718136,-1.28701,-5.94135e-05,-1.37494,-0.951216,-0.786665,-1.30084,0.0216913,0.240133,0.259037,-0.598538,-0.596323,-1.09351,3.32991,0.678971,0.251455,0.0349622,0.143526,0.146034,0.427157,0.174864,0.139192,0.371862,0.271959,0.144333,0.266092,0.635873,0.0603429,0.937293,0.0402636,0.16726,1.99779,0.159893,0.0785583,0.334502,0.352202,0.0534597,1.50053,0.179183,0.0651099,1.29242,0.0603568,0.0257225,1.00639,0.15384,0.0948078,0.634923,0.0845706,0.72521,1.11542,0.565253,2.42171,1.07087,1.23591,1.34152,1.301,0.246234,0.35151,2.10787,0.317053,0.424284,0.765076,0.475302,1.63094,0.271826,0.342125,0.788213,-0.456067,0.0135281,-0.490329,-0.325372,0.13608,0.595609,1.09255,-0.434672,1.70409,-0.378899,0.583598,0.458089
1787.09,0.997748,0.00492524,10,1535,0,-1683.8,-0.0233543,0.0509971,0.36589,-0.19673,-0.358357,0.142622,0.219136,0.436598,-0.677824,-0.424837,0.104168,0.250732,0.468304,0.900116,0.433071,-0.0888942,0.386688,0.506745,-0.210317,-0.218525,0.627152,-0.278201,0.0931139,-0.679034,0.147112,1.11385,-0.366182,0.326688,-0.314222,-1.09584,-0.16149,0.177597,0.139519,0.203194,0.101154,0.937998,0.504736,1.48734,0.353646,0.272257,-0.448671,0.637201,-0.388256,-0.635714,-1.22877,-0.0941648,-0.731725,-0.269899,-1.0731,-0.181086,-0.534373,-0.816857,-0.540843,-0.766205,-0.059404,0.146712,-0.0920932,-0.759733,-1.12824,-0.74878,-1.03219,-0.15329,-1.10705,-0.366009,-0.854089,-1.44817,-1.08988,-1.02663,0.461145,-0.756897,-0.840033,-1.73506,-0.983241,-1.20238,-0.818622,-1.20979,0.773085,-0.198946,-0.164568,-0.667691,-0.183028,-1.79865,-0.255391,-0.644339,-0.536042,-0.108925,-0.29053,0.312105,-0.401042,-0.184168,-1.19043,-0.632567,-0.0638189,-0.616957,-0.941417,-0.427233,0.134895,0.421702,-0.963667,0.0644582,-0.809888,-0.151045,0.571559,0.352074,-0.623973,-0.492163,-1.10052,-0.561202,-0.494918,-0.735607,-1.13327,0.163254,-1.2387,-0.887591,-0.743114,-1.11909,0.10857,0.242352,0.302048,-0.588838,-0.600151,-1.00894,2.56662,0.0215086,1.34544,0.436677,0.257145,0.157623,0.311466,1.05426,0.0951357,0.154613,0.0500069,0.192833,0.068347,0.466852,0.393129,0.0546864,0.86868,0.557401,0.176598,0.173783,1.88677,0.573717,0.978868,0.31504,0.0161791,0.664194,0.17095,0.28118,0.185757,0.638932,0.01087,1.51886,0.122393,0.53705,0.0316158,0.625973,1.06212,0.632809,2.3578,1.04147,1.13742,1.27761,1.20516,0.100905,0.263205,2.0112,0.184263,0.352855,0.630505,0.494,1.59099,0.145868,0.177846,0.672203,-0.628623,-0.0809156,-0.596324,-0.3802,-0.0425594,0.441601,1.05318,-0.545823,1.55964,-0.353087,0.530288,0.460328
1793.35,0.960296,0.00492524,9,511,0,-1703.17,-0.385236,0.16132,0.438608,0.358564,-0.263221,0.21044,0.327382,0.385507,-0.399365,-0.353503,-0.0300585,0.245618,0.704548,0.474588,1.10817,0.26427,0.486926,0.634813,0.0635881,-0.0788812,1.42387,-0.182623,0.200482,0.259435,0.247238,0.543066,0.156658,-0.711649,0.277942,-0.532747,0.205187,-0.191651,0.00498366,0.389287,-0.109726,0.800556,0.426668,1.02755,0.144855,-0.0839234,-0.522604,0.529839,-0.447676,-0.707937,-1.28488,-0.166806,-0.801592,-0.344229,-1.13057,-0.234418,-0.611012,-0.901198,-0.602588,-0.847034,-0.118063,0.0787108,-0.154156,-0.812447,-1.19887,-0.820217,-1.09615,-0.216454,-1.16163,-0.442872,-0.928602,-1.50884,-1.15858,-1.06998,0.377103,-0.818697,-0.890601,-1.78548,-1.03932,-1.2697,-0.875,-1.28106,0.711115,-0.27416,-0.211304,-0.73025,-0.265146,-1.86835,-0.32506,-0.711222,-0.604758,-0.175362,-0.35859,0.242833,-0.459207,-0.241443,-1.25329,-0.6945,-0.132572,-0.673908,-1.00093,-0.47336,0.061229,0.356551,-1.03398,-0.000820464,-0.881314,-0.219842,0.503675,0.274752,-0.681943,-0.566056,-1.16402,-0.604022,-0.565895,-0.797207,-1.18722,0.092892,-1.28541,-0.966674,-0.84975,-1.18434,0.0628435,0.177168,0.233409,-0.655752,-0.673487,-1.06805,3.00105,0.00568959,1.37619,0.597677,0.692261,0.253414,0.567745,0.856278,0.094092,0.232283,0.0372976,0.0196378,0.0126463,0.237431,0.0279786,0.301307,0.339761,0.131545,0.231652,0.306309,0.218833,0.431173,0.217743,0.61047,0.00316579,0.277149,0.0881185,0.0599465,0.327008,0.581042,0.0377231,0.522394,0.7331,0.549948,0.0928053,0.693665,1.06179,0.641126,2.39609,1.10499,1.19813,1.37652,1.27655,0.187631,0.317825,2.04039,0.205056,0.393258,0.672211,0.52181,1.64524,0.204459,0.246129,0.718472,-0.586471,-0.034149,-0.510111,-0.291682,0.088891,0.511671,1.14298,-0.417604,1.61819,-0.333032,0.587899,0.449488
1793.02,0.980643,0.00492524,9,511,0,-1714.39,-0.00864296,0.144462,-0.0731728,-0.122514,-0.0175619,0.0511635,0.269909,0.404842,0.179672,-0.00960359,0.154636,0.810239,-0.166759,0.711208,1.05194,0.819239,0.568404,0.626711,-0.0885488,-0.0109258,0.958003,0.0746498,0.233134,-0.110153,0.394646,1.01321,0.136713,-0.584202,0.185385,0.206814,0.138133,-0.553725,-0.235371,0.0504644,0.195763,-0.79049,0.372001,0.69141,0.945391,0.405566,-0.324776,0.5936,-0.203742,-0.572027,-1.17326,0.0474881,-0.67443,-0.200432,-1.03927,-0.130787,-0.468999,-0.878493,-0.525319,-0.768235,0.029103,0.194959,-0.059882,-0.759029,-1.07455,-0.646044,-0.844263,-0.188384,-0.984787,-0.32218,-0.789182,-1.37391,-0.995118,-0.890153,0.552936,-0.654928,-0.806999,-1.70312,-0.899291,-1.12099,-0.729486,-1.2851,0.830186,-0.138618,-0.276887,-0.559075,-0.26797,-1.7664,-0.287595,-0.619831,-0.440731,-0.0605034,-0.316179,0.401167,-0.332442,-0.0810807,-1.10016,-0.655296,-0.00117288,-0.507394,-0.870146,-0.423887,0.172264,0.477585,-0.914468,0.0631413,-0.840862,-0.152733,0.667584,0.446344,-0.55684,-0.478254,-1.048,-0.515877,-0.542274,-0.727174,-1.08494,0.135729,-1.2468,-0.840392,-0.641895,-1.14532,0.171011,0.373359,0.37933,-0.475654,-0.458192,-1.03223,2.37016,0.0213067,0.377311,0.295812,0.0729153,0.666618,0.677009,0.309238,0.165473,0.249889,0.124826,0.16332,0.358432,0.689016,1.33408,0.0295784,0.463145,0.173942,0.193245,0.0536466,0.47659,0.451286,0.663413,0.390476,0.0036092,0.389713,0.136876,0.179596,0.989827,0.790004,1.12481,0.861878,0.161454,0.477217,-0.0736645,0.592016,0.980013,0.540359,2.30234,0.975812,1.15318,1.18247,1.16548,0.1484,0.193737,1.90789,0.118801,0.267277,0.673628,0.397162,1.48666,0.119372,0.135022,0.639213,-0.68809,-0.16357,-0.666342,-0.428417,-0.0460899,0.351044,0.978217,-0.566052,1.52265,-0.437284,0.473581,0.453042
1793.97,0.838191,0.00492524,9,511,0,-1704.4,-0.110106,0.0240386,0.0944338,-0.661238,-0.181995,0.181247,0.19741,0.593215,-0.308056,-0.569147,-0.00898158,0.731656,-0.0018066,0.560226,1.01442,0.511202,0.514419,0.977323,-0.0997579,0.588325,0.786186,-0.0455069,-0.0705994,-0.330185,0.0818668,0.321668,0.480319,-0.774456,0.23804,0.0400765,0.111444,0.23756,0.147991,0.464123,1.20507,0.344459,0.165736,1.74153,0.555675,-0.119074,-0.359427,0.500455,-0.136346,-0.519244,-1.09392,0.11831,-0.595222,-0.13496,-0.973162,-0.0768824,-0.366385,-0.765369,-0.457477,-0.65387,0.1082,0.265901,0.0207464,-0.684646,-0.989293,-0.561224,-0.739287,-0.0989576,-0.924157,-0.209955,-0.685064,-1.27721,-0.917517,-0.785646,0.635443,-0.563277,-0.701509,-1.59223,-0.835101,-1.02527,-0.659385,-1.18548,0.903622,-0.056157,-0.184136,-0.524196,-0.165926,-1.69362,-0.205753,-0.521681,-0.349752,0.0332541,-0.226074,0.46142,-0.275665,-0.0163978,-1.00834,-0.575337,0.0784047,-0.453436,-0.79096,-0.360704,0.273809,0.554986,-0.838845,0.13159,-0.795056,-0.0709948,0.748374,0.516337,-0.446253,-0.420436,-0.939483,-0.432152,-0.479615,-0.636467,-0.994986,0.196252,-1.16413,-0.763989,-0.554344,-1.09741,0.254923,0.436923,0.424489,-0.432229,-0.387983,-0.884893,2.9563,0.111914,0.0397842,0.0282526,0.0718533,0.386552,0.481006,0.151527,0.0915251,0.0199055,0.445625,0.131346,0.913841,0.62645,0.218954,0.0152781,0.893669,0.0101545,0.880612,0.634115,0.714678,0.0890509,0.87514,0.142967,0.00242441,0.0321579,0.176045,0.563363,0.4914,0.118586,0.0614356,0.490653,0.711784,0.389689,-0.0892022,0.540102,0.937414,0.349916,2.21122,0.917613,1.01855,1.09769,1.10649,-0.0225534,0.0641955,1.93981,-0.000579952,0.168591,0.490273,0.281125,1.33791,0.0493371,0.109803,0.515118,-0.715837,-0.151559,-0.697865,-0.584515,-0.128543,0.360307,0.891493,-0.634193,1.46708,-0.503951,0.317381,0.458556
1782.69,0.703047,0.00492524,5,40,1,-1694.35,-0.0889225,-0.0335981,0.103423,-0.617867,-0.203057,0.167625,0.151116,0.556819,-0.480303,-0.622339,0.103868,0.705598,-0.0128573,0.698032,1.06956,0.472488,0.547493,0.976319,-0.212264,0.5812,0.673555,-0.0295337,0.0456187,-0.441047,0.0645574,0.42784,0.379634,-0.868646,0.274784,0.10433,0.210857,0.220716,0.166239,0.386431,1.16563,0.296077,0.143052,1.71805,0.41465,-0.0403885,-0.36052,0.493239,-0.126007,-0.539394,-0.994087,0.137169,-0.6067,-0.18208,-0.960057,-0.0848597,-0.357637,-0.651814,-0.450772,-0.614584,0.186305,0.316972,0.0534851,-0.649053,-0.931746,-0.6197,-0.819387,-0.0465443,-0.948259,-0.238258,-0.645231,-1.29047,-0.93531,-0.785761,0.505682,-0.489043,-0.754422,-1.59294,-0.860006,-1.036,-0.721087,-1.13101,0.961641,-0.0316853,-0.214332,-0.498619,-0.0707823,-1.75033,-0.129206,-0.553381,-0.357032,-0.00582178,-0.254851,0.451335,-0.221172,-0.033789,-1.08421,-0.578745,0.00501602,-0.345433,-0.6593,-0.266815,0.265807,0.547316,-0.7217,0.146891,-0.786497,-0.205507,0.764528,0.458704,-0.631891,-0.382243,-1.00105,-0.499649,-0.55891,-0.546685,-1.04295,0.210361,-1.07702,-0.702861,-0.619423,-1.04247,0.234985,0.40458,0.317915,-0.399151,-0.468572,-0.852196,2.77041,0.139961,0.0495039,0.0433643,0.0771697,0.417245,0.428964,0.110599,0.10144,0.0133779,0.538879,0.131848,1.03011,0.604246,0.2963,0.0160415,0.780125,0.00991654,0.876674,1.03825,1.15257,0.104973,0.818547,0.227106,0.00245743,0.0341174,0.130635,0.494141,0.691866,0.0954873,0.0748503,0.427447,0.542884,0.386109,-0.16629,0.50469,0.883114,0.404896,2.14522,0.918282,0.989036,1.08926,1.15559,0.0605608,0.154395,1.88978,0.0275327,0.226484,0.564229,0.291837,1.34601,0.0822132,0.131775,0.552053,-0.734504,-0.254988,-0.706254,-0.559079,-0.131851,0.328556,0.880569,-0.616473,1.44802,-0.574123,0.339988,0.458703
1795.92,0.956229,0.00492524,7,244,1,-1685.5,-0.031107,-0.22541,0.0265296,-0.580248,-0.285352,0.172305,0.204057,0.548885,-0.287858,-0.588149,0.0858851,0.634359,0.118202,0.783768,1.17871,0.223794,0.610587,0.758915,-0.0085076,0.933692,0.371647,-0.221648,0.150273,0.0331217,0.0578508,0.59944,0.517386,-0.370594,0.353157,0.203699,0.115174,0.264124,0.0347536,0.462482,0.835156,0.174115,0.410863,1.61668,0.352118,0.194149,-0.468103,0.480724,-0.130674,-0.447983,-1.15165,0.00325492,-0.583056,-0.135818,-0.884338,-0.137535,-0.391594,-0.743649,-0.439161,-0.75748,0.0333955,0.331132,0.0805057,-0.597093,-0.934288,-0.564326,-0.816354,-0.170593,-0.934041,-0.253787,-0.816725,-1.32156,-0.879828,-0.893997,0.617376,-0.598128,-0.609021,-1.50975,-0.832828,-1.12993,-0.749624,-1.18919,0.890933,-0.113824,-0.0246868,-0.455699,-0.060285,-1.67214,-0.104347,-0.496559,-0.378594,-0.00288919,-0.0960636,0.448573,-0.218516,-0.102697,-0.981024,-0.459688,0.00932534,-0.621109,-0.964974,-0.292873,0.227778,0.562433,-0.926845,0.183484,-0.687973,0.0214038,0.625729,0.572826,-0.525889,-0.397263,-0.939142,-0.376864,-0.298049,-0.550736,-0.95823,0.26208,-1.07689,-0.813715,-0.462404,-0.954604,0.29178,0.431129,0.541881,-0.347047,-0.469718,-0.813098,2.60778,0.140886,0.0584391,0.0274877,0.0491878,0.339484,0.613309,0.116025,0.0855261,0.00716166,0.834499,0.118703,0.61027,0.563465,0.478158,0.0296635,0.543206,0.011167,0.415193,0.503557,0.567487,0.173225,0.568602,0.0432638,0.00305759,0.0748648,0.137542,0.22609,0.50334,0.363286,0.0960107,0.651941,0.432593,0.378933,-0.091656,0.421349,0.87366,0.419493,2.17154,0.888064,0.979101,1.07999,1.09891,0.0436173,0.143241,1.87627,0.00701568,0.22463,0.562843,0.291578,1.38153,0.0755964,0.0863681,0.587845,-0.758452,-0.229414,-0.721149,-0.55267,-0.130659,0.331831,0.838441,-0.589736,1.4314,-0.526795,0.366987,0.456175
1779.32,0.899232,0.00492524,10,1958,1,-1696.05,0.0634543,-0.147811,-1.03346,-0.534141,-0.0634806,0.265491,-0.000439943,0.46534,-0.476446,-0.643722,-0.209603,0.565836,0.0735776,0.424609,0.758462,0.264076,0.227131,0.247544,-0.139445,-1.23596,0.36896,-0.0289415,0.145594,-0.789888,0.348853,0.488931,0.455615,-0.0124437,0.77201,-0.174997,-0.186484,-0.534187,0.101995,0.187917,-0.316248,0.162155,-0.689743,1.04276,-0.523049,0.20152,-0.344393,0.582343,0.016111,-0.318592,-1.02619,0.177891,-0.478331,0.00713144,-0.818311,0.0175246,-0.325833,-0.64712,-0.304616,-0.51959,0.213859,0.474357,0.229029,-0.456884,-0.82621,-0.394528,-0.687117,-0.058209,-0.747676,-0.0792455,-0.673945,-1.19437,-0.69727,-0.745536,0.730199,-0.421753,-0.496539,-1.42015,-0.697919,-0.99598,-0.655669,-1.07186,0.995982,0.0984557,0.0932015,-0.360992,0.0592508,-1.47849,-0.01821,-0.400338,-0.237915,0.0644957,0.015361,0.633154,-0.0939688,0.00714935,-0.864888,-0.328726,0.13815,-0.480578,-0.885289,-0.176337,0.402941,0.702306,-0.800152,0.285529,-0.589137,0.0971624,0.802336,0.65484,-0.407083,-0.258366,-0.798497,-0.259542,-0.164657,-0.320769,-0.840186,0.371912,-0.949887,-0.71953,-0.348656,-0.81988,0.451679,0.569353,0.627522,-0.215019,-0.268247,-0.769646,1.97506,0.575788,0.139377,0.568049,0.328692,0.037875,0.527472,0.189297,0.0790121,0.0119471,0.111734,0.284868,0.454756,0.709472,0.67875,0.397474,1.0605,0.270255,1.31708,0.147618,0.169572,0.584979,0.113045,0.146059,0.0188668,0.520424,0.0800168,0.749973,0.124286,0.049947,0.0264289,0.276267,0.654905,0.215464,-0.24459,0.337565,0.723236,0.259878,2.11546,0.761718,0.896349,0.980397,1.0131,-0.190584,-0.0559516,1.74016,-0.0580694,0.0972831,0.345893,0.207941,1.25524,-0.103708,-0.0319828,0.450149,-0.886529,-0.352814,-0.856206,-0.667276,-0.33771,0.11043,0.724451,-0.780286,1.38158,-0.737677,0.204461,0.458594
1811.26,0.961322,0.00492524,7,154,1,-1714.26,0.0960869,-0.156809,-0.455578,-0.457396,-0.193153,0.161116,0.0898209,0.532147,-0.487438,-0.680216,-0.324804,-0.0809592,0.0625265,0.950392,0.728454,0.0658016,0.339899,0.0647328,-0.324355,0.178452,0.581763,-0.0854882,0.215307,0.291277,0.268802,1.1107,0.146779,-0.209053,0.221071,-0.70596,-0.680642,-0.36467,-0.390976,-0.132335,0.308972,0.51631,-0.445449,0.942688,-0.44225,-0.439497,-0.25785,0.537764,0.129369,-0.303194,-0.796217,0.325457,-0.453784,0.0542742,-0.639929,0.144127,-0.0506464,-0.446613,-0.195108,-0.44629,0.354759,0.578399,0.253785,-0.363942,-0.676255,-0.411898,-0.592931,0.182483,-0.781971,0.0103717,-0.509588,-1.00205,-0.728371,-0.584288,0.711417,-0.304828,-0.480848,-1.31928,-0.545345,-0.872097,-0.44501,-0.934456,1.1881,0.116071,0.131899,-0.219058,0.172294,-1.58892,0.0629524,-0.301571,-0.133547,0.254518,-0.0363669,0.693957,0.0635783,0.125318,-0.901292,-0.245048,0.2388,-0.187604,-0.538369,-0.0927718,0.396848,0.751156,-0.472931,0.403112,-0.533251,0.114873,0.961451,0.773895,-0.316714,-0.161024,-0.789115,-0.162746,-0.28009,-0.319739,-0.83561,0.426931,-0.86995,-0.481382,-0.309115,-0.82027,0.435577,0.626594,0.625144,-0.236494,-0.262936,-0.489097,3.31376,0.226078,0.146187,0.276573,0.828496,0.124913,0.681543,0.0994864,0.136039,0.00344681,0.372154,0.1577,0.78723,0.987379,0.0291299,0.106877,0.591288,0.36342,0.0609647,0.259811,0.1352,0.155479,0.362299,0.343723,0.0201211,0.2241,0.717858,0.408323,0.106105,0.131599,0.167295,0.145785,0.635867,0.14949,-0.379094,0.241126,0.617673,0.245031,2.04381,0.693404,0.808597,0.905615,0.870213,-0.226921,-0.127589,1.64003,-0.167526,0.0213429,0.298317,0.0748002,1.16252,-0.188675,-0.104377,0.331942,-0.95027,-0.45135,-0.938879,-0.785315,-0.373442,-0.00137655,0.665125,-0.853183,1.22586,-0.807249,0.126529,0.456131
