# 0.14781, 0.208815, 0.138414, 0.116682, 0.00859169, 0.0201362, 0.0131357, 0.0082044, 0.148035, 0.581715, 0.654809, 0.755719, 0.760408, 0.673002, 0.686443, 0.771653, 0.76967, 0.871237, 0.59797, 0.82654, 0.706981, 0.631304, 0.765392, 0.774074, 0.755419, 0.741119, 0.688975, 1.01461, 0.932365, 0.552249, 0.616307, 0.999688, 0.712139, 0.694708, 0.955588, 0.721579, 0.6567, 0.901315, 0.811819, 0.911471, 0.588717, 0.700373, 0.026364, 0.0249034, 0.263345, 0.292448, 0.190674, 0.263424, 0.211701, 0.202023, 0.290692, 0.207357, 0.301709, 0.208656, 0.211224, 0.235407, 0.209642, 0.239808, 0.21481, 0.239748, 0.253388, 0.199646, 0.203422, 0.269214, 0.244112, 0.217243, 0.209296, 0.225958, 0.232675, 0.263777, 0.469792, 0.250063, 0.254981, 0.198778, 0.279516, 0.288172
86.6448,0.992694,0.0689462,6,63,0,-48.7334,0.20017,-0.591366,-0.245829,-0.635093,-0.228963,0.246371,0.0716966,0.20783,-0.258669,0.202064,0.115833,-0.993395,-1.28574,0.778818,0.40336,0.277373,0.124941,0.379781,0.298372,-1.39628,-0.664289,0.136439,1.99312,-0.490567,-0.636396,0.772714,-0.821287,0.698642,0.924793,0.286368,-0.206563,0.926243,-0.154885,0.178711,-0.242237,-0.0208831,0.391773,-0.636029,2.30144,0.0590951,-0.580255,0.30755,1.26028,0.83692,-0.22211,1.04837,0.483087,1.00856,0.61488,-2.31097,0.392706,0.327388,1.50167,-0.925373,0.29234,0.983132,-0.100931,0.728955,0.387278,1.07709,0.765162,-0.204474,-1.06948,0.935513,1.36141,-0.400634,-0.835794,0.441109,-0.608388,-0.163711,1.9335,-2.24827,0.923007,-0.741623,-0.339553,0.597541,-0.235263,-0.459398,-0.518469,-0.101298,-0.177164,-0.202622,-0.233423,-0.181929,-0.198378,-0.540805,-0.392897,-0.231099,0.144068,-0.357794,-0.387261,-0.102531,-0.424621,-0.117498,-0.0718017,-0.200804,-0.300407,-0.0715086,-0.289965,-0.222558,-0.307616,-0.262888,-0.179506,-0.387187,0.206369,-0.246728,-0.375917,-0.196524,2.9282,8.47974,5.28347,8.20183,5.89959,0.509757,4.89856,4.63796,12.3921,1.6255,4.50389,8.02916,3.24076,6.4906,4.87636,8.68602,6.69029,2.97175,1.44081,7.71547,11.0195,2.52182,1.75205,5.10107,2.11934,3.07488,17.7869,0.537223,7.63513,1.89572,2.65408,5.8146,0.533116,0.18459,0.143289,0.596,0.63564,0.592413,0.632693,0.808578,0.48115,0.298655,0.348826,0.821603,0.389855,-0.289709,-0.390873,-0.159453,-0.152178,-0.237848,0.0229387,-0.00894315,-0.179627,-0.235668,-0.517197,-0.0874404,-0.410456,-0.326716,-0.730073,-0.539865,-0.601867,-0.0474739,-0.413089,-0.174972,0.36979,0.453983,0.464239,0.355259,0.346233,0.356081,0.3469,0.308194,0.381981,0.425886,0.413667,0.305423,0.403752,0.571925,0.596493,0.539779,0.537971,0.559183,0.494266,0.502236,0.544786,0.558646,0.626492,0.521846,0.601197,0.58096,0.674821,0.631781,0.646083,0.511866,0.601828,0.543632
89.2653,0.999579,0.0689462,6,63,0,-51.8148,-0.611088,0.464466,0.535716,0.0303414,-0.059622,0.133478,0.0287064,0.025717,0.0433573,0.207149,1.27583,0.00674297,1.12904,-0.57792,-0.147362,-1.08178,1.92901,-1.37177,1.26129,0.265281,-1.31036,0.12355,-0.717132,0.985555,-1.4019,-1.30077,-0.527192,-0.797444,1.81842,-0.548513,0.622505,0.905719,-1.21906,0.32975,-0.703131,-1.34551,-1.26304,-0.11368,-1.02756,0.111264,0.768525,1.80898,1.50675,1.01229,0.821099,0.927695,-0.387209,0.330392,-0.109639,-2.0194,0.947261,0.191169,1.20478,-0.670872,-0.483944,0.560739,0.158023,0.943765,-0.576759,0.637546,0.203887,-0.110834,-0.331649,1.28935,-0.239076,0.17455,-0.558551,0.593394,0.495254,0.689662,2.40455,-1.63431,1.37574,-0.234821,1.14785,0.179086,0.307643,0.044754,0.277237,-0.0763582,0.0128314,-0.180733,0.44295,-0.240804,0.304633,0.0983099,-0.228083,0.0689504,-0.105196,0.247514,-0.247044,-0.226096,-0.0658499,-0.121832,0.42004,-0.0702665,0.172308,0.230976,-0.20917,0.111665,-0.102295,-0.235364,-0.21828,0.0198085,-0.169501,0.0664055,0.202556,0.418086,10.3599,11.5403,3.04892,6.30413,4.03808,0.584231,11.7712,5.47543,15.2767,2.28791,2.76451,7.95962,5.29476,11.7296,2.5166,8.60318,5.54638,4.03319,3.22531,16.6422,3.54217,5.38409,2.56342,8.22714,7.44909,9.06924,51.4618,0.862746,18.1631,3.55746,14.4213,5.40887,0.740265,0.444985,0.682096,0.337755,0.457022,0.25883,0.901023,0.249661,0.714118,0.549442,0.197599,0.575611,-0.0745646,0.231871,-0.291393,-0.284328,-0.0282778,-0.216653,0.411338,-0.0637145,0.160351,0.134784,-0.792638,-0.434251,-0.653371,-0.804682,-0.857542,-0.572647,-0.87586,-0.406005,-0.359821,-0.100598,0.322946,0.390554,0.335794,0.416355,0.387692,0.435651,0.28884,0.437907,0.32869,0.365994,0.45076,0.359943,0.518633,0.442291,0.572337,0.570607,0.507069,0.553952,0.398591,0.515923,0.459998,0.466355,0.688397,0.606888,0.65777,0.690975,0.702147,0.639374,0.705964,0.600129,0.588997,0.525128
96.2997,0.972178,0.0689462,6,63,0,-61.7069,-0.20257,-0.0657178,0.115759,-0.37176,-0.18716,0.252713,0.0829358,0.227675,-0.255711,0.231099,-0.566715,-1.96204,-0.799794,0.5504,-0.0842612,-0.719072,0.922508,0.535315,0.0355988,-2.27313,-1.13084,0.564183,1.43998,-0.131584,0.41767,0.480003,-0.464225,-0.0336246,-0.0673633,0.998961,0.0345217,0.362903,-0.434383,0.858976,-0.896587,0.563915,0.781696,-1.03147,1.11825,0.157363,-0.465321,0.00972202,1.2278,0.958328,0.600095,0.827317,0.377962,0.75617,0.246763,-0.82586,0.788457,0.177134,1.76849,-1.00033,0.714387,0.539628,0.360247,0.562812,0.435859,1.29561,1.03226,-0.451366,-0.304615,1.15683,1.62918,-0.329152,-0.340073,0.862521,-0.467698,0.545982,2.1135,-1.34495,0.694165,-0.521326,0.192294,1.14652,-0.386679,-0.709137,-0.440543,-0.128514,-0.275184,-0.421889,-0.0425203,-0.132,-0.247485,-0.78103,-0.517047,-0.125329,0.0770684,-0.28612,-0.159188,-0.144783,-0.362994,-0.263482,-0.271279,-0.0248519,-0.247733,-0.171845,-0.356097,-0.0572024,-0.462912,-0.125391,-0.0750618,-0.494084,0.00271472,-0.219345,-0.363247,-0.253465,6.06714,7.54316,4.90381,7.04599,4.32443,1.54706,7.26742,4.04529,18.5894,1.30886,6.76943,5.72557,4.82126,5.8542,5.18358,11.8156,9.18016,2.21498,2.54945,10.3442,16.2662,2.49021,2.46428,7.80199,2.18058,5.76054,25.8736,0.940728,6.63951,2.07135,4.10449,10.2425,0.498195,0.0740561,0.357176,0.698256,0.646004,0.484774,0.922245,0.934446,0.56476,0.161947,0.346038,0.991958,0.301481,-0.206966,-0.16297,-0.192142,-0.116793,-0.411347,-0.170336,0.13115,-0.149834,-0.331191,-0.645075,0.0655919,-0.650209,-0.223008,-0.686132,-0.664331,-0.81898,-0.159703,-0.439076,-0.339081,0.377965,0.481494,0.411643,0.332199,0.343891,0.381125,0.284501,0.282024,0.362447,0.459601,0.414344,0.270526,0.425196,0.551558,0.540652,0.547888,0.529165,0.601411,0.542481,0.467259,0.537389,0.582049,0.6559,0.483608,0.657058,0.555522,0.665106,0.660233,0.69402,0.539841,0.608039,0.583967
82.6197,0.825626,0.0689462,6,63,0,-48.0977,-0.111079,-0.0770779,-0.113768,-0.671021,-0.207815,0.227371,0.103637,0.212792,-0.202445,0.177018,-1.19187,-2.27247,-0.347163,-0.304404,0.765569,-1.70803,0.712397,0.300251,0.0247195,-2.21057,-1.02189,0.239626,1.30926,-0.93075,0.243177,0.627489,-0.516621,-0.697486,-0.177216,1.0851,0.0413775,0.657224,-1.46478,1.24956,-0.624346,0.290028,0.796288,-1.6577,0.675741,0.779603,-0.636039,0.435788,1.29421,0.918491,0.782797,0.79053,0.54376,1.16257,0.55681,-1.14582,0.379027,0.77367,1.68576,-0.766235,0.937449,0.892435,0.535976,0.365331,0.325182,0.932893,0.611698,-0.808404,-0.241146,1.49506,1.40162,-0.409623,0.0364225,0.767359,-0.224395,0.382894,2.3627,-1.10702,0.538873,-0.646752,0.459617,1.70558,-0.413428,-0.604713,-0.263899,-0.25633,-0.0669251,-0.504798,-0.0763376,-0.149295,-0.198069,-0.593757,-0.383338,-0.160027,0.0293187,-0.367205,-0.159398,-0.0913679,-0.293896,-0.325913,-0.233815,-0.0103629,-0.19512,-0.0861043,-0.461739,0.018751,-0.312966,-0.151105,-0.0614874,-0.495888,-0.0828264,-0.064441,-0.315035,-0.125302,7.48726,7.54062,6.01135,10.6124,6.08384,1.27352,5.16726,7.42476,17.1598,1.80476,8.63004,8.28051,5.96853,5.10267,4.91793,8.594,6.39841,1.7362,2.92332,14.4026,13.218,2.50422,3.77222,7.38184,2.96865,5.18565,31.9552,1.31972,5.98443,2.0141,5.56426,17.475,0.465913,0.161726,0.518669,0.558496,0.852738,0.398736,0.891712,0.931657,0.600628,0.3501,0.471809,0.977376,0.184686,-0.373126,-0.268956,-0.249313,-0.114336,-0.618552,-0.215543,0.0574965,-0.191777,-0.379944,-1.00701,-0.149327,-0.745338,-0.52391,-0.924392,-0.949337,-1.1796,-0.222623,-0.663647,-0.444773,0.385584,0.459656,0.373164,0.363896,0.298859,0.401616,0.290757,0.282589,0.3542,0.413358,0.384188,0.273413,0.453959,0.592214,0.566837,0.562007,0.528553,0.649889,0.553678,0.48563,0.547798,0.59386,0.732435,0.537262,0.678162,0.628062,0.715936,0.720982,0.764876,0.555427,0.660079,0.609396
85.8178,0.957822,0.0689462,6,63,0,-47.978,-0.344124,0.320443,0.253492,-0.334893,-0.079039,0.139888,0.0992099,0.161598,-0.039769,0.123016,2.02146,0.780582,-0.628691,0.0150546,0.451216,-0.822874,0.819142,-1.38599,1.07668,0.134872,0.25642,1.09832,-2.27209,0.586158,-2.4108,-1.80144,-0.621227,0.835449,0.788012,-1.2307,-0.512737,-0.202867,-1.0398,-0.658535,0.336149,-0.690606,-1.93973,1.19798,0.0954897,0.128207,0.101538,0.502607,1.38605,0.899696,0.78162,1.14138,-0.122386,-0.0795411,0.192719,-1.25783,1.20458,0.0190084,1.89578,-0.817781,-0.404596,0.742807,0.190645,1.32381,0.0823877,1.27461,0.657802,0.0879823,-0.214172,1.37702,0.611591,0.176981,-0.71539,0.822403,-0.153498,0.867468,2.5203,-2.16369,1.18151,0.0469981,1.1259,0.411428,0.208902,0.0562549,-0.117108,-0.0379171,0.0157377,-0.140996,0.0609984,-0.210268,0.0926791,-0.0231777,-0.00822527,0.0953418,-0.319272,0.0323376,-0.336336,-0.261375,-0.11619,0.0630045,0.0571689,-0.191165,-0.102844,-0.0647248,-0.167681,-0.120779,0.00158267,-0.124724,-0.278387,0.107601,-0.0280223,-0.0239976,-0.0272782,0.0220596,8.07902,11.1668,3.58207,3.72284,4.75615,1.28967,11.8201,4.068,22.014,1.91611,2.77885,7.80177,4.74728,13.1587,4.30671,12.5888,7.22735,4.32844,3.29815,13.8039,6.93303,4.68928,2.10101,8.38096,3.48319,8.72775,38.6116,0.57086,11.5774,4.17174,11.0124,5.79045,0.804872,0.609284,0.442055,0.533515,0.627043,0.464176,0.690707,0.462381,0.657977,0.597329,0.578543,0.789461,-0.085916,0.20435,-0.263533,-0.206975,0.126368,-0.0534111,0.238383,-0.0508846,0.0128994,-0.121804,-0.595293,-0.243599,-0.383089,-0.406075,-0.90747,-0.204421,-0.746054,-0.304385,-0.299427,-0.319671,0.308984,0.352223,0.391251,0.369697,0.348181,0.385996,0.333876,0.386421,0.341194,0.354955,0.359268,0.312284,0.521466,0.449089,0.565505,0.55156,0.46845,0.51335,0.440685,0.512718,0.496775,0.530413,0.644579,0.5606,0.594618,0.600146,0.712482,0.550928,0.678318,0.575514,0.574302,0.579244
82.6508,0.999558,0.0689462,6,63,0,-44.9002,-0.53362,-0.627531,0.140924,-0.7129,-0.197158,0.29193,-0.0948488,0.235301,0.394981,0.127168,-2.16931,-0.502546,0.619614,0.242418,1.74811,0.846362,0.67453,0.280441,0.962589,-0.216453,-0.960411,-1.01988,2.94907,0.508778,0.883599,0.799592,0.64173,-1.09994,1.31621,1.48862,1.37925,0.890814,-1.28431,1.00996,-0.920529,-0.510063,1.11503,-2.17887,-0.192296,0.140747,-1.19397,0.769371,1.17427,1.15886,0.461527,0.622101,0.403803,0.783124,0.447663,-0.730472,0.281231,0.347232,1.48152,-0.485812,0.765841,0.266001,0.496277,0.229751,0.200789,0.140445,0.712282,-0.335569,-0.387313,1.23914,0.893519,-0.201009,0.180624,0.933846,0.233119,0.418494,1.90466,-1.21447,0.699157,-0.381794,0.427547,0.996523,0.119115,0.331073,0.473776,0.425809,0.617283,0.502611,0.480759,0.430644,0.517391,0.367455,0.272848,0.265286,0.770007,0.459681,0.507346,0.496663,0.476588,0.255104,0.56236,0.584285,0.570377,0.508263,0.231659,0.523415,0.277919,0.330117,0.536776,0.1179,0.370527,0.412879,0.243147,0.49282,5.52407,6.65387,5.16663,8.01891,5.43603,1.38784,4.48248,4.83877,18.014,1.84278,7.85989,4.40406,5.75107,4.22288,4.0835,3.80769,7.38688,2.19326,2.06561,13.6026,9.1133,2.56337,3.98918,9.54931,4.23939,5.25534,29.4152,0.792039,7.27538,2.07886,5.31077,10.2687,0.275595,0.380441,0.538445,0.521081,0.812018,0.682043,0.721399,0.778396,0.597362,0.585142,0.406375,0.666594,0.158515,-0.304829,-0.162315,-0.218903,-0.111951,-0.201907,-0.179197,0.0829442,0.00782854,-0.143058,-0.723338,-0.00688461,-0.569964,-0.427832,-0.752983,-0.716559,-1.14111,-0.174874,-0.49185,-0.247951,0.431534,0.406021,0.368549,0.372599,0.307461,0.335805,0.327085,0.314666,0.354947,0.35775,0.399782,0.33926,0.460454,0.575623,0.54049,0.554508,0.527959,0.550306,0.54468,0.479276,0.498043,0.535704,0.673342,0.501721,0.638755,0.605356,0.679828,0.671849,0.757883,0.543607,0.620542,0.561672
99.1084,0.973996,0.0689462,6,63,0,-47.961,0.0041694,0.154737,0.254519,-0.625927,-0.00691659,0.229549,0.0131518,0.223068,-0.392826,0.168811,0.252871,-0.638782,-0.12554,-0.349669,0.623543,-1.67177,1.27151,-0.652611,1.17278,-0.423734,-2.85979,0.151559,-0.448841,-0.405879,-1.30463,-0.362811,-1.05887,-0.555741,0.941096,-0.559618,-0.0463362,1.31972,-1.64739,-0.337901,0.376758,-0.833065,-0.630503,-0.325538,-0.242981,-0.665074,1.67448,1.07298,1.06265,1.37388,0.0828996,1.07033,-0.197875,0.0332153,0.209245,-0.899367,1.03233,0.129897,1.40067,-0.641262,-0.174952,-0.0251427,0.152499,0.665906,0.109012,1.33588,0.417678,0.147801,0.058368,0.920048,0.585558,0.374053,-0.563109,0.54308,-0.191527,0.575535,1.94509,-1.4982,0.89665,0.0556534,0.665028,0.656858,-0.350138,-0.50066,-0.414019,-0.451854,-0.287565,-0.675039,-0.178181,-0.502994,-0.194847,-0.464357,-0.875591,-0.367241,-0.468595,-0.461343,-0.613063,-0.454073,-0.571576,-0.486642,-0.233958,-0.487296,-0.400648,-0.170043,-0.670924,-0.449868,-0.329225,-0.533457,-0.499262,-0.447781,-0.433844,-0.505098,-0.110155,-0.211695,3.24316,12.5933,2.20515,3.02917,3.85794,0.841161,11.9527,3.45948,19.8264,1.19918,2.27571,2.79578,3.56859,7.22489,3.36162,18.1379,5.13714,3.54563,3.13568,10.244,6.46979,4.83829,1.3351,6.10302,2.22447,6.38131,41.8875,0.369465,9.91995,3.12401,7.21619,7.13564,0.732222,0.577943,0.665121,0.628359,0.796138,0.408127,0.907132,0.586077,0.88483,0.620151,0.205965,0.723709,-0.168145,-0.166261,-0.331133,-0.173753,-0.27032,-0.230209,0.0619293,-0.199461,-0.11496,0.096052,-0.852827,-0.187246,-0.507371,-0.493635,-0.907723,-0.410642,-0.850089,-0.674118,-0.0695272,-0.386083,0.324707,0.359406,0.33959,0.347883,0.310852,0.399361,0.287587,0.357536,0.292178,0.349747,0.44869,0.326577,0.541938,0.54147,0.582035,0.543329,0.567171,0.5573,0.484523,0.5497,0.528708,0.476005,0.70116,0.546675,0.62419,0.620962,0.712534,0.601242,0.700586,0.662425,0.517375,0.595339
99.3605,0.925745,0.0689462,6,63,0,-68.2048,-0.406068,-0.749132,0.446308,-0.324136,-0.254895,0.392858,0.00270046,0.165185,-0.0343029,0.293895,0.854555,-1.42787,-1.19841,0.541581,0.270546,1.1866,0.852603,-0.620063,0.0217186,-1.05014,0.569757,0.424178,0.0593244,0.396582,-0.667917,-0.978857,-0.996253,-0.690882,0.703182,-0.196468,-0.48546,0.49176,0.0826898,1.3108,-1.05515,-0.227426,0.242434,-1.21088,0.842106,0.717349,-1.09815,0.310742,1.20186,1.16253,0.942079,0.700797,0.163916,0.832917,0.252526,-1.57555,0.871379,0.142234,1.2022,-1.08863,0.481633,1.02509,0.380463,0.664663,-0.0181511,0.132761,0.490636,-0.876655,-0.37742,1.18819,0.712238,-0.938491,-0.487689,0.730467,-0.152154,0.578286,2.24501,-1.24533,0.788155,-0.667571,0.497612,0.916762,0.216847,-0.453947,-0.38651,0.124865,0.0452094,0.314435,0.216273,-0.216536,-0.0279199,-0.342935,0.133146,0.0903612,-0.0168677,0.0822508,-0.230601,-0.321985,-0.327097,-0.23735,0.172359,-0.0920438,-0.176977,0.110223,-0.0100008,0.350935,-0.344407,-0.101142,0.0369473,-0.390175,0.213188,0.176523,-0.357044,0.0570228,9.94482,7.5124,4.02456,8.75958,4.46124,0.532716,9.16013,3.92439,13.4563,0.938287,5.82274,10.9523,5.17665,7.20336,3.25684,3.8814,5.884,1.20048,2.14491,13.239,7.61298,1.11721,1.88685,7.77604,2.78703,6.51516,45.2291,0.782019,8.31541,1.5308,5.93191,9.65639,0.82689,0.017616,0.104836,0.655777,0.70471,0.954152,0.935122,0.640793,0.483209,0.34624,0.713515,1.01693,0.116479,0.0177689,-0.297783,-0.448516,-0.164076,-0.280259,0.137551,0.0583851,-0.10568,-0.0585739,-0.641356,-0.00939944,-0.837282,-0.61677,-0.888181,-1.00472,-0.998792,0.0199558,-0.842997,-0.297372,0.304303,0.495596,0.473815,0.341689,0.330769,0.278051,0.281887,0.345067,0.381495,0.414295,0.328823,0.265626,0.470913,0.495558,0.5739,0.610286,0.540927,0.56961,0.465666,0.485408,0.526395,0.514639,0.65506,0.50235,0.697892,0.649484,0.708515,0.731985,0.730821,0.495011,0.699096,0.5738
73.2852,0.739682,0.0689462,6,63,0,-43.7499,-0.518347,0.431318,-0.0839526,-0.603182,-0.0690052,0.108818,0.185729,0.275305,0.0922779,0.0295316,-0.12191,0.146883,1.06361,0.246203,0.315608,-1.6405,1.19932,-0.153819,0.346408,1.06563,-2.72141,-0.79077,-1.7795,-0.489487,-0.0853674,0.986524,-1.08065,0.501516,0.272654,1.04323,2.27045,0.508518,-0.7168,-1.93399,-0.00236685,0.0206285,-0.763461,0.675626,0.029412,-1.07238,2.13313,0.632982,1.16461,0.816754,0.270195,1.38175,-0.0782583,0.197002,0.15422,-1.13698,0.812781,0.350135,1.833,-0.963317,-0.333485,-0.569387,0.330185,0.406982,-0.0759255,2.02661,0.664745,0.565789,-0.0286197,1.2161,1.02585,0.468527,-0.888402,0.966416,-0.00992849,0.433747,2.3841,-2.32827,1.29043,-0.0302344,0.540276,0.37623,0.0886778,0.0966156,0.123688,0.0995487,0.101598,0.0438315,0.127696,0.0877354,0.102508,0.123748,0.0119105,0.0689252,0.0397266,0.0778226,0.0897569,0.121412,0.0603645,0.107089,0.10033,0.123086,0.159328,0.107295,0.0711097,0.0351641,0.092208,0.0928871,0.0697317,0.11223,0.0931465,0.060609,0.155273,0.110971,3.996,9.90621,3.00625,3.76412,3.63486,1.26614,6.22426,4.26561,14.3209,1.4591,2.44058,2.01287,4.19667,4.46834,3.01199,16.7745,5.51541,5.08717,3.13064,8.65265,7.40738,4.69869,1.55116,7.05641,3.1788,4.56709,22.4623,0.478542,9.19426,3.12651,4.98227,4.3575,0.489387,0.459835,0.492263,0.478835,0.515696,0.452574,0.557861,0.55539,0.476439,0.545879,0.404586,0.555324,0.0176248,0.00216462,-0.17163,-0.156042,0.0462961,-0.517722,0.0327053,-0.0793885,-0.0645693,-0.366598,-0.562487,-0.0638889,-0.503899,-0.278793,-0.873981,-0.286228,-0.928223,-0.444453,-0.208374,-0.447647,0.380038,0.387025,0.379361,0.382527,0.373859,0.388749,0.364043,0.364615,0.383093,0.366821,0.400211,0.36463,0.495594,0.499459,0.542802,0.538931,0.488428,0.626615,0.491824,0.519837,0.516137,0.590637,0.637028,0.515967,0.623375,0.56925,0.705573,0.571072,0.716715,0.609319,0.551906,0.61008
73.5844,0.993197,0.0689462,6,63,0,-36.1893,0.44521,-0.146861,0.264524,-0.312782,-0.13578,0.191035,-0.0815473,0.0425844,-0.629449,0.14503,0.809982,-0.759306,-1.02748,0.325857,0.12662,1.13412,0.0382195,-0.875857,0.659925,-1.82402,1.25231,1.64685,1.53642,1.39242,-0.772721,-1.09411,0.244772,-1.0224,0.189354,-0.612273,-1.52594,-0.141676,-0.0232057,2.79827,-0.487384,-0.335237,0.0348225,-1.54404,0.471347,0.626399,-1.42961,0.0225465,1.40764,0.86353,1.17315,0.808549,0.338654,0.453338,0.0112779,-1.87479,-0.119654,-0.191343,1.85115,-0.968316,0.751864,0.491424,0.33374,0.858859,0.627152,-0.455284,0.116947,-1.25349,-0.782359,1.47072,0.970253,-0.834658,-0.364893,0.332826,0.36524,0.103205,0.988618,-2.14237,0.911655,-0.50152,0.573942,1.69757,-0.511977,-0.739571,-0.778464,-0.58219,-0.611085,-0.464966,-0.623906,-0.756474,-0.53374,-0.893987,-0.447826,-0.390606,-0.406622,-0.427505,-0.741517,-0.788128,-0.593949,-0.777727,-0.601987,-0.718247,-0.850756,-0.649996,-0.632814,-0.223615,-0.700134,-0.678068,-0.624398,-0.853381,-0.561089,-0.538602,-0.836785,-0.626179,11.2536,8.21405,5.47437,6.04427,4.12629,0.809533,3.68516,3.46395,20.2098,1.77087,7.82166,6.24636,5.45119,8.57876,7.02309,2.75795,4.52052,1.38432,2.07934,14.5508,9.44497,1.98752,2.98185,5.44689,5.60151,4.46719,9.59595,0.642516,8.97892,2.65001,6.70769,17.6995,0.653753,0.352391,0.324036,0.541387,0.58099,0.71657,0.599783,0.540982,0.579299,0.313895,0.702096,0.943734,0.103752,-0.0225132,-0.254977,-0.333203,-0.0677685,-0.112286,-0.181187,-0.115788,-0.290449,-0.1346,-0.538546,-0.0757928,-0.532099,-0.567561,-0.641213,-0.795565,-0.730707,-0.191418,-0.710471,-0.384377,0.342144,0.412803,0.419692,0.367865,0.358705,0.328149,0.354393,0.367959,0.359094,0.422164,0.331348,0.280147,0.474085,0.505628,0.563401,0.582539,0.516936,0.528042,0.545173,0.528915,0.572106,0.533599,0.631474,0.518939,0.629973,0.6382,0.655028,0.689025,0.67496,0.547709,0.670505,0.594928
69.0353,0.986474,0.0689462,6,63,0,-30.7001,-0.43712,0.847158,0.612051,0.221547,-0.292707,0.0470179,0.0120043,0.0999394,-0.308653,0.172054,0.615529,-0.378152,-0.229934,-0.780804,0.19078,0.242952,1.42851,-0.576746,2.34411,-1.13125,-1.66309,-0.254252,-0.605442,0.254249,-1.13041,0.45598,0.447345,0.00671801,-0.0322546,1.84353,1.52976,0.961856,-0.997876,1.17795,-0.832956,1.10532,-0.387652,0.518442,1.85284,0.273926,-0.902822,-0.170757,1.21165,0.609578,0.590984,2.3762,-0.423111,1.03821,0.485825,-1.96456,1.31346,0.733498,2.48024,-1.24804,-0.740768,2.19379,0.170387,0.830461,0.690452,0.670194,-0.863906,-0.53434,-1.07935,1.30213,1.26149,0.0313702,-0.96781,1.0885,-0.215285,0.870207,1.6722,-2.66463,0.644541,-0.375938,-0.282217,0.545741,-0.202749,-0.373715,-0.348214,-0.442993,-0.275829,-0.266852,-0.0628727,-0.407884,0.0946606,-0.503289,-0.594794,-0.352398,-0.412822,-0.264908,-0.503145,-0.2302,-0.231686,-0.307497,-0.314203,0.00853383,-0.0454515,-0.143162,-0.480341,-0.105982,-0.451966,-0.118479,-0.37535,-0.219453,0.0101353,-0.261523,-0.463987,-0.338032,4.81578,14.2981,2.59537,6.32506,4.51676,1.01419,7.48055,5.25285,15.2343,1.56967,2.13847,12.7935,3.72665,5.57269,5.11681,5.05401,1.98383,2.42523,1.73967,7.42904,7.24727,3.42386,1.86207,6.52196,2.9459,5.70936,9.30901,0.661889,4.97559,2.67108,2.82812,4.68478,0.617921,0.287932,0.336151,0.286807,0.601636,0.587894,0.882744,0.696755,0.801743,0.408252,0.1918,0.831753,-0.104263,-0.183526,-0.433766,-0.228974,0.110949,-0.228051,-0.198743,0.327805,0.18295,-0.199376,-0.761903,-0.255817,-0.574505,-0.356895,-0.904515,-0.571457,-0.848434,0.00213685,-0.668326,-0.301548,0.350254,0.42851,0.416745,0.428786,0.35397,0.357118,0.292609,0.332532,0.309653,0.399331,0.452196,0.303275,0.526042,0.545753,0.606773,0.556995,0.472291,0.556767,0.549523,0.418775,0.45439,0.549679,0.681767,0.563608,0.639802,0.588289,0.711876,0.639099,0.700239,0.499466,0.661128,0.574821
