# 0.128755, 0.11741, 0.0944486, 0.0988741, 0.0239634, 0.0121832, 0.0982075, 0.0303707, 0.240016, 0.176803, 0.209936, 0.188816, 0.181795, 0.258753, 0.177726, 0.214232, 0.205853, 0.247395, 0.166698, 0.210554, 0.209222, 0.22573, 0.258546, 0.204691, 0.198404, 0.193333, 0.198409, 0.261499, 0.19062, 0.30715, 0.221605, 0.265331, 0.192165, 0.180409, 0.271194, 0.253366, 0.252931, 0.200653, 0.204852, 0.207926, 0.0103504, 0.393378, 0.0704818, 0.138885, 0.0681962, 0.083771, 0.0815761, 0.0710484, 0.0805021, 0.0638588, 0.0711555, 0.0759465, 0.18533, 0.0852851, 0.0695451, 0.066144, 0.0753298, 0.0662798, 0.142377, 0.0694125, 0.0729782, 0.0985506, 0.0608787, 0.112403, 0.0946791, 0.0782068, 0.0669526, 0.0695762, 0.0737076, 0.0757301, 0.0760827, 0.0605775, 0.074721, 0.0794645
129.118,0.915231,0.0991739,5,63,0,-81.9712,-0.793246,0.424606,0.217483,-0.251422,-0.209646,0.259745,-0.513646,0.583556,-1.57155,-1.42016,-0.0550057,-0.249732,-0.701711,0.190077,0.0738264,-0.33431,-0.479319,0.772153,-0.236037,-1.64667,0.161035,-1.17477,-0.73184,-0.172052,-0.35197,-0.0510861,-0.772477,-1.17088,0.302638,-1.55799,-0.330488,-1.12489,0.0629671,0.30622,-0.252451,-0.5841,-1.09279,-0.10706,-1.51752,-0.33935,1.15528,0.444445,4.32447,4.704,3.03711,6.42072,2.61425,5.31871,5.87924,3.02275,1.67349,3.04173,3.30872,3.4387,1.59297,4.40117,3.47193,4.25985,4.90801,3.06388,4.15341,2.43241,2.78381,2.86603,3.17242,6.20136,3.86734,4.33592,3.23088,1.92595,2.51966,1.38902,2.87521,2.3047,-0.724815,-0.995451,0.407373,-0.31889,-0.775907,1.10011,-0.277197,0.278308,0.0855557,1.36265,-0.250443,-1.26117,0.130921,-1.29884,-0.852405,-0.735236,-0.624748,-0.021411,-1.16483,-0.898544,0.195651,-1.79309,-0.995298,-2.31072,-0.841001,-0.797704,-0.445514,-0.836952,-1.93346,-0.457371,-2.25569,-0.855452,0.673666,0.730163,0.399542,0.579054,0.684797,0.249719,0.568859,0.430869,0.478624,0.20381,0.562285,0.779227,0.467316,0.78564,0.701071,0.675953,0.651298,0.505353,0.76221,0.71065,0.451243,0.857306,0.730133,0.909761,0.698676,0.689483,0.609572,0.697823,0.873632,0.61239,0.905141,0.701709
131.92,0.707665,0.0991739,6,63,0,-87.7907,-0.306016,0.434999,-0.496405,-0.973491,-0.0847521,0.216007,-0.561557,0.693486,-0.823207,-2.0491,-1.33396,-0.683213,-0.969164,-0.840209,-0.268814,-0.828917,-0.266755,-0.502036,-1.72473,-1.59789,0.593224,-0.87091,-1.24629,0.224051,-0.199274,0.391894,-0.410767,-1.52047,0.135088,-1.84206,-0.0813411,-1.59387,-0.200734,-0.295982,-0.716689,0.237135,-0.456503,0.352274,-0.61507,0.0297307,1.26612,0.367998,4.13203,5.3453,2.14461,3.83569,8.33154,2.68065,3.2187,2.64448,1.977,2.36503,14.6628,3.53939,2.97493,4.86206,3.47994,2.8606,5.79367,3.406,3.55229,2.72247,3.90331,3.8093,5.25962,2.96804,5.76513,3.82122,2.04489,2.56119,1.76586,2.20014,3.78376,3.95845,0.130112,-1.3774,-0.536028,-0.433161,-0.610147,0.249699,-0.13271,-0.0812454,0.572617,0.347694,-1.34154,-0.831028,0.233391,-1.26873,-1.53168,-0.462282,-0.768208,0.056232,-1.02804,-1.64703,-0.255822,-2.28476,-1.09628,-2.81944,-1.31236,-1.59944,-1.20792,-0.278266,-1.43154,-0.313527,-1.54867,-0.814094,0.467518,0.798573,0.630888,0.606628,0.647974,0.437898,0.533129,0.5203,0.360633,0.413942,0.792743,0.696572,0.441916,0.780524,0.822253,0.613556,0.683133,0.485946,0.736536,0.83849,0.563609,0.907607,0.749563,0.943717,0.787908,0.831941,0.76993,0.569121,0.807141,0.577746,0.824722,0.692981
141.777,0.87464,0.0991739,6,63,0,-87.0613,-0.796878,0.0918859,0.329566,0.560037,-0.452703,0.0424431,-0.353164,0.704022,-1.12868,-1.14523,0.608021,-0.104758,-0.27403,0.429209,0.531073,-0.121502,0.601204,1.34307,-0.135359,-0.786891,0.629508,-0.971663,-0.529208,0.0799285,-0.721979,-0.248412,-0.873211,-1.48534,0.506848,-1.44601,-1.14188,-0.946795,-0.433428,-0.624438,0.0220519,0.0584153,-0.976707,-0.143089,-1.14879,-0.831568,1.28238,0.411849,4.24467,4.40288,2.39791,3.59691,6.40418,2.55479,3.53653,3.2242,2.31531,2.31008,4.40122,3.61446,3.45503,3.01389,4.66032,2.96128,5.53371,2.99251,3.31937,3.03674,5.42257,2.63783,5.22438,3.10614,6.64123,4.38626,2.23402,3.36973,2.09242,2.26468,1.75772,3.40135,-0.764545,-1.17398,0.142176,-0.163058,-0.86165,0.411574,-0.135878,0.255519,0.356686,1.15388,-0.593871,-1.41873,0.303568,-1.50049,-1.56891,-0.878662,-1.05348,-0.445244,-1.46292,-1.67662,0.0149118,-2.21461,-1.07691,-2.00691,-0.884889,-0.989234,-0.449631,-0.542375,-1.80994,-0.435887,-1.76069,-0.963926,0.68234,0.763863,0.464516,0.540674,0.703005,0.398535,0.533917,0.436465,0.411762,0.239781,0.644253,0.80514,0.424686,0.817647,0.827628,0.706545,0.741442,0.609508,0.811979,0.842456,0.496272,0.901554,0.745909,0.88152,0.707834,0.728937,0.610551,0.632365,0.859354,0.607279,0.853297,0.723907
147.238,0.960736,0.0991739,5,31,0,-107.378,-0.510505,0.456043,-0.160551,0.1999,-0.287798,-0.0171547,-0.245628,0.52321,-0.248357,-1.16722,-0.167237,-0.702543,-0.197935,0.437885,-0.242634,-0.419105,-0.203852,0.284059,-0.771821,-0.570938,0.923219,-0.280697,-0.152037,0.42645,0.0272422,0.695513,-0.396251,-0.82214,0.128579,-1.30579,-0.56992,-1.29732,-0.482431,-0.636395,-0.359963,0.629653,-0.580324,0.491287,-0.587212,-0.187546,1.29447,0.170153,3.5579,3.95864,4.57631,4.40255,2.86993,3.74419,3.54974,2.65728,3.12475,2.53377,4.19029,3.72678,4.03854,3.82074,2.18467,3.83783,3.47651,3.95406,4.22396,2.60159,2.1852,4.65016,2.70639,3.72287,2.63159,3.61205,4.30488,5.00559,3.22983,3.63826,3.82215,3.82204,0.244444,-0.880048,-0.202078,-0.345884,-0.221917,0.643848,-0.272912,0.126028,-0.0979885,0.425099,-0.713726,-0.711308,0.253762,-1.07913,-1.31939,-0.601064,-0.601609,0.108134,-1.18926,-1.45012,-0.646406,-2.25666,-0.732791,-2.17544,-0.973613,-1.02834,-0.996412,-0.0888742,-1.35834,0.0126969,-1.22453,-0.520002,0.439191,0.706832,0.550348,0.585619,0.555253,0.344377,0.567808,0.468535,0.524478,0.395297,0.671224,0.67069,0.436898,0.74633,0.78908,0.6459,0.646024,0.472993,0.766608,0.810018,0.6562,0.905223,0.675417,0.898022,0.725839,0.736595,0.730353,0.522204,0.79549,0.496826,0.772859,0.627148
136.551,0.999926,0.0991739,6,127,0,-110.305,-0.623772,0.0380918,0.0308011,-0.218941,-0.268402,0.288315,-0.544,0.79848,-0.737362,-1.70999,-0.652078,-0.342892,-0.173831,-0.247589,0.168508,-0.865941,-0.47281,0.481284,-0.816075,-1.54133,0.507925,-0.90495,-1.55046,0.171252,-0.683373,0.399338,-0.373114,-1.40141,-0.089387,-1.20426,-0.568544,-1.38828,-0.599992,-0.0927634,-1.27056,-0.515182,-0.851977,-0.149013,-1.07196,-0.298517,1.05757,0.56766,3.31723,4.19077,1.69494,2.96518,5.19808,2.65932,3.79753,2.47389,1.66035,2.31494,5.39977,3.15083,2.30291,2.46535,3.96281,2.53799,5.8024,2.41732,2.54468,1.9859,5.07339,1.4719,5.94511,2.05547,5.42278,3.34556,2.69644,2.42893,2.09194,1.73242,1.93695,3.83247,0.10028,-1.36843,-0.30652,-0.545157,-0.426773,0.626858,-0.394619,-0.283808,0.00397062,0.99087,-0.99247,-1.29419,0.525071,-1.00809,-1.69334,-0.449842,-0.93267,0.493031,-0.775504,-1.04127,-0.170657,-1.44956,-0.969167,-2.45595,-1.3068,-1.01134,-1.1999,-0.521074,-1.52198,-0.235451,-1.61074,-0.552983,0.474951,0.797126,0.576036,0.633011,0.605103,0.348223,0.597394,0.57048,0.499007,0.27074,0.729576,0.784856,0.371667,0.732646,0.844663,0.610602,0.717617,0.37918,0.68471,0.739096,0.542561,0.80993,0.724953,0.920995,0.786977,0.733282,0.768508,0.627399,0.82083,0.558592,0.833514,0.634827
144.34,0.675316,0.0991739,6,63,0,-99.1355,0.0649612,0.121706,-0.145639,-0.233648,-0.397938,0.106357,-0.950777,0.545799,-1.20156,-1.77956,-0.494274,-1.44855,-0.545649,-0.308123,-0.482049,-1.3684,-0.615094,-0.170903,-1.1936,-1.8183,-0.171723,-1.5536,-0.588801,-0.271676,-1.07847,-0.362341,-1.29007,-1.21934,-0.626481,-1.98946,-1.57337,-1.4011,-0.841323,-0.940599,-0.747937,-0.237523,-1.21384,-0.362031,-1.68313,-0.827081,1.20833,0.303574,3.01739,2.7947,2.97734,5.47522,4.72097,2.16412,5.95413,2.80834,1.96413,2.20582,4.01146,2.76222,4.71926,3.91942,2.1907,4.16609,5.58251,4.34936,5.30457,1.28911,2.68472,2.44362,2.89768,2.81299,2.89862,3.40032,4.2591,4.09403,3.54557,2.52075,4.18548,3.64819,0.132043,-0.860358,0.109755,-0.693429,-0.186761,0.758943,-0.261943,-0.0925184,0.183487,0.676316,-0.721219,-1.36019,0.00996549,-1.55025,-0.965475,-0.715151,-0.970714,-0.067163,-1.40929,-0.850228,-0.590707,-2.19687,-1.40771,-2.22441,-1.12962,-1.22176,-0.84686,-0.449935,-1.76867,-0.37276,-2.0434,-0.765826,0.467037,0.702735,0.472589,0.666729,0.546555,0.318876,0.565114,0.523113,0.454257,0.337084,0.672875,0.79579,0.497509,0.82495,0.724217,0.671538,0.725262,0.516784,0.803654,0.700615,0.643527,0.899968,0.803404,0.902421,0.755768,0.772373,0.699908,0.610624,0.854292,0.592126,0.885279,0.682617
131.624,0.898957,0.0991739,5,31,0,-103.096,-0.0360576,-0.769059,-0.160661,-0.0425913,-0.78194,0.239672,-0.837689,0.454981,-2.05613,-1.86286,-0.383377,-0.740222,-0.8433,-0.421455,0.19937,-1.15598,-0.565512,0.21559,-0.845837,-0.397828,0.205736,-1.4867,-0.513801,-0.186121,-1.17336,-1.00959,-1.13188,-1.73711,-0.22347,-1.79452,-1.48273,-0.971079,-0.78458,-0.84196,-0.894938,-0.35419,-0.707752,-0.6445,-1.08731,-1.51213,1.13237,0.573965,2.87392,4.87764,2.96985,4.35951,3.60979,5.62875,3.30413,2.68995,2.85069,1.60644,8.6484,3.61622,3.7809,6.18803,1.63135,2.85209,7.00004,3.42782,2.76134,1.70013,3.41981,2.2773,4.44537,3.95544,3.58305,1.9768,2.82502,6.41369,1.12689,2.66388,2.21052,3.89086,-0.515501,-1.1672,-0.276341,-0.42833,-1.27932,0.626122,-0.54004,0.240554,-0.0761847,0.800491,-1.05886,-0.577511,0.585925,-1.45694,-1.2001,-1.06505,-0.969126,-0.406398,-1.37366,-0.957965,-0.129999,-2.17891,-0.873713,-2.30537,-1.06757,-1.14162,-0.713776,-0.396032,-1.4838,-0.320719,-1.48107,-1.07759,0.626095,0.762639,0.568649,0.605475,0.782335,0.34839,0.631822,0.44015,0.519037,0.309921,0.742472,0.640494,0.35757,0.811065,0.768543,0.743654,0.724945,0.600224,0.79797,0.722714,0.532454,0.89834,0.705518,0.909321,0.744135,0.757977,0.671235,0.597734,0.815146,0.579499,0.814734,0.746038
134.532,0.975209,0.0991739,6,63,0,-91.4704,0.0510006,-0.592833,0.122038,-0.359278,-0.657753,0.186025,-0.778778,0.577673,-1.03591,-1.75658,-0.158743,-0.890157,-0.629224,-0.465314,0.0120683,-1.72312,-0.554297,0.307591,-0.553045,-1.15114,-0.582151,-1.24816,-1.17362,-0.305874,-1.32384,-0.79194,-0.91232,-2.16924,-0.540046,-1.91014,-1.37384,-1.35586,-0.609206,-0.670738,-0.496512,-0.0549354,-0.317164,-0.575208,-1.43596,-0.8227,1.09976,0.352851,2.42996,6.24771,2.82778,4.96783,3.59921,4.23189,2.92475,2.7388,2.05388,1.56323,4.74722,3.37934,3.57132,4.32053,1.42065,3.28346,5.37112,2.51298,3.05997,1.75271,2.63424,1.84153,4.06486,5.27984,3.46145,2.16924,3.1837,4.34835,0.840233,2.55882,2.6084,3.47147,0.348706,-1.06715,0.019962,-0.492382,-0.876164,0.488973,-0.474493,-0.444128,-0.0540156,0.888267,-0.612399,-1.21361,0.0450063,-0.915778,-1.45916,-0.72228,-0.82911,0.0228036,-0.792765,-1.22207,-0.154071,-1.92614,-1.11925,-2.73594,-1.10496,-1.16493,-0.648574,-0.394583,-1.24325,-0.591718,-2.04047,-0.730455,0.413696,0.744054,0.49501,0.620667,0.706027,0.380135,0.616447,0.609242,0.513501,0.291468,0.648488,0.770938,0.48875,0.714181,0.811404,0.673109,0.696167,0.494299,0.688425,0.772427,0.538442,0.872822,0.753849,0.939115,0.751188,0.762227,0.656689,0.597386,0.776128,0.643759,0.884981,0.674905
139.13,0.998714,0.0991739,6,63,0,-104.458,0.200093,-0.29738,-0.142568,-0.388732,-0.479622,0.168367,-0.890214,0.72747,-2.10059,-2.35506,-0.875886,-0.675105,-0.819552,0.0338776,-0.0776169,-0.738454,-0.260908,0.176588,-1.24145,-1.40463,0.01478,-1.58918,-0.878579,-0.345226,-1.11575,-0.902011,-1.29858,-1.80486,0.0552526,-1.53235,-1.02143,-1.58054,-0.579968,-0.954351,-0.937639,-0.244915,-0.502321,-0.503444,-1.62798,-0.998922,1.06079,0.436856,3.22652,9.13127,1.9015,4.53864,5.2747,4.98718,4.70529,2.12258,1.75496,2.00594,9.47519,3.3588,3.20111,3.98459,3.15361,3.59241,7.93498,3.24077,2.25841,2.50031,2.63471,1.49188,6.80005,3.50037,4.34165,3.34788,3.17969,6.33995,1.20433,3.58232,3.20635,2.2781,-0.694985,-1.48909,-0.349608,-0.0872463,-0.669089,1.15842,-0.134601,0.55741,0.499859,0.995977,-0.9542,-1.05422,0.468882,-1.35003,-1.05728,-0.684792,-0.790938,-0.311125,-1.24734,-1.08469,0.333488,-1.54723,-0.766915,-2.518,-0.872588,-1.27855,-0.881486,-0.325547,-1.07601,-0.381169,-1.96718,-0.830066,0.667075,0.815941,0.586523,0.521798,0.661299,0.238955,0.5336,0.364147,0.377574,0.269733,0.721959,0.741584,0.384881,0.794134,0.74217,0.664807,0.688033,0.57716,0.776838,0.747381,0.417392,0.824513,0.682853,0.925394,0.705284,0.782204,0.70713,0.580675,0.745738,0.594155,0.877308,0.696369
132.838,0.806016,0.0991739,5,63,0,-94.9013,-0.221376,0.0362694,0.311968,0.179092,-0.449124,0.10265,-0.803602,0.4249,-0.746311,-1.56308,0.0736493,-1.03736,-0.56371,-0.410474,-0.230079,-0.743134,-0.713201,-0.0200202,-0.785225,-1.09678,-0.167053,-1.28177,-0.755175,-0.224161,-0.950561,-0.256453,-0.400042,-1.66851,-0.84786,-1.73667,-1.76427,-1.1929,-0.933127,-0.613718,-0.711217,-0.286232,-1.1008,-0.167934,-0.861626,-0.975026,1.00092,0.571062,3.73096,4.91258,2.39119,2.53151,5.82456,3.38244,5.35247,1.97162,0.697489,2.65182,7.58749,4.90562,2.42499,2.78968,2.42419,3.18404,4.42752,4.78818,1.46339,2.12933,2.04789,2.58267,5.54179,3.54004,4.27906,2.35398,6.56736,5.63315,1.1271,2.72532,1.97443,4.04209,0.310879,-0.956202,0.307424,-0.580891,-0.57183,0.328509,-0.377445,0.266301,-0.259849,0.488226,-0.665259,-1.02768,0.184876,-1.13112,-1.05082,-0.560421,-0.664684,0.223563,-0.37034,-1.12244,-0.660614,-1.82389,-1.44658,-1.9914,-1.12779,-0.782945,-0.744317,-0.447419,-1.61367,-0.0841063,-1.15492,-0.792569,0.4229,0.722361,0.423744,0.641272,0.639185,0.418603,0.593257,0.433815,0.564599,0.380311,0.660441,0.736467,0.453912,0.756046,0.740932,0.63655,0.660312,0.444341,0.591541,0.754441,0.659398,0.861032,0.809472,0.879891,0.755431,0.686314,0.677939,0.610025,0.83392,0.521014,0.760408,0.688383
146.445,0.998553,0.0991739,6,63,0,-110.031,-0.664246,0.530607,0.123651,-0.198985,-0.270953,0.135816,-0.433283,0.57529,-1.31042,-1.34912,-0.36359,-0.263391,-0.846365,-0.163898,0.102703,-0.791417,-0.228144,0.0632843,-1.29196,-0.912946,0.345681,-0.990233,-1.01537,0.076192,-0.404051,-0.158066,-1.03717,-0.959546,0.404934,-1.38748,-0.332202,-0.952791,-0.14702,-0.483875,-0.0974979,0.259522,-0.521683,-0.0923581,-0.858586,-0.229297,1.09967,0.324072,2.44714,2.4047,3.63284,3.00299,3.63438,3.32209,4.50762,1.61501,2.93163,2.11647,4.8647,3.05308,2.24162,3.61655,3.76499,3.18723,6.34501,3.52154,3.43695,1.46749,2.53516,1.92298,2.1913,3.44918,3.72125,4.18708,3.69786,3.72215,2.66997,1.85724,3.01002,1.89424,-0.472922,-0.85718,-0.0228564,-0.00997147,-0.799341,0.555512,-0.00816776,-0.0566219,0.24506,0.569605,-1.16766,-0.671564,0.110525,-1.34682,-1.56731,-0.648031,-0.752944,-0.315947,-1.54062,-1.00369,0.0704263,-1.88757,-0.90438,-2.19835,-1.02829,-1.42369,-0.659635,-0.379889,-1.52104,-0.657842,-1.72547,-0.809167,0.616075,0.702071,0.505714,0.502493,0.689834,0.364586,0.502042,0.514152,0.43904,0.361328,0.762722,0.661853,0.472397,0.793609,0.8274,0.656567,0.67982,0.578336,0.823554,0.731783,0.482401,0.868479,0.711849,0.900102,0.736585,0.805916,0.659178,0.593846,0.820691,0.658776,0.848832,0.691932
152.762,0.959816,0.0991739,5,31,0,-109.832,-0.48544,0.116919,-0.0313545,-0.160925,-0.381217,0.13308,-0.352894,0.644282,-0.710358,-1.35443,0.0855453,-0.868597,-0.306259,0.434873,-0.146208,-0.189957,-0.66424,0.855587,-0.491578,-1.25757,0.748759,-0.674645,-0.397623,0.0945031,-0.63513,0.130745,-0.81213,-1.46049,-0.0682779,-1.33657,-0.339395,-1.11523,-0.140779,-0.0339251,-0.524215,0.185465,-0.943703,0.255309,-0.70156,-0.114362,1.15256,0.297309,2.66946,4.41294,2.8408,4.09666,4.3168,4.48606,2.78111,3.91229,2.21124,3.41374,3.13723,2.71146,4.30718,2.26642,2.69751,3.62576,3.39724,2.8414,3.0065,3.53022,3.24488,2.52917,3.67947,2.50797,4.09152,2.64278,6.12055,4.12351,2.15378,2.44688,1.88953,3.61633,0.113437,-0.958811,0.210424,-0.692545,-0.478603,1.03452,-0.482695,0.547353,-0.352983,1.21344,-0.555202,-1.27248,0.545689,-1.04856,-1.1044,-0.738654,-0.940216,0.0363954,-1.33466,-1.45282,-0.411131,-1.9124,-0.634269,-2.35752,-0.870535,-0.78804,-0.978983,-0.378024,-1.8976,-0.146161,-1.46908,-0.478066,0.471671,0.722884,0.447587,0.666533,0.617418,0.262208,0.618384,0.366479,0.587341,0.229093,0.635342,0.781166,0.366865,0.740498,0.751084,0.676701,0.719143,0.490902,0.79161,0.810432,0.601359,0.871288,0.653457,0.91353,0.704857,0.68741,0.726906,0.593396,0.86962,0.536475,0.812918,0.617291
148.087,0.909856,0.0991739,5,63,0,-120.488,-0.630276,0.485741,-0.025939,-0.256278,-0.109098,0.140748,-0.536164,0.579612,-0.981408,-1.45122,-0.0966434,0.0628399,-0.5809,0.0189126,-0.436964,-0.171704,-0.147725,0.305828,-0.874085,-1.07109,0.590288,-0.960571,-1.02713,0.170893,-0.412317,0.343755,-0.349603,-1.37672,-0.0414643,-1.7467,-0.607794,-1.00049,-0.0155136,-0.0247153,-0.597424,0.156524,-1.30985,-0.0526306,-0.766214,-0.555924,1.05088,0.423155,3.04202,6.43,2.89037,3.51751,3.89501,3.19235,4.20997,3.11451,1.88861,2.24827,5.607,3.8673,3.26717,2.61366,2.53358,3.60071,5.91115,2.15742,2.66228,2.69202,4.7284,1.75604,4.5552,2.42823,3.3059,2.31853,5.65561,5.34701,2.03219,1.84756,2.05645,3.79609,-0.476733,-1.17174,0.208012,0.0741536,-0.566629,0.562103,-0.572331,0.205558,0.210269,0.677156,-0.8287,-0.806442,0.229181,-1.37057,-1.42973,-0.473197,-0.905282,0.0137623,-0.904795,-1.57486,-0.442575,-2.21448,-1.29109,-1.95493,-0.82327,-0.942105,-1.0185,-0.295663,-2.07909,-0.561112,-1.48212,-1.15626,0.616976,0.76346,0.448184,0.48147,0.637985,0.363061,0.639301,0.448791,0.447626,0.336896,0.69608,0.691351,0.442954,0.797472,0.806859,0.61614,0.712034,0.496559,0.711934,0.828475,0.608872,0.901543,0.784332,0.875983,0.69493,0.719525,0.73468,0.573382,0.888854,0.63671,0.814892,0.760652
143.57,0.995318,0.0991739,5,31,0,-117.269,-0.740485,0.511914,0.182035,0.0334035,-0.236018,0.170614,-0.374378,0.515237,-0.78424,-1.57129,-0.174681,-0.494564,-0.512209,0.274227,-0.329148,-0.396616,-0.600339,0.315371,-0.756243,-1.35103,0.221463,-0.402253,-0.391958,0.0295888,-0.346195,-0.0601715,-0.450371,-1.29151,-0.111986,-1.38718,-0.305645,-0.896735,-0.0659703,-0.706712,-0.543848,-0.272778,-1.14453,0.106664,-0.581188,-0.174703,1.14202,0.437234,2.90323,8.55339,2.4392,3.84515,5.64153,3.58764,3.46549,2.84221,1.52145,2.43331,3.11472,2.8667,2.81309,1.94387,2.76656,4.67985,4.56354,2.21465,2.59505,3.44107,2.9048,2.56277,2.93253,2.22855,4.15672,1.54479,4.63563,4.71082,1.96033,1.89689,1.90429,3.79085,-0.00996164,-1.15033,0.166886,-0.38598,-0.531101,0.997956,-0.537886,0.235896,-0.143383,0.801175,-0.707825,-1.096,0.0336892,-0.695801,-0.803366,-0.636505,-0.685351,-0.180634,-0.924148,-1.26059,-0.386301,-1.80573,-0.70689,-1.88454,-0.736458,-1.4805,-0.779421,-0.575662,-1.86557,-0.184133,-1.18684,-0.53034,0.50249,0.759571,0.458375,0.595315,0.62974,0.269344,0.63132,0.441298,0.535784,0.309774,0.66992,0.74951,0.491579,0.667256,0.690694,0.653963,0.664932,0.545036,0.715886,0.779128,0.595392,0.858845,0.669714,0.868132,0.676221,0.814648,0.685555,0.640069,0.865945,0.545904,0.766175,0.629562
140.778,0.989894,0.0991739,6,63,0,-106.897,0.445367,-0.248775,-0.19146,-0.290791,-0.393105,0.113582,-1.03352,0.523894,-1.68206,-1.45472,-0.976998,-0.87768,-0.56681,-0.526658,-0.525039,-1.00813,-0.997348,-0.126248,-1.37469,-1.91908,-0.439839,-1.81316,-1.48954,-0.46836,-0.863618,-0.790536,-1.1008,-1.74525,-0.624169,-2.51479,-1.76822,-1.86489,-0.876194,-1.706,-0.947605,-0.556964,-1.38672,-0.730108,-1.3038,-1.12071,1.25261,0.36445,4.55313,3.07494,2.84963,3.66808,3.75313,3.44192,3.58171,1.55008,3.0469,2.45947,6.96058,4.80044,2.68803,3.52537,3.36997,2.11339,5.82201,4.86364,4.51564,1.17598,3.26461,3.15104,7.61455,4.30733,3.97883,6.32204,3.20862,2.54413,1.74354,3.07872,2.90698,5.00151,-0.326912,-0.517453,-0.342563,-0.119533,-0.191572,0.573708,-0.295415,0.281479,-0.170723,0.748424,-0.887343,-1.42879,0.0902803,-1.45922,-1.50249,-0.56433,-0.415049,-0.148306,-0.876455,-1.02147,-0.238192,-2.36905,-1.27484,-2.34848,-0.831257,-1.66254,-0.690046,-0.411516,-1.59657,-0.393942,-1.32146,-0.721955,0.581008,0.626552,0.584813,0.529848,0.547747,0.360382,0.573321,0.430091,0.542577,0.321165,0.708341,0.806713,0.477445,0.811413,0.817945,0.637454,0.602298,0.537009,0.706087,0.735259,0.559268,0.914436,0.78157,0.912813,0.696621,0.840578,0.665977,0.601451,0.831538,0.597231,0.789424,0.673037
132.115,0.85789,0.0991739,5,63,0,-100.184,-0.176866,0.0454569,0.134934,-0.0940065,-0.224029,0.226602,-0.955315,0.576879,-1.21419,-2.09551,-0.3669,-0.591687,-1.12829,-0.564482,0.157345,-0.825968,-0.357143,0.0394522,-0.878815,-1.39063,0.108504,-1.17967,-1.73141,-0.480309,-1.02443,-0.580072,-1.45702,-1.83241,-0.486029,-1.64096,-0.599245,-1.65912,-0.89545,-0.557312,-1.31535,-0.8766,-0.950092,-0.456725,-1.61458,-1.19167,1.15013,0.412265,7.80552,7.35923,1.57884,1.98305,5.38013,4.42398,4.31909,1.41617,1.97911,1.85444,6.2422,2.59574,3.44162,3.6958,3.47395,4.03149,6.10914,2.65648,5.23268,3.00342,1.55676,1.71304,3.43586,4.38173,5.08235,4.38877,4.22142,6.64751,2.88038,2.9312,1.68711,5.45971,-0.199727,-1.48107,0.236831,-0.403068,-0.996014,0.466651,0.0447612,-0.0107275,0.356116,0.780093,-0.682651,-0.869041,0.547728,-0.840848,-1.43981,-0.559761,-0.793549,-0.0769562,-1.35392,-1.12094,-0.128951,-1.4208,-0.515163,-2.1318,-1.06693,-0.891505,-0.880051,-0.505188,-1.1049,-0.138496,-1.65986,-0.999645,0.549766,0.814734,0.441067,0.599425,0.730274,0.385409,0.488812,0.502682,0.4119,0.3143,0.66433,0.704546,0.366392,0.698644,0.808425,0.636397,0.688593,0.51923,0.79477,0.754164,0.532193,0.805463,0.626016,0.893956,0.744013,0.709201,0.706833,0.623678,0.751177,0.534569,0.84022,0.730989
141.589,0.979807,0.0991739,5,63,0,-98.3439,-0.0134445,-0.440874,-0.0681943,-0.495504,-0.422817,0.226999,-0.897479,0.652956,-1.50592,-1.56189,-0.121045,-0.663322,-0.95031,0.140831,-0.226065,-0.608338,-0.741226,-0.42881,-0.812465,-1.61111,0.0448175,-1.67725,-0.915027,-0.314535,-0.846592,-0.768841,-1.15092,-2.22519,-0.178455,-1.76073,-1.04711,-2.04474,-0.259705,-0.7658,-0.782538,-0.108577,-1.29373,-0.224994,-0.966206,-0.871388,1.30752,0.307917,5.25463,4.22489,3.15383,3.1719,4.12402,5.20426,2.58279,1.30635,2.82073,2.46564,6.8935,3.69329,3.00848,3.75705,2.31932,4.66039,7.78373,3.05967,3.77884,2.74029,2.64856,2.14787,3.39003,5.57074,3.59425,4.89066,4.52321,5.69746,2.50155,2.35057,2.72598,3.35554,-0.399622,-1.00989,0.210067,-0.513642,-1.10765,1.07792,-0.644855,0.32264,-0.203399,0.160696,-0.849219,-1.43503,0.469931,-1.44163,-0.969195,-0.667663,-0.614024,-0.223142,-1.15952,-1.48695,0.091622,-1.74905,-1.08681,-3.13526,-0.781747,-1.39426,-0.761395,-0.20802,-1.98498,-0.224134,-1.45074,-0.908036,0.598597,0.732998,0.447676,0.62566,0.75169,0.2539,0.65585,0.420032,0.550675,0.459912,0.700403,0.807684,0.384632,0.808707,0.724959,0.66098,0.648858,0.555555,0.761245,0.81562,0.477111,0.851833,0.747781,0.958324,0.686057,0.801271,0.681657,0.551818,0.879211,0.5558,0.810112,0.712598
