# 0.18785, 0.0981655, 0.0872169, 0.0934277, 0.0145608, 0.00698448, 0.183476, 0.0225353, 0.258956, 0.193301, 0.192757, 0.249309, 0.186448, 0.266252, 0.291272, 0.247749, 0.195809, 0.182695, 0.181703, 0.224791, 0.211314, 0.159837, 0.261476, 0.230703, 0.171658, 0.207893, 0.173941, 0.229319, 0.142782, 0.209673, 0.26239, 0.275103, 0.18536, 0.25586, 0.233366, 0.263691, 0.198275, 0.208762, 0.179472, 0.194528, 0.164952, 1.30386, 0.966963, 0.869605, 0.885337, 0.946839, 0.907727, 0.839872, 0.966122, 0.872162, 0.951156, 0.937014, 1.03069, 1.11182, 1.05177, 0.876183, 0.960753, 1.01274, 1.06183, 1.05665, 1.01326, 0.971755, 1.05896, 1.22316, 1.03846, 1.07877, 0.850587, 0.926085, 1.01809, 1.00962, 1.03288, 0.851261, 1.0213, 1.00731
-83.8322,0.985826,0.0272912,7,127,0,115.03,-0.955038,0.207156,-0.467475,-0.683472,-0.0711178,0.174937,0.523702,0.4251,-1.23091,-1.5524,-0.643749,-0.0789083,-0.721095,0.529367,0.871779,-0.471298,-0.590587,0.172197,-0.503603,-1.62251,3.03245,0.171049,-0.0182964,1.2572,0.341786,1.92615,0.220204,-0.558362,0.754079,-1.80838,-0.312243,-0.695106,-0.0646087,0.843351,-0.420299,1.15001,-0.901175,2.61498,-1.23284,0.396087,-0.38048,0.00663842,0.334252,1.62514,0.0555496,-0.82776,-0.32355,0.929345,-0.916588,-0.0488943,-1.01025,-0.81796,0.568552,-1.29586,-0.13159,0.118237,1.37178,0.710162,-1.34527,0.231468,-2.71376,-1.82528,-0.484544,-0.272547,-0.0956141,0.951123,0.498891,0.418913,1.23822,1.9409,0.594668,3.06428,0.908847,-0.938501,0.000442412,-0.136223,0.250044,0.490158,0.217164,0.748736,0.894296,0.323353,0.272643,0.596903,0.30962,-0.166029,1.8128,0.596415,0.515924,1.05814,0.668995,1.34251,0.617311,0.286342,0.844261,-0.245042,0.390968,0.228213,0.496237,0.882211,0.345033,1.01257,0.140612,1.63533,-0.000376754,0.692079,-0.378261,-0.369692,-0.380111,-0.385975,-0.382628,-0.374311,-0.386565,-0.380805,-0.387186,-0.38591,-0.376706,-0.389082,-0.381354,-0.379695,-0.371374,-0.375766,-0.38941,-0.378943,-0.398495,-0.392597,-0.383697,-0.382289,-0.381115,-0.374166,-0.377168,-0.377699,-0.37226,-0.367595,-0.376532,-0.360138,-0.374447,-0.38671,-0.0746759,-0.44133,0.0445398,-0.156131,-0.344009,0.781913,0.15239,0.0819903,0.101909,0.434861,-0.231271,-0.39761,0.749033,-0.499222,-0.4917,-0.273284,-0.563912,0.299026,-0.656161,-0.587998,-0.245581,-1.37835,-1.03186,-1.37136,-1.00772,-0.7764,-0.657291,-0.010036,-1.25505,0.492841,-1.36127,-0.593478
-75.3959,0.92774,0.0272912,7,127,0,119.362,-0.158154,0.76907,0.173231,-0.311207,-0.0572729,0.106652,-0.582316,0.478073,-0.543562,-1.37275,-0.708179,-0.158291,-0.57671,0.802679,0.294889,-0.286279,0.055951,0.11226,-0.781009,-1.32266,2.99481,0.401936,-0.065333,1.09866,0.533467,2.00635,0.0690163,-0.261821,0.832012,-1.46719,0.203143,-0.366358,0.0674449,1.19253,0.35542,1.8261,-0.1565,2.92459,-0.6732,0.718951,-0.602228,0.0303298,1.64985,-0.411566,1.29058,1.44296,1.60344,-0.0525147,-0.0803942,0.884716,-0.213169,1.0258,1.55587,0.0304815,-1.61919,0.371497,0.404064,-2.262,-1.82475,0.623906,-0.221745,-1.39156,0.593624,0.403052,-0.561498,0.366161,0.345782,0.378945,-0.950054,-0.0099256,-0.525877,-0.588156,0.631665,1.38023,-0.842178,-1.23859,-0.920878,-0.657991,-0.858026,-0.198577,-0.441337,-0.719178,-0.555567,-0.528647,-0.955696,-1.21464,0.849421,-0.390161,-0.61355,-0.057075,-0.327279,0.376866,-0.549321,-0.707486,-0.184553,-1.28374,-0.485199,-0.757462,-0.550072,-0.0121975,-0.412399,0.290694,-0.657134,0.815851,-0.904155,-0.238605,-0.552188,-0.61471,-0.563085,-0.558463,-0.553596,-0.60382,-0.604666,-0.575395,-0.608693,-0.571116,-0.555039,-0.601303,-0.651337,-0.59096,-0.589973,-0.670834,-0.657572,-0.583305,-0.608953,-0.644433,-0.584223,-0.590003,-0.619258,-0.591122,-0.59174,-0.590734,-0.631043,-0.602529,-0.618177,-0.620066,-0.583069,-0.560366,0.207842,-0.339558,0.0241397,0.0347403,-0.130979,0.904427,0.174391,0.231191,0.417451,0.451371,-0.212315,-0.290626,1.08495,-0.180302,-0.367042,-0.00286932,-0.193738,0.628726,-0.448448,-0.353641,0.0299721,-1.10422,-0.815095,-1.2297,-0.945304,-0.497747,-0.506343,0.180417,-0.999382,0.643256,-1.2184,-0.492184
-78.306,0.99385,0.0272912,7,127,0,111.855,-0.578419,0.746546,0.250534,0.0917158,-0.198402,0.144493,0.0910321,0.4086,-1.78943,-1.61894,-0.631191,0.439025,0.182019,1.61566,1.48686,-0.399684,-0.358507,0.254402,-0.992811,-1.79866,3.19942,0.391355,0.999364,2.05332,1.00974,2.8837,-0.109078,-0.00128915,0.504747,-0.783102,-0.314046,-1.05902,-0.032295,1.12795,0.992832,1.18021,-0.688921,2.05109,-0.813865,0.971726,-0.997159,0.0342373,0.264887,0.513837,-0.649942,0.341047,-0.329916,-0.207193,1.47497,0.229803,-0.893176,-0.131108,0.0749179,-1.27077,0.13831,-1.2873,0.754056,0.213108,0.990983,-0.899307,-2.06043,0.685117,-0.116309,-0.708402,0.629434,-0.838887,1.22896,0.356048,0.351276,-0.993474,-0.121747,-1.04503,0.504264,0.602383,-0.640127,-0.570468,-0.166872,0.270417,0.165405,0.75119,0.698561,-0.0722787,-0.0554538,0.194981,-0.31463,-0.643899,1.39832,0.25094,0.499372,0.930018,0.503612,1.26931,0.0464628,0.0905053,0.297271,-0.228943,-0.037287,-0.341681,0.0778363,0.551911,0.496703,0.573264,-0.190461,0.929107,-0.241513,0.488079,-0.98809,-0.979567,-1.01941,-0.985483,-1.00845,-1.00425,-0.94666,-0.989292,-1.02774,-1.00165,-0.994594,-1.04067,-0.992424,-1.04123,-0.971343,-0.989863,-0.963231,-1.02795,-1.0677,-0.973703,-1.00114,-1.02141,-0.975609,-1.02588,-0.955083,-0.984969,-0.985133,-1.03117,-1.00133,-1.03294,-0.979895,-0.976536,0.37423,0.145815,0.48374,0.721963,0.510864,1.72413,0.88336,0.821835,0.692157,0.966841,0.0874112,-0.0660364,1.38417,0.14788,0.298308,0.512718,0.361142,1.31175,-0.209173,0.261271,0.210379,-0.437085,-0.265826,-1.0633,-0.377034,0.00913055,0.410647,0.430626,-0.686752,0.795557,-0.640805,0.298951
-77.983,0.988607,0.0272912,7,127,0,109.183,-0.0896198,0.0322758,-0.0814711,-0.580923,-0.147019,0.098863,-0.358758,0.455814,-0.973864,-0.724668,-0.428535,0.794764,0.718842,1.82558,0.970109,-0.235819,0.186991,0.660988,-0.382772,-0.688088,2.27358,-0.264569,0.493345,1.19214,0.366432,1.76899,-0.676243,-0.618203,-0.211502,-1.36537,-0.41896,-0.780061,-0.0439038,0.431817,1.27486,1.3788,-0.959554,1.43487,-0.70583,0.933484,-0.388604,0.014755,-1.17262,0.374763,-0.747792,-0.0986822,0.388741,-0.94401,2.25737,-0.0175198,-0.453413,0.35443,0.615559,0.676407,0.974508,0.18761,1.24099,0.464667,0.822414,-1.48384,-0.508006,-0.847926,-0.21134,-0.619757,2.05521,-0.088076,0.0878986,0.267761,0.940969,-0.848815,0.576007,-1.63671,-0.197753,-0.140105,-0.802659,-0.689072,-0.55409,0.00350634,-0.0311002,0.473367,0.0834307,-0.466247,-0.273525,-0.0574706,-0.53323,-0.672398,0.677569,-0.479352,-0.133885,0.184634,-0.191733,0.447574,-0.666999,-0.640543,-0.455163,-0.981114,-0.549726,-0.71432,-0.37877,-0.16193,0.222339,0.26972,-0.796136,0.295277,-0.680485,0.0667367,-0.405906,-0.383074,-0.399638,-0.39006,-0.382868,-0.402533,-0.355297,-0.388863,-0.395294,-0.383374,-0.379521,-0.378624,-0.374225,-0.385836,-0.370293,-0.381748,-0.376469,-0.410498,-0.3961,-0.401115,-0.391722,-0.397749,-0.358279,-0.389904,-0.387307,-0.384653,-0.37472,-0.401128,-0.380105,-0.412754,-0.391522,-0.390671,-0.257559,-0.356641,-0.278532,0.15618,0.0347524,0.979564,0.0384407,-0.00204126,0.073911,0.307935,-0.425449,-0.450748,0.722548,-0.500261,-0.235625,-0.0609239,-0.233638,0.534481,-0.792761,-0.466752,-0.464093,-1.07989,-1.03717,-1.56715,-1.03393,-0.874027,-0.184153,-0.178701,-1.4902,-0.1382,-1.30267,-0.399716
-76.0607,0.933691,0.0272912,7,127,0,115.721,-0.440527,-0.361463,-0.199849,-0.427954,-0.306777,0.0439601,-0.382179,0.402045,-1.15122,-2.03417,0.681274,0.0196033,0.352868,2.18913,0.581291,-0.0674017,0.989821,0.739338,-0.830015,-0.297741,2.42288,-1.24404,0.573895,0.398126,-0.292518,0.703221,0.101622,-1.12544,0.529697,-2.41957,-0.831667,-1.32187,-1.15302,-0.449697,-0.430795,1.52543,-0.447634,2.88714,-0.968161,-0.178483,0.403775,0.0967871,-0.493055,-0.950812,0.450657,-0.431583,-0.709611,1.14494,-0.437721,-1.04571,-0.303977,0.584711,-0.545625,-0.464213,-0.364091,-1.51763,-0.730444,0.65654,1.01741,0.142788,0.0372306,-0.796164,0.412989,1.08291,-1.07429,0.285593,-0.0926533,0.127592,0.0245892,1.00973,-0.487461,0.850901,1.17856,-0.360301,-0.84502,-1.20001,-0.108277,-0.374298,-0.240311,0.49795,-0.148474,-0.409278,0.0157731,-0.0849324,-0.715883,-0.501885,0.591929,-0.882339,-0.151448,-0.222115,-0.499785,-0.099453,-0.341323,-0.834659,-0.169217,-1.35496,-0.716547,-0.91363,-0.845747,-0.562978,-0.555378,0.231111,-0.562148,0.778581,-0.771424,-0.453938,0.356054,0.311749,0.447393,0.362003,0.335094,0.514591,0.361409,0.302564,0.374354,0.460368,0.350966,0.358845,0.368536,0.256888,0.333078,0.46732,0.502247,0.417595,0.407379,0.326717,0.443747,0.508587,0.299798,0.431417,0.394808,0.416124,0.406155,0.501504,0.356595,0.486131,0.517844,0.368903,-0.876917,-1.51334,-0.702612,-0.738053,-0.947564,0.222545,-0.924685,-0.447638,-0.428579,-0.491788,-1.33565,-1.20871,0.0777506,-1.534,-1.13411,-1.18021,-1.03293,-0.526141,-1.04944,-1.24238,-0.795883,-2.1691,-1.36531,-2.32481,-1.84447,-1.51817,-1.52221,-0.823209,-1.80438,-0.0822251,-1.86367,-1.22122
-85.8242,0.998507,0.0272912,7,127,0,116.702,-0.884713,0.139935,0.0562351,-0.237405,-0.383817,0.148318,-0.113793,0.426904,-1.61132,-1.01753,-0.560135,-0.556989,0.133586,0.874377,0.976732,-0.709887,-0.104608,0.315272,-0.798742,-0.227746,2.43331,-0.887284,0.690963,1.77949,0.2156,0.667311,-0.465096,-1.28171,-0.123497,-1.66559,-0.730333,-0.0544639,-1.22649,0.00467197,0.588986,1.04696,-0.555472,2.47777,-1.03087,-0.070083,0.0406405,0.0632142,-1.33615,-0.323715,-0.289925,0.384926,-0.740497,-0.746383,-0.549717,1.13632,-0.500838,0.514609,-1.73707,-0.528352,-1.37802,-0.534694,0.309064,2.25225,-0.0400802,0.278455,-1.47713,1.91381,-0.475921,-1.9827,0.390757,-0.35586,0.770174,-1.80704,0.302338,0.730865,1.6213,0.330813,0.81805,-1.78505,-0.801673,-0.548182,-0.352917,-0.351574,-0.0567649,0.259482,0.303177,-0.416846,-0.158451,0.0207975,-0.454779,-0.211019,0.924995,-0.492578,0.181181,0.645877,-0.0217527,0.171084,-0.312345,-0.660961,-0.166514,-0.82484,-0.425575,-0.137044,-0.637387,-0.111799,0.137647,0.333156,-0.350926,0.943974,-0.553877,-0.143712,-0.0438232,0.020177,0.0223131,0.0649733,-0.00616952,-0.00654159,0.00589052,0.112472,0.00898036,0.0731711,-0.069167,0.00724112,-0.0464698,0.00684017,0.0601777,0.183015,0.0381068,0.0582428,-0.0527353,0.161621,0.0105555,-0.0846945,0.0653419,0.018145,0.0893264,-0.0735901,0.0597525,0.0868415,0.14313,0.0615526,0.0923529,-0.0722001,-0.30301,-0.494949,-0.557938,-0.548065,-0.589698,0.546802,-0.409349,-0.0195897,-0.175822,0.0503379,-0.87825,-0.556776,0.441043,-1.14854,-0.795586,-0.486791,-0.622748,-0.203406,-1.13226,-0.918407,-0.791203,-1.68409,-1.17947,-1.84483,-1.82913,-1.3424,-0.734244,-0.648196,-1.75402,0.111414,-1.76932,-0.952579
-65.8363,0.975045,0.0272912,7,127,0,106.912,-0.295948,-0.285114,-0.258319,-0.6507,-0.156994,0.205625,-0.273744,0.573424,-0.808963,-0.608901,-0.379608,0.884729,0.457259,1.39949,1.18591,0.0818261,0.0956077,0.145913,-0.217908,-0.819959,1.43998,-0.579888,-0.280682,0.881118,-0.162572,0.606294,-0.0322678,-1.2262,0.00313453,-1.61682,-0.482503,-0.879395,-0.803743,0.342036,0.0615309,0.30006,-0.247182,1.11056,-0.532002,-0.0587094,-0.130194,0.0306016,-0.042368,0.662233,0.590483,0.272644,-0.606746,3.12257,0.0817224,-0.085699,-0.477315,-1.64278,0.828806,-0.52804,-0.246844,0.876754,-0.770449,-1.07893,-2.31502,-0.0785382,1.58685,-1.23849,0.427987,-0.921617,-1.07118,0.662403,-1.24404,0.250499,0.405243,-0.715498,-2.36219,0.254587,0.211869,1.01195,-0.737623,-0.622903,-0.491421,0.233581,-0.011541,0.528755,0.406287,-0.226823,-0.218921,-0.190074,-0.398698,-0.743929,0.551974,-0.606266,-0.434694,0.23151,-0.366967,0.0739194,-0.292247,-0.976877,-0.271947,-1.20087,-0.550423,-0.778011,-0.73463,-0.0776123,-0.238461,-0.101683,-0.415485,0.363078,-0.578807,-0.30741,-0.13149,-0.109928,-0.112124,-0.12185,-0.148761,-0.0346381,-0.127693,-0.132816,-0.1448,-0.180465,-0.104831,-0.146353,-0.137748,-0.103364,-0.153771,-0.163211,-0.201037,-0.132597,-0.0816336,-0.168094,-0.117097,-0.158397,-0.162974,-0.109923,-0.168263,-0.122528,-0.117793,-0.152089,-0.202481,-0.122403,-0.12371,-0.0992264,-0.375201,-0.587635,-0.416829,-0.123214,-0.360993,0.949689,-0.161582,-0.050838,-0.0675741,-0.0195393,-0.703376,-0.726903,0.428546,-0.800053,-0.614742,-0.302222,-0.683228,-0.00473492,-0.698056,-0.862698,-0.452941,-1.47781,-1.2015,-1.81926,-1.5648,-1.06863,-0.502924,-0.410919,-1.18714,-0.0302562,-1.27371,-0.83601
-71.8154,0.767172,0.0272912,7,127,0,112.8,0.1598,-0.0943514,-0.115375,-0.151715,-0.323416,0.174515,-0.643008,0.603469,-1.49748,-1.47833,-0.0852515,0.342957,0.481121,1.12735,0.820045,-0.352153,0.190278,0.158762,-0.734838,-1.00542,1.65029,-0.247955,-0.207475,0.855385,0.207968,0.862689,0.0692843,-1.2661,0.0404524,-1.08375,-0.789441,-1.13504,-0.681077,-0.0125989,0.103599,0.179947,-0.660098,1.71712,-0.942949,-0.429909,-0.449546,0.0222373,-0.284909,-0.193826,-0.688659,-0.478695,0.126696,-1.74437,0.982725,1.45261,-0.623943,1.91383,0.0580809,-0.769853,0.61225,-0.349563,1.1268,0.757631,1.51951,1.68562,2.30352,1.12264,1.12925,1.38998,0.00205802,2.11907,-1.2339,-0.726955,0.258111,-0.711381,1.24531,-1.30764,-0.0460384,-2.02763,-1.54669,-1.53513,-0.694454,-0.436044,-0.352666,0.0373152,-0.148136,-0.855521,-0.528181,-0.547199,-1.08646,-1.24975,0.352889,-0.792641,-0.768212,-0.126809,-0.517505,-0.122402,-0.601197,-1.40706,-0.618596,-1.29702,-1.11941,-1.32797,-1.05402,-0.650611,-0.580489,-0.534415,-1.04136,0.393223,-1.21205,-0.902444,-0.455882,-0.453857,-0.46486,-0.460191,-0.446729,-0.488337,-0.427693,-0.417244,-0.463421,-0.406988,-0.448255,-0.466666,-0.435932,-0.45732,-0.424489,-0.432699,-0.415757,-0.412063,-0.398322,-0.424582,-0.424435,-0.418637,-0.449501,-0.402424,-0.476985,-0.465712,-0.443807,-0.465366,-0.421854,-0.478625,-0.45057,-0.494635,-0.28487,-0.698181,-0.0255792,0.0914085,-0.0591733,1.17059,-0.0555107,0.271315,0.298813,0.319324,-0.700731,-0.699461,0.786697,-0.503775,-0.70013,-0.289166,-0.231859,0.403642,-0.500023,-0.732853,-0.303378,-1.17945,-0.751516,-1.76384,-1.05507,-0.733938,-0.163407,-0.209569,-1.17095,0.793909,-1.18353,-0.53133
-65.0206,0.99666,0.0272912,7,127,0,94.6811,-0.28944,-0.125432,0.0639578,-0.334414,-0.366429,0.130241,-0.781565,0.57146,-1.60465,-1.24804,-0.389143,0.273071,0.0499102,1.24476,1.09675,-0.589453,0.558903,-0.0772442,-0.536743,-0.922127,1.10184,-0.81449,0.21901,1.00429,-0.527357,0.826366,-0.0462026,-1.47635,-0.00949089,-1.29891,-1.32104,-0.231358,-0.749856,-0.347463,0.258989,0.555284,-0.487863,1.5879,-0.997246,-0.253135,0.260191,0.029244,-0.579629,0.0509894,-1.27769,-0.976099,0.243533,1.45583,1.52204,-0.264841,1.68251,0.788238,1.22539,-0.724127,-1.29035,-0.476426,0.203326,-1.08695,0.0726713,0.123868,-0.72633,-0.677124,-1.05319,-0.732329,-0.294046,-0.284182,-1.33349,0.256045,-0.0190922,0.32041,-1.07253,0.107206,-0.792615,-0.25931,-1.69856,-1.49477,-1.00394,-0.625516,-0.753043,-0.0702347,-0.154818,-1.11841,-0.462175,-0.825707,-1.08829,-1.30852,-0.15191,-1.24701,-0.65641,-0.207653,-1.08293,-0.30933,-0.807968,-1.62524,-0.786989,-1.52384,-1.53648,-0.913777,-1.21008,-0.980126,-0.633563,-0.464243,-1.06036,0.125854,-1.35145,-0.926222,0.24324,0.261682,0.222826,0.231646,0.267312,0.302765,0.304701,0.252446,0.309394,0.283242,0.296026,0.239014,0.222456,0.246258,0.266137,0.228404,0.262316,0.263813,0.23895,0.240389,0.229391,0.238774,0.251591,0.25188,0.221194,0.267678,0.259632,0.269561,0.228825,0.263326,0.237011,0.252607,-0.960397,-1.1705,-0.937586,-0.516941,-0.977026,0.454802,-0.538899,-0.465706,-0.216669,-0.535414,-1.20777,-1.37653,-0.07119,-1.33051,-1.05754,-0.734901,-1.10259,-0.124107,-1.03664,-1.33963,-0.84063,-1.80142,-1.82016,-2.10812,-1.91176,-1.70755,-1.06396,-0.99914,-1.97517,-0.255634,-2.08711,-1.27373
-67.7518,0.99995,0.0272912,7,127,0,113.596,0.131001,0.275435,-0.0924274,-0.39281,-0.0673606,0.313123,-0.203379,0.666551,-1.58867,-0.979708,-0.925314,0.731752,-0.0985285,0.123949,0.599772,-0.189611,-0.355796,-0.366932,-0.698874,-1.23696,2.05389,-0.501448,-0.491985,0.728534,-0.174067,0.450497,-0.274091,-1.12132,0.488226,-1.32758,-0.0316201,-0.55807,-0.30889,0.657222,-0.530913,-0.170591,-0.646912,0.888235,-0.987228,-0.241041,-1.07428,0.0317192,0.0533313,-0.952508,1.56753,-0.362956,0.0951194,-0.795949,-0.524975,-1.02404,-1.22487,-0.295537,-1.49326,0.95476,2.59573,-1.42029,0.0416307,-0.827622,0.421493,-0.174107,0.362347,0.393637,0.198501,2.03651,0.196836,0.887927,-0.468788,0.267887,-0.137815,-0.214421,1.72527,-0.0708146,-1.16974,1.21102,-1.26231,-0.856404,-0.820148,0.28437,-0.269054,-0.120761,0.196399,-0.329765,-0.440536,-0.447958,-0.669214,-1.02787,1.16564,-0.53762,-0.531312,0.282225,-0.319404,0.0968996,-0.386075,-0.950793,0.122048,-1.08828,-0.224456,-0.575361,-0.40927,0.234692,-0.55726,-0.317087,-0.634579,0.388674,-0.861417,-0.364046,-1.07259,-1.10449,-1.02456,-1.08579,-1.07126,-1.09953,-1.09093,-1.10676,-1.11313,-1.08366,-1.12165,-1.044,-0.991947,-1.11933,-1.07296,-1.10053,-1.06091,-1.0798,-1.06279,-1.0618,-1.06798,-1.00968,-1.06804,-1.04612,-1.08915,-1.06578,-1.07865,-1.08108,-1.01956,-1.07653,-1.11138,-1.03587,0.22363,0.264269,0.542294,0.787031,0.461654,1.61518,0.608494,0.851285,0.954839,0.95565,0.0807038,0.309868,1.83886,0.105416,0.342515,0.554506,0.0461857,0.789334,-0.0589064,0.0492763,0.770572,-0.480917,-0.134549,-0.652862,-0.396206,-0.0461562,0.373217,0.59418,-0.371514,1.03896,-0.565418,0.00330702
-82.9475,0.992023,0.0272912,7,127,0,115.346,-0.847319,0.573193,0.242155,-0.0047969,-0.14904,0.293898,-0.0323096,0.489678,-2.13706,-1.64857,-1.31775,0.441529,-0.724533,0.478586,0.732015,-0.742485,-0.649026,-0.483795,-0.878357,-2.5089,1.27643,-0.823112,-0.713969,0.822629,0.12141,0.588853,-0.220198,-1.50365,0.52302,-2.25134,-0.173848,-1.08996,-0.35384,0.838766,-0.415023,0.264049,-0.879614,1.56872,-1.31578,0.147806,-0.489058,0.0624115,-2.30233,0.31687,0.121282,0.737912,-1.03081,0.68859,-0.385981,-1.3101,0.157729,-0.929063,0.992897,1.35675,-0.251581,3.72848,-1.33478,1.19462,1.16527,1.94261,0.0871936,0.912983,-0.106711,1.36385,0.341666,-0.824234,0.545831,-1.6332,-0.797133,-0.503219,-0.747523,1.24548,0.618696,-0.049128,-1.07878,-0.83958,-0.677585,0.183897,-0.387097,0.202043,0.326142,-0.395888,-0.350123,-0.269213,-0.462422,-1.26087,0.592728,-0.43537,-0.381925,0.370514,0.027142,0.256039,-0.140136,-0.768616,0.223802,-1.13474,-0.117439,-0.566037,-0.205577,0.378416,-0.235537,0.0969896,-0.463037,0.735856,-0.676619,0.0400677,-0.632749,-0.469281,-0.481488,-0.443003,-0.553392,-0.446082,-0.513147,-0.570823,-0.479213,-0.547042,-0.427089,-0.404381,-0.504759,-0.256358,-0.572363,-0.4145,-0.416331,-0.367816,-0.483616,-0.432077,-0.495718,-0.403938,-0.467734,-0.540499,-0.454991,-0.590988,-0.538808,-0.520464,-0.535712,-0.411325,-0.450444,-0.492124,-0.161155,-0.331221,-0.0332037,0.122677,-0.342657,1.27391,0.06454,0.246058,0.367123,0.46625,-0.375476,-0.671134,0.593957,-0.500934,-0.335756,-0.116464,-0.253383,0.299773,-0.505671,-0.443128,0.170382,-1.27924,-0.590267,-1.40927,-0.848425,-0.515826,-0.0452684,0.244753,-0.951647,0.705093,-1.09236,-0.2178
-60.6144,0.974431,0.0272912,7,127,0,102.919,0.417522,-0.403987,-0.365254,-0.578015,-0.313187,0.21152,-0.558648,0.568425,-1.30678,-1.48094,-0.366013,0.0527702,0.535687,0.916271,0.839839,-0.627694,0.179091,-0.0523766,-0.413961,-0.727803,1.81275,-0.932497,-0.0119827,0.807323,-0.108158,0.865176,-0.341976,-1.29772,-0.357839,-1.73079,-0.715834,-1.0875,-0.787098,0.453903,-0.268115,0.585792,-0.279868,1.32718,-0.604315,0.109706,-0.496109,0.0422709,1.37565,-9.38474e-05,-0.159908,0.0168374,-0.207652,-0.176797,0.0936617,1.37282,0.344227,0.62984,0.318482,-1.35116,0.930522,-1.52974,0.134623,-0.522244,-1.133,-0.728045,1.00069,-1.35305,-0.502724,0.0252773,-0.893531,0.348564,-0.807529,1.10818,0.629537,-0.474098,0.307827,-0.615174,1.60229,1.61945,-1.30145,-1.40045,-0.766699,-0.528652,-0.25415,-0.0378167,-0.0812625,-0.915445,-0.456848,-0.58842,-0.793954,-0.972349,0.471765,-1.0887,-0.565459,-0.0997455,-0.620128,-0.0668604,-0.753036,-1.2963,-0.762053,-1.54247,-0.965546,-1.17681,-1.00605,-0.300638,-0.711051,-0.22567,-0.717732,0.195753,-0.902156,-0.496288,-0.43796,-0.496113,-0.502869,-0.495398,-0.504887,-0.503583,-0.49215,-0.438079,-0.481559,-0.469486,-0.482647,-0.553224,-0.456775,-0.560773,-0.490419,-0.518185,-0.544002,-0.526885,-0.453809,-0.553304,-0.51736,-0.495041,-0.53388,-0.481375,-0.530244,-0.449266,-0.469498,-0.51615,-0.483097,-0.522113,-0.428379,-0.427654,-0.001813,-0.554767,-0.0412492,-0.067727,0.0227403,1.17987,-0.041411,0.210956,0.421719,0.328427,-0.427744,-0.361738,0.986149,-0.714677,-0.362708,-0.205195,-0.291744,0.536842,-0.603289,-0.5066,-0.362507,-1.33433,-0.735085,-1.7247,-1.13287,-0.549653,-0.305385,0.0906784,-0.926502,0.543017,-0.957808,-0.220186
-79.9465,0.997772,0.0272912,7,127,0,103.082,-0.267732,0.334029,0.159436,-0.182853,-0.244733,0.228676,-0.73699,0.708,-1.75138,-1.68092,-0.95172,0.231658,-0.0204473,0.620375,0.454837,-0.818407,-0.393209,-0.500759,-0.397224,-1.58603,0.912312,-0.436611,-0.519939,0.579285,-0.178423,0.072402,-0.289981,-1.25655,-0.210754,-1.49333,-0.59323,-0.897481,-0.323887,0.519939,-0.241155,-0.0674742,-0.685748,1.15189,-1.03872,0.118339,0.00177387,0.0438969,-1.59426,0.238917,0.367827,1.04551,0.628705,-1.71112,-1.73684,1.62748,1.07025,-2.77658,-1.57515,-0.00854579,0.23915,0.287124,-2.54835,0.246983,2.35108,-1.01658,1.66979,1.14584,0.862643,-0.207338,0.450341,0.832647,-1.98553,-0.0657988,1.23801,0.448931,-1.16255,0.664514,-1.43663,-0.998523,-1.97697,-1.92708,-1.41081,-0.572976,-0.751467,-0.297764,-0.414965,-1.31642,-1.01538,-1.09153,-1.01822,-1.8599,-0.091073,-1.04611,-1.10511,-0.326856,-0.863313,-0.685729,-0.942297,-1.62663,-0.886204,-1.79427,-1.157,-1.37241,-0.966302,-0.368873,-0.907728,-0.784762,-1.2225,0.0785453,-1.4724,-0.653206,-0.0682093,0.0122616,0.0179203,0.0476686,0.0293721,-0.0733389,-0.0744679,0.0732153,0.0487544,-0.12011,-0.0673702,0.00139873,0.0122718,0.0143777,-0.110091,0.0126157,0.104979,-0.0428509,0.0750724,0.0520727,0.0396412,-0.00732762,0.0215424,0.0383245,-0.0853849,-0.00111449,0.0561186,0.0214806,-0.0492586,0.030944,-0.0612899,-0.0420582,-0.715503,-1.08374,-0.598034,-0.157075,-0.415987,0.963045,-0.328103,-0.253722,-0.0829578,-0.129191,-0.612948,-1.13687,0.288519,-0.776199,-0.905646,-0.495009,-0.692455,-0.236341,-0.911032,-0.968507,-0.59635,-1.65398,-1.23869,-2.06232,-1.32718,-0.888631,-0.662346,-0.609175,-1.58403,0.214902,-1.71429,-0.635845
