# 0.249084, 0.126821, 0.0959554, 0.103318, 0.0154405, 0.006053, 0.279689, 0.022559, 0.322828, 0.300729, 0.313996, 0.340694, 0.332954, 0.32064, 0.352851, 0.322823, 0.304539, 0.305129, 0.314818, 0.328719, 0.314794, 0.30957, 0.334486, 0.329437, 0.331888, 0.314729, 0.324219, 0.312811, 0.310422, 0.316001, 0.343814, 0.366474, 0.334804, 0.34884, 0.338705, 0.343694, 0.337057, 0.319764, 0.326901, 0.324275, 0.158956, 0.0104006, 0.209622, 0.215192, 0.21092, 0.202762, 0.209484, 0.208492, 0.214386, 0.214338, 0.21158, 0.200187, 0.2069, 0.203392, 0.205139, 0.203817, 0.211375, 0.203136, 0.208772, 0.212914, 0.216057, 0.203733, 0.208745, 0.212176, 0.196957, 0.221406, 0.218989, 0.203535, 0.210852, 0.210191, 0.205681, 0.214082, 0.206286, 0.213899, 0.202783, 0.220995, 0.21979, 0.206283, 0.200608, 0.212468, 0.206142, 0.237189, 0.208179, 0.207204, 0.209652, 0.204902, 0.206289, 0.203833, 0.209282, 0.214683, 0.213445, 0.215612, 0.205526, 0.21223, 0.210342, 0.203672, 0.203619, 0.218991, 0.207824, 0.210239, 0.217176, 0.201028, 0.209851, 0.202213, 0.201331, 0.215511, 0.223228, 0.211651, 0.205146, 0.210429, 0.203259, 0.214074, 0.208047, 0.217895, 0.204177, 0.205862, 0.198681, 0.206993, 0.216143, 0.204628, 0.206812, 0.201558, 0.161844, 0.740766, 0.164123, 0.162127, 0.16157, 0.163562, 0.163919, 0.165703, 0.164029, 0.16331, 0.163754, 0.164854
-3772.78,0.969069,0.0200603,7,127,0,3818.69,0.359802,-0.372921,-0.211301,-0.594155,-0.391531,0.166763,0.058751,0.646887,-0.991376,-0.809306,-0.205257,0.0477922,0.0303428,0.539348,0.468223,-0.458288,0.164683,0.149329,-0.292624,-0.468402,0.861045,-0.0654735,0.205068,0.623535,-0.0431836,0.0639407,-0.119585,-0.938308,0.104799,-0.745753,-0.646695,-0.289957,-0.329396,0.114381,-0.332502,0.658729,-0.333624,1.12894,-0.499557,-0.0351125,-0.426512,0.489364,-0.126857,-0.478956,-0.869991,-0.267386,-0.42047,0.0830982,-0.854035,-0.142559,0.0431486,-0.650758,-0.0463724,-0.424662,0.0988354,-0.283539,0.264969,-0.472746,-0.755295,-0.498906,-1.06411,-0.122725,-0.781975,-0.0740348,-0.316198,-1.73387,-1.06138,-0.544251,0.0481745,-0.807896,-0.661442,-0.834986,-0.46357,-0.933141,-0.226912,-1.36625,0.513345,-0.736279,-0.172454,-0.495152,-0.303545,-1.76802,-0.17365,-0.913439,-0.161935,-0.0602226,-0.38208,0.0787796,0.110505,-0.276024,-0.705681,-0.506262,-0.084598,-0.478408,-0.532933,0.327501,0.0517716,0.119856,-0.545205,0.208125,-0.525978,0.285337,0.335007,0.36818,-0.484592,0.0881633,-1.06988,0.532242,-0.617346,-0.219357,-0.183004,-0.0751054,-0.657241,-0.594493,-0.0945108,-0.900346,0.302116,0.193297,0.280577,-0.669377,-0.56819,-0.695125,0.379894,0.0748833,0.288132,0.337613,0.341369,0.322951,0.345197,0.297798,0.569031,0.414653,0.403834,0.389912,0.310326,0.0225518,0.378619,0.59398,0.248791,1.64092,0.488005,0.724507,0.93998,0.972481,0.0374852,-0.0280905,1.39192,0.289937,0.248691,0.477198,0.352836,0.706481,0.0531107,-0.160908,0.492113,-0.597715,-0.489964,-1.10628,-0.619312,-0.230637,-0.249744,0.629826,-0.823666,1.23635,-0.798179,0.0810089
-3778.16,0.991457,0.0200603,7,127,0,3843.77,0.691314,-0.181211,0.069533,-0.179711,-0.271686,0.220504,-0.0933652,0.676684,-0.676468,-0.411672,-0.370228,0.423214,0.160025,0.647688,0.734039,0.145499,0.582763,0.455345,-0.341441,-0.778722,0.538822,-0.2822,-0.0460392,0.231792,-0.0820992,0.33071,-0.325751,-1.01567,0.0360452,-1.10389,-0.574877,-0.616066,-0.610903,0.078439,-0.454203,-0.000750026,-0.908853,0.857738,-0.8083,-0.321159,-0.432016,0.432774,-0.064925,-0.42891,-0.951697,-0.21603,-0.391269,-0.411701,-0.785149,-0.0407584,0.239409,-0.838901,-0.17997,-0.572697,0.223014,-0.199448,-0.335606,-0.444117,-0.930145,-0.584961,-0.695791,0.0208835,-0.426354,-0.403845,-0.32277,-1.43198,-1.0884,-0.104927,0.17972,0.284284,-1.14465,-1.35118,-0.639908,-0.486222,-0.293125,-1.21447,0.479908,-0.591489,-0.209022,-0.398529,0.296887,-1.65684,-0.260472,-0.961423,0.00603675,0.463439,-0.510937,0.00330109,-0.395858,0.0394049,-1.22481,-0.16403,-0.404935,-0.665745,-0.671514,-0.65467,0.173257,0.451131,-0.450278,-0.321066,-0.356528,-0.00981703,0.434832,0.00606505,-0.355156,-0.438799,-0.811019,-0.226706,-1.12181,-0.841782,-0.80586,0.185813,-0.681579,-0.916501,-0.721889,-0.345031,-0.11391,0.29513,-0.291335,-0.188398,-0.451106,-0.495589,0.349895,0.116256,0.21999,0.412912,0.339285,0.372777,0.332166,0.480979,0.49693,0.346376,0.385759,0.374968,1.06036,0.894338,0.868492,1.32142,0.9356,2.35043,1.26697,1.69503,1.95431,1.8601,0.511616,0.360378,1.77458,0.831795,0.956391,0.892835,0.955288,1.64395,0.556671,0.495929,1.17218,-0.133794,0.312887,-0.403509,-0.0330692,0.513251,0.696591,1.07256,-0.365101,1.92085,-0.131721,0.643212
-3771.19,0.996731,0.0200603,7,127,0,3842.12,-0.392994,-0.0372446,0.104847,-0.101826,-0.16068,0.0764365,-0.283336,0.526888,-0.518662,-0.485056,-0.196467,0.228836,-0.101178,0.855162,0.234628,0.133105,0.445485,0.338041,-0.464774,-0.526504,0.515673,-0.459973,-0.429539,-0.0715151,-0.190694,0.364712,-0.670874,-0.73261,0.00199212,-1.23198,-0.823649,-1.0829,-0.999531,-0.192937,-0.359384,0.246487,-1.36042,0.779685,-1.19183,-0.354318,-0.415309,0.455743,-0.0393896,-0.43808,-1.02632,-0.114291,-0.394523,-0.466951,-0.712833,-0.00958671,0.216623,-0.950262,-0.19309,-0.643539,0.188858,-0.0110889,-0.309325,-0.562716,-1.00265,-0.392776,-0.630709,0.124231,-0.427398,-0.322581,-0.245496,-1.36378,-1.11379,-0.065927,0.177557,0.333913,-1.08965,-1.35109,-0.84005,-0.52169,-0.31149,-1.13411,0.342122,-0.636792,-0.161522,-0.415449,0.287447,-1.82252,-0.218805,-1.13337,-0.0332916,0.424473,-0.504595,0.0183301,-0.393657,0.115808,-1.43288,-0.196259,-0.394573,-0.686996,-0.617484,-0.568523,0.225819,0.457064,-0.391772,-0.285128,-0.412438,-0.202671,0.621488,0.105922,-0.334755,-0.347782,-0.73522,-0.245854,-1.05738,-0.951953,-0.904441,0.0718516,-0.684663,-0.908174,-0.667717,-0.355588,-0.214366,0.399724,-0.193753,-0.0144356,-0.412278,-0.585266,0.372925,0.0561473,0.285993,0.384392,0.320117,0.383932,0.37879,0.401409,0.333776,0.294107,0.360912,0.42151,-0.385315,-0.552528,-0.357709,0.0281307,-0.428386,0.914377,-0.182109,0.209654,0.3628,0.274995,-0.746156,-0.746663,0.400447,-0.64721,-0.736731,-0.472663,-0.369264,0.295311,-0.941093,-0.738668,-0.172152,-1.50432,-1.14997,-1.80855,-1.50915,-0.733172,-0.692069,-0.132023,-1.94417,0.44912,-1.69703,-0.689309
-3767.37,0.981411,0.0200603,7,127,0,3834.36,-0.821366,-0.663286,-0.173932,-0.402541,-0.217816,0.0717877,-0.0938569,0.62982,-0.410098,-0.362755,0.144431,0.475208,0.26661,1.27305,0.255487,0.167376,0.40786,0.785446,-0.282715,-0.103607,0.479034,-0.335546,-0.142754,-0.0385875,-0.45588,0.0629994,-0.563751,-0.985354,-0.0742616,-1.17716,-1.01494,-0.770129,-0.965686,-0.383045,-0.281604,0.0703364,-0.946742,0.893577,-0.98185,-0.363244,-0.399206,0.439154,-0.175223,-0.514772,-0.659929,0.178586,-0.847141,-0.416672,-1.00431,-0.348799,0.283868,-0.822922,-0.179976,-0.474637,0.0277532,0.0349189,-0.0365716,-0.589684,-0.605673,-0.965168,-0.853164,0.0656852,-1.0641,-0.090818,-0.0931996,-1.31479,-1.25966,-0.612,0.230045,-0.199488,-0.659437,-1.49468,-0.797954,-0.860319,-0.403956,-1.45602,0.28144,-0.673935,-0.187052,-0.59088,-0.079543,-1.66956,-0.166641,-0.402518,-0.118831,-0.0925608,-0.551529,0.0721578,-0.213636,0.30386,-0.715381,-0.490415,-0.363297,-0.395319,-0.692047,-0.0349909,0.128407,-0.194435,-0.0574389,0.0967276,-0.351658,-0.205757,0.259682,0.132064,-0.582824,-0.258168,-1.00621,-0.350746,-0.78709,-0.452075,-0.760493,-0.136962,-0.910394,-0.962957,-0.649596,-0.766442,0.0683684,0.419251,-0.11443,-0.652705,-0.529346,-0.688344,0.374809,0.0490327,0.430446,0.343086,0.392311,0.294457,0.324664,0.397892,0.476609,0.401968,0.405222,0.347271,-1.22625,-1.4193,-1.07106,-0.698291,-1.1102,0.324584,-1.21086,-0.693936,-0.701138,-0.296929,-1.59741,-1.39896,-0.345511,-1.25771,-1.25935,-1.2189,-1.33446,-0.699426,-1.56657,-1.69374,-0.978675,-2.21468,-2.04227,-2.33878,-2.24149,-1.66852,-1.41304,-1.12322,-2.35487,-0.203154,-2.28348,-1.43415
-3761.72,0.997518,0.0200603,7,127,0,3817.8,-0.33747,0.441307,0.343467,-0.13472,-0.23277,0.151073,-0.326787,0.523215,-1.21392,-1.12244,-0.584309,0.0227584,-0.369292,0.244787,-0.0215025,-0.461697,-0.132614,-0.00780272,-0.693965,-0.781616,0.446221,-0.332919,-0.353814,0.150306,-0.46575,0.218386,-0.755139,-1.05191,-0.175077,-0.984499,-0.58796,-0.566076,-0.331289,0.187227,-0.143243,0.0505133,-0.670905,1.05885,-0.696734,-0.0770005,-0.330022,0.472053,-0.00813525,-0.272145,-0.696085,0.18263,-0.387112,-0.097902,-0.826427,-0.0440127,0.304763,-0.804006,-0.249915,-0.742909,0.129966,0.274427,-0.585422,-0.317393,-0.747049,-0.768866,-0.825289,-0.175918,-0.433046,-0.235937,0.0790114,-1.13048,-0.96013,0.0722738,0.0673213,0.0675172,-0.899901,-1.25163,-0.480114,-0.74618,-0.14479,-0.593777,0.484882,-0.186444,0.0557886,-0.219586,0.434861,-1.49005,0.255972,-0.866195,-0.0416651,0.301051,-0.521251,0.274121,-0.3117,0.14749,-0.855861,-0.4514,-0.611382,-0.780187,-0.787524,-0.202989,0.172061,0.316869,-0.34288,0.220699,-0.382193,0.407873,0.342258,0.474165,-0.569084,-0.197717,-0.748543,-0.152241,-0.875586,-0.222058,-0.563567,0.181836,-0.683965,-0.787144,-0.141341,-0.318756,0.232377,0.0461029,0.121874,-0.478231,-0.615454,-0.398512,0.255972,0.0614572,0.162969,0.268662,0.169192,0.202946,0.301749,0.297082,0.293521,0.128125,0.283657,0.321517,-0.172611,-0.412389,0.0302396,0.459109,-0.0758564,1.21904,0.101894,0.456985,0.595737,0.748998,-0.334145,-0.252418,0.783407,-0.100052,-0.254378,0.0329473,-0.26067,0.621955,-0.682828,-0.516236,0.076757,-0.874917,-0.775716,-1.33232,-0.784583,-0.350754,-0.219186,-0.091814,-1.19125,0.945636,-1.10327,-0.236969
-3776.49,0.964066,0.0200603,7,127,0,3844.81,0.649168,0.5075,0.397012,0.401588,-0.132274,0.262466,-0.70976,0.578975,-1.16397,-1.09649,-1.05217,-0.0705461,-0.432129,0.0795613,0.103726,-0.754372,-0.649864,-0.284838,-0.938644,-1.30694,0.51772,-0.706811,-0.760014,-0.111507,-0.534552,0.0162868,-0.659311,-1.18042,-0.502989,-1.5607,-1.18852,-1.26309,-1.38132,-0.742916,-1.20828,-0.425569,-1.74793,0.291136,-1.58387,-0.878305,-0.328929,0.512483,-0.0785103,-0.181096,-1.29692,-0.344524,-0.437141,0.149798,-0.865593,0.255984,-0.0609723,-0.52606,-0.199324,-0.766499,0.496051,0.357565,-0.290872,-0.498136,-0.957498,-0.239878,-0.712399,0.491291,-0.869561,-0.276437,-0.434688,-1.274,-0.805932,0.0251096,0.528193,-0.327657,-0.465285,-1.19755,-0.714412,-0.932155,-0.250777,-1.05719,0.832668,-0.309946,-0.0768591,-0.726156,0.114372,-2.02645,-0.186927,-0.930748,-0.285092,0.344335,-0.502102,-0.144417,-0.219616,-0.444485,-1.008,-0.267266,-0.469192,-0.362622,-0.675299,-0.462998,-0.145718,-0.17519,-0.558814,0.0855627,-0.614734,-0.249207,0.46604,0.182568,-0.681766,-0.545991,-1.10728,0.260646,-0.88234,-0.452346,-0.908236,-0.0568048,-0.881098,-0.752508,-0.0526705,-0.531069,0.209902,-0.175729,0.259698,-0.35925,-0.55429,-0.998055,0.365834,0.144255,0.325087,0.465386,0.21397,0.347129,0.422748,0.559838,0.508651,0.270397,0.377446,0.439418,1.05527,0.757902,0.924573,1.27508,1.0089,2.43733,1.27151,1.21858,1.39154,1.77274,0.540108,0.621295,2.10534,0.821526,0.869117,1.04119,0.801377,1.64163,0.601171,0.696604,1.03613,-0.102424,0.20049,-0.202819,-0.143202,0.270454,0.774117,1.51911,-0.371298,2.07574,-0.14257,0.70311
-3758.04,0.993551,0.0200603,7,127,0,3836.97,-0.112804,0.151064,-0.35608,-0.258234,-0.224737,0.274296,-0.248047,0.742442,-1.18784,-1.19582,-0.735678,0.133079,-0.255109,-0.0869337,0.416443,-0.534422,-0.461016,-0.0236807,-0.848628,-1.24536,0.930932,-0.185822,-0.0228607,0.480712,0.0418427,0.542248,-0.184377,-0.917006,0.074439,-1.04275,-0.880602,-0.917452,-0.766428,0.031869,-0.804693,-0.0457928,-0.89358,0.69028,-1.166,-0.449682,-0.576161,0.479069,-0.133089,-0.310566,-1.00262,0.248301,-0.179977,-0.352138,-0.836871,-0.177889,0.0804023,-1.01098,-0.160021,-0.414196,-0.0158354,-0.171004,-0.366343,-0.427966,-0.984621,-0.62969,-1.11212,0.243326,-1.13077,-0.259909,-0.484117,-2.01272,-1.10338,-0.189271,-0.2158,-0.280954,-0.493371,-1.1172,-1.05969,-0.961718,-0.592961,-1.1779,0.751084,-0.459859,-0.518471,-0.552799,0.109285,-1.95189,-0.423224,-0.645482,-0.284821,-0.0352983,-0.460402,0.242303,-0.389753,-0.0143242,-0.690635,-0.324622,-0.290667,-0.497432,-0.757678,-0.356914,0.303756,0.00518123,-0.671358,-0.136876,-0.657552,-0.0938783,0.169987,0.453862,-0.337674,-0.249961,-1.03675,0.181484,-0.848107,-0.54073,-0.791435,-0.2499,-0.840897,-1.25422,-0.754108,-0.590303,0.0796871,0.337327,0.213711,-0.570536,-0.736775,-0.443273,0.50599,0.0562047,0.465884,0.51089,0.45608,0.441053,0.517406,0.481735,0.54239,0.487932,0.469088,0.563415,0.140847,-0.315398,0.180981,0.492378,0.0946442,1.30546,0.473587,0.547438,0.565516,1.03032,-0.434781,-0.411107,1.03868,-0.178791,-0.016219,0.0211665,-0.106392,0.714091,-0.460798,-0.48918,0.0997827,-1.15475,-0.848584,-1.44396,-0.990784,-0.40269,-0.27941,0.415397,-1.05423,1.05114,-1.21678,-0.262399
-3755.01,0.953457,0.0200603,7,127,0,3829.07,-0.658231,0.02267,-0.318626,-0.371172,-0.225969,0.262085,-0.381269,0.768876,-1.17875,-1.29214,-0.879658,-0.207312,-0.496635,-0.122181,0.0859278,-0.537586,-0.615891,-0.221284,-0.853681,-1.26848,0.571717,-0.395223,-0.290819,0.325372,-0.145849,0.392305,-0.418237,-0.922824,-0.0798772,-1.0721,-0.900088,-0.923547,-0.745952,-0.0658168,-0.851574,-0.235128,-1.04788,0.621555,-1.24928,-0.497965,-0.274843,0.474742,0.287916,-0.388504,-1.16696,-0.0925746,-0.637007,-0.284195,-0.904119,-0.135147,-0.104252,-0.615147,-0.295801,-0.243176,-0.0410912,0.0111764,-0.17554,-0.779351,-1.30883,-0.723197,-1.03323,0.134005,-1.0166,-0.125279,-0.211452,-1.30439,-0.94846,-0.393811,0.0664279,-0.174464,-0.600777,-1.64492,-0.874386,-1.03159,-0.426574,-1.18736,0.442866,-0.740334,-0.297367,-0.94817,0.217866,-2.06396,-0.463745,-0.557343,-0.405616,0.0572467,-0.29996,-0.234467,-0.278612,-0.430063,-1.07915,-0.0224812,-0.673337,-0.532204,-0.775418,-0.50365,0.0705756,-0.00603101,-0.834619,0.0453065,-0.511738,-0.181611,0.56384,0.296152,-0.569424,-0.552335,-1.17876,0.143832,-1.16883,-0.498044,-0.329809,0.129852,-0.485927,-0.840711,-0.724589,-0.519913,-0.265189,0.135322,-0.178099,-0.299262,-0.309973,-0.960375,0.41137,0.0360758,0.407348,0.426031,0.404669,0.461575,0.431149,0.457635,0.441779,0.352048,0.444928,0.419812,-0.557956,-1.10835,-0.67315,-0.520074,-0.832709,0.548953,-0.530645,-0.151256,-0.298906,0.12332,-1.12531,-1.14483,0.147226,-0.920984,-0.830686,-0.655809,-0.814013,0.0322585,-1.21529,-1.0392,-0.587226,-1.71755,-1.53794,-2.12299,-1.64158,-1.15909,-1.0346,-0.482599,-1.89317,0.28692,-1.9841,-0.993415
-3772.54,0.565685,0.0200603,7,127,0,3831.4,0.0686305,-0.316787,0.185221,0.0334525,-0.31199,0.354083,-0.245724,0.477205,-0.829509,-0.729038,-0.261185,0.618271,0.451982,0.424805,0.825578,-0.0860423,0.0264357,0.138123,-0.141986,-0.504555,0.637108,-0.661714,-0.559507,0.433382,-0.155561,0.242113,-0.416424,-1.37236,-0.306676,-1.10548,-0.942579,-0.685961,-0.829272,0.101485,-0.910234,-0.298168,-0.957856,0.449167,-1.20653,-0.50751,-0.486921,0.598109,0.46996,-0.72936,-1.31287,0.248914,-0.46101,-0.147949,-0.895065,0.0849693,0.0264543,-0.470909,-0.255914,-0.211939,0.144604,0.365608,-0.216002,-0.398417,-1.20165,-0.852592,-1.37913,-0.181233,-1.29112,-0.108588,-0.243587,-1.26701,-0.661742,-0.587537,0.288582,-0.303482,-0.640915,-1.53948,-0.909046,-0.941075,-0.0768748,-1.45878,0.643763,-0.592816,-0.618179,-0.584273,0.162187,-2.12218,-0.641056,-1.15526,0.0582751,0.0929807,-0.346999,0.00740085,-0.130362,-0.133053,-1.49799,0.054213,-0.40029,-0.608591,-1.05855,-0.302272,0.363827,0.491373,-0.712286,0.0868425,-0.664674,-0.0176244,0.169573,0.143996,-0.820664,-0.529499,-1.1396,0.135872,-0.766715,0.0387913,-0.327383,0.00808789,-0.651643,-0.691218,-0.41523,-0.576655,-0.307891,0.552962,-0.118962,-0.551358,-0.438426,-0.700199,0.399513,0.0734244,0.410475,0.394004,0.32795,0.297209,0.360336,0.388788,0.498845,0.406735,0.439641,0.463648,0.633641,0.138519,0.629968,0.815796,0.609547,1.94968,0.603638,1.06116,1.07012,1.21994,0.104556,0.272198,1.63805,0.199409,0.274368,0.67349,0.516723,1.33203,0.0779058,0.0462186,0.579869,-0.409596,-0.307664,-0.82642,-0.550267,0.115385,0.329332,0.852421,-0.617121,1.48718,-0.713258,0.316244
-3760.07,0.978501,0.0200603,7,127,0,3833.7,-0.407236,-0.158601,-0.0301696,-0.258574,-0.413736,0.338905,-0.619192,0.595054,-1.75426,-1.13323,-0.88267,-0.134959,-0.249434,-0.18751,0.557058,-0.940388,-0.600587,-0.313548,-0.732592,-1.14249,0.29516,-0.638925,-0.334823,0.127647,-0.621291,-0.0814761,-0.540115,-1.38594,-0.385159,-1.17772,-1.1793,-0.581864,-0.70081,-0.0921491,-0.910262,-0.438038,-0.805458,0.313258,-1.08278,-0.720299,-0.297701,0.557786,-0.241973,-0.0939903,-1.12484,-0.0721241,-0.270698,-0.146426,-1.01527,-0.0373493,0.109961,-0.911899,-0.476532,-0.664391,0.498924,-0.291067,-0.145973,-0.410369,-0.758531,-0.319098,-0.162832,0.162864,-0.966935,-0.309487,-0.379827,-1.55047,-1.19355,-0.139119,0.315115,-0.152469,-0.731647,-1.10593,-1.1143,-0.722018,-0.459605,-1.46843,0.849936,-0.473348,-0.133693,-0.515232,0.0742418,-1.97337,0.355586,-0.286633,-0.371749,-0.0458588,-0.841621,0.232688,-0.259511,-0.154255,-0.632149,-0.184516,-0.159849,-0.619565,-0.778152,-0.416663,-0.116443,-0.0891617,-0.153287,0.235287,-0.298847,0.104052,0.644778,0.246907,-0.416898,-0.107482,-0.776,0.380783,-0.69626,-0.439983,-0.655038,0.343958,-1.01296,-1.3309,-0.856403,-0.471117,0.270887,-0.126818,-0.0569189,-0.684644,-0.491756,-0.599889,0.380062,0.0407513,0.280211,0.361611,0.367329,0.337719,0.389075,0.355529,0.442473,0.358954,0.335828,0.377613,-0.442649,-0.480802,-0.329601,-0.10977,-0.407888,1.0753,0.0259869,0.0828822,0.154759,0.492367,-0.773051,-0.741132,0.587187,-0.532318,-0.395003,-0.458635,-0.634456,0.328545,-0.78927,-0.670729,-0.24484,-1.29024,-1.26916,-1.69997,-1.26265,-0.874901,-0.590239,-0.236009,-1.41609,0.496652,-1.49114,-0.690389
-3759.04,0.844196,0.0200603,7,127,0,3813.8,-0.292912,-0.198282,0.0818383,-0.322516,-0.349216,0.28312,-0.599947,0.597064,-1.78715,-1.39546,-0.742944,-0.192448,-0.195086,-0.431369,0.282655,-0.84416,-0.51503,-0.23401,-0.715382,-1.15308,0.221581,-0.901747,-0.723712,0.0601332,-0.751363,-0.303029,-1.01089,-1.68432,-0.703869,-1.43374,-1.17444,-0.722157,-1.14786,-0.297784,-0.843727,-0.453131,-1.20258,0.336476,-1.22388,-0.628975,-0.35689,0.506393,-0.303607,-0.27655,-0.89938,0.0641875,-0.602445,-0.318374,-0.811174,-0.0217037,0.0620247,-0.641264,-0.228569,-0.575514,0.272698,0.230124,-0.295665,-0.57004,-1.12683,-0.270749,-0.693326,0.0808729,-0.428737,-0.0647756,-0.115654,-1.37065,-0.826875,-0.287095,0.210085,-0.0852229,-0.701484,-1.23947,-0.760165,-0.586229,-0.687861,-1.60093,0.581326,-0.0814803,0.0531547,-0.875609,0.175545,-1.65791,-0.232617,-0.652985,-0.235234,0.526525,-0.231964,-0.086846,-0.302348,0.126269,-1.0653,-0.693912,-0.186931,-0.414172,-0.881579,0.123813,0.274224,0.209065,-0.588943,-0.044807,-0.393763,-0.051925,0.236407,0.763372,-0.567086,-0.178886,-1.11519,-0.000153511,-0.885642,-0.348266,-0.476839,0.339323,-0.526877,-0.64448,-0.836073,-0.0396123,0.186352,0.698354,0.112925,-0.398053,-0.671868,-0.686479,0.338782,0.0443345,0.3551,0.373868,0.31564,0.344079,0.356307,0.377673,0.417427,0.321458,0.331014,0.315936,-0.702486,-0.864238,-0.298521,-0.184783,-0.345359,0.609183,-0.179194,7.1569e-05,0.100124,0.423828,-0.766062,-0.836704,0.62032,-0.659513,-0.625188,-0.279534,-0.607289,0.195304,-1.066,-0.931322,-0.433179,-1.37646,-1.30667,-1.72228,-1.67847,-1.01192,-0.638795,-0.347792,-1.7773,0.429021,-1.62787,-0.663046
-3758.7,0.992206,0.0200603,7,127,0,3830.34,1.38545,0.0307275,0.154037,-0.394959,-0.26649,0.285213,-0.516739,0.469403,-1.45217,-1.11855,-0.830242,0.0106864,-0.127249,-0.11025,0.336353,-0.586268,-0.362235,-0.0906058,-0.579865,-1.1366,0.34031,-0.682218,-0.745147,0.115173,-0.462735,-0.143465,-0.755886,-1.2345,-0.416293,-1.14229,-0.632342,-0.564904,-0.781305,0.161792,-0.536697,-0.187875,-0.970035,0.476753,-0.910109,-0.160885,-0.383607,0.486788,-0.0364247,-0.312975,-0.725704,0.0248382,-0.725067,-0.333314,-0.932644,-0.123156,0.189817,-0.677829,-0.253483,-0.625013,0.238594,0.112968,-0.391943,-0.262029,-0.94206,-0.343503,-0.594659,-0.0319637,-0.720745,-0.175669,-0.321085,-1.52611,-0.882258,-0.628716,0.455202,-0.168322,-1.09739,-1.33276,-0.494337,-0.611303,-0.760368,-1.46416,0.519386,-0.226978,0.0259077,-0.882749,0.148656,-1.96294,-0.312401,-0.654118,-0.423611,0.105449,-0.164582,0.127944,0.030374,-0.0593402,-0.764698,-0.48351,-0.321684,-0.555154,-0.916091,-0.208256,-0.0166404,0.0119424,-0.549244,0.101429,-0.196904,-0.0767283,0.265407,0.134562,-0.735555,-0.494766,-1.39337,-0.0292804,-0.924265,-0.770528,-0.58535,0.232821,-0.381444,-1.04532,-0.682839,-0.245535,0.323505,0.362099,-0.151381,-0.710275,-0.594382,-0.293054,0.372423,0.0767558,0.269704,0.383707,0.271989,0.330382,0.403065,0.41214,0.453348,0.416467,0.42008,0.414158,1.37405,1.21617,1.5074,1.80755,1.61825,2.75147,1.77493,1.98731,2.10569,2.4099,1.24164,1.10332,2.48348,1.34152,1.23808,1.62569,1.41693,2.0757,0.97178,1.24817,1.62916,0.740298,0.796046,0.201188,0.343078,1.07696,1.35647,1.62929,0.189843,2.21499,0.380056,1.41157
-3791.14,0.946143,0.0200603,7,127,0,3850.24,-0.569633,0.137686,0.397519,-0.21459,-0.228902,0.0744618,-0.373899,0.485429,-0.932906,-1.10154,-0.748849,-0.355982,-0.321619,0.406628,-0.0657574,-0.440673,-0.0752252,0.181013,-0.736386,-0.863382,0.211105,-0.860747,-0.860264,-0.341408,-0.916767,-0.275159,-1.30546,-1.1526,-0.689282,-1.38538,-1.0503,-0.981192,-1.00341,-0.228415,-0.295706,0.310298,-1.08966,0.587597,-1.03904,-0.236541,-0.154707,0.53606,0.0302305,-0.0525021,-0.825137,-0.0380125,0.169502,-0.0572577,-0.623721,0.534915,0.134624,-0.390655,0.644566,-0.335479,0.657001,0.321317,0.0848513,-0.233075,-0.34954,-0.232571,-1.00185,0.15387,-1.29449,0.150524,0.076479,-1.23996,-1.21183,-0.563391,0.681758,-0.276542,-0.502074,-1.12675,-0.491012,0.132649,0.158426,-1.13548,1.07833,-0.54593,-0.118788,-1.02783,0.167175,-2.42186,0.140658,-0.401088,0.188707,0.028983,-0.0710698,0.0473701,-0.197254,-0.0793855,-0.864963,-0.245298,0.128419,-0.34413,-0.582486,-0.0145461,0.854967,0.135471,-0.216493,0.149464,-0.18826,-0.180835,0.527256,0.754332,-0.826752,-0.31515,-0.852231,0.929175,-0.331605,-0.0830535,-0.61624,0.209912,-0.645991,-0.663333,-0.421212,-0.132804,0.140879,0.542384,-0.0850556,-0.347685,-0.565591,-0.900926,0.20107,0.150297,0.093898,0.189112,0.106954,0.105007,0.249071,0.245745,0.414829,0.0309506,0.245582,0.266408,-0.665264,-1.08555,-0.900872,-0.46094,-0.641217,0.534236,-0.478469,-0.219515,-0.115338,0.168878,-0.990703,-1.09934,0.216475,-0.957962,-1.16279,-0.708928,-0.967208,-0.204508,-1.48646,-1.02614,-0.767845,-1.60383,-1.62891,-2.12869,-1.84315,-1.07734,-0.986668,-0.445946,-2.06943,-0.0659165,-1.90691,-0.861932
