# 0.170677, 0.107608, 0.0973268, 0.10273, 0.0204775, 0.00968949, 0.178736, 0.0192429, 0.228799, 0.215904, 0.203435, 0.209509, 0.232776, 0.233225, 0.213561, 0.215528, 0.204144, 0.226594, 0.20014, 0.247255, 0.212986, 0.224779, 0.220938, 0.228171, 0.252041, 0.241365, 0.224253, 0.220115, 0.226412, 0.240623, 0.212375, 0.242161, 0.251563, 0.280652, 0.214966, 0.227759, 0.224244, 0.20796, 0.226333, 0.300383, 0.181793, 0.00638597, 0.186111, 0.185115, 0.184906, 0.186459, 0.186002, 0.186331, 0.186351, 0.186542, 0.186364, 0.185647, 0.18565, 0.185792, 0.185906, 0.185282, 0.186355, 0.186179, 0.185449, 0.186037, 0.186486, 0.185686, 0.18575, 0.18671, 0.185998, 0.185732, 0.185816, 0.185432, 0.186133, 0.18586, 0.18592, 0.184945, 0.18588, 0.18614, 0.185953, 0.185892, 0.185338, 0.18584, 0.186327, 0.185588, 0.186978, 0.186041, 0.186369, 0.186284, 0.185873, 0.186951, 0.185861, 0.185986, 0.186052, 0.18569, 0.185104, 0.186333, 0.186437, 0.185865, 0.185569, 0.186249, 0.185894, 0.186534, 0.186074, 0.186712, 0.185915, 0.186082, 0.186072, 0.18578, 0.185481, 0.186073, 0.185518, 0.186155, 0.186338, 0.185996, 0.18609, 0.186147, 0.185558, 0.185845, 0.185993, 0.186437, 0.186232, 0.186215, 0.186142, 0.186232, 0.185936, 0.184952, 0.0304164, 0.00249784, 0.00650102, 0.00263921, 0.00293504, 0.00330623, 0.00275887, 0.00276488, 0.00557419, 0.00231213, 0.00343343, 0.00253715, 0.00274059, 0.00268179, 0.00256925, 0.0022458, 0.0028335, 0.002522, 0.00252443, 0.00290934, 0.00288353, 0.00250633, 0.00464582, 0.00262551, 0.00290572, 0.00269848, 0.00266778, 0.0026957, 0.0022286, 0.00236922, 0.0025938, 0.00230428, 0.00251023
6476.37,0.996163,0.00205555,11,2047,0,-6401.91,0.185421,0.322221,-0.331522,-0.373518,-0.294639,0.0654766,-0.603764,0.581788,-0.578239,-0.831051,-0.588209,-1.79962,-1.58793,0.256137,-1.67109,-0.935477,-0.402096,0.0395889,-1.49081,-0.15251,-0.930523,-0.543215,-0.308819,-0.783746,-0.742316,-0.827405,-0.979173,-0.116492,-0.457274,-0.519716,-1.29838,-1.81748,-1.2751,-1.359,0.516442,0.216236,-0.859851,-0.516348,-0.839895,-0.540935,0.431263,0.574064,0.765568,0.412751,-0.331543,1.05776,0.317272,0.750519,-0.0909277,0.955879,0.582325,0.116948,0.45531,0.263551,1.07365,1.28435,0.958256,0.357112,-0.0148698,0.303965,0.0835894,0.944199,-0.0658332,0.718756,0.130805,-0.486513,-0.108519,0.0398093,1.54588,0.363337,0.132801,-0.852893,-0.0088601,-0.167004,0.218021,-0.34594,1.98099,0.763836,0.844728,0.518387,0.831717,-0.933317,0.78962,0.376957,0.663005,0.997836,0.813584,1.44936,0.744476,0.781031,-0.171414,0.418259,0.898626,0.370862,0.0323275,0.714381,1.2556,1.5246,0.133136,1.25033,0.0957635,0.874493,1.73947,1.53117,0.325946,0.450911,-0.0924538,0.558486,0.444795,0.330579,-0.150721,1.20928,-0.289315,0.0936552,0.345109,-0.172773,1.14784,1.47883,1.31298,0.504036,0.400172,0.0914802,3.49487,0.82968,0.0459877,0.507323,0.143747,0.0432463,0.123406,0.252605,0.0564472,0.173454,0.0772294,0.349168,0.924289,0.325331,0.220678,0.349775,0.208578,0.556962,0.338973,0.118954,0.188763,0.207479,0.0534307,0.243527,0.413816,0.340435,0.315899,0.235865,0.510284,0.162137,0.192468,0.387113,0.159591,0.595442,0.0145186,0.202822,-1.10702,-0.359561,0.959962,-0.77084,0.216477,0.618613,0.59015,-0.56854,0.85697,-0.869795,-0.570128,-0.532308,-0.898157,-1.20642,-0.49325,-0.984213,0.0536073,-0.527936,-0.765371,-1.57481,-1.96252,-1.85761,-1.79992,0.119566,0.180137,-1.11469,-0.694483,-0.908805,-1.10216
6471.1,0.978359,0.00205555,11,2047,0,-6395.31,0.105196,-0.0382518,-0.0838342,0.139516,-0.586537,0.121518,-0.667598,0.639229,-0.693614,-0.653709,-0.399947,-1.51698,-1.79171,0.537655,-1.54247,-1.07187,-0.405875,0.475447,-1.4187,-0.202726,-1.18731,-0.747722,-0.328255,-0.908091,-0.487956,-1.42611,-1.22545,-0.524974,-0.626603,-0.513392,-1.62678,-2.27633,-1.32009,-1.41435,0.356543,-0.249734,-1.16649,-0.890104,-1.2909,-0.538142,0.481662,0.609297,0.724014,0.350951,-0.357141,1.03184,0.214291,0.72637,-0.137867,0.895974,0.543024,0.086613,0.422153,0.22356,1.02911,1.24531,0.942977,0.31857,-0.0639878,0.262304,0.0171705,0.900093,-0.0962663,0.644807,0.0855321,-0.550811,-0.156436,0.013337,1.50582,0.392143,0.0924719,-0.862607,-0.0709891,-0.191577,0.172019,-0.356643,1.93979,0.726815,0.803631,0.441949,0.793015,-1.00145,0.726861,0.327478,0.617708,0.959362,0.761886,1.36483,0.709245,0.743036,-0.230826,0.388976,0.859196,0.349286,-0.0028972,0.674848,1.21861,1.49299,0.0732479,1.2127,0.0778668,0.862046,1.69008,1.50531,0.257277,0.383508,-0.149833,0.511696,0.421562,0.306793,-0.204925,1.15874,-0.343515,0.0472996,0.295799,-0.210649,1.08593,1.42885,1.22614,0.442563,0.3457,0.0621024,1.98144,0.785722,0.0497669,0.565516,0.168141,0.049887,0.116457,0.262102,0.0556572,0.185597,0.0792307,0.305128,1.03093,0.376499,0.223713,0.402407,0.183069,0.606929,0.326814,0.116633,0.184441,0.242431,0.0547665,0.21821,0.416039,0.364024,0.29207,0.241626,0.522308,0.212015,0.192286,0.341428,0.148794,0.672736,0.0594701,0.213486,-1.0995,-0.316493,0.995141,-0.720434,0.260054,0.664778,0.619004,-0.544001,0.827923,-0.771861,-0.515573,-0.469776,-0.850121,-1.10847,-0.466355,-0.949754,0.108194,-0.481544,-0.716691,-1.56672,-1.94589,-1.86054,-1.70822,0.167988,0.271083,-1.08112,-0.643212,-0.835405,-1.07151
6473.44,0.999955,0.00205555,11,2047,0,-6405.7,0.168086,-0.08418,-0.2827,-0.120317,-0.246532,0.0247405,-0.662724,0.678448,0.195653,-0.205809,0.00946916,-1.26181,-0.900012,0.766365,-1.046,-0.293835,0.208208,0.542752,-0.879355,0.513697,-0.718907,-0.409256,-0.334745,-0.685025,-0.789747,-0.742368,-0.836626,0.0126903,-0.322844,-0.422907,-1.4615,-2.00323,-1.51157,-1.49894,0.351198,0.148201,-0.968727,-0.631049,-0.924591,-0.668192,0.50268,0.583935,0.71215,0.345086,-0.362189,1.03309,0.266689,0.714068,-0.139456,0.902754,0.537666,0.0642731,0.43175,0.221236,0.995531,1.22212,0.922036,0.306552,-0.0789313,0.25318,0.0460494,0.872041,-0.0914757,0.669422,0.0921496,-0.532019,-0.178604,-0.0235044,1.47152,0.306384,0.102331,-0.895311,-0.0504855,-0.212454,0.168347,-0.394213,1.91855,0.721065,0.796319,0.451176,0.762192,-0.977154,0.715435,0.362465,0.565663,0.889945,0.764682,1.38609,0.704403,0.730112,-0.219724,0.358862,0.82689,0.322468,-0.0145771,0.665095,1.2071,1.47513,0.053386,1.15678,0.0695654,0.851094,1.68531,1.50267,0.243589,0.383587,-0.154692,0.517388,0.40876,0.277605,-0.21814,1.13779,-0.355476,0.0162728,0.286051,-0.227168,1.11486,1.42654,1.21819,0.445665,0.338338,0.0496477,3.38139,0.761758,0.0546473,0.574297,0.149148,0.0512624,0.110148,0.233458,0.0571935,0.185945,0.0817116,0.295695,0.977123,0.349291,0.245077,0.4052,0.175328,0.593978,0.342177,0.112383,0.176981,0.235422,0.0536917,0.217024,0.416395,0.375711,0.284748,0.226317,0.528793,0.196669,0.185987,0.342661,0.149834,0.746716,0.0707139,0.270403,-1.08324,-0.303193,1.01442,-0.723716,0.269092,0.66132,0.632524,-0.508605,0.897322,-0.720552,-0.514279,-0.544158,-0.86326,-1.20049,-0.515231,-0.923347,0.102558,-0.464473,-0.710958,-1.51768,-1.91942,-1.79382,-1.7829,0.164186,0.233015,-1.06694,-0.635035,-0.867232,-1.05281
6487.9,0.997111,0.00205555,12,6143,0,-6412.73,-0.560737,0.341312,-0.418178,-0.621484,-0.0625318,0.00904639,0.761033,0.621008,1.33824,0.737923,0.931419,-0.379505,0.281008,1.69432,-0.0706929,0.867027,1.29734,1.35016,0.0827846,1.59109,0.70271,0.953431,1.00667,0.653033,0.419416,0.938501,0.553488,1.54306,1.01565,0.811616,0.166602,-0.233815,-0.0456003,3.26358e-05,1.93577,1.89875,0.620519,1.08369,0.84458,0.727086,0.104849,0.582342,0.18643,-0.163606,-0.925924,0.540011,-0.265538,0.20428,-0.666595,0.409268,0.0350222,-0.450441,-0.0781547,-0.283048,0.506429,0.738619,0.440756,-0.184904,-0.593403,-0.244447,-0.491942,0.398284,-0.619431,0.159413,-0.43915,-1.05159,-0.685375,-0.524254,1.00075,-0.156641,-0.414042,-1.39009,-0.572778,-0.698368,-0.359864,-0.909747,1.40876,0.216625,0.299991,-0.0558767,0.28768,-1.52558,0.212315,-0.17963,0.0864337,0.431335,0.258944,0.89081,0.192053,0.223083,-0.720825,-0.148152,0.339262,-0.197677,-0.548278,0.140384,0.690773,0.988333,-0.388419,0.687738,-0.413701,0.341043,1.17565,0.998929,-0.27831,-0.12099,-0.673137,-0.0155103,-0.0991272,-0.245716,-0.724235,0.66766,-0.876271,-0.448702,-0.217323,-0.743858,0.613714,0.907042,0.727747,-0.0679807,-0.158933,-0.417148,2.94219,0.746815,0.0483094,0.510773,0.150955,0.0440129,0.11379,0.25797,0.0518147,0.169658,0.0788762,0.3446,0.90185,0.343658,0.221005,0.374989,0.196732,0.53755,0.3179,0.111422,0.199508,0.215576,0.0577024,0.232262,0.463419,0.353853,0.309008,0.234806,0.507713,0.191852,0.197885,0.360381,0.171542,1.24562,0.575668,0.762438,-0.569376,0.199995,1.51653,-0.221342,0.774646,1.17711,1.13499,-0.0583415,1.45877,-0.242009,-0.014738,0.00647838,-0.333706,-0.631839,0.0518117,-0.410039,0.621557,0.0381917,-0.202978,-1.03921,-1.4069,-1.31153,-1.25524,0.699536,0.73424,-0.590416,-0.10612,-0.326895,-0.553723
6478.4,0.995071,0.00205555,11,2047,0,-6403.71,-0.362578,0.0858645,-0.316197,-0.700908,-0.0249926,0.0191227,0.725877,0.683358,1.27101,0.67323,0.795301,-0.451339,0.268298,1.65979,-0.124468,0.863407,1.29893,1.29649,0.0836902,1.54672,0.249944,0.497237,0.584491,0.181745,-0.0546447,0.541856,0.0920139,1.11262,0.554691,0.330212,-0.0701061,-0.417301,-0.3232,-0.319006,1.64897,1.68724,0.364045,0.775592,0.534692,0.380116,0.00175856,0.583912,0.327788,-0.0348262,-0.805259,0.631163,-0.138116,0.317914,-0.533071,0.489637,0.132458,-0.30525,0.0215773,-0.180848,0.604629,0.825327,0.527437,-0.0609144,-0.466024,-0.112469,-0.384578,0.461835,-0.51162,0.25556,-0.285289,-0.936816,-0.564086,-0.403606,1.08126,-0.068998,-0.320088,-1.26161,-0.455398,-0.585348,-0.221077,-0.786752,1.53319,0.293835,0.423056,0.0425952,0.384302,-1.38258,0.321459,-0.0657706,0.185248,0.524721,0.385616,0.965398,0.310939,0.333685,-0.621519,-0.0270001,0.439651,-0.0923517,-0.444795,0.276338,0.804684,1.05275,-0.329168,0.763622,-0.299021,0.446468,1.29583,1.08725,-0.165336,-0.00843708,-0.550003,0.0940032,-0.00190679,-0.137548,-0.574812,0.750169,-0.754188,-0.368735,-0.126095,-0.615845,0.718916,1.0337,0.839889,0.0615436,-0.0532801,-0.323591,3.44514,0.842405,0.0555318,0.571561,0.140829,0.044636,0.132407,0.255869,0.0576586,0.186239,0.0782433,0.303175,0.980599,0.359535,0.229657,0.359505,0.192649,0.601791,0.340247,0.117643,0.190526,0.222462,0.050111,0.220992,0.404389,0.360464,0.314267,0.249757,0.513833,0.184078,0.194171,0.338206,0.135484,1.0915,0.465887,0.569763,-0.685226,0.0934259,1.39972,-0.327173,0.668485,1.09288,1.03698,-0.130715,1.36685,-0.384149,-0.130722,-0.0872794,-0.453636,-0.746826,-0.0690439,-0.53409,0.487803,-0.0769788,-0.316302,-1.12752,-1.47713,-1.42014,-1.34966,0.594914,0.677353,-0.664396,-0.259911,-0.477978,-0.660745
6459.85,0.957464,0.00205555,11,2047,0,-6367.67,-0.550263,0.974366,-0.251463,-0.0569374,-0.227869,-0.0446553,0.668826,0.683082,0.722623,0.309356,0.464416,-0.811119,-0.358919,1.09072,-0.567234,0.173758,0.709457,0.909452,-0.503306,1.13732,0.683615,1.07623,1.10773,0.840295,0.646521,0.796971,0.68242,1.48674,1.20248,1.10169,-0.112775,-0.644142,-0.241837,0.0680196,1.7688,1.6639,0.507076,0.806467,0.612801,0.872887,-0.0962289,0.562784,0.0612252,-0.283171,-1.03879,0.390843,-0.38458,0.0603536,-0.793343,0.277403,-0.110741,-0.544956,-0.214968,-0.420652,0.352881,0.596507,0.281323,-0.331477,-0.720271,-0.402205,-0.621458,0.245374,-0.765029,0.0270642,-0.556692,-1.14934,-0.833283,-0.627639,0.859084,-0.307411,-0.550401,-1.4956,-0.697822,-0.827217,-0.478716,-1.00398,1.28855,0.044499,0.161877,-0.190567,0.140192,-1.62508,0.0620366,-0.286062,-0.0240483,0.257058,0.108545,0.747115,0.0592671,0.0987205,-0.836327,-0.273044,0.183467,-0.338636,-0.642277,0.0300237,0.585576,0.832122,-0.565976,0.542566,-0.557477,0.232629,1.03172,0.830924,-0.426368,-0.272333,-0.840722,-0.108611,-0.254467,-0.350123,-0.855168,0.499597,-0.981519,-0.601775,-0.349161,-0.863666,0.451972,0.768019,0.599281,-0.205958,-0.2867,-0.599708,4.57678,0.778158,0.0529851,0.566683,0.144196,0.0457689,0.116981,0.256947,0.0608377,0.199559,0.0772017,0.313617,0.937201,0.335521,0.242016,0.394245,0.187196,0.599328,0.334838,0.124814,0.186183,0.204605,0.0501391,0.219185,0.427407,0.346228,0.290843,0.231174,0.496101,0.178557,0.181469,0.362103,0.135094,1.37595,0.708926,0.917099,-0.434562,0.3367,1.66655,-0.125371,0.905573,1.33977,1.27145,0.05088,1.56836,-0.14874,0.0807955,0.150861,-0.222803,-0.496437,0.176079,-0.296093,0.738967,0.173213,-0.0629062,-0.883579,-1.21804,-1.15407,-1.11588,0.80955,0.888371,-0.437624,0.0163839,-0.188104,-0.404059
6474.57,0.99771,0.00205555,11,2047,0,-6401.36,-0.21729,0.265518,-0.842557,-1.08376,-0.0539381,0.101831,0.787837,0.62436,0.870492,0.319639,0.647934,-0.703241,-0.116971,1.56848,-0.478033,0.555548,0.982444,1.13218,-0.205193,1.08874,0.705584,0.856158,1.09368,0.548455,0.513692,0.948132,0.466396,1.54625,0.934767,0.740108,0.326339,0.0216788,0.211438,-0.104237,1.99496,1.95658,0.606945,1.1292,0.820291,0.597223,-0.169654,0.647538,0.0830132,-0.271927,-0.9925,0.404809,-0.404746,0.0745533,-0.758119,0.243693,-0.118909,-0.554567,-0.190229,-0.423167,0.364859,0.569712,0.28705,-0.322457,-0.700606,-0.341099,-0.616593,0.235845,-0.737432,-0.0144078,-0.533547,-1.20082,-0.81585,-0.621445,0.83945,-0.305089,-0.534177,-1.49931,-0.718248,-0.825646,-0.456465,-1.02275,1.27752,0.0735528,0.180475,-0.180733,0.154988,-1.60072,0.0660948,-0.313058,-0.0332529,0.301669,0.135347,0.716721,0.0791928,0.0896091,-0.828673,-0.272125,0.18345,-0.293061,-0.68053,0.0279728,0.581266,0.826338,-0.536963,0.524409,-0.552496,0.215849,1.04754,0.831176,-0.40052,-0.26853,-0.81089,-0.146245,-0.213536,-0.354129,-0.828282,0.514836,-0.9597,-0.599622,-0.34259,-0.824423,0.454054,0.748566,0.597016,-0.209594,-0.285424,-0.57406,2.41716,0.77605,0.0579846,0.507101,0.143161,0.054093,0.127746,0.263352,0.0619892,0.172834,0.0864063,0.327728,0.989284,0.354069,0.211317,0.3393,0.191199,0.554673,0.349305,0.0937797,0.200515,0.231142,0.0528784,0.225751,0.388556,0.336665,0.31061,0.235244,0.527787,0.1882,0.193838,0.347199,0.144645,1.31018,0.699262,0.927729,-0.441466,0.33273,1.65262,-0.0883986,0.901415,1.30428,1.27811,0.0986284,1.58822,-0.136711,0.0876628,0.109509,-0.236057,-0.514526,0.155892,-0.298095,0.723978,0.158263,-0.0684304,-0.901038,-1.27149,-1.16182,-1.09219,0.835381,0.952885,-0.436793,0.00965607,-0.18941,-0.412758
6486.82,0.937892,0.00205555,11,2047,0,-6401.51,-0.703983,0.210759,0.228243,0.104061,-0.381161,-0.00397845,0.787974,0.551857,1.33161,1.05946,1.1784,0.0104647,0.183903,1.92012,0.197,0.779336,1.33468,1.84156,0.280231,1.73172,0.330385,0.708225,0.827949,0.495174,0.524639,0.238611,0.293647,1.0212,0.842706,0.830761,-0.0493032,-0.687417,-0.0343834,0.177522,1.88528,1.61639,0.563404,0.799133,0.542046,1.04764,-0.209705,0.62129,0.0387979,-0.31772,-1.05316,0.343041,-0.42713,0.0501383,-0.828653,0.234468,-0.129352,-0.614397,-0.244025,-0.442583,0.343865,0.566485,0.264994,-0.378071,-0.742398,-0.40428,-0.652741,0.211167,-0.816599,-0.0410946,-0.575955,-1.20893,-0.853807,-0.673059,0.822951,-0.33073,-0.587381,-1.57955,-0.732995,-0.892912,-0.504952,-1.08714,1.25896,0.053158,0.152546,-0.188933,0.105179,-1.6715,0.0522709,-0.314753,-0.0403752,0.256517,0.0868802,0.706382,0.0524886,0.0683814,-0.897948,-0.301341,0.164348,-0.335714,-0.71708,-0.00647246,0.533085,0.817138,-0.589795,0.528214,-0.581542,0.183854,1.01969,0.81743,-0.450567,-0.260857,-0.841475,-0.155564,-0.257356,-0.394932,-0.870281,0.499928,-1.0194,-0.653155,-0.382266,-0.862876,0.456729,0.754278,0.564325,-0.243464,-0.33146,-0.613359,3.17499,0.752189,0.0424378,0.559087,0.156325,0.0469731,0.110098,0.26193,0.0517607,0.174691,0.0760183,0.308269,0.844668,0.367469,0.222527,0.389578,0.19424,0.58514,0.301776,0.123874,0.189374,0.220503,0.0592789,0.231694,0.437347,0.342705,0.291841,0.24189,0.530979,0.188175,0.191554,0.368897,0.161489,1.43396,0.737349,0.874417,-0.420856,0.357001,1.68069,-0.0543655,0.942263,1.32782,1.31518,0.146035,1.53297,-0.0551539,0.120625,0.163413,-0.205617,-0.451171,0.206791,-0.265656,0.77715,0.19851,-0.0398156,-0.85217,-1.23163,-1.14455,-1.10419,0.837901,0.94705,-0.388908,0.0347343,-0.169736,-0.389704
6497.67,0.99875,0.00205555,11,2047,0,-6424.42,-0.370127,0.799858,0.350777,0.395363,-0.145381,-0.116585,0.131474,0.542563,0.908905,0.370209,0.450579,-0.840666,-0.190074,0.930752,-0.458925,0.271717,0.730224,0.790415,-0.434734,1.26923,-0.10274,0.291906,0.170478,0.050743,-0.406807,0.102169,-0.0812096,0.731408,0.409559,0.259037,-0.916794,-1.50057,-1.17737,-0.593462,0.991616,1.01462,-0.187722,0.0559267,-0.0175751,0.154719,0.0469672,0.586489,0.25946,-0.091618,-0.835466,0.579425,-0.2098,0.253314,-0.593408,0.453964,0.0800893,-0.39296,-0.0458556,-0.222586,0.558532,0.772976,0.465547,-0.142155,-0.517399,-0.197348,-0.452686,0.431732,-0.58445,0.21268,-0.372989,-0.98986,-0.622677,-0.456089,1.02841,-0.115932,-0.372831,-1.34207,-0.520849,-0.641448,-0.279987,-0.838622,1.46458,0.275798,0.372518,-0.00508409,0.345436,-1.48426,0.254737,-0.102805,0.170305,0.452216,0.305856,0.911565,0.244566,0.286662,-0.664654,-0.0967157,0.381631,-0.13416,-0.498728,0.196263,0.78311,1.03463,-0.387559,0.718387,-0.379618,0.408822,1.21835,1.03215,-0.21654,-0.0622054,-0.629767,0.0403541,-0.0419421,-0.176003,-0.652284,0.699986,-0.787564,-0.403295,-0.176661,-0.648471,0.66917,0.978087,0.773196,-0.0278764,-0.116487,-0.399337,2.91369,0.740071,0.0486551,0.52998,0.148252,0.0478649,0.121373,0.270094,0.0575534,0.178736,0.0767173,0.302839,0.876091,0.357754,0.225856,0.359411,0.191138,0.564813,0.350598,0.104577,0.18209,0.226179,0.052622,0.239277,0.39295,0.350696,0.29517,0.238475,0.517811,0.184103,0.195894,0.331006,0.150971,1.2206,0.520003,0.722355,-0.61746,0.1486,1.45728,-0.282148,0.72158,1.11533,1.09243,-0.0981999,1.35101,-0.317821,-0.115312,-0.0359495,-0.399648,-0.731959,0.0220024,-0.477635,0.570292,-0.0192451,-0.256113,-1.08403,-1.45409,-1.34675,-1.28854,0.616051,0.66818,-0.642096,-0.211707,-0.380207,-0.599723
6468.82,0.974765,0.00205555,11,2047,0,-6411.33,-0.292628,0.814745,-0.315252,-0.457274,-0.167419,0.188122,0.0682261,0.587325,0.0313082,-0.400383,0.0148245,-1.31757,-0.984638,1.08561,-1.24354,-0.22239,0.245555,0.638041,-0.939204,0.159506,0.0631048,0.263908,0.653224,-0.0133562,0.197217,0.285785,-0.140747,0.943507,0.340557,0.192828,-0.171993,-0.481425,-0.0795589,-0.763672,1.43262,1.10334,-0.0530982,0.484257,0.10528,-0.0135434,-0.30496,0.523641,0.00664265,-0.359825,-1.11169,0.335219,-0.45758,0.0086136,-0.832118,0.213209,-0.151105,-0.638838,-0.242524,-0.493111,0.320509,0.500087,0.209383,-0.37798,-0.776184,-0.421908,-0.679512,0.177631,-0.835847,-0.0473474,-0.613426,-1.23292,-0.869918,-0.7163,0.805294,-0.368503,-0.587843,-1.59815,-0.769245,-0.914129,-0.531958,-1.08457,1.21543,0.0251721,0.0826422,-0.233992,0.0913306,-1.71053,0.0323678,-0.364407,-0.112674,0.247392,0.0640812,0.665574,0.0320125,0.0485229,-0.924798,-0.323032,0.125975,-0.37045,-0.758365,-0.0452543,0.495136,0.764818,-0.573915,0.489773,-0.633877,0.160939,0.988385,0.778645,-0.445165,-0.314026,-0.850119,-0.218308,-0.287664,-0.421162,-0.903356,0.463251,-1.05753,-0.675212,-0.41278,-0.927544,0.400375,0.756819,0.521917,-0.24853,-0.372902,-0.623975,2.4051,0.764991,0.0471453,0.568194,0.151017,0.0525184,0.108731,0.25219,0.0544491,0.164773,0.073372,0.307456,0.889697,0.343255,0.235106,0.40457,0.179097,0.633428,0.331565,0.119028,0.203896,0.240353,0.0571725,0.24164,0.386091,0.360122,0.313093,0.224848,0.543765,0.182514,0.200699,0.37956,0.14167,1.38463,0.766502,0.999802,-0.388522,0.399759,1.7192,-0.0455802,0.96767,1.36104,1.33546,0.120349,1.57044,-0.125417,0.176504,0.152288,-0.150477,-0.44044,0.252629,-0.215722,0.817132,0.228295,-0.0188684,-0.821166,-1.20686,-1.05358,-1.05356,0.865926,0.892556,-0.388173,0.0418506,-0.124146,-0.371793
6470.45,0.998702,0.00205555,11,2047,0,-6404.18,0.137982,0.0937861,0.15793,-0.40763,-0.0449504,0.0701946,0.10051,0.640699,0.985879,0.464657,0.761637,-0.624638,0.0221822,1.60304,-0.349003,0.669593,1.09133,1.18588,-0.104325,1.16964,-0.359698,-0.17811,-0.0150572,-0.485704,-0.548348,-0.0644212,-0.561511,0.489091,-0.122585,-0.319427,-0.463597,-0.827763,-0.631369,-0.84188,1.20519,1.12049,-0.143444,0.379278,0.0331856,-0.126708,-0.345795,0.657908,-0.135374,-0.503654,-1.20469,0.153349,-0.610716,-0.172933,-0.980976,0.0546943,-0.319995,-0.793061,-0.424286,-0.615039,0.156289,0.382465,0.0564657,-0.553065,-0.920073,-0.564241,-0.812379,0.030752,-0.965655,-0.211217,-0.773158,-1.37137,-1.0177,-0.834458,0.640179,-0.499643,-0.765069,-1.72451,-0.91066,-1.05518,-0.679142,-1.22311,1.04053,-0.143374,-0.0558153,-0.411451,-0.0803234,-1.82186,-0.149697,-0.522858,-0.246134,0.0759961,-0.0778595,0.546618,-0.171127,-0.0995785,-1.0617,-0.504933,-0.0118375,-0.527007,-0.879171,-0.18455,0.343744,0.612043,-0.767836,0.369139,-0.778173,-0.0247469,0.815524,0.613553,-0.635538,-0.472783,-0.999818,-0.374659,-0.432626,-0.576012,-1.04514,0.300068,-1.18544,-0.821884,-0.559451,-1.06381,0.220868,0.575957,0.35666,-0.415473,-0.512284,-0.791964,3.3711,0.730412,0.0571302,0.547445,0.13575,0.0448332,0.127133,0.254636,0.0596097,0.193505,0.0741657,0.322064,0.942751,0.345159,0.214973,0.337218,0.197246,0.596378,0.337253,0.10504,0.171508,0.193494,0.0480692,0.226871,0.450653,0.328281,0.294284,0.230341,0.522984,0.196746,0.188416,0.347495,0.151584,1.49988,0.928596,1.15705,-0.244242,0.544521,1.86474,0.123279,1.12007,1.52179,1.4844,0.311111,1.71879,0.0881787,0.316601,0.329254,-0.00434117,-0.240746,0.42517,-0.0634623,0.953654,0.365452,0.141913,-0.686514,-1.09084,-0.961189,-0.909276,1.02411,1.05465,-0.242657,0.231562,-0.0376623,-0.212458
6482.55,0.996608,0.00205555,11,2047,0,-6404.05,-0.0123359,-0.178801,-0.626916,-0.774683,-0.0739029,0.196716,0.318616,0.818761,1.08384,0.48982,0.817218,-0.444667,0.0175976,2.00656,-0.332866,0.791611,1.21268,1.48508,0.0408429,1.16013,0.294996,0.381263,0.822751,0.123806,0.167425,0.579003,0.00271148,1.15952,0.473247,0.277462,-0.0709918,-0.325131,-0.0495768,-0.76288,1.50005,1.3568,0.0291037,0.636188,0.213491,-0.0413177,-0.407687,0.570913,-0.150207,-0.478163,-1.21514,0.15985,-0.61429,-0.172693,-1.00108,0.0490116,-0.32037,-0.759072,-0.415956,-0.647245,0.160645,0.379723,0.0673406,-0.516083,-0.93741,-0.589016,-0.841626,0.00899545,-0.962587,-0.226935,-0.770068,-1.41168,-1.01726,-0.849611,0.634767,-0.502187,-0.780247,-1.76887,-0.938635,-1.04205,-0.693598,-1.23712,1.0668,-0.142873,-0.0583002,-0.381063,-0.0636031,-1.85721,-0.153693,-0.520808,-0.241363,0.0930745,-0.099708,0.521169,-0.152375,-0.103327,-1.0698,-0.487268,-0.0103163,-0.532917,-0.880152,-0.184687,0.367759,0.603425,-0.77569,0.337816,-0.769936,-0.025677,0.83701,0.636485,-0.632676,-0.483521,-1.01934,-0.355993,-0.444512,-0.567563,-1.05355,0.299974,-1.21689,-0.821872,-0.54994,-1.07055,0.222689,0.555708,0.38164,-0.423446,-0.526997,-0.787631,3.60931,0.767337,0.047601,0.496898,0.153745,0.0508751,0.128716,0.288347,0.0541947,0.195479,0.069302,0.301877,0.921683,0.34419,0.225934,0.365847,0.181562,0.584849,0.331728,0.114142,0.187508,0.240406,0.0504603,0.224085,0.425561,0.359454,0.290263,0.251385,0.483764,0.188517,0.191529,0.368881,0.148423,1.60064,0.924321,1.05775,-0.228828,0.548114,1.86463,0.115352,1.12267,1.51082,1.485,0.314291,1.81604,0.0682062,0.312783,0.34438,0.0333798,-0.371298,0.420796,-0.0602819,0.960166,0.393794,0.154116,-0.699872,-1.10135,-0.935525,-0.892142,1.02124,1.14878,-0.233779,0.212253,-0.00275532,-0.200757
