# 0.156427, 0.116003, 0.0932595, 0.0917322, 0.0201421, 0.0135218, 0.15191, 0.0272021, 0.246575, 0.229901, 0.254939, 0.220191, 0.227338, 0.19945, 0.229787, 0.241406, 0.244309, 0.267876, 0.231171, 0.256835, 0.245548, 0.263071, 0.236104, 0.22852, 0.257018, 0.204606, 0.27061, 0.241076, 0.192606, 0.258882, 0.229043, 0.368086, 0.249317, 0.275866, 0.233373, 0.268057, 0.265314, 0.211874, 0.254333, 0.207968, 0.0209969, 0.0910605, 0.0999671, 0.0956757, 0.119678, 0.237081, 0.100118, 0.290961, 0.118908, 0.114853, 0.159966, 0.122781, 0.10017, 0.0742758, 0.132842, 0.105895, 0.138285, 0.149875, 0.105768, 0.17066, 0.1182, 0.11455, 0.18646, 0.14446, 0.150456, 0.143086, 0.158564, 0.168294, 0.114571, 0.130001, 0.150114, 0.577845, 0.137665, 0.153414
105.894,0.895711,0.0834969,5,31,0,-63.4285,-0.285288,1.0792,-0.281948,-0.331342,-0.00157816,-0.0998854,-0.206766,0.708875,0.346661,-0.836532,0.556239,-1.09071,-1.15631,0.57178,-1.2233,0.552415,0.592238,1.23368,-0.679291,-0.0926066,-0.192284,-0.0777792,-0.0850226,-0.0017074,-0.0316659,-0.428141,-0.0878482,0.0995672,-0.50815,-0.955932,-0.992532,-0.557986,-1.50747,0.0541638,0.500723,0.405028,-0.135022,-0.0470791,0.0463715,-0.483703,1.69409,0.539489,3.05121,3.78861,8.53276,9.12104,4.40258,10.6779,3.47475,4.38064,7.27266,3.43551,3.58378,1.96085,11.0073,3.25594,7.45015,7.56687,6.50968,8.45901,2.06382,3.00805,8.2309,5.00484,8.24273,3.07969,6.03069,6.05192,5.08751,9.2804,4.78797,15.5579,4.59742,3.87188,0.742234,-0.441816,0.951077,-0.695624,-0.760426,0.967537,-0.827054,0.949519,0.987198,1.62974,-0.283901,0.304926,-1.05865,-0.94537,-0.852728,-0.76978,-0.897848,-0.995892,-0.955255,-0.666791,-1.275,-1.62436,-1.81037,-1.57596,-2.32445,-0.863862,-0.218022,-0.513611,-0.855543,-0.861974,-0.871471,-1.29982,0.322516,0.608692,0.278668,0.667217,0.681446,0.275372,0.695732,0.278982,0.271466,0.163866,0.570502,0.424354,0.742432,0.720183,0.701139,0.683473,0.710507,0.73025,0.722171,0.660784,0.781597,0.835396,0.859406,0.828631,0.910882,0.703467,0.554291,0.625652,0.701729,0.703073,0.705052,0.785805
102.677,0.887404,0.0834969,6,63,0,-67.833,-0.175755,0.0857266,-0.646278,-0.662672,-0.287712,0.17585,-0.387444,0.558197,-0.0367693,-1.20683,-0.360143,-1.19664,-0.686002,0.280282,-0.987929,0.147977,0.283761,-0.172539,-0.902571,-0.60552,-0.529892,0.269788,-0.0509315,-0.783327,-0.513989,-0.0267495,-0.0414732,-0.743958,-0.372021,-0.924736,-1.1327,-0.901613,-0.681312,-1.55459,0.156269,0.558395,0.0212011,-0.289492,0.3011,-0.463301,1.40699,0.625551,1.82474,4.37687,1.83125,10.1156,1.14174,11.2949,3.30069,3.21266,5.58713,3.0519,3.31861,1.98211,6.59309,2.0307,5.48477,9.32437,3.92161,6.64528,11.8006,4.2965,7.99587,2.01714,5.1575,3.35234,3.28927,5.53881,4.71233,3.26263,11.0759,24.5709,3.86812,2.9858,0.795363,-0.531006,0.338011,-0.453827,0.201955,1.14591,-0.0329822,1.25923,1.00424,0.748913,-0.103933,0.58389,-0.728427,-0.152046,-0.648616,-1.448,-0.67903,-0.942638,-0.429813,-1.09601,-0.813396,-1.80992,-1.88076,-1.36496,-1.27306,-2.18262,-0.912783,-0.181287,-1.37163,-0.501633,-0.293438,-0.89874,0.311018,0.629718,0.416293,0.611549,0.449682,0.241237,0.508245,0.221106,0.268108,0.321058,0.52596,0.358038,0.67446,0.537939,0.656698,0.809691,0.663522,0.719632,0.605829,0.749512,0.692833,0.859352,0.867698,0.796565,0.781266,0.898678,0.713569,0.545198,0.797644,0.622843,0.572838,0.710691
107.004,0.997303,0.0834969,5,63,0,-71.4392,-0.2351,0.0263532,-0.577388,-0.37014,-0.113307,0.160336,-0.33947,0.881913,-0.608297,-0.954951,0.821353,-1.09608,-0.637697,0.18982,-1.63094,-0.610433,0.79059,1.35202,-0.112573,-0.162492,-0.36703,-0.352564,-0.134942,-0.0317635,-0.535363,-0.209742,-0.553089,-0.179571,-0.574624,-0.958624,-0.915395,-1.16883,-1.21945,-0.478797,0.402293,-0.212767,-0.77431,-0.222355,-0.355665,-0.48362,1.57651,0.566653,2.4238,3.43018,5.90148,6.3363,3.03796,9.59447,4.41551,5.42279,4.76033,4.20049,4.76891,2.35034,8.679,2.79845,4.36343,7.60106,3.76719,8.44553,4.12064,5.11586,6.72671,6.39352,4.34458,1.79092,3.46918,5.49839,5.12273,5.18456,9.74896,23.3588,8.57362,4.35011,-0.0895442,-0.497756,1.28734,-0.612503,-0.0969592,0.721764,-1.06382,0.0182444,1.26537,1.90595,0.392989,0.496964,-0.660722,-0.734195,-0.67691,-0.600113,-0.815864,-1.05919,-0.921529,-0.624806,-1.05503,-1.7049,-1.30288,-1.26203,-1.54538,-0.727929,-0.202688,-0.505868,-1.5068,-0.398783,-0.591606,-0.747988,0.522371,0.621932,0.216303,0.648512,0.524221,0.327005,0.743419,0.495439,0.22005,0.129437,0.402998,0.378254,0.659422,0.675725,0.663049,0.645682,0.693358,0.742536,0.715354,0.651311,0.74174,0.846173,0.786319,0.779375,0.824245,0.674351,0.550499,0.623837,0.818587,0.598395,0.643734,0.67874
105.556,0.994348,0.0834969,5,31,0,-66.698,-0.481258,-0.385709,-0.397472,-0.77124,-0.120883,0.290823,-0.365325,0.398589,-1.46723e-06,-0.77758,-0.364937,-1.04931,-0.770495,0.258696,-0.939952,-0.233252,0.490974,-0.26861,-0.745344,-0.599337,-0.493138,-0.181553,-0.0542138,-0.711363,-0.50097,-0.0513978,-0.313444,-0.553592,-0.883385,-0.6548,-1.04384,-1.95375,-0.657478,-1.07,0.788851,-0.15887,-0.123091,0.0930483,0.129483,-0.148601,1.45819,0.628343,1.74246,3.34588,2.19192,15.159,2.57136,10.6005,3.31195,3.24985,4.92078,2.03945,2.44978,2.5775,4.29,4.23111,3.98142,6.43171,3.33064,6.46653,5.53793,2.23302,7.16045,2.55702,10.8206,4.99312,6.0678,3.08966,5.3622,10.6905,3.82651,6.53915,3.15587,3.86592,0.388239,-0.455013,-0.0329882,-0.698599,-0.3588,0.661009,-0.500111,0.272262,0.832304,0.157158,-0.371176,-0.0609857,-0.459084,-0.241319,-0.404803,-1.0901,-0.452844,-0.969561,-0.359137,-0.800981,-1.1683,-1.34312,-1.82449,-2.18089,-1.37245,-1.58328,-0.343604,-0.719059,-1.39158,-0.462434,-0.369724,-0.797902,0.404141,0.61183,0.508246,0.667877,0.58875,0.340513,0.622485,0.432352,0.303158,0.460791,0.591743,0.515242,0.612797,0.560039,0.599841,0.7484,0.611315,0.725032,0.588831,0.690184,0.762838,0.793003,0.861104,0.898521,0.797776,0.829669,0.585066,0.6724,0.800845,0.613591,0.591392,0.689526
103.638,0.988246,0.0834969,6,63,0,-68.3055,-0.290507,0.399939,-0.604704,-0.122082,0.0323212,0.0102898,-0.278647,0.755338,-0.10807,-0.762495,0.578575,-0.655971,-0.136391,0.671119,-1.19006,0.31888,1.16599,0.622508,-0.0180379,-0.0921481,-0.0249466,0.488653,0.177787,-0.246722,-0.0722003,-0.0944622,0.557599,0.184309,0.278967,-1.27697,-1.15567,-1.15747,-0.774423,-1.672,-0.559344,-0.0722273,-0.879207,-0.326334,0.172644,-0.34699,1.28761,0.956324,2.30422,2.39956,3.98062,7.15726,2.16531,9.57664,2.69276,3.71118,5.39506,1.68688,4.1159,1.63236,7.20322,3.1971,3.49473,7.2859,5.04893,10.1014,2.87372,2.52145,4.24531,5.43489,3.25301,1.60601,4.06615,10.7094,2.30657,6.8326,12.3021,45.5943,8.81216,6.55868,0.0179456,-0.61892,0.719641,-0.519922,-0.0166465,0.793372,-1.07784,0.413539,1.30454,0.738489,0.11174,-0.00626897,-0.900067,-0.361383,-0.682538,-1.09952,-0.951084,-0.97913,-0.296199,-0.70361,-0.598918,-2.13504,-1.51832,-1.49202,-1.15464,-2.01809,-0.915981,-0.405776,-1.19947,-0.74919,-0.17721,-0.744761,0.495514,0.649973,0.327472,0.627129,0.504162,0.311445,0.746085,0.398064,0.213401,0.323335,0.472094,0.501567,0.710963,0.589375,0.664305,0.750171,0.721333,0.726936,0.573513,0.668988,0.645409,0.894263,0.820292,0.816381,0.760357,0.882684,0.714223,0.600075,0.768431,0.679002,0.544187,0.678036
122.527,0.979191,0.0834969,6,63,0,-73.1143,-0.529903,0.405332,-0.189002,-0.801075,-0.293153,-0.00525005,0.174731,0.557029,-0.0775714,-0.641916,0.45218,-0.825319,0.02925,0.810763,-0.807657,-0.102912,0.788466,1.31807,0.0488267,-0.358469,0.14659,0.146909,0.173945,-0.0030646,-0.198125,0.0691427,-0.184973,-0.525574,-0.255445,-0.0309892,-0.346927,-0.36105,-0.281518,0.268973,0.94979,1.09514,1.01856,0.303556,1.03447,0.537191,1.76682,0.582781,2.43113,4.51653,3.67461,13.4675,3.84361,11.9317,3.03283,4.3997,5.53641,5.93455,2.98601,2.10518,8.86163,3.5912,7.4549,8.40776,4.41165,7.54418,9.71109,4.60356,15.1271,2.49655,10.9047,7.64969,5.1867,4.1247,7.11958,6.43122,5.16561,15.6539,4.12307,7.87008,-0.000243326,-0.723853,0.392996,-0.838999,0.163458,0.922219,-0.605193,0.258817,0.752034,1.48641,0.0920266,0.0828927,-0.490302,-0.717504,-0.685218,-0.930485,-0.800889,-0.745393,-1.01526,-1.13446,-0.955344,-0.998663,-1.95468,-2.04755,-1.73,-1.40091,-0.800598,-0.688495,-1.06173,-0.758142,-0.601283,-0.752028,0.500061,0.673455,0.402996,0.698254,0.459226,0.284506,0.646843,0.435654,0.320378,0.184462,0.47701,0.479289,0.620178,0.672057,0.664902,0.717174,0.690165,0.678174,0.734048,0.756662,0.722189,0.730796,0.875956,0.8857,0.849413,0.802328,0.690102,0.665632,0.743021,0.68095,0.64595,0.679621
111.525,0.635688,0.0834969,6,63,0,-81.5955,-0.737293,0.475295,-0.863255,-0.526651,0.191101,-0.0007827,0.517968,0.504496,0.763341,-0.141356,0.936026,-0.367423,0.682202,1.1365,-0.202219,0.728311,1.33824,1.61793,0.582798,1.00269,0.942205,0.964296,0.827555,0.743854,0.892852,0.332336,0.820597,0.406616,0.547543,-0.401472,0.0311265,0.0454329,-0.753811,-0.582118,0.215629,0.662718,-0.2874,0.7757,0.650157,0.4547,1.46706,0.444273,2.12366,3.48471,4.29469,10.9891,2.91962,8.85406,3.82352,3.0643,6.07119,2.26951,3.58171,2.23391,6.29344,4.51445,4.2098,5.52117,4.24997,6.91937,2.81927,3.67236,3.26343,7.03038,2.56599,2.20882,4.74212,11.2587,2.19766,8.22238,9.48273,10.2802,7.70815,6.94152,0.352909,-0.447966,0.614585,-0.718529,0.234691,0.703817,-0.694225,0.132484,1.00196,1.14817,0.194613,0.35495,-0.724421,-0.554013,-0.689971,-0.729178,-0.796021,-1.20587,-0.71996,-1.27406,-1.0738,-1.84406,-1.06081,-1.00357,-1.94956,-1.63775,-0.779115,-0.318759,-1.06708,-0.672193,-0.427726,-0.844876,0.412677,0.610156,0.351014,0.672283,0.441595,0.330967,0.666906,0.466927,0.268556,0.240824,0.4515,0.412182,0.67358,0.635066,0.665961,0.674625,0.689123,0.769568,0.672598,0.781437,0.74532,0.863428,0.742845,0.73176,0.875399,0.837229,0.685489,0.579022,0.744042,0.661994,0.605331,0.699491
109.096,0.898142,0.0834969,6,63,0,-71.6574,-0.80773,0.82593,-0.381656,-0.428399,-0.1286,-0.0571122,0.309185,0.569804,-0.127874,-0.366992,0.798861,-0.589151,-0.19395,0.885604,-0.343808,0.447972,1.35354,0.961575,0.309457,0.324368,0.449339,0.550508,0.70281,0.466579,0.754264,0.218013,1.02713,0.387794,0.0374779,0.0840064,-1.06681,0.0341025,0.300561,-0.00211014,0.924102,1.33443,0.473269,0.796431,1.45717,0.481635,1.44453,0.654481,1.43685,3.68414,4.25445,10.427,2.33273,10.7607,2.93067,4.54119,2.19113,2.80055,3.63285,1.97045,12.9571,3.9086,8.2486,14.3184,6.29651,7.41565,5.19612,5.9623,19.9587,1.23455,8.02452,5.27024,2.84151,5.532,3.21204,4.59717,7.10051,41.3677,3.06973,7.28014,-0.240342,-0.549326,0.626508,-0.741542,-0.281465,0.788108,-0.401381,0.460265,1.19117,0.88903,0.182018,0.371594,-0.868497,-0.867137,-0.657723,-0.923896,-0.548601,-1.01332,-0.375548,-0.862949,-1.25319,-1.26932,-2.53397,-1.57723,-1.09673,-1.55134,-0.550823,-0.264695,-1.14638,-0.431189,-0.0770812,-0.845794,0.559798,0.633979,0.348303,0.677333,0.569905,0.312575,0.599019,0.386923,0.23305,0.29131,0.454621,0.408156,0.704433,0.70415,0.658749,0.715835,0.633811,0.73367,0.592799,0.703276,0.777851,0.780626,0.926489,0.828811,0.749648,0.825107,0.634326,0.56579,0.758849,0.606158,0.519261,0.699684
101.528,0.994646,0.0834969,6,63,0,-78.5866,-1.1553,0.0352177,-0.264342,-0.524704,-0.151718,0.0916202,0.40814,0.443894,0.997413,0.215218,1.34339,-0.22191,0.411784,1.39212,0.154667,0.623046,2.07614,0.831269,0.617227,0.825561,0.137577,0.021068,0.449548,0.57514,0.64452,0.24888,0.64981,0.408066,-0.00792547,-0.482016,-0.380609,0.437096,-0.0182139,-0.17294,0.708679,1.24406,0.842746,0.852093,1.24837,0.562182,1.49309,0.603856,2.75912,2.81269,2.80046,21.9098,3.04526,20.6649,2.30769,3.41835,9.47122,2.40908,3.39252,2.65116,6.97031,3.61088,4.23674,2.90187,4.5178,7.7966,7.25995,2.73712,2.83115,4.64772,4.51143,2.52584,8.30339,9.00554,3.24049,14.8476,4.92128,27.8478,7.25347,6.46221,0.359172,-0.505448,0.634501,-0.90725,-0.197019,0.771547,-0.41881,0.131994,1.37902,0.240129,-0.0386759,0.375722,-0.956606,-1.19087,-0.854005,-0.763739,-0.432001,-1.22025,-0.544461,-0.765962,-1.22905,-1.93607,-2.01518,-1.04956,-1.57035,-1.74532,-1.09405,-0.387202,-1.13072,-0.499871,-0.306351,-0.907533,0.41116,0.623739,0.346491,0.712437,0.549096,0.316145,0.603199,0.467049,0.201166,0.440255,0.509668,0.407159,0.722442,0.766896,0.701407,0.682165,0.606351,0.772108,0.63285,0.682647,0.773653,0.873919,0.882381,0.74069,0.827834,0.851362,0.749143,0.595609,0.755971,0.622429,0.575994,0.712495
96.6154,0.819387,0.0834969,6,63,0,-65.1777,-0.942789,0.251427,-0.59208,-0.459478,-0.359685,-0.0348166,0.823635,0.800035,0.598604,0.316198,1.86743,-0.0990315,0.335426,1.30868,-1.21938,0.684287,1.6824,1.63791,0.766496,0.580187,0.839915,0.73197,1.05435,0.880503,1.16157,0.744689,1.64766,0.622562,0.177721,0.163985,-0.591809,-0.35426,0.178893,0.294858,0.966899,1.40872,0.972448,0.372251,1.52332,0.339795,1.45064,0.682411,1.72673,4.68801,4.47221,4.50208,3.33884,8.10234,2.88073,4.64106,1.95953,6.09507,3.49671,1.67348,8.43204,3.97036,6.37285,15.1971,4.40061,7.02106,3.552,6.19918,16.2825,3.23841,5.52304,7.5483,3.69054,4.33411,5.55656,3.05354,8.89382,30.2867,3.80097,6.75208,0.0414629,-0.436353,1.1428,-0.767835,-0.151926,0.793417,-1.62298,0.476094,0.985681,1.19243,0.167481,0.469699,-0.679453,-1.06656,-0.709361,-0.966954,-0.315923,-0.907514,-0.108989,-0.834074,-1.39058,-1.70449,-2.39041,-2.30624,-1.4243,-1.60835,-0.97834,-0.634063,-1.37757,-0.756373,-0.338016,-1.06799,0.489636,0.60739,0.241807,0.683052,0.537909,0.311435,0.835206,0.383175,0.271766,0.232824,0.458227,0.384688,0.663617,0.743941,0.67026,0.724512,0.57833,0.712491,0.52722,0.697216,0.800685,0.84612,0.916093,0.909393,0.806011,0.833182,0.726779,0.65341,0.7986,0.680566,0.583708,0.744214
102.29,0.85379,0.0834969,5,63,0,-50.7174,-0.759732,0.3598,-0.673801,-0.414792,-0.338746,-0.0615834,0.35977,0.630352,0.577949,-0.362736,1.70803,-0.327314,0.234565,1.64688,-0.584407,0.787748,1.07877,1.57519,0.208172,0.338394,0.380713,1.60127,0.974884,0.505514,0.57212,0.379811,1.13114,0.0801801,0.631154,0.576377,-0.64297,-0.2629,-0.0890484,0.493408,0.735858,1.44756,0.70811,0.424382,1.39339,-0.00980501,1.56257,0.59802,1.58164,4.73904,6.88385,10.2958,5.49542,8.04772,3.31201,5.81085,1.14454,4.52602,2.50215,1.67251,6.11853,3.97404,8.57436,10.1074,3.43151,7.56281,5.28368,5.64429,13.193,3.00605,7.72011,6.85844,6.25453,4.39904,3.13285,4.27361,7.14922,47.1689,3.60233,6.25137,0.189251,-0.935469,1.16159,-0.821175,-0.0884071,1.29761,-0.828507,0.727683,0.558615,1.29166,-0.219963,0.370347,-1.1246,-0.166949,-0.731755,-1.28,-0.893759,-1.16422,-0.59765,-1.33726,-0.89145,-1.20013,-2.24834,-2.07031,-1.51039,-1.23928,-0.978822,-0.416579,-1.38779,-0.550015,-0.299861,-1.24711,0.452828,0.718183,0.238379,0.694486,0.522087,0.214567,0.696039,0.325703,0.363868,0.215572,0.55477,0.408457,0.754841,0.541641,0.67519,0.782449,0.709665,0.762099,0.645118,0.792039,0.709189,0.768548,0.904508,0.887984,0.819119,0.775438,0.726874,0.602664,0.800238,0.634139,0.574408,0.776799
111.893,0.952632,0.0834969,6,63,0,-64.322,-0.425775,0.360958,-0.412639,-0.452349,-0.144064,-0.0746601,0.460032,0.488963,0.51286,-0.329705,0.951867,-0.488241,0.334297,1.34483,0.451465,0.733765,1.19925,1.22117,0.174572,-0.0191728,0.379049,-0.017275,0.520407,-0.148284,0.285534,-0.223306,0.439849,0.585458,0.305913,-0.486888,-0.11502,-0.160934,-0.255112,-0.0760494,0.71571,0.798007,0.568151,0.454095,0.691713,-0.517123,1.32456,0.623956,3.00502,3.37567,2.14623,21.5428,1.99152,11.0256,1.83912,3.05526,7.90398,2.93375,3.50648,2.12044,8.09863,2.38647,3.89621,5.79205,4.41735,8.90866,5.48944,2.66082,10.3824,4.10674,2.92503,2.82796,2.84972,7.9137,3.91164,13.5403,3.86563,30.8204,5.62648,4.78456,0.258942,-0.661891,0.630863,-0.786883,0.108332,1.10768,0.259043,0.61961,0.889427,1.01198,-0.0961174,-0.0941938,-0.635302,-1.14344,-0.531094,-1.23333,-0.712046,-1.10872,-0.669541,-0.343053,-0.667322,-1.51963,-1.27332,-1.5021,-1.33514,-1.33696,-0.440605,-0.51881,-0.75029,-0.435858,-0.552426,-1.51889,0.435624,0.659685,0.347315,0.687162,0.472944,0.248303,0.435599,0.34987,0.291228,0.266592,0.524011,0.523531,0.653691,0.75831,0.629738,0.774401,0.670853,0.75189,0.6614,0.584932,0.660903,0.820485,0.78131,0.817887,0.79169,0.79199,0.608403,0.626869,0.679242,0.607272,0.634698,0.820374
113.619,0.895673,0.0834969,6,63,0,-77.3495,-0.866974,0.144178,-0.522593,-0.359505,-0.259119,0.160273,0.0284191,0.732584,-0.0810122,-0.899506,0.862308,-0.547772,-0.163693,0.743706,-0.54285,0.160298,0.460268,0.686349,-0.0300365,-0.426534,-0.0705481,-0.203765,0.546172,-0.106923,-0.138564,0.330431,0.261541,0.0353116,0.173534,0.256627,-1.14775,-1.07296,-1.00543,-0.621316,0.969114,0.515603,0.547036,0.102714,0.400864,-0.683018,1.64939,0.499638,1.37658,3.60435,5.67759,7.49649,4.11297,10.6021,5.6495,4.92453,3.2395,3.54345,2.55825,1.66642,11.0963,6.03175,7.41458,7.31646,5.24212,6.26456,5.21103,5.61379,9.66335,2.53031,3.42903,4.89531,5.43296,5.63204,5.59431,4.4706,9.91175,24.2419,5.5353,5.72521,0.0343049,-0.924963,0.856961,-0.512898,0.0019006,0.889189,-0.316925,0.526998,0.475032,0.882109,0.0551146,0.0105533,-0.892883,-1.22721,-0.637542,-1.35097,-0.930734,-1.14366,-0.731735,-0.927186,-0.869406,-1.18791,-2.28904,-1.95404,-2.00595,-1.65261,-0.463169,-0.616245,-1.17685,-0.55592,-0.600265,-1.54276,0.491425,0.716052,0.297975,0.625486,0.499525,0.291277,0.578575,0.371217,0.383426,0.292741,0.486225,0.497362,0.709485,0.773329,0.654198,0.794288,0.717224,0.758352,0.675186,0.716504,0.704622,0.766368,0.907965,0.875886,0.88142,0.839243,0.613766,0.649364,0.764381,0.635508,0.645717,0.823865
102.245,0.959294,0.0834969,6,63,0,-69.1687,-0.104497,-0.251801,-0.29187,-0.193242,-0.435751,0.0329369,-0.375622,0.649202,0.380713,-0.22496,1.05093,-1.11923,-0.67416,0.343481,-1.4744,-0.459671,1.43932,0.802085,-0.336413,-0.380849,-0.774202,0.401697,-0.301609,-0.249888,-0.815338,-0.164256,-0.275274,-0.838518,-0.951337,-1.21991,-0.556171,-1.16545,-0.839294,-0.639428,0.105764,0.373956,-0.192837,-0.71287,0.0423221,-0.152715,1.48203,0.666978,3.21601,3.26593,6.78882,15.5751,2.90766,6.88806,2.44388,2.67723,9.48566,3.28809,4.18742,2.65463,9.90597,2.48383,3.68616,12.6445,4.19133,12.7701,3.14463,3.61743,6.45557,2.72554,5.72548,4.25679,3.45466,4.65147,6.98571,4.78852,11.4619,23.7577,5.41067,3.41114,0.487487,-0.354922,0.954786,-1.14774,-0.482837,0.500984,-1.18162,0.0698451,1.377,1.04414,-0.280368,0.267036,-0.926441,-0.088736,-0.824979,-0.874716,-0.916848,-0.70277,-0.714978,-0.989875,-1.23797,-1.94531,-1.18383,-1.82869,-1.23022,-1.3187,-0.774657,-0.47441,-1.56364,-0.528862,-0.586218,-0.306901,0.380486,0.587811,0.277923,0.759097,0.618418,0.377309,0.765238,0.482546,0.201492,0.260353,0.569637,0.433635,0.716353,0.522169,0.695292,0.705726,0.714399,0.668802,0.6715,0.729063,0.775211,0.874935,0.765636,0.861606,0.773856,0.788965,0.684527,0.616427,0.826875,0.629218,0.642497,0.576129
102.128,0.952971,0.0834969,5,31,0,-59.9515,-0.103934,-0.295546,-0.327173,-0.154191,-0.435445,0.0349049,-0.324649,0.650219,0.363255,-0.28929,1.03677,-1.05263,-0.699792,0.291276,-1.42791,-0.409902,1.4066,0.7523,-0.398357,-0.473924,-0.730283,0.326387,-0.279126,-0.223389,-0.748929,-0.129938,-0.217395,-0.780651,-0.928966,-1.12254,-0.549439,-1.13907,-0.847087,-0.672476,0.0460003,0.426214,-0.176112,-0.684313,0.0424706,-0.152396,1.46956,0.679642,3.24,3.38026,6.60189,14.746,2.91335,7.06749,2.43165,2.67807,9.50409,3.32356,4.17587,2.7205,10.1202,2.46626,3.82404,13.625,4.21874,12.404,3.30427,3.64941,6.54059,2.88514,5.75781,4.16492,3.50871,4.54234,6.8514,4.5556,11.4176,27.4409,5.34382,3.46625,0.434487,-0.454628,0.90523,-1.11658,-0.544071,0.413201,-1.1708,0.0837764,1.30885,0.958715,-0.377818,0.138039,-0.911459,-0.192746,-0.833164,-0.878815,-0.879412,-0.703092,-0.685835,-0.962937,-1.24643,-1.88047,-1.13327,-1.75448,-1.19435,-1.30589,-0.792408,-0.37618,-1.50456,-0.457047,-0.540251,-0.263087,0.393055,0.611739,0.287977,0.753354,0.632759,0.398145,0.76329,0.479068,0.212679,0.277136,0.593347,0.465545,0.713299,0.548038,0.697024,0.706577,0.7067,0.668873,0.66504,0.723709,0.776682,0.867665,0.756442,0.852517,0.767518,0.786825,0.688348,0.592951,0.818253,0.612313,0.631871,0.565395
115.858,0.995467,0.0834969,6,63,0,-68.6879,-0.500113,1.10193,-0.415874,-0.568716,0.0244221,-0.0681673,0.0771626,0.573794,0.0299856,-0.387854,0.472072,-0.844645,-0.658635,0.669048,-1.1506,0.443043,0.66083,0.730829,-0.115372,-0.0259954,0.412433,-0.00370947,0.561201,0.318321,-0.0128372,0.318477,0.317697,0.1562,-0.0180708,-0.697945,-0.714543,-0.494815,-0.535036,-0.165633,0.0257169,0.7898,-0.0696787,0.707298,0.754828,0.0566868,1.46489,0.707646,1.39458,6.72592,2.43979,17.5751,3.54299,7.22723,2.71052,4.10625,5.59659,2.45277,2.79808,1.81726,9.60093,5.5936,7.07026,5.26124,5.88223,4.40583,5.10974,6.45774,16.1766,4.91678,5.10166,2.95125,6.54745,5.095,4.40659,7.87915,5.14416,75.7135,4.27745,3.80726,0.340568,-0.064004,0.794026,-0.526481,-0.352791,0.976787,-0.850448,0.729932,0.98089,1.03383,0.198053,0.25426,-0.7162,-1.11339,-0.480311,-0.717505,-1.14431,-0.589543,-0.794825,-0.906162,-1.07285,-1.66181,-1.89752,-1.80844,-1.73129,-1.41204,-1.07678,-0.447133,-1.14469,-0.521173,-0.494424,-1.15283,0.415672,0.515996,0.311305,0.628662,0.587294,0.27353,0.700661,0.32521,0.272715,0.262342,0.450648,0.436775,0.67177,0.75276,0.617821,0.672057,0.758471,0.64326,0.688866,0.712214,0.745139,0.840481,0.869611,0.859174,0.849577,0.804088,0.745883,0.609957,0.758539,0.627422,0.621148,0.760028
113.358,0.976152,0.0834969,6,63,0,-74.2758,-0.611821,0.348464,0.0160895,-0.677973,0.0424662,0.123975,-0.155077,0.800768,-0.119486,-0.107572,0.841896,-0.746098,-0.629596,0.758071,-1.01601,0.531266,0.655551,1.49663,-0.0776945,-0.24373,-0.394696,-0.767885,0.0596397,-0.614742,-0.832552,-0.437917,-0.507363,-0.275363,-0.439179,-0.995866,-1.26662,-0.539244,-0.655661,-0.809489,0.15507,0.146108,-0.346536,0.659371,0.776473,-0.216081,1.71656,0.638685,2.26329,2.31223,5.92957,11.5552,2.61184,18.4262,3.18559,3.89386,6.0133,5.46677,4.20363,1.96955,9.57232,2.76868,4.15672,12.1012,3.76371,17.1136,6.5109,2.71539,7.54213,3.42568,9.38863,3.76921,6.00039,10.7818,4.42135,8.88777,10.9869,11.7713,7.53667,12.0555,0.0807669,0.115752,1.06192,-0.532661,-0.437582,0.953381,-0.83388,0.690321,0.872284,1.6837,0.127503,-0.096211,-0.632664,-0.972895,-0.269345,-0.933839,-1.07546,-1.0198,-0.717317,-0.640603,-0.791235,-1.43235,-2.26989,-1.28468,-1.682,-1.68055,-0.950754,-0.708469,-1.40457,-0.423002,-0.0995276,-1.26549,0.479819,0.471094,0.256942,0.630103,0.607683,0.278205,0.697175,0.333962,0.294779,0.156606,0.468167,0.524034,0.653093,0.725696,0.566932,0.717853,0.745635,0.734933,0.672016,0.65489,0.688096,0.807267,0.906352,0.783245,0.84317,0.842977,0.721267,0.670063,0.802908,0.604201,0.524861,0.779971
