# 0.15675, 0.127847, 0.119998, 0.129083, 0.0244671, 0.0117217, 0.139174, 0.030068, 0.267408, 0.253526, 0.293617, 0.249278, 0.236781, 0.302222, 0.264305, 0.274873, 0.29165, 0.294455, 0.243546, 0.296708, 0.246061, 0.232721, 0.332195, 0.265908, 0.233537, 0.221831, 0.244986, 0.252582, 0.234431, 0.299036, 0.243083, 0.331953, 0.235122, 0.261672, 0.293031, 0.288965, 0.28082, 0.26591, 0.239915, 0.243381, 0.00960098, 0.401885, 0.0620886, 0.155515, 0.0536288, 0.0918991, 0.0940606, 0.0777014, 0.0789674, 0.0693324, 0.0733081, 0.0757673, 0.146071, 0.0862349, 0.0785618, 0.0833808, 0.0674681, 0.0540888, 0.115025, 0.0628099, 0.0792843, 0.0801294, 0.0648622, 0.112316, 0.0954925, 0.0964706, 0.0676233, 0.0694063, 0.0720756, 0.0679442, 0.0968098, 0.0694513, 0.0700189, 0.0680665
138.923,0.962885,0.104621,5,31,0,-103.844,0.0555582,0.136315,0.020224,-0.399179,-0.268621,0.0273373,-0.811433,0.747876,-0.884103,-2.14099,-0.559704,-0.755808,-0.752376,0.252472,-0.849942,-0.921777,-0.689202,0.958092,-0.748373,-1.29931,0.518142,-1.73134,-1.1439,-0.31905,-0.658278,-0.0760002,-1.47943,-1.81224,-0.0193704,-2.30243,-1.19556,-1.75327,-0.306762,-0.929818,-0.56155,0.0878561,-1.34485,1.15688,-1.50546,-0.720851,1.22318,0.293876,3.00514,5.23853,1.98735,3.97703,5.44385,4.99349,4.22143,2.19475,2.01938,2.56279,3.88245,2.69313,4.68525,3.15919,2.36823,3.02363,6.04872,3.33875,4.94377,2.15938,2.13186,4.14669,4.45051,2.45469,3.20896,5.34147,5.65565,4.5289,2.65551,2.10451,3.51695,4.448,-0.0513849,-1.54355,-0.219471,-0.180208,-0.488705,0.860813,-0.635497,-0.0835644,-0.217639,1.46249,-0.408094,-1.05757,0.682116,-1.68775,-1.4013,-0.532626,-0.499754,0.164582,-1.47412,-1.56621,0.0461058,-2.40111,-1.35794,-2.58324,-0.775579,-1.34936,-1.03591,-0.46311,-2.03805,0.786518,-2.06732,-0.998169,0.512843,0.82398,0.554649,0.54493,0.619801,0.29717,0.653735,0.520879,0.554196,0.188087,0.600631,0.742226,0.335789,0.843928,0.802389,0.630095,0.622402,0.458947,0.813683,0.827243,0.488476,0.916912,0.795425,0.929775,0.684726,0.794026,0.73806,0.613752,0.884734,0.312917,0.887686,0.730698
135.362,0.968957,0.104621,5,31,0,-102.413,-0.247946,-0.14177,-0.11175,0.31933,-0.382569,0.146311,-0.708211,0.486307,-1.25784,-1.74829,-0.435667,-0.451693,-0.0919965,-0.442552,-0.417369,-0.549108,-0.613858,0.704899,-0.396118,-1.26516,0.100784,-1.43195,-0.933118,0.0712588,-0.466283,-0.1559,-0.34324,-1.61015,0.0867322,-1.50701,-1.97032,-2.01346,-0.842286,-1.09551,-1.20355,-0.747588,-1.35758,0.125073,-1.57891,-1.48794,1.20419,0.380641,5.40815,3.58661,4.34427,4.4162,3.53727,2.17875,3.31352,2.96818,2.25257,2.26677,6.3952,5.50664,2.43768,3.10646,3.72219,3.28706,4.75927,3.36877,2.58277,2.59798,5.27413,2.7214,3.61082,3.75507,5.06199,2.62218,3.01671,3.53223,2.1522,2.13586,2.18114,3.78368,-0.412731,-1.34564,-0.291955,-0.294905,-0.27208,0.190375,-0.774937,0.196448,-0.283108,1.08241,-0.467096,-1.26173,0.0814448,-1.62274,-1.4452,-0.593161,-0.60076,-0.0661329,-0.695929,-1.40524,-0.0728861,-1.90043,-1.53344,-2.52736,-0.841828,-1.13226,-0.888849,-0.541996,-1.5693,0.480499,-1.60359,-1.10737,0.601743,0.793415,0.572475,0.573196,0.567604,0.452549,0.684588,0.451045,0.570308,0.25305,0.614696,0.779324,0.47965,0.835173,0.809258,0.64409,0.64583,0.516527,0.667285,0.803015,0.518213,0.86994,0.822509,0.926037,0.69885,0.756255,0.708653,0.632277,0.827684,0.382134,0.83252,0.751638
139.047,0.997753,0.104621,5,31,0,-96.5939,0.0342037,0.359391,-0.217055,-0.719902,-0.371318,0.0543976,-0.710869,0.606925,-1.80892,-1.81546,-0.479835,-1.15762,-1.36497,-0.204161,0.171024,-1.56642,-0.69599,-0.143628,-1.51039,-1.32327,0.418674,-0.46239,-0.802255,0.0147866,-0.759675,-0.178916,-1.14958,-1.34028,-0.324747,-1.78359,-0.31746,-1.15386,-0.805314,-0.276386,-0.29688,0.4505,-0.712915,-0.588408,-0.929927,-0.0501648,1.1808,0.209413,2.22384,3.67333,3.02235,3.87443,4.03235,4.59798,3.20778,2.40479,3.11054,3.10976,2.95584,2.87601,5.13122,2.96826,2.56338,3.49613,3.89025,2.88719,4.34659,2.36832,3.17343,2.39613,3.98524,3.51338,2.39128,4.61748,3.93276,4.55819,3.17802,3.29046,4.46232,3.69267,-0.479655,-0.828024,0.168667,-0.233596,-0.855524,0.831559,0.59582,-0.246161,0.13405,0.731796,-0.895045,-0.810918,0.390949,-0.656526,-1.39584,-0.551438,-0.811542,-0.100744,-1.41324,-1.23797,-0.488626,-2.17439,-0.73602,-2.49524,-1.64746,-1.06704,-1.09686,-0.455379,-1.84861,-1.26125,-1.88409,-0.610994,0.617666,0.695937,0.457933,0.558135,0.701725,0.303316,0.355301,0.561231,0.466538,0.324801,0.70993,0.692305,0.403489,0.65848,0.801523,0.634469,0.692438,0.525165,0.804277,0.775211,0.619783,0.897926,0.676125,0.923807,0.838548,0.744033,0.749672,0.611917,0.863964,0.779241,0.86808,0.648167
139.905,0.950051,0.104621,5,31,0,-98.1346,0.180397,-0.116332,-0.0283895,-0.553654,-0.509738,0.132459,-0.640107,0.632691,-1.00837,-1.9784,-0.955843,-1.45705,-0.777028,-0.439218,-1.06311,-1.11974,-0.45357,-0.016717,-1.18272,-1.96243,0.336452,-1.58149,-1.24998,-0.450999,-1.02506,-0.654704,-1.30038,-1.98818,-0.111521,-2.1425,-1.4841,-1.00204,-0.00895319,-0.675438,-0.243036,0.0289197,-0.724217,-0.0278605,-0.959659,-0.825695,1.2347,0.295971,2.7737,4.30331,3.15365,3.98193,2.96366,2.07479,4.90858,2.22655,1.91101,2.14278,5.33782,3.33769,3.81428,1.9642,3.35526,2.5574,4.51497,2.53029,3.80535,2.72555,4.55196,3.75372,3.98017,3.44834,2.26252,5.19487,3.65803,3.66544,2.87096,2.44046,3.43003,4.02909,0.513519,-0.983557,-0.368496,-0.664821,-0.496135,0.737476,-0.956212,0.331995,0.382989,0.882145,-0.756455,-1.56199,0.816979,-1.32941,-1.48847,-0.767496,-0.635457,-0.0288041,-1.20153,-1.27136,0.182096,-2.1604,-1.43286,-2.21762,-0.539201,-1.19277,-0.542047,-0.415465,-1.59966,-0.210119,-1.58589,-0.911968,0.374369,0.727813,0.591096,0.660342,0.621551,0.323556,0.722363,0.417755,0.405406,0.292734,0.680584,0.826639,0.306405,0.790743,0.815848,0.682979,0.653726,0.507201,0.768796,0.780975,0.454601,0.896637,0.807346,0.90182,0.631626,0.767236,0.632288,0.602398,0.831971,0.552337,0.830037,0.713403
131.258,0.998952,0.104621,5,63,0,-102.13,-0.351128,0.180902,-0.0202349,0.163731,-0.144861,0.121907,-0.827899,0.742415,-0.754086,-1.47335,-0.856555,-0.568511,-0.533692,0.257739,-0.659996,0.358656,0.164292,0.218493,-0.742663,-1.80507,0.790942,-1.6109,-1.65565,-0.267726,-0.362746,-0.0922045,-0.505281,-1.3792,0.215567,-1.89069,-1.22199,-1.66405,-0.549202,-0.585233,-0.877981,-0.826875,-0.8764,-0.364397,-1.68734,-0.707617,0.989219,0.455036,3.97034,5.65113,2.45427,4.03809,5.67051,4.4092,2.7902,2.42342,2.24089,2.39824,5.9152,2.59868,2.72413,5.13723,1.65562,3.97537,6.68808,3.9706,3.00804,1.82583,2.00588,2.91167,4.51274,2.71211,4.4705,1.7375,2.16272,4.3848,1.41521,1.82952,2.39169,3.14158,-0.257225,-1.21053,-0.62528,-0.531801,-0.558034,0.740763,-0.818049,0.751315,0.46639,0.538297,-0.725692,-1.62691,0.681468,-1.78529,-1.88519,-0.687967,-0.582323,-0.160365,-0.807485,-1.33725,0.0529764,-2.14181,-1.20448,-2.00656,-0.69695,-0.813574,-0.707222,-0.697429,-1.03798,-0.244722,-1.7781,-0.644929,0.563954,0.770393,0.651418,0.629903,0.635997,0.322837,0.693822,0.320535,0.385471,0.368584,0.673859,0.835746,0.335934,0.856349,0.868206,0.665515,0.641602,0.540006,0.691573,0.792038,0.486759,0.894901,0.769321,0.881484,0.667511,0.692871,0.669787,0.667618,0.738461,0.560877,0.855462,0.655867
138.225,0.991655,0.104621,5,31,0,-104.84,-0.224925,0.356351,0.0204504,0.169437,-0.061078,0.0870709,-0.714239,0.713006,-0.806921,-1.51868,-0.75367,-0.691063,-0.345456,0.0359625,-0.46377,-0.045819,-0.173452,0.131171,-0.98651,-1.50378,0.751866,-1.48862,-1.3952,0.11629,-0.611294,-0.106734,-0.675668,-1.44877,0.554849,-2.05156,-1.1274,-1.72756,-0.887721,-0.936691,-1.0525,-0.868111,-1.14335,-0.212826,-1.80673,-0.70054,0.964205,0.426977,3.82208,5.20922,2.4841,4.16859,5.49056,4.3041,2.7745,2.43724,2.05472,2.40093,5.42242,2.83684,3.21374,4.38229,1.78769,3.7241,5.6153,4.63693,3.50586,1.77489,2.32551,3.00322,4.59007,2.4012,5.0087,1.98864,2.18015,4.07125,1.47394,1.75239,2.69017,3.3373,-0.287217,-1.13333,-0.345946,-0.472387,-0.11685,0.585503,-0.327212,0.394279,0.264134,0.576222,-0.740485,-1.11845,0.729154,-1.53871,-1.43287,-0.0731234,-0.716101,-0.112027,-0.815313,-1.37196,0.509741,-2.13399,-1.06082,-1.81278,-0.89082,-1.00944,-0.814295,-0.647325,-1.11661,-0.0318305,-1.75013,-0.579242,0.571315,0.756452,0.585634,0.615948,0.529179,0.357667,0.581081,0.402688,0.434348,0.359802,0.677102,0.753702,0.325381,0.823277,0.807348,0.518273,0.671748,0.527978,0.69324,0.797697,0.375254,0.894164,0.742848,0.859697,0.709059,0.732911,0.693024,0.656407,0.753359,0.507957,0.851969,0.640893
126.293,0.874368,0.104621,5,31,0,-97.6895,-0.549368,0.562023,0.330338,0.619745,-0.163062,0.0488843,-0.670552,0.663279,-1.13932,-1.35862,0.0138114,-0.146844,-1.10941,0.403109,0.206543,-0.532159,-0.436535,1.09798,-0.801742,-1.39097,0.32199,-0.614576,-0.545189,-0.402778,-0.316919,0.317807,-1.19585,-0.852398,-0.425701,-2.47159,-0.741563,-1.8879,-0.885532,-0.443807,-0.995055,-0.809799,-1.79415,-0.56402,-1.09841,-1.05062,1.16199,0.424592,5.80828,3.96471,2.59275,5.67973,3.30381,3.10749,1.83951,2.171,1.42999,2.25125,6.59662,4.7857,2.20722,2.64895,2.3744,4.8273,3.19069,2.3396,4.34188,1.90564,3.04077,4.31155,2.82627,2.5918,3.55087,1.51434,4.75976,5.60907,2.46909,2.0544,1.24343,3.23947,-0.640783,-1.0352,0.213395,0.0987465,-1.02089,0.797733,0.232901,-0.0625742,-0.15723,1.39722,-0.66671,-1.25117,0.221075,-0.788569,-0.869601,-0.765168,-0.453431,0.263396,-1.42537,-0.871212,-0.586408,-2.73195,-0.528878,-2.08047,-0.858863,-0.419518,-0.874881,-0.73613,-1.87139,-0.413009,-1.09594,-0.875415,0.65493,0.737922,0.446853,0.475333,0.735145,0.310511,0.442037,0.515638,0.539227,0.198258,0.660766,0.777503,0.444955,0.687524,0.704663,0.682475,0.611455,0.434529,0.806179,0.704998,0.64254,0.938886,0.629221,0.88899,0.702423,0.603368,0.70576,0.676149,0.866619,0.601809,0.749498,0.705871
121.202,0.91584,0.104621,5,31,0,-87.0332,-0.590203,0.519553,0.0447813,0.504848,-0.195226,0.123679,-0.698715,0.663333,-0.383056,-1.72802,-0.536846,-0.715786,-0.441904,-0.301573,-0.697746,-0.634634,-0.0417469,0.580966,-1.17016,-1.24038,0.946157,-1.89289,-1.15275,0.097246,-0.507794,0.157554,-1.03388,-1.06168,0.438754,-1.76319,-1.25412,-1.49011,-0.716821,-1.42986,-0.952517,-0.364614,-0.832681,0.411388,-1.50996,-0.948585,1.02908,0.506913,8.38919,5.94783,3.86863,5.02539,2.8352,3.22068,3.30557,2.43583,1.53002,2.99667,6.96047,4.49275,2.23768,3.19169,2.65965,4.41113,3.78412,4.02096,4.24491,2.27322,2.615,4.62735,3.56472,1.94859,3.49724,1.51298,3.31686,4.9947,1.35311,1.74612,1.47184,4.1408,0.323476,-1.29629,-0.188238,-0.507553,-0.356562,0.345699,-0.751991,-0.0279196,0.402307,1.04888,-1.02915,-0.963357,0.672453,-2.25409,-1.62888,-0.554661,-0.88927,-0.0604733,-1.52671,-1.17194,0.0934649,-2.22779,-1.10395,-1.82512,-0.789353,-1.5704,-0.717644,-0.185418,-0.964473,0.618029,-1.54631,-0.778131,0.419829,0.78521,0.546921,0.624233,0.588208,0.414426,0.679612,0.506979,0.400758,0.25944,0.73675,0.723793,0.337948,0.905003,0.836016,0.635216,0.70874,0.515114,0.821525,0.763495,0.476651,0.902717,0.750999,0.86118,0.687692,0.82784,0.672088,0.546222,0.724017,0.35023,0.82438,0.685277
131.184,0.836339,0.104621,5,63,0,-86.4614,0.20143,-0.122546,-0.233781,-0.262078,-0.329218,0.0238359,-0.616221,0.63554,-1.61406,-1.65321,-0.289112,-0.818264,-1.08608,0.548198,0.02246,-0.546477,-0.180847,0.328347,-0.875137,-1.59018,-0.0281976,-0.431564,-0.608676,-0.371512,-0.474769,0.0228743,-0.621845,-1.08076,-0.120755,-2.41324,-0.523104,-1.18871,-0.444733,-0.249601,-0.100983,-0.0689782,-1.07761,-0.589242,-0.95024,-0.481464,1.03908,0.413746,5.85231,4.35641,3.13943,4.28476,4.4793,3.85555,5.30078,2.31644,1.21668,3.05177,3.76064,3.16276,2.88248,3.00903,3.40073,4.94232,2.89777,4.6354,3.23882,1.98109,2.36369,3.24345,3.40752,2.05498,2.68015,1.79872,2.24459,4.43463,1.88203,2.68795,3.11544,2.44419,-0.778766,-1.09661,-0.0574045,-0.269088,-0.928868,1.09883,0.129009,0.305217,0.211816,0.76125,-0.624036,-1.47919,0.0282004,-0.522708,-1.07837,-0.768164,-0.415381,0.173163,-0.750238,-0.933463,-0.185073,-2.67875,-0.371296,-1.85509,-0.668488,-0.403301,-0.360534,-0.42242,-1.58603,-0.711674,-1.2977,-0.480188,0.685414,0.749623,0.514347,0.566869,0.716846,0.24996,0.467793,0.424283,0.447243,0.318375,0.651136,0.81445,0.49295,0.627781,0.746186,0.683124,0.602377,0.456817,0.679231,0.717777,0.546137,0.935761,0.591772,0.864724,0.661164,0.59948,0.58917,0.604062,0.830056,0.670771,0.785448,0.617792
126.419,0.999119,0.104621,6,63,0,-92.1912,-0.77153,-0.147983,-0.0750572,-0.350446,-0.360064,0.182366,-0.129958,0.530122,-0.361491,-0.390997,-0.0516933,0.234309,0.300091,0.707756,0.645727,-0.498364,-0.0281398,0.0929602,-0.360878,-1.17464,1.0071,-0.875737,-0.504672,0.634283,-0.29077,0.247124,-0.452492,-0.948836,0.7086,-1.75314,-0.446336,-1.24507,0.219712,-0.0364813,0.116889,0.161322,-0.485729,0.837911,-0.778421,-0.230049,1.36447,0.536402,2.96802,2.37958,2.62019,3.79596,6.21913,3.79914,9.26577,3.16423,0.792241,1.91447,13.8261,6.06272,2.22424,2.39969,1.77194,3.20507,12.7138,3.15595,5.35231,1.9278,2.59938,3.54896,7.3584,4.95837,3.54304,3.70043,6.97577,8.32867,1.46367,2.25694,2.24983,6.30339,0.0151653,-0.475431,-0.335172,-0.170849,-0.37746,0.929376,-0.24353,-0.260066,-0.135583,0.0295262,-0.935741,-1.59015,0.570171,-1.47403,-1.36069,-0.45444,-0.880725,-0.0871168,-1.24782,-1.13005,0.139644,-2.54214,-1.17965,-2.87324,-0.924355,-1.26023,-0.597436,-0.655691,-1.78483,0.117255,-1.90149,-0.971705,0.496209,0.616668,0.583017,0.542609,0.59326,0.283051,0.560583,0.564653,0.533844,0.492619,0.718239,0.830637,0.361197,0.813669,0.795872,0.611694,0.706972,0.521765,0.776923,0.755848,0.465146,0.927044,0.764885,0.946508,0.715929,0.779065,0.645069,0.658292,0.856293,0.47072,0.87006,0.725459
126.792,0.868513,0.104621,5,63,0,-88.8115,-0.651923,-0.0786475,-0.605323,-0.450826,-0.305275,0.259623,-0.220058,0.700576,-0.685237,-1.0986,-0.00271703,-0.447017,-0.722788,-0.00125927,0.47456,0.208348,-0.674514,1.41097,-0.558517,-1.10451,0.519516,-0.932252,0.28111,0.621132,0.241854,0.960416,-0.443565,-0.853241,0.559007,-1.31599,-0.400243,-1.10762,-0.149662,-0.0459564,-0.981254,0.0789657,-0.738571,0.176089,-0.919078,-0.413486,1.33014,0.494967,2.18649,4.21583,2.71708,4.94935,7.04397,5.82711,5.72098,2.82895,0.612781,2.08428,8.92173,5.79293,2.66276,3.10068,1.41895,4.18478,9.26418,3.8985,5.35186,1.81544,2.86428,4.62952,5.22136,5.61415,4.47116,5.04015,6.16241,6.96208,2.1456,2.40884,3.17888,5.06805,-0.00184877,-0.911145,0.120985,-0.741498,-1.14321,0.655691,-0.230358,0.669425,-0.401562,1.72124,-0.891874,-1.09275,-0.180393,-1.76897,-0.669112,-0.7364,-0.692804,0.347569,-1.55235,-1.23134,-0.252839,-2.3144,-1.06847,-2.53452,-1.16613,-1.23499,-1.31836,-0.345198,-1.78148,-0.271387,-1.81274,-0.983772,0.500462,0.713234,0.469791,0.677323,0.758268,0.341708,0.557336,0.338626,0.599063,0.151712,0.709277,0.748899,0.544976,0.85433,0.661304,0.676208,0.66659,0.413972,0.825253,0.774053,0.562875,0.910062,0.744305,0.926527,0.762446,0.774691,0.788908,0.585453,0.85588,0.567433,0.859693,0.727856
126.155,0.999197,0.104621,6,63,0,-91.069,-0.339289,-0.445006,-0.66355,-0.814798,-0.280268,0.261347,-0.169427,0.721329,-0.667334,-1.3082,-0.112225,-0.228701,0.373054,0.00474205,0.871927,-0.585621,0.334102,0.115068,-0.661478,-1.28634,1.30543,-0.530051,-0.209564,0.641379,-0.396371,-0.137869,-0.887085,-0.494032,0.558472,-1.41598,-0.233835,-1.17306,0.259848,0.0299704,0.271726,0.296972,-0.771717,0.313536,-0.867451,-0.0319327,1.00288,0.504328,6.96928,4.74491,2.48985,4.37573,2.10838,2.68462,6.10235,1.62238,1.98613,2.76195,7.70755,6.82383,1.67395,4.73665,1.06419,1.63064,4.45803,2.89397,3.92464,1.17478,3.29482,2.62095,5.58923,2.99442,5.14535,3.72921,2.84,3.76997,2.01779,2.27026,2.43496,3.9894,-0.0845256,-1.20369,-0.0432535,-0.612631,-0.103506,0.58627,0.111182,-0.229903,0.540096,0.355319,-1.05811,-1.32014,0.860252,-1.10083,-0.861556,-0.43054,-1.08006,-0.503115,-1.73063,-0.620769,0.0105279,-2.13521,-0.966002,-2.60176,-0.79204,-1.20333,-0.0874691,-0.142154,-1.82489,-0.169983,-1.7836,-0.651194,0.521119,0.769181,0.510812,0.648541,0.525853,0.357491,0.472233,0.557224,0.368165,0.412093,0.742329,0.789204,0.297287,0.750416,0.702986,0.606003,0.746505,0.623191,0.849493,0.650393,0.497368,0.894278,0.724322,0.930975,0.688269,0.769117,0.521853,0.535479,0.861151,0.542394,0.85614,0.65728
128.8,0.769159,0.104621,6,63,0,-84.4694,-0.6405,0.421881,0.345167,0.352966,-0.30549,0.0241108,-0.437548,0.844971,-0.466749,-1.15008,-0.0892259,-0.555269,-0.726363,0.30618,0.1273,-0.953281,0.420617,0.645548,-0.712778,-0.787408,1.40823,-0.593361,-0.66707,-0.221017,-0.896807,-0.441525,-1.24552,-1.18579,0.312954,-1.99993,-0.611378,-1.53928,-0.158259,-0.514237,-0.441952,0.0562918,-0.818378,0.106652,-1.09506,-0.773462,1.39154,0.40644,2.17323,3.92424,3.26149,4.89322,7.10543,3.85983,2.6175,2.32859,2.2302,1.42767,6.19231,2.04383,3.98409,2.27012,5.87968,5.14265,7.73002,3.22494,2.52454,3.2273,3.10329,2.31292,4.33024,2.87078,2.91206,3.75824,5.04424,5.19332,1.90206,2.34094,2.2797,3.85042,0.0224991,-0.921421,-0.160057,-0.337493,-0.870308,0.533276,-0.0656486,-0.450805,0.49914,0.76141,-0.7696,-0.970255,1.19924,-0.939264,-1.36225,-0.852401,-1.10502,-0.563396,-1.62798,-1.30844,-0.00805603,-2.50763,-0.699776,-2.3869,-0.59515,-0.888116,-0.906081,-0.494961,-1.51742,-0.232233,-1.64475,-0.99955,0.494375,0.715332,0.539929,0.583581,0.70481,0.369753,0.516406,0.610831,0.377743,0.31834,0.683434,0.72517,0.231611,0.718951,0.796125,0.701071,0.7512,0.637238,0.835893,0.787252,0.502014,0.924675,0.668138,0.915823,0.644546,0.708501,0.712198,0.621274,0.820158,0.557799,0.838181,0.73097
131.867,0.916353,0.104621,6,63,0,-86.3709,-0.116893,-0.156537,-0.387062,-0.897503,-0.25071,0.194889,-0.344587,0.672479,-0.73068,-1.67871,-0.60456,-0.550302,-0.678158,-0.270503,-0.114211,-0.955862,0.0219526,0.549021,-0.764375,-1.61088,0.946791,-0.961638,-0.0137848,-0.464587,-0.541123,-0.124492,-1.08484,-0.763361,0.139275,-2.2195,-0.0362543,-1.0982,-0.0355031,0.00829906,-0.399095,-0.132034,-0.637248,0.364421,-0.907502,-0.356895,0.969986,0.468124,5.95943,7.41254,2.96356,4.32333,1.82875,3.08349,6.32123,2.4207,1.93282,3.65431,5.84689,6.74384,1.99211,5.43631,1.32883,2.03718,4.00126,2.66188,3.8757,1.38973,3.53504,2.26389,4.77394,3.4014,5.16308,3.81763,2.89375,4.0614,1.90112,2.4916,2.6222,4.36013,0.102131,-1.23486,-0.231397,-0.46559,-0.715203,0.522265,-0.366574,-0.287298,0.517688,1.0754,-0.729919,-1.32965,0.863896,-1.15689,-0.320581,-1.06923,-0.798479,-0.135886,-1.4852,-0.600295,-0.0355498,-2.54754,-0.712121,-2.39715,-0.997373,-1.07696,-0.858012,-0.662452,-1.63916,-0.166813,-1.78684,-0.97066,0.474489,0.774668,0.557592,0.614339,0.67155,0.372323,0.590631,0.571334,0.373393,0.254378,0.674788,0.790783,0.296526,0.760767,0.579466,0.744451,0.689649,0.533919,0.815356,0.645724,0.508887,0.927408,0.67087,0.91661,0.730542,0.745918,0.702245,0.659811,0.837421,0.541607,0.85654,0.725251
136.479,0.875813,0.104621,5,31,0,-99.4068,-0.17175,-0.101511,-0.345859,-0.457193,-0.3785,0.132789,-0.360177,0.639722,-1.44231,-2.13978,0.0284099,-0.527194,-0.438316,0.110371,-0.161031,-0.244394,-0.773484,0.256962,-0.758592,-0.780166,0.129149,-0.992921,-0.849608,0.627793,-0.45948,0.316143,-0.419315,-1.27713,0.263523,-1.43847,-1.00387,-1.07717,-0.641015,-0.422985,-0.16491,0.524084,-0.71931,0.124009,-1.16676,-0.444637,1.37435,0.588054,3.52338,6.26071,2.81735,2.64563,5.83525,3.8026,3.82188,2.9288,1.93392,1.95475,8.18953,2.05804,4.13566,2.51032,2.33696,3.05321,10.025,2.80727,4.00073,1.71876,4.63987,3.91271,5.0462,2.8177,6.63465,3.30721,2.57823,4.29184,2.04156,2.12658,4.35288,6.14481,-0.529783,-1.65303,0.247004,-0.259765,-0.516142,0.801011,-0.402486,0.581607,-0.36984,0.706868,-0.728472,-0.700359,-0.0756563,-1.36736,-1.55388,-0.203266,-0.766234,0.219282,-0.941958,-1.27205,-0.0800693,-2.01337,-1.28317,-2.29714,-1.3521,-1.15891,-0.600991,-0.0199422,-1.65228,-0.259811,-1.91468,-0.791618,0.629433,0.839301,0.438561,0.564579,0.626245,0.309809,0.599285,0.358563,0.59142,0.330291,0.67447,0.668267,0.518905,0.796952,0.825473,0.550642,0.682706,0.445398,0.719495,0.781093,0.520007,0.882194,0.782989,0.90864,0.794472,0.761135,0.645883,0.504985,0.839199,0.56459,0.871544,0.688179
145.428,0.956798,0.104621,5,63,0,-101.832,-0.411507,-0.201804,-0.178881,-0.438638,-0.292698,0.147748,-0.261157,0.54427,-0.722053,-1.22959,0.217665,-0.0618912,-0.19822,0.515419,0.420804,0.3129,0.074053,0.639048,-0.190539,-1.08177,0.311061,-0.867789,-1.24734,0.051276,-0.113851,0.546049,-0.583578,-1.68401,0.146274,-1.11558,-0.550042,-1.37756,-0.426955,-0.149478,-0.18858,0.449437,-0.856268,0.247403,-0.545207,0.0460788,1.19734,0.298262,4.07263,2.68798,2.68632,6.97492,3.3773,3.11921,3.9202,2.25101,2.69399,3.06131,3.96481,6.61591,2.74053,4.12584,3.71837,3.86113,3.00624,4.64154,2.8807,2.60452,3.01998,2.45644,4.07883,3.04237,2.40485,3.21581,7.04293,4.35257,2.5016,3.17304,2.1247,2.77449,-0.283196,-1.16506,0.119894,-0.25708,-0.615337,0.827748,-0.167911,0.639785,0.119383,0.720153,-0.524181,-1.28687,0.0526901,-1.25734,-1.84689,-0.736445,-0.49612,0.371153,-1.1328,-1.73501,-0.219423,-1.66015,-1.08474,-2.63969,-1.29556,-1.08235,-0.709338,-0.154797,-1.8514,-0.278003,-1.39724,-0.4959,0.570329,0.762251,0.470062,0.563918,0.649157,0.304121,0.541879,0.345295,0.47019,0.327359,0.628125,0.783617,0.486831,0.778567,0.863762,0.676218,0.621547,0.408262,0.756355,0.850052,0.554637,0.840258,0.747391,0.933373,0.785087,0.746939,0.670255,0.538622,0.864291,0.569057,0.801745,0.621495
147.632,0.923237,0.104621,5,31,0,-115.835,-0.869263,0.0350964,0.0226094,-0.113743,-0.282381,0.200195,-0.23683,0.592887,-0.565244,-1.14,-0.319953,-0.326966,0.119992,0.23444,0.318598,-0.0641457,0.0426422,0.930197,-0.442241,-0.832065,0.721816,-1.05906,-0.631184,0.603467,0.117603,0.3311,-0.329892,-1.17393,0.104663,-1.25147,-0.305148,-0.774152,-0.432613,0.0848362,-0.350467,-0.131422,-0.763918,0.286082,-0.32974,0.223394,1.23196,0.405204,5.14055,2.71275,2.63372,4.56721,5.43267,2.48818,3.72511,2.8179,2.94649,2.49695,5.74996,7.38586,3.03083,4.03281,3.41435,3.34564,3.48087,4.1175,2.75379,2.76524,3.06663,2.65467,3.38273,2.92989,2.61091,4.05584,5.3132,2.92584,2.57496,3.55813,1.77395,2.78452,-0.211366,-1.20491,-0.483786,-0.757748,-0.467242,0.523905,-0.491841,0.124051,0.0168649,0.938934,-0.948942,-1.09944,0.310786,-1.59664,-1.31371,-0.375909,-0.470613,0.00060332,-1.07917,-1.32725,-0.40991,-1.93862,-0.926174,-2.09697,-1.37577,-0.977984,-0.785077,-0.646565,-1.77149,-0.210667,-1.19925,-0.346998,0.552646,0.769397,0.618642,0.680865,0.614731,0.37194,0.62054,0.469027,0.495784,0.281116,0.720902,0.750155,0.422923,0.831549,0.788134,0.592886,0.615529,0.499849,0.746338,0.790385,0.601066,0.8742,0.716298,0.890608,0.798311,0.726708,0.686773,0.656236,0.854643,0.552473,0.768392,0.585889
