lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0808963
# Diagonal elements of inverse mass matrix:
# 0.130263, 0.0970053, 0.0899698, 0.0835423, 0.0133632, 0.00963175, 0.135765, 0.0186369, 0.238477, 0.190887, 0.203822, 0.184192, 0.170305, 0.259675, 0.184543, 0.198014, 0.206525, 0.2029, 0.179358, 0.207609, 0.180256, 0.170923, 0.215936, 0.16746, 0.179874, 0.191579, 0.167237, 0.219405, 0.175099, 0.190584, 0.168512, 0.190873, 0.176762, 0.175209, 0.240099, 0.224323, 0.187784, 0.211164, 0.194267, 0.192533
-3908.22,0.979085,0.0808963,5,63,0,3926.81,-1.02201,-0.324903,-0.16913,-0.337396,-0.0977607,0.120936,0.366772,0.415616,0.776446,-0.20733,0.486407,0.782275,0.405165,1.55357,0.502607,0.564185,0.627106,0.480705,0.412988,0.544864,1.62164,-0.0483575,0.499199,0.821897,0.204935,1.04794,0.270007,0.042333,0.812459,-0.585834,0.242655,-0.337369,-0.140083,0.342828,-0.179607,0.646168,-0.13425,0.555622,-0.435149,0.427949,-0.00428049,-1.18467,-0.473553,-0.424989,-0.804634,0.80217,-0.836094,-0.32553,-0.285058,-0.41951,-0.76893,-0.450942,0.684563,-1.02924,-0.480238,-0.363566,-0.845108,0.138745,-0.835798,-0.753888,-0.16046,-1.6185,-0.939808,-1.76279,-1.43407,-1.04421,-1.14265,-0.344752,-1.39891,-0.480559,-1.65201,-0.685355,0.50107,0.765786,0.616224,0.604676,0.690965,0.309561,0.697642,0.580671,0.570786,0.603366,0.683289,0.610863,0.335244,0.736769,0.617804,0.589903,0.69954,0.465369,0.697579,0.680025,0.540029,0.834588,0.719061,0.853559,0.807534,0.739662,0.758165,0.585344,0.80201,0.61788,0.839163,0.664933
-3903.06,0.946996,0.0808963,4,15,0,3922.14,-1.03122,-0.380234,-0.0512104,-0.194908,-0.102651,0.11547,0.339616,0.413917,0.7438,-0.301822,0.397365,0.763518,0.3716,1.74565,0.721515,0.523591,0.619691,0.519566,0.392467,0.335122,1.5241,-0.0656121,0.248016,0.560727,0.149651,0.890138,0.38535,-0.26461,0.643606,-0.678802,0.260186,-0.259074,-0.0892429,0.519718,-0.154938,0.515536,-0.229992,0.917765,-0.304478,0.217587,-0.107695,-1.34825,-0.642329,-0.501301,-0.907397,0.913431,-0.681317,-0.430826,-0.369816,-0.457395,-0.857255,-0.742212,0.68541,-0.950303,-0.646672,-0.52726,-0.796141,0.0807271,-0.618993,-0.966916,-0.232721,-1.61786,-0.791663,-1.56604,-1.25819,-0.735427,-1.01094,-0.36974,-1.37966,-0.00351846,-1.40396,-0.773161,0.526898,0.793843,0.65528,0.622765,0.712467,0.286298,0.664033,0.606071,0.591415,0.612396,0.702087,0.677479,0.335055,0.721176,0.65626,0.628844,0.689148,0.479829,0.649989,0.724504,0.557919,0.8345,0.688188,0.827218,0.778715,0.675995,0.733204,0.591396,0.798937,0.50088,0.802812,0.684204
-3911.06,0.603117,0.0808963,4,31,0,3929.92,-0.810104,-0.16849,-0.173275,-0.533817,-0.0516796,0.0547858,0.421968,0.439334,0.429413,-0.373667,0.574964,0.539762,0.482896,1.55485,0.93801,0.179589,0.599795,0.563509,0.393166,0.196608,1.58395,0.234296,0.462889,0.804995,0.246267,1.24902,0.130808,-0.449131,0.801253,-0.783311,0.505051,0.00465994,-0.0422256,0.603246,-0.0417153,0.614735,-0.298415,0.942188,0.144079,0.11484,-0.27731,-1.17518,-0.226508,-0.365006,-0.432358,0.854484,-0.0362406,-0.575603,-0.17641,-0.20638,-0.50735,-0.623813,0.716586,-0.656224,-0.43601,-0.184526,-0.671667,0.396402,-0.816603,-1.25118,-0.0850559,-1.7012,-0.754476,-1.3833,-1.36071,-0.755282,-1.21268,-0.570971,-1.61054,-0.258299,-1.14278,-1.11727,0.568887,0.76408,0.556386,0.590252,0.606437,0.298493,0.509059,0.640055,0.543989,0.551413,0.624185,0.651085,0.328145,0.658412,0.607308,0.546001,0.661876,0.402177,0.693515,0.777503,0.521251,0.845692,0.680153,0.799521,0.795874,0.680328,0.770773,0.638987,0.833486,0.564218,0.758189,0.753482
-3902.16,0.962925,0.0808963,4,15,0,3925.53,-0.886336,-0.437948,-0.257205,-0.499862,-0.175939,0.150875,0.267436,0.465077,0.475896,-0.31273,0.0868313,0.757642,0.141179,1.22875,0.955129,0.368445,0.293664,0.653798,-0.0176553,0.212673,1.23868,-0.00404912,0.653715,0.437524,0.31312,1.01908,-0.00530369,0.0701728,0.460387,-0.321191,0.521305,0.149687,0.143004,0.459852,0.276378,0.587395,-0.261451,0.89172,-0.331527,0.178908,-0.0297418,-1.10544,-0.74137,-0.315311,-1.00311,0.70912,-0.35437,-0.266564,-0.44852,-0.0668826,-1.11177,-0.680042,0.41884,-0.902736,-0.30914,-0.762568,-0.643258,0.249422,-1.06203,-0.56295,-0.423964,-1.31306,-0.613217,-1.42209,-1.19222,-0.976074,-0.663569,-0.402728,-1.61067,-0.113085,-1.59473,-0.897924,0.507435,0.751277,0.677295,0.578181,0.731669,0.329793,0.587677,0.566249,0.610287,0.516714,0.752458,0.663748,0.396794,0.711511,0.576675,0.681911,0.655489,0.437966,0.743079,0.637135,0.604432,0.788025,0.648674,0.805666,0.767139,0.726329,0.660062,0.599343,0.833504,0.528241,0.83128,0.710523
-3899.93,0.989546,0.0808963,6,127,0,3918.88,-0.758868,-0.131257,-0.0874782,-0.585379,-0.159953,0.0566325,0.281768,0.430465,-0.0543296,-0.527417,0.488047,0.298307,0.206925,1.01551,0.861981,0.201419,0.0806464,0.158069,-0.0989087,-0.26369,1.55228,-0.602663,0.318487,0.541294,0.0711488,0.506797,-0.152845,-0.440179,0.730257,-0.665624,0.00607495,-0.125045,0.143678,0.54049,0.309853,0.852461,-0.248328,0.961527,-0.0368277,0.246735,-0.441795,-1.09533,-0.192672,-0.363324,-0.600093,0.534796,-0.014703,-0.223128,-0.521872,-0.424899,-0.86031,-1.00306,0.839154,-1.38747,-0.605191,-0.436998,-0.685573,-0.160709,-1.0008,-1.06409,-0.0415169,-1.53515,-1.1899,-1.71854,-1.23476,-0.848968,-0.950826,-0.453835,-1.72002,-0.277583,-1.43032,-0.977323,0.608687,0.749385,0.54802,0.589845,0.645678,0.369399,0.503676,0.555552,0.627585,0.604655,0.702725,0.73166,0.301713,0.800188,0.646843,0.607544,0.664981,0.540091,0.731216,0.74347,0.510378,0.822759,0.766723,0.847941,0.774651,0.700351,0.721281,0.611551,0.848132,0.568954,0.806951,0.726577
-3900.8,0.906616,0.0808963,5,63,0,3915.85,-0.664103,-0.172383,-0.266314,-0.698129,-0.232119,0.122829,0.207932,0.47828,-0.0697702,-0.944689,-0.151843,0.257402,-0.060477,0.910223,0.510422,-0.117962,-0.116834,0.0666502,-0.0898121,-0.0661567,0.830953,-0.0630766,0.447626,0.29079,-0.0169762,0.7967,-0.0135245,-0.0703391,0.286552,-0.773841,0.369922,0.0987179,-0.215997,0.526462,-0.0250837,0.343852,0.108838,1.05124,-0.462647,0.161843,-0.0548745,-1.2323,-0.562511,-0.247499,-0.735716,0.830437,-0.306559,-0.197524,-0.414017,-0.202163,-0.698852,-0.561937,0.175155,-0.822901,-0.473078,-0.790459,-0.776689,0.207101,-0.905635,-0.556024,-0.454359,-1.65661,-0.736493,-1.58457,-1.58721,-0.901378,-1.10346,-0.800726,-1.35705,-0.0364874,-1.81505,-0.944684,0.513715,0.774222,0.637033,0.561561,0.676058,0.303553,0.576045,0.549221,0.602051,0.550369,0.667933,0.636901,0.456323,0.694852,0.616112,0.68793,0.684966,0.448409,0.712106,0.635532,0.611675,0.839782,0.676228,0.829851,0.830223,0.711233,0.750908,0.69013,0.79528,0.509121,0.859972,0.720045
-3904.34,0.766073,0.0808963,5,31,0,3920.1,-0.684899,-0.317023,-0.174009,-0.788845,-0.193781,0.196448,0.182417,0.549875,-0.246922,-0.869876,0.0663703,0.269802,0.159694,0.570134,0.689489,-0.058858,-0.201517,-0.176073,-0.261767,-0.537334,1.439,-0.675236,0.0553726,0.530687,-0.0703432,0.482584,-0.225883,-0.706428,0.711875,-0.809571,0.21048,0.168791,0.296552,0.800037,0.175593,0.861306,-0.575006,0.946385,-0.0200594,0.302662,-0.256361,-1.22577,-0.298343,-0.455301,-0.613706,0.575559,-0.296149,-0.24106,-0.47149,-0.422362,-0.979902,-0.973102,0.997171,-1.20391,-0.513706,-0.360234,-0.692834,0.0960165,-0.958904,-0.912338,0.198987,-1.44088,-0.955792,-1.47908,-1.09078,-0.728478,-0.685553,-0.0551051,-1.94747,-0.0164697,-1.29779,-0.769797,0.563741,0.773077,0.574037,0.611899,0.648786,0.359955,0.573501,0.559975,0.615736,0.604048,0.727089,0.725737,0.269498,0.76922,0.625675,0.589097,0.666597,0.476014,0.722902,0.713478,0.450417,0.808591,0.722278,0.814433,0.748528,0.674471,0.664977,0.513773,0.875171,0.504117,0.785462,0.683477
-3915.44,0.995496,0.0808963,6,63,0,3930.85,-1.29535,0.108615,0.391789,0.39808,-0.341396,-0.0386221,0.245487,0.531237,0.201484,-0.664345,0.670857,0.0222762,0.146759,1.86709,1.15125,0.309598,0.605635,0.750072,0.648404,0.644822,1.00922,-0.24506,1.01352,0.799112,-0.160991,0.930115,-0.148098,0.0798274,0.83201,-0.100956,-0.135294,0.0429057,-0.0834702,0.311441,0.262014,0.535687,-0.549358,1.10109,-0.593225,0.0198375,-0.390887,-1.48237,-0.547422,-0.676774,-1.02209,0.916184,-0.00680341,-0.202424,-0.445736,-0.259572,-0.423086,-0.69864,0.0710058,-1.33627,-0.533588,-0.545568,-1.03276,0.0892666,-1.2146,-0.827461,-0.231384,-1.37299,-0.875591,-1.54585,-1.21322,-0.682325,-1.09488,-0.918568,-2.03764,-0.0502698,-1.9146,-0.939901,0.596496,0.81493,0.633537,0.663018,0.73538,0.285736,0.501701,0.550434,0.609625,0.564531,0.604221,0.667886,0.482256,0.791876,0.63032,0.633107,0.737451,0.477698,0.771111,0.695818,0.557589,0.797862,0.705908,0.824313,0.770869,0.664258,0.749299,0.71475,0.884693,0.512565,0.871535,0.71908
-3908,0.891633,0.0808963,6,63,0,3936.76,-0.762471,-0.0227081,-0.0175732,-0.38284,-0.234543,0.0715451,0.192823,0.513173,-0.327111,-1.33595,0.149049,-0.204821,-0.0817986,1.20847,0.838764,-0.0542631,0.030534,0.287423,-0.301622,0.0707917,1.16715,-0.528824,0.726915,0.505012,-0.00976353,0.63499,-0.792556,-0.309047,0.598101,-0.544023,0.209439,-0.0592065,0.141879,0.383057,0.005725,0.41591,-0.52084,1.12199,-0.53321,0.187738,-0.409716,-1.67166,-0.363563,-0.654953,-0.756612,0.977629,0.0732932,-0.179746,-0.36741,-0.0818535,-0.909546,-0.527822,0.559463,-1.24163,-0.201014,-0.480006,-0.669887,0.0941906,-1.58646,-0.797413,-0.09559,-1.38105,-0.729949,-1.58149,-1.06507,-0.828546,-1.06303,-0.719739,-1.87602,0.0963555,-1.77373,-0.80433,0.60102,0.841797,0.589903,0.658126,0.680618,0.273363,0.481685,0.544816,0.590833,0.520452,0.712907,0.628975,0.363672,0.775847,0.550085,0.617749,0.661478,0.47647,0.830117,0.689421,0.523879,0.79916,0.674794,0.829416,0.743658,0.696047,0.74327,0.67255,0.867154,0.47593,0.85492,0.6909
-3901.23,0.957066,0.0808963,4,31,0,3927.49,-0.84864,0.0539334,0.0575588,-0.401664,-0.136959,0.0302717,0.201316,0.607803,0.169442,-0.616736,0.216176,0.509018,-0.0107861,0.917615,0.335976,0.102912,-0.157353,-0.0097094,0.00613284,-0.289342,1.28983,-0.265983,0.188597,0.438813,-0.175161,0.904723,-0.150148,-0.188251,0.531135,-0.58154,0.0920602,0.13614,-0.294307,0.440041,0.365155,0.90642,0.12811,0.993989,-0.0663984,0.142833,-0.249523,-1.17199,-0.453887,-0.0900414,-0.752553,0.400583,-0.447222,-0.329585,-0.760456,-0.596073,-0.696574,-1.00962,0.576379,-1.04081,-0.723358,-0.483467,-0.907722,0.230333,-0.960828,-0.843529,-0.232534,-1.42891,-1.0495,-1.3458,-1.59211,-0.848973,-0.886472,-0.384267,-1.26776,-0.220951,-1.39531,-1.041,0.562059,0.763505,0.611563,0.522495,0.679735,0.401172,0.609979,0.581658,0.681453,0.644757,0.667428,0.732947,0.359766,0.739007,0.673346,0.618566,0.712534,0.44267,0.723288,0.699208,0.557873,0.806731,0.74068,0.793442,0.830913,0.700352,0.708162,0.594902,0.780359,0.555014,0.801438,0.739043
-3906.72,0.711488,0.0808963,6,63,0,3925.17,-0.969759,-0.483819,0.392369,0.165531,-0.540073,0.229881,-0.0826812,0.440403,-0.439694,-1.06206,0.364936,0.321333,0.577985,0.578553,1.02964,-0.384101,-0.131106,-0.0907167,0.122418,-0.120094,0.474754,-0.780577,0.409178,0.550175,-0.724528,0.268166,-0.196655,-0.937243,0.177657,-0.58519,-0.621436,0.364881,-0.161189,0.131669,-0.209489,0.155439,-0.246008,0.300938,-0.407432,-0.544063,-0.0800739,-1.35039,-0.265603,-0.360746,-0.556323,0.661973,-0.378555,-0.188351,-0.497603,-0.391203,-0.857865,-0.948665,0.424511,-1.07286,-0.313329,-0.434062,-0.960645,0.371948,-0.740821,-0.647587,-0.0706177,-1.16352,-0.886358,-1.24226,-1.04221,-0.825208,-0.576896,-0.365993,-1.40323,-0.0323073,-1.30061,-0.86515,0.520008,0.794193,0.566013,0.589221,0.635601,0.340297,0.593525,0.546949,0.621896,0.596572,0.702214,0.720847,0.395438,0.74514,0.577698,0.606843,0.723251,0.40807,0.677175,0.656467,0.517647,0.761971,0.708138,0.775957,0.739276,0.695341,0.640353,0.59049,0.802696,0.508076,0.785938,0.703736
-3902.83,0.997063,0.0808963,6,63,0,3924.96,-0.249879,0.261113,0.0381879,-0.413209,0.0135749,0.0118648,-0.580493,0.543225,-0.649399,-1.58825,-0.741824,-0.137655,-0.800201,0.559049,-0.346647,-0.512531,-0.790769,-0.488608,-1.0445,-1.34706,0.681199,-1.06783,-0.257609,-0.325627,-0.772153,0.48658,-0.70084,-0.637832,-0.00986747,-1.33148,-0.424428,-0.873271,-0.709284,-0.328348,-0.30874,0.106857,-1.19892,0.689909,-0.983095,-0.339655,-0.630812,-1.57102,-0.698349,-0.145813,-0.779349,0.602222,-0.336553,-0.507468,-0.753931,-0.453429,-1.02752,-1.29861,0.491544,-1.2514,-0.412724,-0.509449,-0.974779,0.293053,-0.895723,-0.818388,-0.194545,-1.50786,-1.08343,-1.49853,-1.3528,-0.987599,-0.912236,-0.492767,-1.81785,0.0679117,-1.60866,-0.979601,0.652674,0.827929,0.667822,0.536389,0.68554,0.353835,0.583353,0.624213,0.680035,0.611454,0.736435,0.785601,0.37953,0.777542,0.601741,0.624677,0.726071,0.427257,0.71007,0.693894,0.548483,0.818744,0.747142,0.817356,0.794587,0.728613,0.713458,0.620758,0.860308,0.483029,0.833225,0.727029
-3898.01,0.999429,0.0808963,6,63,0,3916.91,-0.553976,-0.245569,0.174685,-0.415701,-0.34891,0.142367,-0.341406,0.610756,-0.822963,-1.07853,-0.42389,0.149733,-0.232386,0.56015,0.49716,-0.498718,-0.520055,-0.509549,-0.380012,-0.33653,0.623557,-0.803281,-0.110683,0.0461063,-0.447472,0.403008,-0.62554,-1.15557,-0.201527,-1.23039,-0.34365,-0.216091,-0.458665,0.196312,-0.28081,0.198525,-0.407599,0.610726,-0.66926,-0.453624,-0.469544,-1.13757,-0.710156,-0.151391,-0.831816,0.728986,-0.273066,-0.24502,-0.635738,-0.582586,-0.879935,-0.750732,0.572533,-1.01067,-0.602163,-0.602171,-0.612432,0.451491,-0.989513,-0.993154,-0.380488,-1.62258,-0.971059,-1.71063,-1.4841,-0.871984,-0.992867,-0.613038,-1.61762,-0.0731152,-1.7087,-1.12346,0.615276,0.757232,0.670436,0.537776,0.696739,0.325417,0.567846,0.56095,0.653789,0.641662,0.706809,0.679338,0.360653,0.733152,0.646151,0.646153,0.648495,0.389006,0.728992,0.72971,0.593991,0.83515,0.725331,0.846918,0.815191,0.705158,0.729654,0.648633,0.834466,0.518271,0.846667,0.754631
-3916,0.893998,0.0808963,4,15,0,3927.46,-0.85654,0.00230731,0.167647,-0.144772,-0.325067,0.203885,-0.170022,0.623463,-0.569184,-1.84055,-0.176632,-0.211667,0.273619,0.264902,0.747906,-0.760964,-0.245906,-0.22521,-0.39748,-0.54528,1.38338,-0.941064,0.0235375,0.383291,-0.430953,0.0645921,-0.353635,-0.710702,0.298345,-1.43118,-0.598075,-0.0720643,-0.702171,-0.177578,-0.546287,0.0205853,-0.460421,0.502285,-1.04365,0.192853,-0.135499,-1.86239,-0.33892,-0.601538,-0.322926,0.597863,-0.0790118,-0.491433,-0.249268,-0.18884,-0.901318,-0.826762,1.14281,-1.32731,-0.55614,-0.484961,-0.848915,-0.0832659,-0.95701,-0.681163,-0.0614145,-1.9896,-1.20926,-1.49112,-1.68418,-1.27077,-1.0226,-0.548431,-1.54316,-0.0189839,-1.96746,-0.386618,0.533823,0.865575,0.583928,0.646008,0.580037,0.354833,0.519743,0.620444,0.561996,0.54707,0.71122,0.69567,0.241804,0.790396,0.635559,0.618919,0.70034,0.520804,0.722523,0.663998,0.515349,0.879701,0.770168,0.816247,0.843458,0.780875,0.735478,0.633772,0.823923,0.504746,0.877338,0.595468
-3916.88,0.961555,0.0808963,5,31,0,3937.77,-0.901536,0.0524389,0.563672,-0.101977,-0.300194,0.101923,0.0157168,0.665666,-0.603147,-0.665779,-0.0226174,0.301672,-0.172321,1.0242,0.324085,-0.127345,-0.339727,-0.13432,-0.16569,-0.316445,0.221469,-0.644973,0.207221,0.0976696,-0.553237,0.354541,-0.550984,-1.04903,-0.00207933,-0.634908,0.158138,0.0018486,-0.138241,0.594469,-0.0857294,0.430173,-0.604481,0.688773,-0.552991,-0.82836,-0.521957,-0.918891,-0.491799,-0.118595,-0.869809,0.926015,-0.499787,-0.111387,-0.662142,-0.420044,-0.777564,-0.8957,0.124907,-0.87607,-0.288867,-0.49219,-0.727261,0.343592,-0.896235,-0.982521,-0.208715,-1.025,-0.571461,-1.47381,-1.21029,-0.493893,-0.949857,-0.519567,-1.85591,-0.130512,-1.65766,-1.61503,0.627605,0.714816,0.62053,0.529614,0.704706,0.283734,0.622409,0.527818,0.659741,0.603494,0.685155,0.710065,0.468814,0.706007,0.571719,0.620622,0.674204,0.414937,0.710175,0.727608,0.55199,0.735946,0.6391,0.813636,0.770351,0.621023,0.721086,0.627047,0.86482,0.532582,0.839923,0.834109
-3911.57,0.99137,0.0808963,5,31,0,3939.07,-0.5858,-0.394807,0.311538,-0.118617,-0.410648,0.0789034,-0.0770664,0.502417,-0.556496,-1.54519,0.169948,0.127477,0.239794,0.94324,1.14008,-0.472759,-0.293269,0.122255,-0.114423,0.0542142,0.993383,-0.992974,0.0848037,-0.000494783,-0.635734,-0.0142895,-0.591738,-0.725874,-0.0164281,-1.59713,-0.788837,-0.141131,-0.638468,-0.075948,-0.375304,0.354907,-0.302745,0.486747,-0.757132,0.0719054,-0.446091,-1.83157,-0.47252,-0.266515,-0.593942,0.747747,0.193983,-0.391065,-0.73497,-0.269256,-0.831045,-0.738829,0.928164,-1.24223,-0.587463,-0.679994,-0.746395,0.0376057,-0.936626,-0.628537,-0.232221,-2.06388,-1.17908,-1.55193,-1.49716,-0.896434,-1.13113,-0.518037,-1.46734,-0.147221,-1.72096,-0.456929,0.609709,0.861948,0.61598,0.566237,0.644269,0.321312,0.451656,0.596539,0.675895,0.56691,0.696576,0.67674,0.283297,0.775952,0.642783,0.663737,0.678393,0.4906,0.718418,0.652158,0.557796,0.887343,0.764782,0.825193,0.817151,0.710216,0.756048,0.626689,0.812653,0.536739,0.848252,0.612285
-3911.69,0.782958,0.0808963,6,63,0,3933.76,-0.0389667,-0.0763054,-0.214021,-0.29292,-0.313448,-0.0618359,-0.323515,0.591496,-0.569474,-2.08554,-0.0490781,-0.659237,-0.521308,0.443762,0.128986,-0.765964,-0.592051,-0.177824,-0.844276,-0.422234,1.3823,-0.704292,0.353436,0.0348344,-0.467975,0.283989,-0.538047,-0.347272,0.277518,-1.40567,-0.824129,-0.70297,-0.983512,-0.571475,-0.234612,0.584239,-0.358731,0.621665,-1.10384,-0.0244066,-0.218162,-1.91503,-0.272437,-0.326745,-0.646536,0.439517,0.0400531,-0.314505,-0.662165,-0.209626,-0.88011,-0.760527,1.04475,-1.18232,-0.569539,-0.649535,-0.718149,0.0358318,-0.967007,-0.682806,-0.174967,-2.04972,-1.03827,-1.69611,-1.55522,-0.991956,-1.09399,-0.364537,-1.286,-0.0226355,-1.87786,-0.466396,0.554325,0.871584,0.567691,0.580967,0.656229,0.391856,0.489988,0.577984,0.659746,0.552215,0.706845,0.681468,0.260235,0.765364,0.638657,0.656906,0.672199,0.491043,0.724523,0.664365,0.54363,0.885919,0.738515,0.845025,0.825667,0.729474,0.749133,0.590138,0.783469,0.505659,0.867365,0.61453
-3910.67,0.871361,0.0808963,5,31,0,3935.54,-0.0587139,0.0600668,-0.133662,-0.319268,-0.293373,-0.0591705,-0.253652,0.602937,-0.617219,-2.15635,-0.087413,-0.621594,-0.834184,0.772769,-0.23863,-0.569666,-0.635019,-0.387545,-0.814026,-0.201954,0.736183,-0.991755,0.372758,0.124573,-0.590672,0.413051,-0.382016,-0.240332,0.207347,-1.52606,-0.660514,-0.762274,-0.798358,-0.299182,-0.32969,0.526597,-0.441707,0.513669,-0.916317,-0.222769,-0.183051,-1.89011,-0.191109,-0.201155,-0.843444,0.872858,-0.212625,-0.0404694,-0.595285,-0.311953,-0.739618,-0.413223,0.462071,-1.39734,-0.450579,-0.47285,-0.781709,0.222607,-0.740388,-0.513852,-0.174339,-2.08703,-0.929584,-1.76045,-1.4021,-0.760085,-1.20656,-0.433944,-1.37953,-0.160603,-1.71071,-0.706393,0.545635,0.868768,0.547632,0.55012,0.69919,0.29466,0.552957,0.510116,0.644577,0.577362,0.676912,0.60186,0.386495,0.801762,0.610777,0.616058,0.686048,0.444577,0.677081,0.625709,0.543475,0.889636,0.716991,0.853266,0.802517,0.681372,0.76969,0.606815,0.798915,0.540065,0.846928,0.669604
-3900.95,0.980972,0.0808963,6,95,0,3928.88,-0.359741,-0.45373,-0.463494,-0.581442,-0.00561754,0.120534,0.0160057,0.62959,0.0853527,-0.848391,-0.172246,0.281288,0.056864,1.0566,0.590095,0.201338,0.0210548,0.237127,-0.135586,-0.624749,1.34392,-0.595134,0.135299,-0.0129018,-0.0243401,0.607678,0.151654,-0.507375,0.673153,-0.992026,-0.000977028,-0.691237,-0.472528,0.226113,-0.24886,-0.0755107,-0.670009,0.770277,-1.1442,-0.201868,-0.354829,-1.41346,-0.622727,-0.524158,-0.635143,0.731685,-0.222904,-0.358692,-0.42668,-0.209921,-0.825991,-1.07729,0.762449,-1.17912,-0.335016,-0.722226,-0.725883,0.0278138,-0.553094,-0.967163,0.0896264,-1.57899,-0.818408,-1.52263,-1.29637,-0.716659,-0.712927,-0.54118,-1.37858,0.188422,-1.85002,-0.90174,0.587788,0.80431,0.650839,0.62812,0.653655,0.324825,0.555497,0.588724,0.605081,0.552288,0.695507,0.745981,0.318115,0.764789,0.582979,0.673097,0.673901,0.493047,0.634853,0.724554,0.477608,0.829061,0.693898,0.820925,0.785223,0.671871,0.671048,0.632087,0.798763,0.453033,0.864129,0.711307
-3902.64,0.640631,0.0808963,5,31,0,3916.61,-0.543221,-0.435212,-0.274684,-0.576507,-0.169412,0.129354,-0.0953145,0.693455,-0.0232905,-0.732032,0.194846,0.429402,0.0764836,0.912845,0.67114,0.000981098,-0.251298,-0.0907127,-0.286594,-0.167826,0.907866,-0.381922,-0.0925258,0.512719,-0.136495,0.706135,-0.706734,-0.239862,0.0575675,-0.909098,-0.0900054,-0.201996,-0.375438,0.293115,-0.229759,0.268193,-0.768362,0.675197,-0.408343,0.059608,-0.26122,-1.23046,-0.353681,-0.307023,-0.744555,0.64552,-0.293056,-0.345596,-0.716999,-0.535707,-1.05932,-0.778472,0.369807,-0.995905,-0.78422,-0.375563,-0.790104,0.216391,-1.45697,-0.614057,-0.542611,-1.61281,-0.983317,-1.51634,-1.46201,-0.874496,-0.983488,-0.53385,-1.88433,-0.125059,-1.44149,-0.794078,0.564936,0.773898,0.58751,0.576158,0.677991,0.344,0.572744,0.585549,0.671946,0.630813,0.74256,0.685351,0.408588,0.730253,0.686589,0.592803,0.687854,0.446112,0.811069,0.648866,0.63242,0.833801,0.727766,0.819999,0.81184,0.70568,0.7278,0.630381,0.868108,0.531224,0.808685,0.688706
-3905.81,0.962493,0.0808963,5,63,0,3927.01,-0.454417,-0.402456,-0.612692,-0.948264,-0.0296343,0.220132,0.314863,0.567995,-0.172874,-0.884071,-0.332014,0.247947,0.0361739,0.864765,0.552224,0.152598,-0.0746557,0.0250889,-0.0759435,-0.724542,1.36185,-0.562727,0.137421,0.123023,0.048905,0.547086,-0.0323028,-0.740581,0.750238,-0.941905,0.371407,-0.342378,-0.275907,0.703801,-0.314329,0.0855723,-0.431109,0.859683,-0.87372,-0.125585,-0.307702,-1.26197,-0.521173,-0.566593,-0.595663,0.9223,-0.302159,-0.198739,-0.249326,-0.145959,-0.699329,-0.924567,0.738702,-1.19916,-0.315098,-0.758892,-0.79196,-0.0676108,-0.890071,-1.13756,0.116224,-1.59403,-0.794164,-1.5816,-1.47528,-0.707256,-0.862971,-0.471521,-1.43812,0.105398,-1.86625,-1.08672,0.576324,0.779365,0.627422,0.637977,0.644663,0.284489,0.57497,0.549522,0.562011,0.536425,0.668039,0.715972,0.323288,0.768375,0.578129,0.681113,0.688252,0.516896,0.708905,0.757232,0.470977,0.831182,0.688725,0.829431,0.813859,0.669795,0.703281,0.615744,0.808164,0.473675,0.866023,0.747764
