# 0.167588, 0.0995757, 0.0870805, 0.0870888, 0.0133486, 0.00626059, 0.148095, 0.0199517, 0.213539, 0.198494, 0.193312, 0.21947, 0.194355, 0.208643, 0.207297, 0.21752, 0.197412, 0.193322, 0.186417, 0.194589, 0.186859, 0.181208, 0.199885, 0.199166, 0.190209, 0.189518, 0.190132, 0.191845, 0.181763, 0.189714, 0.210391, 0.20443, 0.188611, 0.205077, 0.196623, 0.196618, 0.179759, 0.186031, 0.180885, 0.19002, 0.218338, 0.642953, 0.218325, 0.219887, 0.219608, 0.220039, 0.218811, 0.21884, 0.219511, 0.220592, 0.220287, 0.218714, 0.219589, 0.22048, 0.220089, 0.219855, 0.220802, 0.218896, 0.220372, 0.220336, 0.220746, 0.220484, 0.219258, 0.218537, 0.220858, 0.220348, 0.220711, 0.219548, 0.219288, 0.219482, 0.221283, 0.219387, 0.219508, 0.219699
87.4252,0.943917,0.00313476,10,2047,0,-55.9744,-0.792679,0.224459,0.036133,0.310215,-0.309149,0.2374,-0.294676,0.66363,-1.19863,-1.11227,-0.663427,-0.160864,-0.0826974,-0.018908,0.350309,-0.539117,-0.105895,-0.276086,-0.439341,-0.794036,0.787915,-0.360713,0.10076,0.596585,-0.199058,0.337895,-0.122167,-0.853127,-0.0145346,-0.712444,-0.948433,-0.805565,-0.951848,-0.32617,-0.628546,-0.556451,-1.05629,0.0921305,-1.30477,-0.697594,-0.244887,0.0148713,-0.275072,-0.239307,-0.260667,-0.235397,-0.233417,-0.23297,-0.215755,-0.257896,-0.25336,-0.254861,-0.239911,-0.256198,-0.281186,-0.244308,-0.233738,-0.241659,-0.247287,-0.243936,-0.249227,-0.239008,-0.247461,-0.25284,-0.246468,-0.246774,-0.243071,-0.255594,-0.26398,-0.250722,-0.237051,-0.262196,-0.239709,-0.255756,-0.411501,-0.801851,-0.443087,-0.287462,-0.362349,0.715929,-0.191933,0.048396,0.265588,0.133183,-0.630826,-0.687053,0.544743,-0.742433,-0.421419,-0.287037,-0.654441,0.182889,-0.753883,-0.795922,-0.371065,-1.2579,-1.01638,-1.64182,-1.37246,-0.896014,-0.437718,-0.45379,-1.52919,0.196702,-1.62653,-0.691875
82.8029,0.980078,0.00313476,10,1535,0,-51.9503,-0.106216,-0.0536534,-0.0531223,-0.377109,-0.138101,-0.05698,-0.311091,0.558341,-0.49783,-0.792615,-0.464072,-0.407073,-0.255699,0.460087,-0.399189,-0.205192,0.127148,0.137237,-0.757433,-0.610283,0.550456,-0.653223,-0.316569,-0.161306,-0.676212,0.114102,-0.686799,-0.832789,-0.390494,-1.41794,-0.667976,-0.991722,-0.97252,-0.488685,0.0391909,0.391903,-0.854212,0.659035,-0.870392,-0.203497,0.0714094,0.0166548,0.0758363,0.0651543,0.0787029,0.0724896,0.0735972,0.101688,0.0646903,0.0790744,0.0776366,0.093304,0.0595871,0.0632927,0.0559104,0.0625213,0.061262,0.0418031,0.0968957,0.0914045,0.108025,0.0866822,0.0953966,0.0462269,0.0955591,0.0763002,0.100495,0.0526263,0.0621869,0.0705994,0.0702445,0.0782871,0.0982589,0.0958347,-0.541338,-0.886046,-0.760771,-0.369665,-0.449691,0.23019,-0.547453,-0.174841,-0.102033,-0.0750647,-0.912039,-0.95762,0.294389,-0.971181,-0.860301,-0.54044,-0.864046,-0.10258,-0.953404,-1.1177,-0.6972,-1.80904,-1.12916,-1.79612,-1.59124,-1.01104,-0.795485,-0.482158,-1.65932,-0.0511432,-1.60799,-0.794804
88.296,0.98043,0.00313476,9,511,0,-53.9972,-0.0415703,-0.170675,-0.175635,-0.487622,-0.0563954,-0.0185278,-0.521193,0.563643,-0.468773,-0.871703,-0.226643,-0.222787,-0.190533,0.965233,-0.0627918,-0.125173,-0.0366607,0.325148,-0.863786,-0.831597,0.61325,-0.689874,-0.230981,-0.290721,-0.508646,0.38662,-0.975164,-0.853796,-0.420077,-1.38466,-0.95854,-1.55377,-0.967754,-0.843263,-0.138609,0.17409,-1.03432,0.859524,-1.13094,-0.461585,0.0590321,0.0162264,0.07127,0.0751882,0.0610927,0.0682666,0.0809735,0.0576187,0.0732452,0.0477558,0.0634286,0.0378382,0.0476559,0.0425849,0.0478511,0.0423494,0.0469672,0.0744149,0.0658631,0.0336254,0.0628267,0.0513737,0.0435441,0.0606515,0.0570105,0.0753809,0.0624199,0.0331403,0.0409403,0.0642228,0.0475598,0.0421635,0.0632525,0.0590276,-0.619278,-1.04734,-0.480542,-0.354471,-0.411972,0.743354,-0.270298,-0.250257,-0.262988,0.105714,-1.06914,-1.10617,0.366026,-0.962373,-0.590937,-0.592943,-0.732747,0.155479,-1.23143,-1.10806,-0.68798,-1.68702,-1.47395,-2.20933,-1.5475,-1.3884,-0.792317,-0.495702,-1.68544,0.251915,-1.75449,-1.02539
87.4965,0.961262,0.00313476,10,1023,0,-47.0623,-0.0383597,-0.747473,-0.41672,-0.63859,-0.413456,0.171141,-0.328435,0.675152,-1.17664,-0.735968,-0.278523,-0.175305,-0.0861679,0.250211,0.182725,-0.329709,-0.273232,-0.144159,-0.520791,-0.627089,0.725195,-0.457328,-0.388956,0.163398,-0.513206,-0.0335878,-0.393256,-1.04851,-0.259218,-1.22419,-0.951945,-0.581959,-0.824813,-0.273629,-0.593677,0.177852,-0.511679,0.215101,-1.01052,-0.596944,-0.00554829,0.0127595,0.00921251,0.00981302,0.00181534,0.010526,0.0197854,0.00184277,0.00547314,-0.0124674,-0.00180905,-0.0158162,-0.0220589,-0.0248114,-0.00673796,-0.0195804,-0.0125976,0.00077297,-0.0130543,-0.0130764,0.012809,0.00760014,-0.0144657,-0.00708283,0.00677185,0.00956284,0.0173475,-0.027026,-0.0210227,-0.00163833,-0.00605053,-0.0337035,-6.89396e-05,-0.00836854,-0.588908,-0.639427,-0.44881,-0.370511,-0.632427,0.621655,-0.568365,0.137421,-0.241379,-0.0617714,-0.949135,-0.94898,0.663985,-0.703832,-0.969667,-0.607991,-0.711867,0.0231174,-0.827746,-0.854355,-0.472032,-1.68968,-1.22087,-1.87843,-1.5654,-1.06744,-0.955599,-0.301984,-1.46856,-0.115823,-1.76526,-0.913714
90.1207,0.939793,0.00313476,11,2047,0,-47.836,-0.55633,0.17522,0.31326,-0.552141,-0.391951,0.162931,-0.42766,0.501895,-1.53769,-1.38976,-0.643782,-0.122221,-0.59981,-0.0310034,0.206643,-0.834554,-0.486327,-0.305794,-0.943162,-1.10043,0.00581631,-1.02266,-0.47912,-0.178209,-0.927939,-0.141416,-0.677578,-1.33586,-0.544652,-1.44759,-0.581254,-0.202533,-0.267175,0.0319063,0.186283,0.484769,-0.567607,0.972025,-0.415765,-0.168871,-0.0013731,0.0103458,0.00290897,0.0118139,-0.0143162,0.00552788,0.00648567,0.00213458,0.00159535,-0.0121738,0.0123374,-0.0090424,-0.0168939,-0.00966017,0.0107006,-0.014305,-0.010804,-0.0142907,-0.0222899,-0.00734064,0.00160077,-0.000108242,-0.00666631,0.01962,0.00524845,0.00754348,0.00471031,-0.0286628,-0.0107446,-0.0078858,-0.0125731,-0.0112031,-0.000228802,-0.00597332,-0.614604,-0.93301,-0.439288,0.0565734,-0.753116,0.687735,-0.141532,-0.0264898,-0.0902076,0.138232,-0.984687,-1.03966,0.137513,-1.06662,-0.839212,-0.720445,-0.927236,0.102062,-0.900438,-0.96139,-0.556674,-1.69914,-1.30223,-1.89761,-1.43528,-1.18735,-0.620779,-0.434073,-1.94006,0.193658,-1.5966,-0.934513
83.1568,0.958325,0.00313476,10,1023,0,-57.8536,-0.167742,-0.276856,0.0255212,-0.681821,-0.365251,0.150863,-0.354162,0.56147,-1.24199,-1.20378,-0.591532,-0.446642,-0.238118,0.400054,0.183878,-0.627096,-0.285744,-0.523608,-0.51447,-0.630339,0.36907,-0.847682,-0.259007,0.00846595,-0.650833,-0.337515,-0.822936,-1.3985,-0.517946,-1.2392,-1.01529,-0.205424,-0.385125,-0.0336278,-0.229246,0.281787,-0.493739,0.550157,-0.420415,-0.293918,-0.108496,0.0174102,-0.119424,-0.0815299,-0.124442,-0.0934206,-0.114807,-0.106936,-0.0989066,-0.113044,-0.0943591,-0.106961,-0.122495,-0.104974,-0.115673,-0.112228,-0.125115,-0.105043,-0.12137,-0.0685861,-0.080458,-0.0908248,-0.118323,-0.106322,-0.128084,-0.104813,-0.128518,-0.0954587,-0.094758,-0.137733,-0.131103,-0.0957143,-0.133041,-0.096013,-0.474141,-0.86953,-0.493324,-0.369476,-0.471399,0.976506,-0.230028,0.034535,-0.00896516,-0.202186,-0.643584,-0.666061,0.574149,-0.806294,-0.513185,-0.41351,-0.566856,-0.02827,-0.947292,-0.968157,-0.446796,-1.39126,-1.50473,-1.6026,-1.29123,-0.986428,-0.801808,-0.394942,-1.59124,0.00530296,-1.33935,-0.825944
84.2718,0.996321,0.00313476,9,511,0,-53.7172,-0.398518,0.121596,0.0365046,0.202909,-0.281469,0.0839514,-0.72539,0.442733,-1.20685,-1.46073,-0.63079,-0.643609,-0.585139,0.256182,-0.0886667,-0.751412,-0.611793,-0.345545,-0.903427,-1.05138,0.478529,-0.710306,-0.299146,-0.127816,-0.501457,-0.0218844,-0.904586,-1.12995,-0.439993,-1.33611,-1.2719,-1.28053,-1.78785,-0.851092,-0.965515,-0.209942,-1.28658,0.00707242,-1.54219,-0.829082,0.102939,0.016661,0.0993459,0.110627,0.0936373,0.116295,0.107815,0.11847,0.111648,0.0890306,0.121913,0.109928,0.115745,0.101823,0.126066,0.115759,0.131915,0.0848938,0.115773,0.143125,0.11477,0.116729,0.118806,0.0975782,0.0798583,0.107427,0.109772,0.0806424,0.0807364,0.101461,0.0705699,0.105461,0.11568,0.0941618,-0.646361,-1.20207,-0.586336,-0.51845,-0.731523,0.636873,-0.341937,-0.240468,-0.429729,-0.129078,-0.969539,-1.11013,0.319538,-0.99544,-0.844356,-0.73772,-0.721464,-0.100603,-1.28514,-1.14765,-0.702192,-1.77032,-1.2223,-1.93044,-2.05934,-1.12626,-1.07689,-0.401588,-1.73787,-0.0506417,-1.85586,-0.844605
82.6595,0.999489,0.00313476,10,2047,0,-48.4426,-0.231142,0.199363,-0.270084,-0.0963313,-0.171426,0.174252,-0.717733,0.505375,-1.51961,-1.50451,-1.11988,-0.558493,-0.685645,-0.179517,-0.0760685,-0.92326,-1.00587,-0.736663,-1.28239,-1.47737,0.37565,-0.89524,-0.755013,-0.18326,-0.462539,0.0984447,-0.85648,-1.30129,-0.592033,-1.50199,-1.21686,-1.43527,-1.51472,-0.640828,-1.37455,-0.49081,-1.53567,-0.232488,-1.77547,-0.908486,0.108328,0.0185201,0.101203,0.113715,0.0871436,0.103619,0.119998,0.0906341,0.0976341,0.0978744,0.120035,0.109361,0.0967106,0.126698,0.139873,0.110488,0.0828372,0.118951,0.115086,0.0918137,0.141898,0.109543,0.118384,0.105095,0.13211,0.106633,0.0982444,0.13049,0.0978723,0.131034,0.129922,0.0973817,0.0899858,0.115753,-0.672003,-0.963859,-0.586561,-0.345388,-0.514799,0.681705,-0.0934425,-0.228952,-0.388744,-0.0985825,-1.06265,-1.00691,0.244317,-1.1034,-0.998447,-0.71234,-0.754156,0.0160008,-1.24587,-1.22345,-0.786224,-1.80094,-1.27187,-1.91631,-1.76529,-1.01675,-1.15823,-0.323383,-1.77262,-0.106612,-1.92861,-0.880035
83.7907,0.995182,0.00313476,9,1023,0,-50.4951,-0.343788,0.214946,-0.385878,-0.507963,-0.10794,0.226259,-0.778607,0.632681,-1.47678,-1.49426,-1.00347,-0.487342,-0.786272,-0.387624,-0.566718,-0.782689,-0.988431,-0.708245,-1.00807,-1.73856,0.515106,-0.524446,-0.756277,0.0139105,-0.541654,0.236602,-0.430134,-1.3704,-0.363795,-1.46792,-0.945111,-1.16895,-0.541965,-0.350403,-0.666026,-0.381626,-0.848968,0.319803,-1.41016,-0.784057,0.157234,0.0130178,0.154182,0.162539,0.155564,0.160532,0.157694,0.149549,0.166685,0.138002,0.146224,0.148249,0.166646,0.150252,0.170667,0.156547,0.167473,0.148458,0.169849,0.14879,0.14935,0.156709,0.17814,0.161086,0.169228,0.141286,0.170788,0.15493,0.185268,0.173705,0.158746,0.153837,0.131529,0.187534,-0.702294,-1.02958,-0.426878,-0.46199,-0.670989,0.51198,-0.68649,-0.221264,-0.359063,-0.0656841,-0.862004,-1.20154,0.251425,-0.836501,-0.974002,-0.616754,-1.0228,0.00370521,-0.972845,-1.38583,-0.667054,-1.83714,-1.50876,-2.00086,-1.22875,-1.23266,-0.709216,-0.455599,-1.41064,0.103126,-1.91906,-1.17862
93.5988,0.999598,0.00313476,9,511,0,-56.4025,-0.347949,0.133923,-0.462298,-0.381346,-0.151872,0.201358,-0.665393,0.699859,-1.59134,-1.76482,-0.829937,-0.393311,-0.713435,-0.393053,-0.621462,-0.754893,-1.05384,-0.680516,-1.03285,-1.45226,0.565708,-0.442556,-0.585076,-0.0125828,-0.382318,0.161972,-0.500751,-1.0455,-0.184433,-1.30622,-1.21085,-1.47946,-0.833755,-0.601775,-0.889512,-0.591808,-0.999225,-0.0519345,-1.43113,-0.809022,0.143771,0.0107136,0.155858,0.141423,0.144077,0.145379,0.135463,0.14937,0.151512,0.134175,0.134543,0.136373,0.160039,0.140818,0.154492,0.134778,0.148559,0.137573,0.163235,0.135238,0.134466,0.132499,0.150656,0.141446,0.150199,0.136603,0.151625,0.131606,0.155833,0.15026,0.160208,0.126769,0.132191,0.148938,-0.885346,-1.37775,-0.402378,-0.390387,-0.700967,0.371989,-0.822726,-0.231691,-0.55203,-0.160145,-0.977072,-1.08039,0.177125,-0.899202,-1.02599,-0.800524,-0.959884,-0.183298,-1.16494,-1.20178,-0.628703,-1.8433,-1.65178,-2.29783,-1.44793,-1.374,-0.949116,-0.694725,-1.55436,-0.238646,-1.91201,-1.12903
94.3735,0.933608,0.00313476,9,511,0,-53.85,-0.0859264,0.146937,-0.410036,-0.475367,-0.0656332,0.133156,-0.67127,0.599423,-1.18975,-1.52324,-0.834734,-0.524248,-0.792955,-0.238734,-0.800502,-0.757558,-0.724498,-0.637524,-1.06286,-1.56921,0.495887,-0.543411,-0.716104,-0.0741163,-0.667981,0.0845018,-0.725483,-0.994486,-0.433839,-1.48746,-1.06032,-1.41808,-0.808311,-0.358804,-0.74775,-0.619775,-1.39995,-0.0336692,-1.48188,-0.820259,0.0475034,0.00943232,0.0428059,0.053981,0.0641586,0.0369262,0.0498095,0.0349549,0.0491318,0.0688144,0.0496224,0.0474886,0.0282762,0.0611277,0.0350817,0.0548061,0.0485266,0.0607111,0.0479385,0.0527731,0.0561605,0.0364614,0.051507,0.0571904,0.0581171,0.0501008,0.0358451,0.0458452,0.036177,0.0370548,0.0332891,0.0490445,0.0523324,0.0455993,-0.592726,-1.11018,-0.358044,-0.36948,-0.587925,0.429941,-0.733976,-0.285671,-0.215719,-0.120724,-0.839113,-1.11659,0.274426,-0.794286,-0.914043,-0.514302,-1.01725,-0.118241,-1.11219,-1.06942,-0.679366,-1.7731,-1.45086,-1.97173,-1.27372,-0.938649,-0.83508,-0.725823,-1.7937,-0.222067,-1.84354,-1.1124
87.0201,0.995292,0.00313476,9,1023,0,-46.6359,0.164085,-0.21081,-0.389379,-0.441224,-0.228049,0.18945,-0.635312,0.533475,-1.36238,-1.40058,-0.949976,-0.394324,-0.639781,-0.216241,-0.548287,-0.844974,-0.635302,-0.816829,-1.177,-1.39514,0.336764,-0.791644,-0.435357,-0.130726,-0.721825,-0.284513,-0.740988,-1.25833,-0.383471,-1.70329,-1.16137,-1.18649,-0.903503,-0.442332,-1.07166,-0.737567,-1.08637,-0.0380282,-1.52576,-1.05748,-0.100355,0.0141197,-0.0941903,-0.080382,-0.0995124,-0.096415,-0.100515,-0.0964472,-0.0956564,-0.0824009,-0.0670428,-0.095486,-0.102288,-0.123442,-0.0922154,-0.128743,-0.0960611,-0.0913356,-0.103359,-0.121083,-0.0840932,-0.0893384,-0.101101,-0.110619,-0.115592,-0.121787,-0.104431,-0.119163,-0.0936705,-0.0962406,-0.0903817,-0.0974343,-0.0893797,-0.117727,-0.366324,-0.770511,-0.372022,-0.115279,-0.45931,0.755567,-0.575848,-0.0104975,0.0541446,-0.0995088,-0.931488,-0.900806,0.518825,-0.711785,-0.444781,-0.435431,-0.710632,-0.0374146,-0.859871,-0.840367,-0.28503,-1.74422,-1.11841,-1.71028,-1.12069,-0.783929,-0.794824,-0.525767,-1.3278,0.160853,-1.6557,-0.945847
76.7911,0.958991,0.00313476,11,2559,0,-36.0571,-0.377435,0.428376,0.19901,-0.253605,-0.0334844,0.14692,-0.536765,0.539597,-0.897624,-1.10591,-0.68309,-0.127089,-0.441587,0.133462,-0.387494,-0.296757,-0.257373,-0.418322,-0.909061,-1.11744,0.556296,-0.657038,-0.533736,-0.0491857,-0.656959,0.0189278,-0.750861,-0.923424,-0.286631,-1.56177,-0.597852,-0.817052,-0.63223,-0.0298259,-0.475535,-0.0505046,-0.835148,0.507849,-1.09352,-0.574417,-0.242701,0.0235988,-0.252212,-0.253446,-0.265992,-0.251388,-0.233474,-0.208331,-0.217758,-0.2261,-0.224697,-0.245974,-0.213405,-0.273704,-0.234187,-0.285724,-0.224247,-0.241791,-0.252767,-0.22566,-0.205787,-0.249359,-0.214429,-0.216901,-0.246546,-0.232593,-0.193684,-0.264602,-0.234323,-0.223375,-0.249162,-0.223892,-0.236617,-0.256409,-0.336262,-0.717393,-0.183118,-0.0283149,-0.238184,0.810367,-0.333739,0.121777,0.25897,0.102113,-0.696108,-0.629747,0.67589,-0.552451,-0.323155,-0.120167,-0.681557,0.148071,-0.794558,-0.650088,-0.179315,-1.47491,-1.06279,-1.3652,-1.13536,-0.670329,-0.548821,-0.13334,-1.22274,0.304013,-1.46474,-0.910166
95.1711,0.993278,0.00313476,11,2047,0,-58.9298,0.0902349,-0.445748,-0.137877,-0.533974,-0.143881,0.0605534,-0.352627,0.518654,-0.667256,-0.809748,-0.320646,-0.149747,-0.344736,0.855283,0.269903,-0.210704,0.031425,0.151562,-0.672697,-0.749146,0.495311,-0.717367,-0.47036,-0.363569,-0.686279,0.0582283,-0.907227,-0.940197,-0.5348,-1.57133,-0.624793,-1.17453,-0.856285,-0.512176,-0.481869,-0.0202727,-0.749689,0.519676,-1.08851,-0.471495,-0.106559,0.0146659,-0.119302,-0.106891,-0.09569,-0.101106,-0.106123,-0.0772772,-0.0884555,-0.082704,-0.0943784,-0.0979922,-0.0903716,-0.104855,-0.12128,-0.0801415,-0.0906879,-0.111369,-0.117267,-0.099739,-0.0951981,-0.103081,-0.105868,-0.116414,-0.130414,-0.0979337,-0.102543,-0.0776152,-0.107214,-0.104691,-0.111592,-0.0828019,-0.1042,-0.119363,-0.541783,-0.856205,-0.458961,-0.299725,-0.615881,0.906485,-0.0735197,-0.128198,-0.036546,0.101177,-0.902808,-0.940218,0.586728,-0.690431,-0.558729,-0.520288,-0.643692,0.190679,-0.946707,-0.758917,-0.49614,-1.6206,-0.925545,-1.83286,-1.32117,-0.996583,-0.811991,-0.391429,-1.28885,0.199344,-1.55732,-0.787899
89.1496,0.988422,0.00313476,11,3071,0,-61.3084,-0.843989,-0.487113,-0.114343,-0.588879,-0.17477,0.115156,-0.105755,0.613705,-0.229576,-0.431299,-0.221415,0.153136,0.244704,0.955575,0.521936,0.082846,0.336278,0.370176,-0.0821859,-0.413909,0.774337,-0.638366,-0.218894,-0.0869369,-0.480556,0.359903,-0.783771,-0.878368,-0.37158,-1.232,-0.434529,-0.607753,-0.283468,0.156723,-0.161054,0.300519,-0.447437,0.83322,-0.54768,-0.0939166,0.41932,0.0155002,0.41976,0.42196,0.41695,0.423111,0.426166,0.393194,0.410305,0.400617,0.412471,0.419501,0.418584,0.448286,0.40865,0.386317,0.407976,0.424645,0.425304,0.426235,0.406186,0.414496,0.423766,0.441658,0.453448,0.415827,0.413391,0.390498,0.43044,0.430754,0.425519,0.41908,0.416105,0.420756,-0.851623,-1.30379,-1.16388,-0.928306,-0.942315,0.284914,-0.794481,-0.632995,-0.520744,-0.465484,-1.21936,-1.42046,0.0681231,-1.42291,-1.10189,-1.13616,-1.28769,-0.296468,-1.69059,-1.43382,-1.14188,-2.10911,-1.65211,-2.25968,-1.70042,-1.32554,-1.2895,-0.877773,-1.913,-0.32494,-1.9278,-1.28891
64.8369,0.993864,0.00313476,9,511,0,-32.1488,-0.731006,-0.509529,-0.197844,-0.830082,-0.208246,0.125689,-0.162915,0.652202,-0.445612,-0.423727,-0.420308,0.0336527,-0.264796,1.17977,0.47786,-0.141492,0.496226,0.196578,-0.163204,-0.521541,0.64933,-0.883722,-0.0923064,-0.133071,-0.25866,0.188925,-0.279516,-1.10756,-0.221104,-1.22182,-0.441203,-0.633747,-0.290524,0.099415,-0.145324,0.56284,-0.311941,0.767,-0.59694,-0.188402,0.472813,0.0221398,0.446235,0.46737,0.470961,0.476382,0.470229,0.476109,0.482863,0.485123,0.447684,0.464108,0.485997,0.471233,0.493184,0.48677,0.448009,0.452218,0.445827,0.48269,0.501865,0.469837,0.509409,0.49652,0.479963,0.476091,0.466565,0.457003,0.482209,0.468758,0.465467,0.438305,0.479827,0.440791,-0.875847,-1.14085,-1.23234,-0.9094,-1.34517,0.680084,-0.745176,-0.671964,-0.213993,-0.488187,-1.18419,-1.40993,-0.00215811,-1.62854,-0.965962,-1.18175,-1.01887,-0.403173,-1.15851,-1.59094,-0.94895,-2.07693,-1.75729,-2.46738,-1.84417,-1.52053,-1.38978,-0.741006,-1.93504,-0.501333,-2.11823,-1.4891
60.5512,0.9861,0.00313476,9,1023,0,-21.3321,-1.1011,0.129018,-0.0643287,-0.28784,-0.18196,-0.0113054,-0.0450568,0.566271,-0.337678,-0.521561,-0.488231,-0.317228,-0.244592,1.21494,0.219337,-0.209623,0.244557,0.0879007,-0.314264,-0.618214,0.950837,-0.374141,0.217754,0.0837838,0.152614,0.455368,-0.155544,-0.575287,0.111147,-0.898097,-0.265559,-0.727009,-0.341707,-0.15465,-0.0260731,0.905015,-0.266442,1.02059,-0.458977,-0.263605,0.503837,0.0203448,0.46512,0.464615,0.499048,0.501597,0.501901,0.523371,0.51268,0.49384,0.504271,0.490045,0.503629,0.531428,0.553328,0.505619,0.495542,0.521262,0.485092,0.509688,0.511222,0.517489,0.52336,0.550821,0.505507,0.491079,0.507531,0.521421,0.495509,0.491592,0.483836,0.462379,0.529784,0.494563,-0.965126,-1.27856,-1.44928,-1.02937,-1.19786,0.405677,-0.73745,-0.803525,-0.627532,-0.761948,-1.21564,-1.64598,-0.214494,-1.62102,-1.26283,-1.30747,-0.986585,-0.65807,-1.39853,-1.71486,-1.1209,-2.24135,-1.56155,-2.47522,-1.84527,-1.59502,-1.62286,-0.743666,-1.95182,-0.475931,-2.05539,-1.66727
55.8792,0.991908,0.00313476,9,1023,0,-25.827,-0.715481,-0.0870892,-0.357732,-0.583455,-0.14772,-0.0453858,0.00910539,0.604752,-0.630481,-0.808782,0.161838,-0.0909776,-0.128314,0.737247,-0.0909064,0.0719452,0.00996262,0.482886,-0.634447,-0.297802,1.17301,-0.188332,-0.0428422,0.380752,-0.554593,0.670401,-0.344267,-0.0770339,0.0753894,-0.957113,-0.59468,-0.63921,-0.578554,-0.16889,0.645308,0.603119,-0.51535,1.17866,-0.607371,0.314997,0.451125,0.0320087,0.484947,0.448187,0.431844,0.431111,0.52419,0.456543,0.430376,0.448116,0.473467,0.449111,0.467034,0.420283,0.395082,0.465056,0.483381,0.426435,0.458199,0.443708,0.446544,0.408614,0.453021,0.399748,0.440301,0.456447,0.464707,0.421322,0.475497,0.464107,0.474985,0.509857,0.455543,0.470871,-1.2619,-1.50916,-0.740403,-0.682529,-0.95182,-0.0779758,-0.881064,-0.496029,-0.820058,-0.329079,-1.41583,-1.25421,0.0274571,-1.40009,-1.48053,-0.912003,-1.64272,-0.433025,-1.51665,-1.23788,-1.12433,-2.24711,-1.85437,-2.26602,-2.00676,-1.50958,-0.967199,-1.05152,-2.12736,-0.316242,-2.14716,-1.06832
54.261,0.999662,0.00313476,9,511,0,-12.4842,-0.380698,0.706287,0.454408,0.100561,-0.264612,-0.0559519,-0.661409,0.547297,-1.483,-1.33288,-0.840627,-1.23433,-0.880346,-0.0247866,-0.838696,-0.977997,-0.751189,-0.454912,-1.48994,-1.17375,0.569378,-0.869107,-0.338591,-0.474098,-1.34183,-0.231733,-1.03261,-0.901476,-0.665393,-1.57134,-0.897639,-1.17042,-1.19373,-1.03222,-0.0201619,0.211481,-0.944604,0.554961,-1.30218,-0.614615,0.146533,0.0347838,0.151932,0.178475,0.146907,0.156829,0.140279,0.120847,0.0941141,0.157111,0.169012,0.13283,0.148942,0.1503,0.216832,0.132574,0.142562,0.157079,0.236292,0.130741,0.160216,0.13451,0.188705,0.18415,0.193165,0.128631,0.126334,0.233677,0.0944858,0.167461,0.132345,0.150949,0.180229,0.118566,-0.77477,-0.773537,-0.617536,-0.53074,-0.566913,0.37953,-0.490872,-0.181477,-0.398728,-0.0701093,-1.10104,-1.04769,0.5642,-0.992873,-0.841732,-0.768308,-1.26949,-0.161445,-1.1112,-0.908702,-0.767597,-1.83526,-1.08212,-2.01253,-1.68008,-1.38715,-0.760609,-0.604432,-1.73486,-0.000164954,-1.96307,-0.995201
60.6559,0.982313,0.00313476,9,511,0,-14.9591,-0.570418,0.268429,0.222536,-0.169006,-0.323395,0.0569992,-0.352379,0.5519,-1.22621,-1.42143,-0.523418,-0.591337,-0.811653,0.320891,-0.161219,-0.789763,-0.353798,-0.390584,-0.991872,-0.741946,0.191135,-0.971184,-0.284849,-0.012752,-0.839069,-0.27621,-0.591425,-1.23596,-0.33722,-1.31492,-1.16295,-0.686927,-0.783079,-0.606185,-0.184924,0.433665,-0.929979,0.487333,-0.794401,-0.526913,0.235902,0.0304376,0.25519,0.241211,0.208503,0.229724,0.193575,0.18712,0.269065,0.267165,0.254392,0.232195,0.240025,0.226386,0.303219,0.213298,0.240803,0.249173,0.303706,0.218526,0.253573,0.213935,0.258122,0.261149,0.249032,0.198958,0.221728,0.279144,0.181358,0.254714,0.200544,0.23043,0.258617,0.216039,-0.684421,-1.18698,-0.574532,-0.431353,-1.00312,0.616642,-0.436033,-0.265442,-0.246803,-0.244062,-1.09111,-0.911641,-0.00239709,-1.30965,-0.961586,-0.684906,-1.06325,-0.377513,-1.00007,-1.30661,-0.649334,-1.82467,-1.66009,-1.98779,-1.64914,-1.43702,-0.985393,-0.459034,-2.04208,-0.212026,-1.7484,-1.13834
