# 0.114382, 0.117188, 0.0946308, 0.530786, 0.550697, 0.460534, 0.731938, 0.616636, 0.392616, 0.76784, 0.373287, 0.402857, 0.686118, 0.63766, 0.54585, 0.569356, 0.51357, 0.296675, 0.361884, 0.447025, 0.375761, 0.478052, 0.745754, 0.487768, 0.905387, 0.283375, 0.667292, 0.453385, 0.443663, 0.332255, 0.509828, 0.464567, 0.578162, 0.458139, 0.465312, 0.0491366, 0.0302828, 0.173675, 0.187373, 0.199988, 0.18085, 0.164712, 0.186757, 0.172729, 0.297205, 0.245926, 0.171635, 0.185122, 0.15218, 0.167968, 0.184495, 0.340028, 0.24612, 0.202718, 0.213609, 0.188357, 0.169317, 0.187826, 0.161045, 0.208797, 0.176514, 0.242045, 0.216533, 0.234628, 0.146354, 0.184582, 0.148512, 0.186381, 0.169594
84.2011,0.983354,0.0666419,6,63,0,-46.6089,-0.818954,0.333239,0.119752,2.38577,-0.53606,-0.439956,0.589822,0.00745541,-1.09048,0.348478,-2.34507,0.400816,1.43527,-1.67198,0.636206,0.760647,0.0270316,-1.63864,-0.865817,-0.899236,1.3983,0.414826,1.17703,-2.11185,0.287127,-0.409158,1.24959,-0.809934,-1.42471,-1.27588,1.38172,1.34608,1.01002,0.900758,0.878031,1.91383,1.11661,-0.115671,-0.136834,0.337075,-1.91407,-1.11177,1.23284,-1.73223,1.0352,1.23025,-1.93113,-1.27108,-0.182793,0.0775369,0.48995,1.54293,0.668064,0.641173,0.33967,0.355831,-1.26225,0.185681,-0.973914,1.03599,-1.12944,0.216575,0.40417,1.16863,0.429936,0.0922754,-0.13208,0.136529,0.018311,0.618939,0.269045,0.280553,0.403871,0.334132,0.202652,0.37497,0.0524126,0.381237,0.505115,0.133017,0.409426,0.424328,0.336476,0.137009,0.229556,0.225554,0.500688,0.382915,0.47419,0.0803418,0.367623,0.284242,0.482879,0.236248,0.162627,0.18045,0.498702,0.494434,0.454191,0.441106,0.438385,5.9576,5.81847,9.87701,0.799762,1.95896,26.8545,0.979801,21.5364,26.7768,0.784671,1.63972,5.52741,7.39206,11.7155,37.9658,14.2934,13.8706,9.90567,10.086,1.65596,8.34082,2.28495,21.5554,1.92067,8.63356,10.6454,24.9964,10.9561,7.51471,5.84944,7.89538,6.91902,-0.200015,-0.54991,-0.538401,-0.415083,-0.484823,-0.616302,-0.443985,-0.766542,-0.437717,-0.313839,-0.685937,-0.409529,-0.394627,-0.482478,-0.681945,-0.589398,-0.5934,-0.318266,-0.436039,-0.344764,-0.738612,-0.451331,-0.534713,-0.336075,-0.582706,-0.656327,-0.638504,-0.320252,-0.32452,-0.364763,-0.377848,-0.38057,0.549838,0.634115,0.63144,0.602306,0.618886,0.649377,0.609208,0.682772,0.607715,0.577822,0.665063,0.600975,0.597396,0.618333,0.664173,0.643227,0.644145,0.578902,0.607315,0.585347,0.676692,0.610956,0.630582,0.583237,0.64169,0.658435,0.654415,0.579386,0.580425,0.590193,0.593354,0.59401
86.3404,0.827796,0.0666419,6,63,0,-48.6216,-0.794953,0.423956,0.279518,-1.03907,-0.367984,-0.809804,2.4928,0.850161,0.00698455,-0.377638,-1.20317,-1.76533,2.61271,0.62853,-0.669428,-0.980339,-0.91405,-1.80158,-1.53857,0.0490321,0.408087,-0.292052,0.455212,-0.301441,0.390821,-1.3598,1.00445,-0.580671,-0.573714,-2.63514,1.60686,0.636468,0.603074,-0.219189,-0.688477,1.66914,0.957619,0.128014,0.0771694,0.532593,-0.811768,-0.44377,1.03785,-1.31937,1.94507,0.527206,-1.37393,-1.3314,-0.150659,0.0693072,-0.0201612,1.94036,0.842893,-0.158798,0.675678,1.01717,-0.909134,0.617807,-1.53948,1.76508,-1.48159,0.814679,0.646797,1.22427,-0.204542,-0.0687642,0.13031,0.512602,0.00734868,0.133517,0.321098,0.197601,1.12074,0.661591,0.425908,0.318399,0.0876489,-0.0694856,1.15426,0.599641,0.236838,0.149933,0.168462,-0.0796172,-0.00610329,0.437661,0.538023,0.342322,0.551196,0.339698,0.533197,0.0438666,0.704717,0.261648,0.263592,-0.312614,0.873101,0.60186,0.592526,0.362688,0.231514,5.99981,5.71467,8.83888,2.43945,3.47007,14.3393,1.50032,34.1845,8.79339,1.42395,1.48314,4.59452,5.67181,5.2061,34.0307,11.8973,4.55885,10.1369,14.0581,2.22228,9.59039,1.21519,28.7723,1.28447,11.5801,9.86037,17.1419,4.36346,4.96935,6.01301,8.67127,5.34508,-0.661437,-0.473856,-0.597353,0.325785,-0.133362,-0.369046,-0.476554,-0.707305,-0.864439,0.359302,-0.195312,-0.558115,-0.64502,-0.626491,-0.874571,-0.801057,-0.357293,-0.25693,-0.452632,-0.243758,-0.455256,-0.261756,-0.751087,-0.0902365,-0.533306,-0.531361,-1.10757,0.0781479,-0.193094,-0.202428,-0.432265,-0.56344,0.659583,0.616296,0.64505,0.419267,0.533291,0.591228,0.616934,0.669805,0.703587,0.411128,0.548673,0.636016,0.655887,0.651693,0.705696,0.6902,0.588385,0.563882,0.611265,0.56064,0.611888,0.565068,0.679415,0.522544,0.630254,0.629801,0.751675,0.480473,0.548124,0.550435,0.606414,0.637248
79.754,0.98026,0.0666419,6,63,0,-43.5051,-0.215136,-0.188841,0.0799075,-0.452488,0.425579,1.09215,-2.1266,-2.05842,-0.815251,1.1838,-1.7618,-0.084479,-1.42896,0.377207,0.656001,0.778128,1.34791,-0.659025,0.652671,0.0725008,-0.372811,-0.0348644,1.91738,-0.621537,1.33038,-0.698426,0.680933,0.166992,-0.697071,0.717536,0.505256,-1.36921,-0.54533,-0.401531,0.908301,1.69389,0.865135,0.0673973,0.0590369,0.227064,-1.95238,0.114366,1.09526,-1.42985,0.318866,1.12431,-2.50628,-1.29303,-0.39419,-0.148771,0.266877,0.732205,0.493311,1.10376,1.02436,0.389651,-1.6507,0.34602,-1.13365,1.04258,-1.61365,0.457313,0.985987,1.06538,0.402401,0.264112,-0.373175,-0.525556,-0.348799,-0.224998,-0.154834,-0.10157,-0.358772,-0.353324,-0.253986,-0.0942461,-0.329622,-0.195591,-0.303025,-0.158699,-0.136421,-0.126663,-0.0811325,-0.241502,-0.136688,-0.183047,-0.218631,-0.191627,-0.0356279,-0.238506,-0.0825332,-0.24465,-0.134429,-0.175497,-0.244542,-0.131504,-0.148467,-0.298251,-0.232417,-0.220926,-0.116261,5.76725,5.72568,6.62154,1.00483,6.00642,14.0333,1.57913,7.16888,14.3905,0.622266,1.77756,3.86847,4.78354,6.85358,10.2507,8.3367,14.137,13.1984,7.62161,1.30449,7.33928,2.04035,13.4081,1.34697,8.08107,12.7674,13.6752,7.70615,6.83721,3.93945,3.45289,4.0234,-0.440134,-0.36997,-0.316706,-0.573908,-0.56846,-0.469122,-0.309382,-0.544758,-0.410728,-0.518161,-0.373835,-0.351558,-0.341799,-0.296269,-0.456638,-0.351824,-0.398184,-0.433767,-0.406763,-0.250764,-0.453643,-0.297669,-0.459787,-0.349565,-0.390633,-0.459678,-0.34664,-0.363603,-0.513387,-0.447553,-0.436062,-0.331397,0.608291,0.591452,0.578521,0.639664,0.638408,0.615176,0.576734,0.632918,0.601262,0.626718,0.592385,0.586995,0.584627,0.57353,0.612216,0.58706,0.598251,0.606773,0.600311,0.562365,0.611505,0.573873,0.612964,0.586512,0.596435,0.612938,0.585803,0.589912,0.6256,0.610057,0.60732,0.582099
89.7153,0.997513,0.0666419,6,63,0,-52.0472,-0.355053,-0.165045,0.134863,0.0518549,0.155969,-1.10959,-1.13261,0.715303,0.806491,0.5527,-1.21286,-0.0827299,1.11597,0.730336,0.140528,-0.230296,1.31803,-0.215998,0.724168,-0.906212,-0.0290388,2.56977,-0.380429,0.316807,1.07421,-0.0274252,0.758806,0.722097,-0.309118,-0.945648,-1.40801,-0.312292,-0.89309,-1.16817,0.919141,1.63832,1.21334,0.15769,-0.29823,0.698475,-1.06043,-0.841077,0.834164,-1.26883,1.72197,0.289004,-1.29469,-1.35952,0.0153385,0.0898455,0.141241,1.1054,0.449159,0.0489524,0.815874,0.280858,-1.10613,0.208313,-1.62948,1.36392,-1.16036,0.5475,0.735972,1.12557,-0.632513,0.0930509,0.152723,0.167706,0.0859693,-0.158052,-0.144011,-0.314688,-0.317793,-0.0685768,-0.0562789,-0.0905061,-0.328616,-0.176202,-0.0145422,-0.0665494,-0.146093,-0.196104,0.0127088,-0.194175,-0.0673813,-0.28726,-0.168961,0.181523,-0.216351,-0.122319,-0.0201731,-0.168744,-0.06271,-0.0676606,-0.206734,-0.292578,-0.354935,-0.207162,-0.28549,-0.322589,-0.0410866,6.2317,3.58394,12.0108,1.42141,1.85485,14.1603,1.10384,41.5816,7.30805,1.06974,0.988823,5.24318,5.73926,6.10856,19.6789,8.87554,5.46144,13.8495,7.23618,1.34475,6.62646,0.712627,26.9293,1.25912,10.0004,12.5698,20.1662,2.38897,5.76162,6.19425,6.30789,5.71233,-0.513105,-0.499064,-0.669741,-0.672846,-0.42363,-0.411332,-0.445559,-0.683669,-0.531255,-0.369595,-0.421602,-0.501146,-0.551157,-0.342344,-0.549228,-0.422434,-0.642313,-0.524014,-0.17353,-0.571404,-0.477372,-0.375226,-0.523797,-0.417763,-0.422714,-0.561787,-0.647632,-0.709988,-0.562215,-0.640543,-0.677642,-0.39614,0.625534,0.622239,0.661445,0.66214,0.604352,0.601407,0.609583,0.664557,0.629776,0.591361,0.603867,0.622729,0.634404,0.58476,0.633957,0.604066,0.655276,0.628086,0.543274,0.639087,0.617127,0.592721,0.628035,0.602948,0.604132,0.636866,0.656477,0.670398,0.636965,0.654876,0.663212,0.59776
89.1788,0.996544,0.0666419,6,63,0,-61.041,-0.536962,-0.0194152,0.163501,0.18002,0.196311,-0.395993,0.32137,0.110617,0.939345,0.459072,-1.67403,0.4269,0.896405,1.5373,0.712414,-0.298192,1.6832,-0.0830473,0.556962,-0.896714,-0.549373,1.17357,-1.07544,0.064072,0.694043,0.63867,1.21867,0.691934,0.0700642,-0.557339,-0.892168,0.163189,-0.628157,-0.493506,0.559469,1.89566,1.23155,0.105454,-0.470569,0.42373,-1.25343,-0.720964,0.951552,-0.972237,0.937627,0.786028,-1.4352,-1.62427,-0.207899,-0.441266,-0.171,1.24848,0.237644,0.39804,0.789259,0.0125788,-1.04573,0.377617,-1.65695,1.59095,-1.23441,0.996499,1.05473,1.504,-0.1477,-0.282757,0.215834,0.262261,0.176237,0.0100183,0.012682,-0.0841606,0.0331293,-0.00132909,0.134169,0.0556437,-0.293122,0.0503836,0.127148,0.231935,0.0970656,-0.06817,0.25579,-0.0329936,0.0716488,-0.166029,-0.109238,0.172466,-0.195251,-0.00893934,0.0940618,0.0850082,0.17984,0.093717,-0.00795962,-0.110541,-0.165286,0.00726646,-0.12212,-0.100104,0.0720588,7.58015,3.72897,11.2179,1.4219,2.73945,21.4891,2.01033,21.1238,17.5262,1.13671,0.900585,5.15322,3.866,5.3928,30.9765,8.92032,10.8685,17.5961,6.76088,1.83636,10.5985,0.865056,47.2286,1.4556,22.7122,24.4007,42.4325,5.54979,4.69938,8.68392,9.19491,8.2706,-0.526944,-0.52428,-0.621123,-0.503833,-0.538292,-0.402793,-0.481319,-0.830084,-0.486579,-0.409814,-0.305027,-0.439897,-0.605132,-0.281172,-0.569956,-0.465314,-0.702992,-0.646201,-0.364497,-0.732213,-0.545902,-0.442901,-0.451954,-0.357123,-0.443245,-0.544922,-0.647503,-0.702248,-0.529696,-0.659082,-0.637067,-0.464904,0.62877,0.628148,0.650474,0.62336,0.631415,0.599359,0.618059,0.696373,0.6193,0.601043,0.575671,0.608234,0.64683,0.569834,0.638753,0.614274,0.668851,0.656154,0.590128,0.675291,0.633184,0.60895,0.611104,0.588344,0.609032,0.632957,0.656448,0.668686,0.629412,0.659054,0.65409,0.614177
97.1633,0.673755,0.0666419,6,63,0,-57.322,-0.027997,-0.316734,0.226681,-0.211186,-0.00254847,-0.28996,0.860789,-0.0593273,-0.934836,1.02412,-1.36187,-1.40441,0.638481,0.323021,0.0537922,0.364456,-0.35393,-1.99316,-1.91724,-0.891489,-0.18004,-1.03599,2.90569,-1.18095,1.1991,-1.90254,1.22539,-0.510919,-1.46185,-0.19318,2.11424,-0.592263,1.08978,0.561184,0.164189,1.68486,1.16457,-0.0227965,0.382395,0.553238,-1.23955,0.21898,0.365294,-1.60408,1.39478,0.47396,-2.08371,-0.867892,-0.244895,0.242487,0.353085,1.95845,1.13467,0.741649,0.867045,1.04487,-1.40119,0.631536,-0.998974,0.348265,-1.39008,0.082063,0.520278,0.323054,0.205747,0.503013,-0.362108,-0.0385081,0.0487047,-0.364606,-0.317312,-0.382462,-0.121609,-0.330182,-0.528643,-0.0845845,-0.625444,-0.635087,-0.172002,-0.243511,-0.30454,-0.234119,-0.396963,-0.768545,-0.751336,-0.518818,-0.357545,-0.551573,0.341932,-0.584434,-0.0449206,-0.748002,-0.0389605,-0.43255,-0.648107,-0.360524,0.162523,-0.450989,-0.0697005,-0.189524,-0.279515,5.25045,8.41646,10.2692,1.27292,6.95792,8.25051,0.832594,27.3627,9.36354,0.476268,1.96234,4.05384,7.15103,8.13403,52.7529,20.2119,12.7888,14.7996,18.205,1.0545,11.2496,1.68452,8.08849,1.06823,5.93241,9.88249,7.85447,6.85151,9.68577,3.53658,5.15526,5.70637,-0.392603,-0.345309,-0.410459,-0.149606,-0.358179,-0.55664,-0.112582,-0.653441,-0.663084,-0.199999,-0.271508,-0.332537,-0.262116,-0.42496,-0.796542,-0.779333,-0.546815,-0.385543,-0.57957,0.313935,-0.612431,-0.0729177,-0.776,-0.0669575,-0.460547,-0.676104,-0.388521,0.134526,-0.478986,-0.0976976,-0.217521,-0.307512,0.596909,0.585479,0.601198,0.537332,0.5886,0.635675,0.528116,0.657786,0.659953,0.549834,0.567463,0.582377,0.565156,0.60467,0.689234,0.685536,0.633396,0.595209,0.640969,0.422155,0.648495,0.518221,0.684817,0.516733,0.613144,0.662869,0.595927,0.466419,0.617508,0.524405,0.554167,0.576278
77.9639,0.996774,0.0666419,6,63,0,-42.5978,-0.10376,-0.39139,0.0682259,0.59938,-0.708676,-1.58259,-0.623911,0.40848,-0.115528,0.13372,-2.70731,-0.432591,0.807734,0.759539,-0.112917,-0.52454,1.52451,-1.31382,-2.15763,-0.937619,-0.581434,0.397425,-1.24418,-1.12855,0.799276,1.58185,0.153589,0.650506,-0.845053,-2.30711,-1.06452,-0.159171,-0.355291,-1.1025,-1.34891,1.87172,1.14513,0.219294,-0.450947,0.116908,-1.12493,-0.954658,1.28207,-1.10277,1.37966,0.655494,-1.63153,-1.50285,0.0480113,-0.719568,-0.0866879,1.28483,0.0701628,0.264086,0.507953,0.0106885,-1.16781,0.371523,-1.37638,1.13942,-0.952364,0.320773,1.14663,1.85896,0.00980513,-0.385153,0.0545474,0.41087,0.0796152,-0.350496,-0.43974,-0.499363,-0.433957,-0.363521,-0.399272,-0.382267,-0.576098,-0.420904,-0.336281,-0.339569,-0.399094,-0.427177,-0.287378,-0.481026,-0.538596,-0.45536,-0.431059,-0.364275,-0.476275,-0.468386,-0.336858,-0.283467,-0.380911,-0.347008,-0.449044,-0.548794,-0.464017,-0.402249,-0.41563,-0.466609,-0.48342,8.3548,3.87801,7.43048,1.79235,2.17822,28.215,1.83842,31.5511,13.7679,1.00341,1.16271,6.86677,2.85113,5.88523,28.3041,7.04319,8.79451,11.6277,6.57948,1.70646,9.94587,1.3439,23.9627,2.18395,9.38434,24.1615,54.6236,6.57282,4.18148,6.91836,10.4042,7.11984,-0.454257,-0.5435,-0.603123,-0.537717,-0.467281,-0.503032,-0.486027,-0.679858,-0.524664,-0.440041,-0.44333,-0.502854,-0.530937,-0.391139,-0.584786,-0.642356,-0.55912,-0.534819,-0.468035,-0.580035,-0.572146,-0.440618,-0.387227,-0.484671,-0.450769,-0.552804,-0.652555,-0.567777,-0.506009,-0.51939,-0.570369,-0.587181,0.611651,0.632626,0.646371,0.631281,0.61474,0.623172,0.61917,0.663707,0.628238,0.608269,0.609052,0.62313,0.629702,0.596557,0.642168,0.655286,0.636249,0.630606,0.614919,0.641076,0.639258,0.608406,0.595615,0.61885,0.610822,0.634786,0.657586,0.63825,0.623871,0.627005,0.638848,0.642718
81.2157,0.978898,0.0666419,6,63,0,-48.2416,0.281857,-0.72733,0.0782621,0.880565,-0.308889,-1.76878,0.0211017,0.0973072,0.553038,1.11414,-1.78188,-0.665213,0.733965,0.246493,0.0373231,-0.293861,-0.667252,-1.63106,-0.8364,-0.633215,0.275877,-0.363307,-0.285825,-0.855676,1.59051,1.68191,-0.352239,-0.699253,-1.46635,-2.49856,0.182926,-0.467812,-0.663328,-0.73708,-1.55576,1.7321,1.02572,0.191701,0.337825,0.777676,-1.46707,-0.305232,0.931072,-1.19878,0.61235,0.856848,-1.7619,-1.03259,-0.744101,-0.126266,0.0277533,0.812343,1.1585,1.25283,0.568775,0.659715,-1.28663,0.0196471,-1.72714,0.782923,-1.61424,1.26777,0.896141,1.14251,-0.673549,-0.203453,0.20171,-0.596035,-0.0143008,-0.658415,-0.751504,-0.865759,-0.725679,-0.719715,-0.684048,-0.640135,-0.866783,-0.779391,-0.669889,-0.708039,-0.724409,-0.750328,-0.779551,-0.85498,-0.792789,-0.776887,-0.705739,-0.755763,-0.749699,-0.794297,-0.602854,-0.595701,-0.754897,-0.782055,-0.84209,-0.922873,-0.713014,-0.763942,-0.779244,-0.785016,-0.849087,6.88078,7.99337,12.5507,1.25521,4.13306,14.6893,1.65284,10.593,13.6124,0.927636,1.96002,2.63495,4.96586,5.81573,13.005,18.5487,20.433,10.13,11.1204,1.51041,5.76758,0.961307,12.6184,1.07934,20.7484,14.1723,18.2469,2.8327,4.58786,6.95178,3.06711,5.5702,-0.376559,-0.469648,-0.583902,-0.443822,-0.437858,-0.402192,-0.358278,-0.584927,-0.497534,-0.388032,-0.426182,-0.442552,-0.468472,-0.497694,-0.573123,-0.510932,-0.49503,-0.423883,-0.473907,-0.467843,-0.51244,-0.320997,-0.313844,-0.47304,-0.500198,-0.560233,-0.641016,-0.431157,-0.482085,-0.497387,-0.503159,-0.56723,0.593043,0.6153,0.641965,0.609169,0.607749,0.599214,0.588624,0.6422,0.62188,0.595809,0.604962,0.608867,0.615022,0.621917,0.639484,0.625025,0.621291,0.604412,0.616308,0.614873,0.625378,0.579567,0.577823,0.616103,0.622506,0.636507,0.654983,0.60615,0.61824,0.621845,0.623201,0.638124
79.726,0.849604,0.0666419,6,63,0,-46.8013,0.383323,-0.889479,0.0809979,-0.486705,0.160598,0.0289679,0.719994,0.527423,-0.311526,0.612565,-2.01189,-2.01555,0.850295,-0.428765,0.86207,-0.876385,0.831535,-1.33933,-2.26267,-0.452999,-0.353169,1.36691,-0.150589,-0.745488,1.32992,1.92169,2.15677,0.66136,-2.3737,-1.79236,-0.257695,-1.22214,0.716702,-0.656409,0.180028,1.69012,0.959217,0.235666,0.0042672,0.391718,-1.14978,-0.628519,0.914978,-1.27844,1.26094,0.937813,-1.96595,-1.29499,-0.355206,-0.275564,0.12672,1.26838,1.08323,0.473931,1.89676,1.1404,-0.844161,0.562377,-1.65602,0.878124,-1.50269,0.232339,1.1947,1.48781,-0.113596,0.102572,0.359729,-0.388967,0.361742,-0.928901,-0.876471,-0.887133,-0.831161,-0.846759,-0.914712,-0.839863,-1.05244,-1.05273,-0.820607,-0.924208,-0.819653,-0.960465,-0.822127,-0.997962,-1.07275,-0.926171,-0.918085,-0.778762,-0.901677,-0.949862,-0.781759,-0.733827,-0.714785,-0.83591,-1.08174,-1.03466,-0.910352,-0.98847,-0.831428,-0.942647,-0.874897,6.79494,5.44238,7.89213,1.799,2.96607,13.0369,1.59013,18.1675,13.3256,0.822301,1.5651,3.85512,4.16117,6.12069,18.2977,15.3202,8.5397,33.4326,16.1838,2.41184,9.29582,1.10698,12.5841,1.28238,6.77329,17.0491,22.5842,4.86059,5.98054,7.65364,3.73228,7.66843,-0.545579,-0.493148,-0.50381,-0.447839,-0.463436,-0.531389,-0.45654,-0.669115,-0.669412,-0.437284,-0.540885,-0.436331,-0.577142,-0.438804,-0.614639,-0.689428,-0.542848,-0.534762,-0.39544,-0.518354,-0.566539,-0.398436,-0.350504,-0.331462,-0.452588,-0.698421,-0.651334,-0.527029,-0.605147,-0.448105,-0.559324,-0.491575,0.633109,0.620848,0.623354,0.610125,0.613829,0.629807,0.612193,0.661305,0.661371,0.607612,0.632018,0.607384,0.640409,0.607974,0.648998,0.66584,0.632475,0.630593,0.597591,0.626763,0.637964,0.598312,0.58674,0.582115,0.611254,0.667838,0.657311,0.62879,0.646833,0.610189,0.636296,0.620477
86.6766,0.994069,0.0666419,6,63,0,-48.8536,-0.799516,0.481164,0.327754,0.27316,0.509082,-1.44533,-0.0279775,-0.342005,-0.930245,0.900414,-0.197817,-0.329697,0.574477,1.44067,-0.519731,0.555867,-0.246455,-0.691084,-0.316185,-1.11496,0.44185,-1.18208,1.15068,-0.086703,0.295169,-1.55557,-1.12019,-0.410699,-0.345746,-0.859248,1.04229,-0.221607,0.0225294,0.245114,0.111028,1.30062,1.26879,0.521157,0.354901,1.05196,-0.971228,0.608854,1.56629,-1.01164,1.05055,1.17964,-1.04528,-0.817534,0.622097,0.648854,0.724307,1.01014,1.0152,1.15535,-0.43453,0.182778,-1.36216,0.702484,-0.913299,1.13129,-1.14525,1.44951,1.0568,1.38246,0.641467,0.803086,-0.184592,1.12353,0.346157,0.570693,0.648018,0.0074531,0.471994,0.36907,0.176273,0.776278,0.416329,0.373105,0.669451,0.95335,0.31082,0.663352,0.400387,0.254659,0.377533,0.115731,0.625982,0.093732,0.858303,0.452747,0.577907,-0.0286784,0.114019,0.346556,0.367845,0.199542,0.822779,0.408532,0.488548,0.561501,0.517554,7.11252,5.75985,13.948,1.07072,7.94963,26.7867,1.01721,13.923,16.4008,0.974707,1.30127,8.08433,8.36349,9.20374,13.2271,13.3124,15.903,2.1155,4.62985,0.652023,8.95241,1.15239,15.425,0.858592,23.098,14.0338,21.2141,8.28548,10.1712,2.90493,15.2737,5.69631,-0.228823,-0.151498,-0.792063,-0.327522,-0.430446,-0.623244,-0.0232379,-0.383187,-0.426412,-0.130065,0.153834,-0.488696,-0.136165,-0.399129,-0.544858,-0.421983,-0.683786,-0.173534,-0.705784,0.0587866,-0.346769,-0.221609,-0.828195,-0.685497,-0.45296,-0.431672,-0.599974,0.023263,-0.390985,-0.310968,-0.238015,-0.281962,0.556957,0.537802,0.688274,0.581156,0.60598,0.650956,0.505809,0.594642,0.605016,0.532471,0.461617,0.619799,0.533989,0.598478,0.632942,0.603958,0.664583,0.543275,0.669469,0.485308,0.585834,0.555177,0.695973,0.664965,0.611343,0.606273,0.64565,0.494185,0.59652,0.577122,0.559224,0.570027
80.5336,0.98236,0.0666419,6,63,0,-51.347,-0.134261,-0.421358,0.183146,-0.675502,-0.87831,0.78109,2.32838,-1.15614,0.76804,-0.0918602,-2.3288,-0.463147,2.23828,-0.501952,1.75844,0.606186,1.19616,-1.31373,-1.19183,-0.920355,-0.111924,1.55105,0.0862053,-0.284325,1.5117,-0.652324,1.23172,0.214704,0.187348,0.0918727,0.952792,-0.897071,-0.124502,-1.05356,0.562949,1.45598,1.22709,0.444712,0.418369,0.0395657,-0.945454,-0.723744,0.178159,-1.0473,1.88297,0.370362,-1.81054,-1.10767,0.113615,-0.0467607,0.518328,2.04516,1.17849,1.08043,1.34243,1.30219,-0.621835,-0.137547,-1.02176,2.31328,-0.988556,0.223501,0.484702,1.33701,0.590047,0.426274,0.690724,0.0834425,0.232142,-0.545073,-0.582217,-0.278304,0.00507646,-0.6331,-0.280694,-0.438181,-0.847869,-0.506181,-0.0114253,-0.513288,-0.0993059,-0.310337,-0.202286,-0.661962,-0.639636,-0.589917,-0.441856,-0.13729,-0.40557,-0.473431,-0.144496,-0.540828,-0.195774,-0.382036,-0.387046,-0.404532,-0.246858,-0.585653,-0.44416,-0.614312,-0.318256,7.40145,7.16602,4.50202,1.34423,1.76452,5.33662,1.18631,43.2306,6.75607,0.465002,1.1016,4.93025,4.04951,8.10118,52.7499,18.2121,16.1473,22.2702,21.1973,1.99956,3.6226,1.22408,73.3012,1.27498,5.64196,7.77371,22.1227,8.84643,7.23587,10.0097,4.75105,5.7021,-0.679334,-0.716477,-0.412565,-0.129184,-0.767361,-0.414955,-0.572442,-0.982129,-0.640442,-0.145686,-0.647549,-0.233567,-0.444598,-0.336547,-0.796222,-0.773897,-0.724178,-0.576117,-0.271551,-0.53983,-0.607691,-0.278756,-0.675089,-0.330035,-0.516296,-0.521306,-0.538792,-0.381118,-0.719913,-0.57842,-0.748573,-0.452517,0.66359,0.671831,0.601703,0.532251,0.68295,0.602275,0.639327,0.727531,0.654853,0.536357,0.656458,0.558128,0.609354,0.583352,0.689166,0.684363,0.673526,0.640173,0.567474,0.631773,0.647414,0.569241,0.662642,0.581768,0.626281,0.627453,0.631531,0.594143,0.672588,0.640704,0.678868,0.611237
92.869,0.927431,0.0666419,6,63,0,-45.896,-0.259169,-0.172534,0.195312,0.882881,-0.331723,-0.785046,1.89271,-1.50841,0.543298,-0.369217,-2.28836,-0.832531,1.16136,0.358992,1.6673,-0.244992,0.965008,-1.70657,-0.911744,-0.991279,0.326921,0.126792,1.03777,0.259528,0.6581,-1.26884,1.27505,0.382096,-0.271249,-0.533964,1.02238,-1.27734,0.660257,-0.771787,0.0617092,1.52422,1.03313,0.428161,-0.327483,-0.202456,-0.937646,-0.197498,-0.080527,-1.28539,1.89232,0.52534,-1.32288,-0.839685,0.271436,0.0798234,0.310908,2.17049,1.55948,1.2088,1.47002,0.879064,-0.86163,0.143416,-0.921907,1.28437,-0.75197,0.381061,0.220411,1.15516,0.397818,0.802467,0.347843,0.535559,-0.674432,-9.66641e-05,-0.237324,-0.325863,0.197134,-0.467144,-0.0664214,-0.244646,-0.619477,-0.335137,0.054294,-0.102419,0.153109,-0.220384,0.0159437,-0.505847,-0.350608,-0.366143,-0.108682,-0.14777,0.0301547,-0.121845,-0.0439991,-0.420353,0.076499,-0.097906,-0.225512,-0.276824,0.0271496,-0.422014,-0.0435779,-0.323273,-0.160481,7.1461,3.27361,3.72498,1.74284,3.74411,4.22504,1.21684,32.4348,7.90081,1.17061,1.92846,6.07784,4.98628,6.33082,43.2333,22.9969,16.0076,20.9668,11.3863,1.88523,5.32488,1.77141,17.3075,2.11138,6.8067,5.76575,15.1447,6.92556,10.5199,6.57706,7.98467,2.28748,-0.259266,-0.496493,-0.585032,-0.062035,-0.726313,-0.32559,-0.503815,-0.878646,-0.594306,-0.204875,-0.361587,-0.10606,-0.479553,-0.243225,-0.765016,-0.609777,-0.625312,-0.367851,-0.406939,-0.229014,-0.381014,-0.303168,-0.679522,-0.18267,-0.357075,-0.484681,-0.535993,-0.232019,-0.681183,-0.302747,-0.582442,-0.41965,0.564456,0.621635,0.642224,0.515504,0.673996,0.580686,0.623356,0.706542,0.644353,0.55104,0.589425,0.52649,0.617642,0.560508,0.682442,0.64789,0.651426,0.59094,0.600354,0.557005,0.594118,0.575217,0.663632,0.545541,0.588332,0.618853,0.63088,0.557746,0.664003,0.575114,0.641629,0.6034
