# 0.126264, 0.124647, 0.14659, 0.146182, 0.131208, 0.142329, 0.144394, 0.143406, 0.138543, 0.146386, 0.139085, 0.135355, 0.151314, 0.144084, 0.141617, 0.142643, 0.13615, 0.135175, 0.137327, 0.134355, 0.136582, 0.138649, 0.141077, 0.147969, 0.144209, 0.136634, 0.156147, 0.132832, 0.12741, 0.139853, 0.138031, 0.134502, 0.153902, 0.143808, 0.144914, 0.0357685, 0.0249124, 0.165516, 0.133852, 0.240968, 0.148384, 0.190878, 0.195628, 0.175671, 0.180665, 0.221758, 0.100403, 0.155846, 0.197915, 0.128502, 0.258902, 0.163807, 0.220352, 0.167784, 0.175694, 0.252694, 0.16269, 0.174763, 0.151531, 0.188689, 0.126377, 0.384591, 0.202814, 0.155141, 0.359732, 0.156384, 0.137115, 0.0930407, 0.155898
174.876,0.987288,0.0534299,6,63,0,-147.424,-0.468333,-0.119729,0.215387,-0.133855,0.00576752,-0.290176,0.138826,-0.223903,0.183617,0.107586,-0.387466,-0.339792,-0.0052108,0.0775245,-0.285799,0.180851,-0.514459,-0.242501,-0.298678,-0.161795,-0.149593,-0.46413,-0.429667,-0.321478,-0.185221,-0.111405,0.16989,-0.308806,-0.140772,-0.0295351,-0.580116,-0.0601974,0.357573,-0.0565632,0.20128,2.25097,0.788458,15.6721,12.5157,17.5032,3.86584,8.77253,24.3563,9.15992,15.8551,10.5145,1.58982,6.0991,12.5148,10.5385,19.8108,9.12497,37.6686,12.7223,10.8743,30.8214,4.39822,20.6813,7.4709,16.8537,2.35536,41.7733,15.6689,12.3072,50.0911,7.07178,5.63007,1.51856,4.91484,-0.602188,-0.462565,-0.758509,-0.329507,-0.692236,-0.284716,-0.360747,-0.855799,-0.808125,-0.473544,-0.390808,-0.754132,-0.287482,-0.982792,-0.710834,-0.767011,-0.630128,-0.617926,-0.932463,-0.898,-0.789811,-0.653554,-0.579738,-0.298443,-0.777139,-0.609105,-0.497868,-1.04845,-0.52853,-0.11076,-0.524896,-0.267053,0.646157,0.613623,0.68103,0.581639,0.666464,0.570702,0.589221,0.701782,0.69171,0.616222,0.596477,0.680078,0.57138,0.727662,0.670586,0.682874,0.652519,0.649747,0.717575,0.710538,0.687791,0.657811,0.641007,0.574062,0.685063,0.647737,0.621958,0.740477,0.62914,0.527662,0.628292,0.566369
170.388,0.983614,0.0534299,6,63,0,-147.397,-0.517799,-0.161972,0.211706,-0.0540247,-0.15398,-0.202891,-0.43724,-0.137335,-0.282496,-0.358048,-0.137679,-0.123541,0.360105,-0.347459,-0.224767,0.107845,-0.0617503,-0.112779,-0.522948,0.148499,-0.0575055,-0.302321,0.0401646,-0.0997129,0.00173398,-0.322739,0.232478,-0.296285,-0.0115525,-0.320629,-0.31854,-0.36234,-0.206688,0.0132507,-0.121475,2.07166,0.796284,12.6978,9.58267,13.8102,3.60433,12.0345,15.3349,10.9687,22.8155,17.41,2.67259,8.1426,17.6217,9.97798,25.1373,8.42203,36.562,10.8802,7.73866,31.371,6.36029,16.9828,7.83255,20.0203,1.36238,57.1176,9.93851,12.9537,54.9718,5.443,4.23271,1.91187,8.97984,-0.571823,-0.671779,-0.72069,-0.955039,-0.655133,-0.800295,-0.875846,-0.655478,-0.64134,-0.157694,-0.865258,-0.742566,-0.409953,-0.579549,-0.630578,-1.04075,-0.3693,-0.575304,-0.82012,-0.477634,-0.617512,-0.516065,-0.840538,-0.28532,-0.814084,-0.529351,-0.838428,-0.836339,-0.880139,-0.724487,-0.504548,-0.639273,0.639184,0.661901,0.672759,0.722127,0.658166,0.690038,0.705961,0.658244,0.655056,0.539342,0.703758,0.677557,0.601077,0.640964,0.652621,0.738994,0.59129,0.639986,0.694262,0.617189,0.649652,0.626227,0.698578,0.57085,0.692979,0.629332,0.698134,0.697694,0.706851,0.673594,0.623528,0.654589
163.579,0.990604,0.0534299,6,63,0,-138.196,-0.396569,-0.212534,0.214379,0.00266263,-0.0185851,-0.285104,-0.404073,-0.308628,-0.32161,-0.484176,-0.0465039,-0.25562,-0.355767,-0.101049,-0.378395,0.137415,-0.255595,-0.296625,-0.541534,-0.0966527,-0.14295,-0.297775,-0.102336,-0.159234,-0.473625,-0.272499,-0.0763499,-0.358923,0.0974681,0.022856,-0.197227,-0.0784917,-0.19731,-0.212839,-0.0699022,2.11156,0.859944,3.97907,7.87449,18.4573,4.90385,16.4364,19.0475,10.2683,9.1496,16.7453,1.49111,3.94349,7.46011,5.90344,43.1563,10.1789,12.0951,14.4969,14.6946,13.8971,6.76705,23.3376,4.41932,8.31492,1.0788,25.932,17.9607,5.03249,21.5397,4.8019,3.74868,1.67175,3.5581,-0.393906,-0.415154,-0.681673,-0.800641,-0.705196,-0.718179,-0.880745,-0.443072,-0.652189,-0.752336,-0.497617,-0.774964,-0.259154,-0.652163,-0.693193,-0.938102,-0.493221,-0.539519,-0.694343,-0.498905,-0.555802,-0.870193,-0.669068,-0.472918,-0.755492,-0.299101,-0.373713,-0.593796,-0.47506,-0.593879,-0.609408,-0.466471,0.597223,0.602323,0.664112,0.690112,0.669339,0.672206,0.706976,0.608991,0.657504,0.679687,0.621899,0.684594,0.564428,0.657498,0.666677,0.718716,0.620865,0.6317,0.666932,0.622202,0.635481,0.704786,0.661294,0.616074,0.680374,0.574223,0.592356,0.644236,0.616581,0.644255,0.647806,0.614548
176.913,1,0.0534299,6,63,0,-140.072,-0.489905,-0.147276,0.126176,-0.173787,-0.170539,-0.153942,-0.167986,-0.256499,-0.300887,-0.32178,0.108654,-0.182758,0.243656,-0.0543705,-0.317381,-0.0664574,-0.201008,-0.213744,-0.266017,-0.28204,-0.161326,-0.317291,-0.122605,-0.0660234,-0.128121,-0.211158,-0.101044,-0.236242,0.0297771,-0.0878102,-0.0893739,-0.0298677,0.090722,-0.0945126,-0.241897,1.66476,0.953971,9.58879,9.20377,59.2162,6.44367,10.3033,11.4995,20.286,13.2381,24.5618,1.54115,6.45146,9.17329,5.49974,35.4738,11.4165,20.8112,12.8993,9.76864,16.3497,6.70926,18.7554,7.13882,17.0863,1.36493,33.1258,9.72648,11.076,32.0588,6.838,3.79905,1.75466,5.55674,-0.663692,-0.660444,-0.643847,-0.657891,-0.746404,-0.790792,-0.811685,-0.381251,-0.672663,-0.246249,-0.544276,-0.807286,-0.556363,-0.690913,-0.703649,-0.755922,-0.771945,-0.651231,-0.807196,-0.61251,-0.555928,-0.618026,-0.701063,-0.590949,-0.726147,-0.460128,-0.577715,-0.579279,-0.519773,-0.399183,-0.584418,-0.731802,0.660089,0.65936,0.655623,0.658786,0.678395,0.688001,0.692468,0.594175,0.662099,0.561253,0.632806,0.691531,0.63561,0.66617,0.668996,0.680468,0.683941,0.657288,0.691512,0.648513,0.63551,0.649769,0.668423,0.643583,0.673959,0.613045,0.640542,0.640901,0.627095,0.598491,0.642083,0.675201
168.727,0.987444,0.0534299,6,63,0,-143.732,-0.288689,-0.306988,0.222735,-0.0195357,-0.349058,-0.187205,-0.242852,-0.418406,-0.312207,-0.538229,-0.203309,-0.409093,-0.177575,-0.375519,-0.142327,-0.208139,-0.655206,-0.436208,-0.58876,-0.382942,-0.379083,-0.614943,-0.266858,-0.324641,-0.472038,-0.371612,0.0837824,-0.592673,-0.382694,-0.219465,-0.586192,0.0158082,-0.119947,-0.154863,-0.261337,2.26678,0.92329,8.21094,7.35774,16.3378,5.98934,11.0113,7.223,6.76142,9.85846,9.60651,2.05216,9.65366,6.43845,4.34516,50.9687,8.41922,21.5028,7.88857,6.05358,14.7725,4.38371,14.8974,6.42437,5.58149,1.65668,104.517,17.046,10.4652,70.4609,8.40975,2.61493,0.837668,5.99603,-0.308224,-0.637747,-0.475894,-0.531541,-0.707094,-0.600896,-0.826918,-0.491998,-0.697782,-0.466264,-0.664208,-0.431015,-0.496828,-0.943895,-0.724897,-0.877449,-0.671631,-0.667772,-0.903632,-0.555547,-0.61333,-0.760727,-0.6603,-0.204906,-0.881362,-0.671383,-0.508154,-0.874881,-0.272881,-0.408635,-0.443552,-0.550026,0.576452,0.654244,0.616778,0.629843,0.669759,0.645861,0.695703,0.620577,0.667696,0.614499,0.660205,0.606116,0.621714,0.719886,0.673684,0.706293,0.661868,0.661004,0.711695,0.635421,0.6487,0.681511,0.659328,0.551048,0.707104,0.661813,0.624374,0.70576,0.5678,0.600761,0.609105,0.634142
174.014,0.972307,0.0534299,6,127,0,-126.818,0.00719505,-0.674036,0.229305,-0.487599,-0.572331,-0.923838,-0.743334,-0.797653,-0.474319,-0.453188,-0.934925,-0.66597,-0.566668,-0.706858,-0.626356,-0.464179,-0.877717,-0.600365,-0.887567,-0.206266,-0.82248,-0.860466,-0.894196,-0.47302,-0.510994,-0.646783,-0.361897,-0.780125,-0.532092,-0.770603,-0.793958,-0.471746,-0.194909,-0.338806,-0.470767,2.00171,1.02487,12.3181,10.3956,28.0276,5.22597,18.409,25.5671,20.4278,15.9754,19.6019,1.12389,4.7123,11.7911,9.29863,21.9812,12.0405,37.0956,14.1766,13.5682,28.7514,4.80126,10.3198,7.0422,20.5696,0.978542,40.0348,13.7568,8.86588,41.6359,4.8998,7.45905,2.64356,4.44659,-0.480404,-0.565136,-0.916643,-0.736139,-0.790458,-0.467124,-0.445992,-0.92773,-0.658775,-0.559473,-0.699663,-0.619161,-0.456984,-0.870521,-0.59317,-0.880372,-0.199071,-0.815285,-0.853271,-0.887001,-0.465825,-0.503799,-0.639588,-0.354702,-0.77293,-0.524897,-0.763408,-0.786763,-0.464551,-0.187714,-0.331611,-0.463572,0.617843,0.63764,0.714358,0.676151,0.68793,0.614703,0.609686,0.716614,0.658985,0.636331,0.668113,0.650028,0.612299,0.704854,0.644092,0.706899,0.549604,0.693235,0.701253,0.708271,0.614395,0.623352,0.65466,0.587757,0.684154,0.628292,0.682093,0.687136,0.614093,0.546791,0.582151,0.613861
173.464,0.933131,0.0534299,6,63,0,-137.842,-0.0225612,-0.662085,0.235589,-0.46718,-0.598153,-0.923525,-0.741658,-0.814198,-0.463346,-0.461735,-0.937279,-0.650041,-0.557782,-0.699659,-0.590447,-0.453218,-0.877494,-0.590474,-0.842368,-0.193682,-0.816935,-0.840711,-0.901895,-0.509082,-0.503021,-0.669141,-0.353992,-0.797976,-0.546829,-0.824348,-0.835343,-0.433732,-0.220943,-0.347619,-0.474049,2.01391,1.01852,12.634,10.3352,29.1279,5.24381,18.3616,25.8078,20.5197,16.237,19.901,1.09718,4.93771,11.6553,9.22406,23.0333,12.3809,37.7891,14.4227,13.8397,28.6166,4.77902,10.5335,7.21916,20.9516,0.973353,40.2911,13.5032,9.16525,42.3446,4.99804,7.58252,2.67851,4.454,-0.489741,-0.620715,-0.946087,-0.764219,-0.836759,-0.485907,-0.484296,-0.95984,-0.672602,-0.580343,-0.72222,-0.613008,-0.475779,-0.900055,-0.613035,-0.864929,-0.216243,-0.839496,-0.863272,-0.924456,-0.531643,-0.525582,-0.691703,-0.376553,-0.820537,-0.56939,-0.846909,-0.857904,-0.456294,-0.243504,-0.37018,-0.49661,0.620045,0.650381,0.720327,0.682269,0.697782,0.619142,0.618762,0.72309,0.662086,0.641146,0.673096,0.648627,0.616751,0.710961,0.648633,0.703689,0.553851,0.698359,0.703344,0.715949,0.629866,0.628452,0.666346,0.593042,0.69435,0.638622,0.699918,0.702223,0.612135,0.560577,0.591502,0.621662
176.177,0.967618,0.0534299,6,63,0,-141.107,0.0833812,-0.683258,0.159516,-0.700374,-0.487155,-0.885738,-0.549024,-0.752033,-0.525785,-0.718629,-0.806978,-0.797397,-0.630459,-0.632566,-0.841025,-0.392606,-0.804214,-0.709677,-0.838294,-0.922393,-0.589782,-0.606186,-0.424183,-0.940087,-0.500453,-0.750401,-0.741717,-0.844068,-0.806709,-0.685447,-0.948224,-0.772968,-0.777366,-0.642673,-0.610479,2.03523,0.920762,6.83965,7.86305,26.0256,5.9626,14.3099,30.6314,10.1691,11.2181,19.128,1.27087,4.89812,8.33307,10.4751,51.251,11.0083,30.963,4.79963,13.6407,20.1909,6.92772,16.5846,7.16849,18.8761,1.23432,78.0114,9.992,5.72699,26.6658,13.1855,5.37433,1.51065,7.39992,-0.616993,-0.403774,-0.802356,-0.465643,-0.668652,-0.442404,-0.635247,-0.723596,-0.714016,-0.547078,-0.549184,-0.757644,-0.309225,-0.720833,-0.626296,-0.754913,-0.839011,-0.506401,-0.522805,-0.340802,-0.856705,-0.417072,-0.667019,-0.658336,-0.760687,-0.723328,-0.602065,-0.864843,-0.689586,-0.693985,-0.559292,-0.527098,0.649534,0.599594,0.690478,0.614352,0.661201,0.608832,0.653678,0.673398,0.671288,0.633457,0.633946,0.680842,0.576696,0.67279,0.651649,0.680248,0.698257,0.623962,0.627803,0.584385,0.701972,0.602782,0.660835,0.658887,0.681503,0.673339,0.646129,0.703671,0.665875,0.666853,0.636289,0.628806
168.624,0.782316,0.0534299,6,63,0,-140.47,0.135398,-0.645115,0.241929,-0.757973,-0.734802,-1.04143,-0.857054,-0.807892,-0.619441,-0.515434,-1.02586,-0.782534,-0.424225,-0.747631,-0.647327,-0.635644,-0.852259,-0.771044,-0.839182,-0.680247,-0.734142,-0.691751,-0.706464,-0.87461,-0.491699,-0.912545,-0.389941,-1.09199,-0.749285,-0.609702,-1.06817,-0.503162,-0.534965,-0.366537,-0.603111,2.17141,0.91443,25.4897,13.0584,13.198,4.53989,17.3715,8.48662,8.38585,8.23833,12.5208,1.02079,12.2953,8.67277,6.33941,21.6535,15.1899,24.3143,23.3282,4.59363,26.3219,7.49848,7.52957,7.56806,9.30002,2.01661,56.4365,20.8194,7.12409,125.736,3.6093,6.66527,1.83682,6.83152,-0.622574,-0.599403,-0.906031,-0.721655,-0.672493,-0.484043,-0.380035,-0.890462,-0.647135,-0.288827,-0.612232,-0.511928,-0.500246,-0.71686,-0.635646,-0.703784,-0.544848,-0.598743,-0.556352,-0.571065,-0.739212,-0.356301,-0.777147,-0.254543,-0.956595,-0.613886,-0.474304,-0.932772,-0.367764,-0.399566,-0.231139,-0.467712,0.650804,0.64552,0.712187,0.672971,0.662061,0.618702,0.593882,0.708986,0.656365,0.571709,0.64845,0.625258,0.622517,0.671915,0.653768,0.669026,0.63294,0.645369,0.635608,0.639009,0.676823,0.588145,0.685065,0.563294,0.72244,0.648827,0.616402,0.717637,0.590918,0.598583,0.557529,0.614842
157.435,0.865291,0.0534299,6,63,0,-110.702,0.278988,-0.842283,0.292945,-0.893732,-0.91844,-1.07184,-1.14217,-0.91715,-0.443403,-0.535555,-1.00449,-0.647877,-0.543271,-0.769202,-0.695548,-0.598673,-1.03101,-0.859098,-1.1384,-0.81205,-0.878907,-1.31703,-0.792704,-0.837955,-0.662911,-0.840122,-0.561915,-1.19744,-0.721181,-0.825363,-1.0482,-0.676387,-0.782681,-0.97843,-0.501326,2.03028,1.20495,6.00673,7.8589,42.4368,3.0156,19.9142,19.7865,16.8186,15.7778,19.5597,2.59046,4.95873,11.2579,4.19511,52.2469,7.28567,42.3017,7.92084,14.9895,15.6954,4.59919,32.3986,7.0323,10.5015,1.02295,75.1001,10.4711,15.4044,16.9703,6.0334,3.14569,1.51952,3.16748,-0.614744,-0.639451,-0.792849,-0.863184,-0.638162,-0.164414,-0.256566,-0.725501,-0.368889,-0.264283,-0.490214,-0.41656,-0.319685,-0.752021,-0.58011,-0.859408,-0.533061,-0.599919,-1.03804,-0.513716,-0.558966,-0.383922,-0.561134,-0.282926,-0.91845,-0.442193,-0.546374,-0.769212,-0.397398,-0.503693,-0.699442,-0.222338,0.649022,0.654629,0.688443,0.703325,0.654338,0.541011,0.563792,0.673817,0.59119,0.565689,0.620157,0.60266,0.579247,0.679619,0.641093,0.702537,0.630197,0.645638,0.738472,0.625677,0.636213,0.594819,0.636715,0.570263,0.714726,0.608781,0.633294,0.68335,0.598062,0.623327,0.668064,0.555357
179.975,0.996489,0.0534299,6,63,0,-128.998,0.122338,-0.736532,0.199139,-0.768115,-0.706332,-0.896469,-0.95004,-0.636163,-0.779478,-0.824856,-0.728122,-0.834259,-0.625934,-0.684875,-0.769305,-0.365615,-0.859143,-0.756692,-0.881436,-0.801276,-0.76079,-0.762034,-0.627785,-0.803131,-0.445196,-0.78569,-0.498286,-1.01351,-0.624074,-0.766115,-1.03485,-0.684536,-0.64539,-0.925369,-0.387386,2.21307,0.934017,8.69396,13.4783,16.1078,6.20446,17.6118,13.9648,9.46677,14.4992,13.066,1.02284,6.33296,11.5918,11.2457,41.5765,11.905,25.9195,15.218,7.42674,39.1144,8.8744,6.7001,9.25114,16.5176,1.70084,72.6782,11.0252,10.5759,170.09,5.10034,5.50955,1.37071,8.01263,-0.645777,-0.583994,-0.77413,-0.827701,-0.513824,-0.65714,-0.702518,-0.605784,-0.71192,-0.503596,-0.562536,-0.646966,-0.243277,-0.736804,-0.634354,-0.759098,-0.678938,-0.638452,-0.639696,-0.505446,-0.680792,-0.322858,-0.663352,-0.375948,-0.891175,-0.501735,-0.643776,-0.912507,-0.562197,-0.523052,-0.803031,-0.265047,0.656058,0.641986,0.684414,0.695869,0.625703,0.658618,0.668746,0.646978,0.670825,0.623304,0.637039,0.656326,0.560521,0.676297,0.653476,0.681158,0.663502,0.654403,0.654685,0.623738,0.663916,0.58002,0.660013,0.592895,0.709133,0.622867,0.655607,0.713513,0.636961,0.627861,0.690622,0.565877
169.631,0.927671,0.0534299,6,63,0,-146.053,-0.0221786,-0.574708,0.159948,-0.518892,-0.466978,-0.81929,-0.379087,-0.790963,-0.30374,-0.484013,-0.787079,-0.645426,-0.678797,-0.806979,-0.658807,-0.680733,-0.573234,-0.66443,-0.756509,-0.414372,-0.519154,-0.300894,-0.714632,-0.703836,-0.631431,-0.675859,-0.177633,-0.840835,-0.503176,-0.635852,-0.612087,-0.419681,-0.302009,-0.301089,-0.539641,1.76798,1.07887,18.7621,7.61991,47.899,5.28147,17.9835,13.2899,17.5684,12.774,26.6612,2.26541,8.74672,11.3525,3.18247,46.6087,9.5132,40.0783,11.3244,11.7513,9.27227,3.83839,33.1679,6.04121,9.95174,1.28186,89.7265,20.8806,9.97236,13.5766,9.27918,3.69478,1.463,3.15718,-0.54107,-0.489156,-0.841468,-0.401265,-0.813141,-0.325919,-0.506192,-0.809257,-0.667604,-0.700976,-0.829158,-0.680986,-0.702912,-0.595412,-0.686609,-0.778688,-0.436551,-0.541333,-0.323072,-0.736811,-0.726015,-0.65361,-0.698037,-0.199812,-0.863014,-0.525354,-0.658031,-0.634266,-0.44186,-0.324187,-0.323268,-0.561819,0.632061,0.619908,0.698774,0.598992,0.692779,0.580766,0.623913,0.691951,0.660967,0.668404,0.696177,0.663959,0.668833,0.644606,0.665212,0.685397,0.607437,0.632122,0.580073,0.676298,0.67393,0.657824,0.667753,0.549787,0.70329,0.628399,0.658818,0.653456,0.608702,0.580344,0.58012,0.636873
162.131,0.886636,0.0534299,6,63,0,-131.659,-0.0931396,-0.574402,0.170065,-0.532788,-0.436324,-0.744023,-0.34359,-0.74687,-0.330444,-0.433013,-0.825974,-0.628041,-0.586134,-0.870367,-0.718462,-0.433788,-0.556347,-0.760013,-0.920237,-0.355023,-0.685061,-0.357878,-0.737308,-0.649898,-0.575469,-0.759705,-0.51948,-0.726339,-0.52785,-0.902519,-0.74855,-0.438557,-0.236988,-0.414333,-0.304827,2.19935,0.950659,15.0382,16.4168,13.1727,5.94109,13.9292,26.625,11.9127,11.5741,6.36361,1.1652,7.8031,17.0673,14.226,28.0876,8.40991,37.6079,17.4542,8.66315,14.8505,5.72145,9.95367,12.5531,24.4302,1.28647,32.0735,14.1692,8.58497,46.5255,10.7585,4.88628,2.11661,2.28445,-0.625928,-0.529464,-0.837162,-0.436729,-0.840009,-0.423584,-0.526153,-0.919114,-0.721181,-0.679273,-0.963507,-0.811602,-0.526928,-0.649486,-0.853152,-1.01338,-0.448163,-0.778201,-0.451017,-0.830447,-0.743037,-0.668609,-0.852844,-0.612619,-0.819479,-0.62099,-0.995659,-0.84169,-0.531696,-0.330128,-0.507472,-0.397966,0.651565,0.629358,0.697867,0.607479,0.698467,0.60434,0.628585,0.714861,0.672867,0.663576,0.723823,0.692451,0.628766,0.656895,0.701228,0.73368,0.610202,0.685292,0.610881,0.696449,0.67766,0.661192,0.701163,0.648538,0.694126,0.650444,0.730204,0.698821,0.629879,0.581791,0.624214,0.598199
161.014,0.988256,0.0534299,7,191,0,-128.048,-0.839172,0.152834,0.177467,0.335001,0.321504,0.0874836,0.360859,0.136725,0.0457715,0.195082,0.286731,0.278154,0.415063,-0.108827,0.0525945,0.0569094,0.245149,0.0268197,-0.0024196,0.352875,0.0658561,-0.301848,0.0432145,0.127499,0.13683,-0.0786052,0.126626,-0.0289375,0.126722,-0.0597741,0.015586,0.291736,0.489813,0.117655,0.358086,1.71774,1.06726,12.7592,8.19156,26.1975,6.79694,22.1966,9.06924,19.7177,5.64833,6.45983,1.25859,3.22832,18.8042,3.92309,33.7479,6.34411,38.6015,15.0261,9.27361,12.7572,3.64367,12.8476,8.59374,9.03174,1.28499,36.4741,7.78128,3.50149,19.9871,6.74577,5.48154,0.763528,4.9606,-0.504171,-0.517669,-0.751689,-0.478313,-0.702447,-0.793401,-0.644091,-0.552441,-0.561018,-0.42411,-0.947999,-0.786578,-0.782263,-0.594024,-0.812353,-0.841592,-0.486297,-0.773316,-1.14102,-0.795958,-0.711673,-0.702342,-0.917778,-0.712546,-0.86811,-0.712451,-0.898947,-0.823586,-0.547437,-0.349359,-0.721518,-0.481087,0.623439,0.626602,0.679547,0.617349,0.66873,0.688561,0.655678,0.634702,0.636688,0.604466,0.720713,0.687096,0.686168,0.644288,0.692611,0.6988,0.619234,0.684238,0.757867,0.689109,0.670771,0.668707,0.714589,0.670964,0.704352,0.670942,0.710733,0.694997,0.633541,0.586462,0.672941,0.618004
168.42,0.977015,0.0534299,6,63,0,-131.015,-0.708177,0.0723925,0.137714,0.0730719,0.322707,-0.0454236,0.0864777,-0.0621977,0.195991,-0.00283479,-0.133607,0.0425156,0.188974,0.123734,0.176892,0.160248,-0.0784374,0.0933582,-0.0926097,-0.124941,0.182558,0.189043,0.0902628,-0.0311491,0.191911,0.0551067,0.146488,-0.00904054,0.158602,0.235775,0.0682716,0.23875,0.282011,0.367624,0.270576,1.71716,1.18921,16.4139,8.03614,33.3795,6.86748,16.6835,6.71482,16.804,6.2653,6.16823,1.19736,4.9466,15.6334,3.87588,23.5944,7.72976,44.3179,12.6923,8.33575,30.7658,2.62129,16.5753,7.05176,6.80292,1.50272,25.1928,7.05524,3.19383,13.1409,5.5526,5.51861,1.15074,4.17324,-0.635105,-0.385469,-0.7536,-0.621699,-0.770374,-0.512186,-0.711011,-0.841784,-0.665661,-0.519202,-0.584443,-0.531284,-0.547929,-0.786614,-0.614818,-0.800786,-0.833117,-0.525618,-0.519134,-0.617914,-0.739326,-0.516266,-0.65307,-0.561688,-0.717217,-0.549575,-0.472401,-0.639905,-0.469427,-0.426165,-0.340552,-0.4376,0.653646,0.595192,0.679963,0.650605,0.683602,0.625319,0.670625,0.698841,0.660531,0.626961,0.642089,0.629783,0.633655,0.687104,0.649039,0.690143,0.697014,0.628461,0.626945,0.649744,0.676848,0.626274,0.657702,0.636843,0.671994,0.634037,0.615952,0.654732,0.615248,0.604958,0.584325,0.607687
171.679,0.982093,0.0534299,6,63,0,-133.411,-0.751054,0.184765,0.151885,0.37966,0.0459508,-0.0342948,0.146091,0.270615,0.239027,0.312077,0.335371,0.111351,0.236633,0.119104,-0.00906603,0.367805,-0.0542121,0.066308,-0.0195375,0.441212,0.0844767,-0.0729089,0.232921,0.14076,0.20585,0.0914925,0.301181,-0.137237,0.203172,0.0443506,-0.0162925,0.103084,0.281913,0.0615009,0.141042,1.57404,0.970143,15.8168,7.21544,48.2111,4.97526,12.4828,17.4614,16.3101,7.84704,12.251,1.14893,7.14949,15.4066,11.8252,47.9448,28.0918,21.8441,17.3375,9.19029,24.3182,2.82716,12.6045,4.88601,10.9499,1.41788,15.0573,13.2058,6.344,22.8176,5.4746,6.28998,1.62609,4.62557,-0.371395,-0.705104,-0.785349,-0.604964,-0.48044,-0.512027,-0.438978,-0.415683,-0.639704,-0.514422,-0.63195,-0.760121,-0.383249,-0.805267,-0.684746,-0.770592,-0.309842,-0.666578,-0.823963,-0.518133,-0.610295,-0.545204,-0.659562,-0.449873,-0.888291,-0.547883,-0.706704,-0.767347,-0.647971,-0.469141,-0.689554,-0.610013,0.591796,0.669318,0.686832,0.646791,0.617852,0.625282,0.608015,0.60245,0.654687,0.625842,0.652932,0.68138,0.594657,0.6911,0.664797,0.683649,0.576847,0.660736,0.695077,0.626711,0.648008,0.633022,0.659162,0.610609,0.708537,0.633644,0.669672,0.682947,0.656553,0.615181,0.665868,0.647944
172.742,0.987075,0.0534299,6,63,0,-135.85,-0.721646,0.0553367,0.130027,0.178458,-0.112772,-0.102926,-0.00450785,-0.0381209,0.172289,-0.0119785,0.168841,-0.0474842,0.107043,-0.0445123,0.0143664,0.142924,-0.11444,0.0382324,-0.0867508,-0.0114767,0.135516,-0.0149999,0.122571,0.0918203,0.167564,0.0144145,0.162784,-0.0218557,0.17284,-0.110554,-0.128177,0.0441226,0.0872253,-0.0660661,0.00637105,2.03463,1.24659,15.0565,11.8345,5.09511,4.7748,15.3143,10.8895,13.0442,14.0197,16.6672,1.53494,8.80264,6.08624,2.38911,58.4503,6.05924,19.1509,14.6617,12.3414,27.3927,5.53219,12.2865,9.67882,2.19523,1.1526,119.468,8.47118,9.65999,47.8011,6.95432,3.42358,1.86373,2.90745,-0.543188,-0.834418,-0.824571,-0.726154,-0.759767,-0.549357,-0.733624,-0.552805,-0.76913,-0.614603,-0.766158,-0.707279,-0.578722,-0.836086,-0.683413,-0.808397,-0.733122,-0.58613,-0.736646,-0.599075,-0.629826,-0.554081,-0.707231,-0.558862,-0.743502,-0.548806,-0.832199,-0.849823,-0.677523,-0.63442,-0.787712,-0.715275,0.632554,0.697288,0.695206,0.673961,0.681303,0.633986,0.6756,0.634786,0.683333,0.64899,0.682689,0.6698,0.640773,0.69764,0.6645,0.691768,0.67549,0.642477,0.676262,0.645445,0.65245,0.635082,0.669789,0.636189,0.677761,0.633859,0.69682,0.70053,0.663186,0.653491,0.68734,0.671566
167.165,0.98673,0.0534299,6,63,0,-139.899,-0.620931,-0.00197341,0.146511,0.0193604,0.0333956,0.0851255,-0.0506261,-0.069727,0.0337973,0.181789,7.7719e-05,-0.0985032,0.0847332,0.0414325,0.191988,0.165629,-0.0510585,0.0647146,-0.0578142,0.229147,0.0332875,-0.163794,-0.0762664,-0.128333,0.255617,-0.177036,0.210984,-0.382619,-0.0819313,-0.198158,-0.208462,0.0906779,0.0688983,0.372619,0.296504,2.01985,1.15929,16.9608,8.018,3.97097,5.03333,19.4835,9.29866,18.3263,16.7919,15.763,1.27201,11.9659,8.20742,2.83461,70.1934,5.55021,24.4449,14.0047,14.9785,17.3497,6.14192,14.9515,11.0126,2.60395,0.993139,116.136,7.66616,8.66801,59.7837,5.60072,4.35009,1.55788,4.01342,-0.60157,-0.587535,-0.535805,-0.671557,-0.690658,-0.587133,-0.439142,-0.620853,-0.719434,-0.536198,-0.579498,-0.428942,-0.455302,-0.671989,-0.556216,-0.678745,-0.391784,-0.587643,-0.784725,-0.697197,-0.749264,-0.365314,-0.797966,-0.409947,-1.00355,-0.702862,-0.819088,-0.829393,-0.530253,-0.552032,-0.248312,-0.324427,0.646015,0.642799,0.630836,0.661852,0.666113,0.642707,0.608054,0.650413,0.672482,0.630927,0.640952,0.605621,0.611899,0.661948,0.635577,0.663459,0.596712,0.642824,0.686698,0.667566,0.679018,0.590326,0.689539,0.601075,0.731756,0.668822,0.694043,0.696226,0.629542,0.634607,0.561761,0.580403
