# 0.178382, 0.135079, 0.138632, 0.132034, 0.0187136, 0.0193579, 0.0282696, 0.0164765, 0.170792, 0.0709891, 0.289411, 0.303318, 0.250875, 0.303348, 0.246442, 0.496046, 0.321123, 0.260725, 0.272208, 0.266343, 0.236052, 0.263623, 0.525631, 0.256723, 0.295089, 0.286194, 0.242328, 0.315852, 0.24382, 0.293796, 0.240981, 0.340906, 0.265914, 0.253256, 0.245976, 0.276877, 0.288547, 0.300412, 0.258825, 0.379412, 0.2439, 0.237713, 0.173045, 0.00691915, 0.181675, 0.17904, 0.177129, 0.181342, 0.182333, 0.180054, 0.179979, 0.180055, 0.181045, 0.178213, 0.17898, 0.179829, 0.179325, 0.177969, 0.179842, 0.178216, 0.178551, 0.180481, 0.179345, 0.178956, 0.178588, 0.181463, 0.179843, 0.179006, 0.179873, 0.178837, 0.1772, 0.181038, 0.178312, 0.178123, 0.18031, 0.178985, 0.180905, 0.179885, 0.179422, 0.176914, 0.178959, 0.180234, 0.179254, 0.179869, 0.180063, 0.180355, 0.180243, 0.180395, 0.17782, 0.178715, 0.179156, 0.179239, 0.175456, 0.180691, 0.180596, 0.178042, 0.181009, 0.178543, 0.17895, 0.178271, 0.178965, 0.179294, 0.180136, 0.179836, 0.180214, 0.1797, 0.179047, 0.180902, 0.181659, 0.179076, 0.18049, 0.177978, 0.179546, 0.178994, 0.182979, 0.179913, 0.178519, 0.178382, 0.18014, 0.178838, 0.179764, 0.178353, 0.177454, 0.181275, 0.19726, 1.6665, 1.61955, 1.49438, 1.55923, 1.54013, 1.593, 1.68959, 1.32058, 1.53824, 1.62674, 1.64613, 1.4697, 1.37276, 1.50572, 1.51918, 1.66313, 1.73965, 1.70105, 1.4014, 1.25568, 1.46651, 1.65317, 1.73694, 1.41032, 1.45603, 1.54651, 1.49448, 1.5901, 1.48747, 1.56739, 1.51571, 1.59629, 0.17832, 0.178489, 0.17822, 0.177296, 0.178285, 0.178687, 0.177653, 0.177761, 0.178531, 0.177357, 0.178568, 0.177221, 0.177316, 0.179489, 0.177935, 0.178084, 0.177273, 0.176909, 0.178277, 0.176632, 0.177969, 0.177747, 0.178664, 0.178186, 0.179604, 0.178572, 0.177936, 0.177723, 0.177634, 0.177879, 0.177757, 0.177189, 8.8565e-05
1884.06,0.999985,0.000914401,12,4095,0,-1801.34,0.263316,-0.18421,0.18764,-0.423594,-0.355896,0.136219,0.14415,0.260978,-0.396434,0.588663,-0.996334,-1.26679,-0.470708,-0.190015,-0.146925,0.502551,0.352605,-0.471953,-0.0276039,-0.285459,-0.297858,-0.693132,0.557771,-0.867877,-0.769424,0.0135098,-0.6465,0.0589147,-0.811709,-1.53061,-0.958192,-1.73971,-0.985382,-0.569674,-0.859627,-0.20514,-1.17018,-0.440768,-1.13286,-0.019113,-0.930749,-0.639324,0.0321102,0.487864,0.324193,-0.0093671,-0.657386,0.585855,-0.0976945,0.367014,-0.465619,0.39391,0.0912352,-0.214054,-0.0551234,-0.12698,0.570586,0.83369,0.497671,-0.157055,-0.505771,-0.195244,-0.35655,0.39442,-0.51372,0.234934,-0.219358,-0.802643,-0.481704,-0.359204,0.972858,-0.134472,-0.276009,-1.13212,-0.373539,-0.573538,-0.259443,-0.768651,1.47007,0.371699,0.327803,-0.0236723,0.504798,-1.23696,0.338654,-0.0641373,0.12821,0.393336,0.223456,0.936916,0.197589,0.436879,-0.588118,-0.0265187,0.507946,-0.0679064,-0.406135,0.0842391,0.78155,1.02745,-0.360237,0.618286,-0.303098,0.375569,1.17517,1.0127,-0.180448,0.013368,-0.531238,0.0816354,0.0381701,-0.0431312,-0.524831,0.674381,-0.623436,-0.329259,-0.171638,-0.536012,0.775469,0.946411,0.940322,0.0456349,0.00996122,-0.454627,5.30233,0.231602,0.122109,0.0567864,0.143223,0.0258723,0.133387,0.180808,0.115639,0.371332,0.25291,0.429447,0.166546,0.274771,0.172366,0.0213697,0.0339273,0.115769,0.0754587,0.148267,0.279979,0.421516,0.121743,0.0555359,0.130326,0.30482,0.0649046,0.171616,0.0907631,0.17536,0.363089,0.145409,0.0491989,-0.0737521,-0.481932,0.0385572,0.670053,0.0974034,1.78883,0.653828,0.633197,0.682811,0.702107,-0.323149,-0.390806,1.43635,-0.440622,-0.410107,0.16205,-0.117383,0.924449,-0.400714,-0.499323,0.0308044,-1.15787,-0.678666,-1.17875,-0.907216,-0.422009,-0.560576,-0.0274656,-1.17478,0.710807,-1.06934,-0.244899,0.449348
1838.78,0.999433,0.000914401,11,2047,0,-1761.59,0.0834619,0.771852,0.359689,0.389031,-0.412782,-0.136109,0.109464,0.00323409,-0.611777,0.6025,-1.41053,-1.64113,0.103636,-1.27779,-0.712501,-0.462352,-0.482001,-0.916125,-0.755477,-0.209419,-1.27345,-0.100999,0.542405,-0.577573,-0.514271,-0.160107,-0.765794,0.0285593,-0.85068,-0.630618,-0.854386,-1.4468,-0.920386,-1.07571,-1.35236,-0.988066,-0.646869,-0.710592,-1.12649,-0.202006,-1.09579,-0.933793,0.143192,0.504503,0.310815,0.0533832,-0.564997,0.550547,-0.0380745,0.382869,-0.385486,0.317701,0.18172,-0.186545,-0.0365974,-0.105792,0.657912,0.840064,0.492212,-0.117496,-0.473413,-0.0621248,-0.326303,0.324805,-0.445535,0.299751,-0.174371,-0.775067,-0.401734,-0.293323,1.13588,-0.0610653,-0.227124,-0.998625,-0.368956,-0.521517,-0.142999,-0.650783,1.51511,0.380379,0.364356,0.0536062,0.367382,-1.20108,0.313018,-0.0485456,0.211491,0.492994,0.276624,0.996997,0.345084,0.451502,-0.545578,0.0916556,0.597718,-0.0315617,-0.351293,0.219141,0.860897,1.13011,-0.279176,0.67464,-0.292881,0.397437,1.26824,1.05366,-0.0165282,0.0490122,-0.461689,0.0330938,0.0703609,-0.0145361,-0.455246,0.75929,-0.553341,-0.127899,-0.0932095,-0.500107,0.885331,0.903489,0.900336,0.165569,0.120796,-0.321325,2.12862,0.0118956,0.0839152,0.752461,0.620802,0.0682674,2.03788,1.30996,0.0376325,0.342209,0.00669145,0.0830251,1.90258,0.0457624,0.650012,0.0362342,0.0947274,0.144613,0.244954,0.204174,0.724932,1.159,0.521241,0.36676,0.109588,0.110879,0.744333,0.126594,1.65729,0.0320402,0.37372,0.0634846,0.646221,-0.109553,-0.546121,0.0275403,0.645039,0.0273786,1.73453,0.648988,0.622195,0.58832,0.594609,-0.354343,-0.317359,1.30147,-0.463245,-0.445033,0.0878278,-0.175267,0.845929,-0.387303,-0.516842,0.00414186,-1.28402,-0.638794,-1.19082,-1.0824,-0.481222,-0.601314,-0.0616954,-1.2962,0.620293,-1.06594,-0.311303,0.45236
1837.24,0.99333,0.000914401,12,4095,0,-1752.05,0.249649,0.788416,0.00340689,0.286722,-0.412673,-0.166647,0.217566,-0.0239338,-0.747638,0.508405,-1.50462,-1.77676,-0.307392,-0.947156,-0.767213,-0.58876,-0.653412,-0.966343,-0.33976,-0.303128,-1.3639,-0.135729,0.600898,-1.10738,-0.506087,0.0500031,-0.718861,-0.106307,-0.796423,-1.36446,-0.989686,-1.69243,-0.872017,-0.650341,-0.84545,-0.716311,-0.0367429,-0.393198,-1.04464,0.0640701,-1.0947,-1.04508,0.127531,0.483611,0.368258,0.0134679,-0.561248,0.590274,-0.000767688,0.280747,-0.344561,0.274173,0.192639,-0.277006,0.00615955,-0.140161,0.576352,0.88405,0.650118,-0.0915346,-0.392876,-0.0845611,-0.317449,0.463176,-0.430022,0.324415,-0.235484,-0.766718,-0.419751,-0.280705,1.14325,-0.046092,-0.195794,-0.981915,-0.352695,-0.532149,-0.176334,-0.602676,1.50114,0.474439,0.448374,0.0329427,0.296435,-1.09544,0.399789,-0.0728295,0.101959,0.510967,0.431305,0.975424,0.296982,0.386056,-0.538408,0.0434817,0.598726,0.020987,-0.278099,0.139934,0.724649,1.17913,-0.299417,0.732115,-0.25195,0.370988,1.19133,1.02304,-0.0511601,0.094691,-0.40351,0.0588933,0.0916878,-0.0296467,-0.533844,0.881657,-0.532283,-0.274057,0.0490491,-0.473295,0.832663,0.959237,1.01,0.0824413,0.0179224,-0.279716,1.98128,0.0202671,0.0589051,0.640125,0.857149,0.340932,0.841977,0.144959,0.105029,0.670323,0.00653714,0.556576,0.326525,0.0670991,0.0799431,0.0686545,0.0863083,0.108751,0.140792,0.275607,0.513674,0.581451,0.434139,1.46563,0.9669,0.581638,0.446962,0.409158,0.243757,0.0637643,1.11751,0.111203,0.696574,-0.0982761,-0.541753,-0.0495219,0.551675,0.0872786,1.72721,0.532563,0.672637,0.699381,0.591723,-0.382384,-0.444955,1.36835,-0.556355,-0.345764,0.103974,-0.123773,0.858013,-0.430489,-0.544724,-0.0256347,-1.19396,-0.695657,-1.19273,-0.933719,-0.472195,-0.570102,-0.135281,-1.21932,0.623158,-1.04525,-0.269494,0.453657
1857.1,0.999883,0.000914401,12,8191,0,-1762.92,-0.199145,0.0115941,0.448088,-0.414324,-0.0529531,0.0506744,-0.494672,0.00138583,-0.152498,0.657276,-0.719012,-0.649283,-0.424148,0.377033,-0.112233,0.698024,0.390374,0.229862,0.311716,-0.752968,-0.605922,-0.582177,1.5423,0.195037,0.447844,0.0904831,0.324661,1.15031,-0.626152,0.370568,0.372094,-0.903961,-0.433699,-1.21325,-0.89915,-0.296424,-0.250327,0.216633,-0.753366,0.613088,-0.846168,0.193924,0.54139,0.502378,0.741673,0.447097,-0.268528,0.966288,0.214434,0.74023,-0.0238416,0.85051,0.551004,0.283051,0.552456,0.193024,1.02278,1.20641,0.957338,0.22278,-0.11539,0.352608,0.121361,0.727318,-0.0687617,0.690442,0.159489,-0.346941,0.0054349,0.0673758,1.48705,0.289604,0.231013,-0.573678,0.0755387,-0.158196,0.120928,-0.299407,1.86115,0.870571,0.706082,0.47466,0.887171,-0.774307,0.673196,0.451512,0.490312,0.851405,0.679179,1.36534,0.685078,0.860366,-0.0734735,0.354129,0.824543,0.340945,0.0651892,0.665454,1.19907,1.42104,0.125604,1.08728,0.149958,0.867863,1.68087,1.46057,0.349311,0.510433,-0.15117,0.358377,0.530453,0.299329,-0.0640845,1.05264,-0.229034,0.136869,0.353875,-0.173812,1.10274,1.27809,1.36199,0.662615,0.375418,0.0308613,4.97623,0.0920819,0.142478,0.348377,0.151933,0.137913,0.285303,0.145497,0.0566954,0.111477,0.437102,0.0715176,0.557354,0.692829,0.278955,0.146505,0.040897,0.458805,0.247273,0.126353,0.107883,0.203697,0.151403,0.152427,0.279474,0.0550395,0.211874,0.395979,0.0746201,0.201839,0.21324,0.00919365,0.14985,-0.51731,-0.879158,-0.402013,0.209865,-0.383607,1.34748,0.214948,0.243979,0.235747,0.236303,-0.790839,-0.753186,0.978274,-0.89263,-0.815823,-0.27741,-0.518568,0.462779,-0.814903,-0.927765,-0.43448,-1.67291,-1.04045,-1.56774,-1.44121,-0.845533,-1.02711,-0.406272,-1.56387,0.266673,-1.50425,-0.638674,0.445108
1866.34,0.99896,0.000914401,13,12287,0,-1781.57,-0.538859,0.254253,0.370649,-0.402887,-0.353519,-0.029941,0.0711082,0.117005,-0.245814,0.540647,-0.966955,-1.12967,-0.24575,0.101111,-0.220411,1.36259,0.268523,-0.606135,0.238816,-0.491358,-0.66915,-0.540641,0.617401,-0.631076,-0.503602,0.0933981,-0.618422,0.179239,-0.736152,-1.00051,-0.493254,-1.46576,-0.632373,0.0200262,-0.377554,-0.2379,-0.362384,0.258089,-0.537662,0.818424,-0.53432,-0.494902,0.597908,0.572935,0.901466,0.579459,0.0160942,1.13135,0.415029,0.926584,0.119566,0.965041,0.657238,0.375586,0.692898,0.381929,1.18075,1.39286,1.02655,0.543094,0.0421734,0.456325,0.206045,0.951673,0.108792,0.863867,0.31677,-0.224608,0.102189,0.219071,1.6518,0.494528,0.380594,-0.418193,0.23809,-0.0576922,0.260174,-0.166679,2.03334,0.978441,0.894417,0.602381,0.964954,-0.578993,0.86898,0.615675,0.612352,1.06763,0.874017,1.54624,0.81252,1.05447,0.0991742,0.602837,0.98709,0.632013,0.217488,0.774044,1.32669,1.50896,0.230517,1.27839,0.343504,0.987976,1.82295,1.64079,0.570184,0.735354,0.0543422,0.618424,0.678138,0.476319,0.128069,1.33603,-0.0658163,0.294069,0.52385,-0.0336006,1.24176,1.46649,1.46166,0.713885,0.579182,0.195917,5.61481,0.0654148,0.167583,0.0176138,0.323558,0.018535,0.356817,0.0898683,0.171691,0.158753,0.490302,0.360758,0.0465468,0.426393,0.221537,0.0545548,0.0204362,0.0504387,0.0119433,0.134637,0.306981,0.0375263,0.0129499,0.182344,0.146921,0.0869236,0.193225,0.298341,0.0830771,0.00695415,0.00300985,0.021066,0.287619,-0.639686,-1.11254,-0.554633,0.108548,-0.509082,1.15729,0.0484758,0.120094,0.0561362,0.0909413,-0.906628,-0.936756,0.729381,-0.99613,-0.96753,-0.402635,-0.713103,0.28821,-0.980421,-1.14293,-0.557872,-1.78947,-1.15377,-1.67823,-1.56369,-1.01,-1.19258,-0.727309,-1.77468,0.0803426,-1.61197,-0.853464,0.459414
1875.57,0.99848,0.000914401,12,4095,0,-1786.35,-0.573347,-0.540169,0.47978,-0.214222,-0.223196,0.404803,-0.0347718,0.00563529,-0.169912,0.603692,-1.20573,-1.28938,-0.959618,0.687266,0.177003,0.801879,1.05978,-0.262291,-0.175021,-0.222277,-0.139,-0.409794,0.922497,-0.660239,-0.34972,-0.0538677,-0.637768,0.151233,-0.746631,-1.08381,-0.14983,-1.47927,-0.583429,-0.677687,-0.625401,-0.178016,-0.201289,0.417934,-0.650496,0.95083,-0.538426,0.061472,0.602134,0.516109,0.893039,0.566532,0.0421893,1.10733,0.45798,0.964509,0.113275,0.947448,0.666524,0.357291,0.739833,0.442397,1.28475,1.40906,1.05443,0.492676,0.0974371,0.443336,0.23801,0.963764,0.074795,0.891324,0.255722,-0.207114,0.128415,0.224093,1.63242,0.529123,0.347146,-0.433828,0.250834,0.0134948,0.305947,-0.168489,1.99797,1.009,0.99209,0.629594,0.984811,-0.567062,0.849043,0.596793,0.671683,1.07264,0.829157,1.5108,0.785842,1.08654,0.071706,0.611186,1.02603,0.599074,0.241879,0.709088,1.3525,1.58732,0.266408,1.26928,0.316863,0.981859,1.82698,1.59909,0.544731,0.74479,0.0149388,0.609526,0.677147,0.558941,0.0872173,1.33947,-0.0565653,0.334596,0.520643,-0.0224142,1.28354,1.45625,1.45446,0.689363,0.593841,0.232028,6.57965,0.099766,0.1945,0.192227,0.11896,0.0660258,0.275154,0.126071,0.0575506,0.0722798,0.0462192,0.229194,0.621959,0.164409,0.222997,0.102637,0.0326689,0.032973,0.331841,0.161523,0.108626,0.123683,0.0325095,0.0180726,0.0769169,0.0457555,0.0487503,0.0136879,0.017272,0.00666023,0.0874171,0.0816002,0.0970001,-0.687756,-1.02279,-0.541681,0.0850402,-0.505881,1.14342,0.00392738,0.0403964,0.0954107,0.0212451,-0.892419,-0.940738,0.834927,-1.09524,-1.00367,-0.458928,-0.673349,0.317598,-0.909782,-1.08681,-0.558791,-1.83157,-1.26759,-1.77077,-1.58126,-1.06737,-1.16014,-0.641058,-1.75871,0.0318313,-1.64885,-0.856388,0.451814
1856.79,0.989998,0.000914401,12,8191,0,-1761.63,-0.16499,-0.0608755,0.512779,0.0703653,-0.381975,-0.0211927,-0.0814122,-0.116339,-0.167441,0.455948,-0.654716,-0.884331,-0.557394,0.187559,-0.0849681,-0.570823,0.592203,-0.24092,0.241619,0.425117,-0.394394,-0.36434,0.66295,-0.897332,-0.198645,-0.00623518,-0.43293,-0.15951,-0.954589,0.0174119,-0.422886,-0.801337,-0.978958,-0.48814,-0.388188,-0.27773,-0.144662,0.759619,-0.525803,0.66047,-0.494036,-0.168859,0.271214,0.500598,0.567352,0.221203,-0.370753,0.724627,0.0224542,0.497653,-0.259827,0.563074,0.377008,0.0137559,0.202884,-0.033807,0.716058,0.975731,0.760438,0.0643872,-0.202863,0.00555234,-0.139475,0.629224,-0.339731,0.407676,-0.136285,-0.693735,-0.187334,-0.164098,1.22894,0.259042,-0.0356603,-0.881854,-0.211511,-0.340411,0.00156525,-0.512808,1.65382,0.630549,0.647536,0.21115,0.597011,-0.960592,0.578283,0.106039,0.238189,0.670599,0.462941,1.12679,0.453787,0.579067,-0.332194,0.223203,0.666087,0.248361,-0.0969161,0.292577,0.853689,1.23435,-0.087544,0.93672,-0.0657404,0.515567,1.3648,1.18488,0.144614,0.327945,-0.285566,0.24471,0.302261,0.150506,-0.228526,0.82444,-0.389663,-0.0678258,0.086263,-0.351851,0.894867,1.09843,1.12675,0.296277,0.209244,-0.161934,2.97231,0.064836,0.0595668,0.53596,0.400128,0.520845,0.912853,0.0113654,0.0835743,0.500039,0.0421773,0.115287,1.2173,0.248282,0.448637,0.23345,0.0693366,0.258722,0.397524,0.238774,0.640047,0.205032,1.02103,0.445383,0.0165627,0.264961,0.208586,0.345378,0.940765,0.461317,0.547813,0.520012,0.00777754,-0.304331,-0.687376,-0.148972,0.397898,-0.138259,1.56668,0.409836,0.434471,0.5465,0.482187,-0.530025,-0.54982,1.23342,-0.657683,-0.588944,-0.0675582,-0.366072,0.651932,-0.617569,-0.712312,-0.143082,-1.38193,-0.78656,-1.40191,-1.18709,-0.640328,-0.733835,-0.246168,-1.43215,0.46437,-1.26526,-0.482167,0.45362
1855.77,0.992611,0.000914401,12,4095,0,-1769.69,-0.0145065,0.152578,0.0318912,-0.26136,-0.32319,0.000870949,0.0138121,0.0829688,-0.168683,0.587647,-0.959926,-1.18753,-0.0574176,-0.179965,0.250482,0.799795,0.236446,-0.32712,0.0668802,0.0289524,-0.491112,-0.673789,0.323446,-0.00698398,-0.188768,0.121063,-0.491922,0.651535,-0.74181,-0.78784,-0.255378,-1.21331,-0.962536,-0.399829,-0.746463,0.0510188,-0.478554,0.115923,-0.83904,-0.704522,0.391503,-0.824141,0.309656,0.54748,0.674055,0.353913,-0.447636,0.830173,0.152136,0.590129,-0.199632,0.619362,0.337488,0.0323616,0.221969,-0.0542879,0.88645,0.978844,0.781099,0.141052,-0.145218,0.130116,-0.072246,0.655089,-0.231443,0.484979,-0.062294,-0.595827,-0.201104,-0.160545,1.18034,0.152751,0.0367265,-0.767635,-0.162694,-0.311489,-0.0130421,-0.464193,1.71236,0.58553,0.583848,0.228583,0.56995,-0.909969,0.56705,0.238578,0.35031,0.72649,0.530574,1.14085,0.497471,0.649448,-0.275384,0.306968,0.640608,0.25659,-0.0521564,0.363393,0.998312,1.34597,-0.130152,0.983357,-0.0720933,0.598563,1.43342,1.32378,0.177563,0.339327,-0.219044,0.34401,0.336315,0.178311,-0.216254,0.925667,-0.302849,0.0126354,0.13948,-0.304553,0.993302,1.10541,1.27275,0.371943,0.215346,-0.066078,2.93798,0.208453,0.110568,1.15367,0.115326,0.461437,0.285731,0.00352363,0.25203,0.00538157,0.480111,0.283759,0.120863,0.744828,0.690063,0.505851,0.793595,0.242161,0.318069,0.266626,0.255298,0.141748,0.170451,0.566759,0.151851,0.231757,0.194572,0.339466,0.182577,0.00807247,0.991243,0.746663,0.387887,-0.329529,-0.703428,-0.177911,0.329111,-0.175818,1.56574,0.40102,0.464132,0.458234,0.450832,-0.57829,-0.63363,1.1677,-0.680533,-0.658997,-0.112128,-0.36572,0.607545,-0.653628,-0.745845,-0.204948,-1.47445,-0.85701,-1.35386,-1.25038,-0.672911,-0.848915,-0.286926,-1.42832,0.444481,-1.28398,-0.504951,0.451808
1852.88,0.998736,0.000914401,12,4095,0,-1745.12,0.502398,0.267755,0.0258888,-0.965878,-0.171445,-0.16929,-0.0888994,0.16338,-0.288306,0.521404,-0.761259,-1.27518,-0.501692,-0.543733,-0.937663,0.904345,-0.255845,-0.281596,0.197835,0.260276,-0.768666,-0.523335,0.860023,0.0285711,-0.581991,-0.357013,-0.663438,0.346853,-0.71143,-0.859697,0.445698,-1.50704,-0.269869,-0.58161,-0.442463,0.00303318,-0.307306,-0.150495,-0.849421,0.679367,-0.980475,0.0907621,0.211163,0.527523,0.544275,0.254224,-0.557716,0.712503,0.00684923,0.406486,-0.306485,0.485952,0.205372,-0.120243,0.0953298,-0.168833,0.734288,0.856507,0.646029,0.0414787,-0.255211,0.0272809,-0.185486,0.570056,-0.317039,0.388541,-0.151692,-0.707728,-0.326713,-0.272814,1.0497,0.0317017,-0.102468,-0.882758,-0.251769,-0.434905,-0.141484,-0.58236,1.56167,0.458147,0.468097,0.0983572,0.437365,-1.01949,0.448872,0.132559,0.229708,0.611673,0.379573,0.994475,0.396517,0.509793,-0.410529,0.221034,0.532977,0.142799,-0.199271,0.269962,0.864291,1.20517,-0.247325,0.845592,-0.198443,0.477017,1.33587,1.1738,0.0392725,0.218952,-0.347985,0.214713,0.230642,0.0556089,-0.35694,0.779902,-0.437821,-0.113768,0.0310482,-0.435432,0.913018,0.990122,1.15063,0.240683,0.0969999,-0.176591,2.85525,0.0476293,0.0837438,0.175422,0.195076,0.192075,1.05152,0.0270448,0.320718,0.0112493,0.162204,0.577741,0.195548,0.0651216,0.998719,0.244468,0.106676,0.199657,0.0456603,0.131496,0.847233,1.04689,0.262807,0.570282,0.504682,0.116281,0.0441003,0.386043,0.560979,0.61302,0.246164,0.597372,0.345275,-0.153409,-0.653112,-0.0758128,0.454521,-0.0738111,1.68543,0.549006,0.523688,0.604025,0.524992,-0.466055,-0.421691,1.27134,-0.560911,-0.552455,-0.0108157,-0.246253,0.739531,-0.550254,-0.604037,-0.0829038,-1.35336,-0.771147,-1.26415,-1.09847,-0.528091,-0.658647,-0.252285,-1.33989,0.524595,-1.17037,-0.400115,0.44823
1869.45,0.994768,0.000914401,12,4095,0,-1787.58,-0.38378,0.627255,0.240394,0.135548,-0.303429,-0.0444114,0.00767716,-0.0474474,-0.0873481,0.503146,-0.885967,0.384227,-0.294033,-0.17797,-0.179841,0.854275,0.28899,-0.274154,0.239988,0.22226,-0.384265,-0.349848,0.0541413,-0.164387,0.0243437,0.59864,-0.0972409,0.786003,0.0984903,-0.663052,0.0396305,-0.799056,-0.60064,-0.287203,-0.718007,-0.00940533,-0.130321,0.627622,-0.528791,0.858209,-0.574098,-0.00916731,0.0634979,0.581844,0.394133,-0.0419279,-0.494645,0.534573,-0.123196,0.429267,-0.355631,0.42376,0.251055,-0.0753504,0.17151,-0.0685864,0.683613,0.924587,0.643156,-0.159291,-0.456192,-0.0403298,-0.294056,0.412873,-0.423505,0.290715,-0.15824,-0.669339,-0.296057,-0.29279,1.21907,0.0845255,-0.144632,-0.991467,-0.2781,-0.569253,-0.113735,-0.583529,1.48896,0.454924,0.446517,0.123236,0.512068,-1.10283,0.375833,-0.0138481,0.238943,0.547409,0.443202,1.01115,0.320466,0.467172,-0.484255,-0.00488941,0.643747,0.117283,-0.278737,0.264425,0.825576,1.11515,-0.219278,0.643787,-0.20381,0.501705,1.25584,1.01811,0.0319784,0.101669,-0.439581,-0.000258354,0.0875695,0.00132617,-0.439068,0.801817,-0.510109,-0.183191,0.00762073,-0.44392,0.804257,0.948236,0.940081,0.175898,0.0640781,-0.36408,3.79518,0.00484072,0.873843,0.0393823,0.018121,0.102833,0.396926,0.792585,0.0710538,0.0112722,0.00924347,0.629946,0.40579,0.755308,0.116593,0.751105,0.195888,0.276412,0.0622311,0.289751,0.135957,0.114631,0.0704704,0.0580632,0.265419,0.321882,0.233109,0.224922,0.00951386,0.015919,0.518492,0.0584677,0.112011,-0.143166,-0.563511,-0.0384573,0.518935,0.0736367,1.74615,0.558019,0.537825,0.568487,0.59838,-0.414488,-0.391889,1.39472,-0.532517,-0.472424,0.0642222,-0.236948,0.826027,-0.387083,-0.614771,-0.0874584,-1.26743,-0.686241,-1.27771,-1.01978,-0.52394,-0.64304,-0.163793,-1.3152,0.5784,-1.18646,-0.371936,0.458841
1875.16,0.997748,0.000914401,12,8191,0,-1805.91,-0.794932,-0.34373,0.326433,-0.0269693,-0.342469,0.104266,-0.0599768,-0.178043,0.663016,0.557909,0.172618,-0.175992,0.606213,1.28364,0.98523,1.99268,1.6335,0.56817,0.973788,1.20107,0.328301,0.492916,1.69111,0.0461236,0.520258,0.970034,0.247076,1.11963,0.457248,-0.391863,0.352321,-0.33965,0.0984267,0.363608,-0.374408,0.39301,1.35429,1.76997,0.332558,1.84164,0.312122,0.778116,0.185169,0.533128,0.484437,0.166673,-0.342975,0.62304,-0.0531135,0.494854,-0.310585,0.537343,0.245129,-0.0611124,0.132955,-0.0597859,0.736139,1.04713,0.661676,-0.0197914,-0.345836,0.108531,-0.206854,0.469464,-0.327184,0.29189,-0.134963,-0.717169,-0.20162,-0.241203,1.20659,0.0567225,-0.122467,-0.930608,-0.27995,-0.44283,-0.0442426,-0.453677,1.62608,0.500074,0.553881,0.0991322,0.645416,-1.1167,0.484868,0.137312,0.281474,0.678588,0.423132,1.05324,0.405579,0.498338,-0.358769,0.163941,0.606013,0.194677,-0.276175,0.418495,0.870209,1.1547,-0.124753,0.809976,-0.0951573,0.520514,1.34509,1.07745,0.0242424,0.141182,-0.356735,0.187296,0.144358,-0.00289952,-0.321624,0.823638,-0.373728,-0.105451,0.165002,-0.341716,0.874083,1.02835,1.01848,0.317011,0.0904332,-0.181325,4.6948,0.278693,0.0441299,0.0209527,0.213663,0.179907,0.0155829,0.112795,0.062586,0.150414,0.122799,0.13343,0.0969492,0.185135,0.00627574,0.322321,0.294037,0.0320542,0.0989943,0.227763,0.209612,0.118406,0.150263,0.0856343,0.0099256,0.353189,0.0360504,0.337683,0.0218982,0.0310415,0.346845,0.0989902,0.100674,-0.153138,-0.618567,-0.131151,0.472861,-0.106043,1.6562,0.516122,0.4607,0.529737,0.540796,-0.513091,-0.476963,1.2559,-0.650312,-0.541429,-0.000352837,-0.229358,0.752183,-0.541996,-0.684918,-0.155441,-1.33693,-0.779908,-1.28314,-1.11026,-0.564272,-0.700264,-0.18029,-1.32062,0.497501,-1.23627,-0.400113,0.455534
