# 0.147558, 0.102459, 0.0890595, 0.113047, 0.0197102, 0.00960475, 0.16151, 0.63398, 0.570155, 0.450372, 0.504648, 0.632093, 0.539317, 0.69265, 0.663015, 0.469916, 0.498815, 0.650573, 0.511229, 0.521155, 0.40383, 0.485174, 0.465113, 0.417143, 0.562237, 0.478296, 0.478233, 0.494474, 0.43757, 0.46199, 0.562769, 0.882486, 0.623733, 0.671332, 0.745889, 0.687857, 0.439512, 0.516392, 0.457742, 0.497198, 0.0178551, 0.020765, 0.0201534, 0.0193491, 0.0198507, 0.020173, 0.0157374, 0.0183886, 0.0211551, 0.0201345, 0.0162599, 0.0172846, 0.0187041, 0.0175172, 0.0190362, 0.0185511, 0.0163752, 0.0233177, 0.0198161, 0.0218611, 0.0182352, 0.0234661, 0.0231498, 0.0217257, 0.019984, 0.0213046, 0.0179278, 0.0242394, 0.0215339, 0.0185758, 0.0217854, 0.0200541, 0.725601
-47.3112,0.959336,0.0986047,6,63,0,87.8218,-0.0131674,0.0773446,-0.293756,-0.971388,-0.0612257,-0.161315,0.0215105,0.32399,0.377438,0.508184,-0.172641,-0.693692,-1.49924,0.160088,1.19567,-0.395876,-0.854006,0.475906,-0.292258,1.15345,-0.549105,-1.03667,-0.349959,0.337605,-1.40114,-1.31182,0.147144,1.17732,0.617155,-1.32588,0.204602,-0.567997,-1.32483,-0.394347,1.64335,1.48489,-0.987978,-0.364526,1.19501,1.57405,0.89662,-0.150218,-0.0120841,-1.00257,-0.470322,0.459777,-0.798644,-0.136071,0.334631,0.294045,-0.461816,0.601272,-0.797691,-0.216771,-0.549721,-0.570889,-1.47144,-0.853208,-0.883893,-0.0481222,-0.662434,-0.765741,-1.71897,-2.32253,-1.83256,-2.23332,-0.176441,-0.0907656,-1.02633,-0.827022,-0.977778,-0.990901,0.494464,-0.178388,-0.204209,-0.261201,-0.450471,-0.775049,0.178321,0.0298924,-0.258528,-0.43423,0.0738733,-0.272683,-0.136011,-0.770182,-1.12128,-0.589799,-0.694212,-0.98037,-0.960476,-0.733192,-0.188111,-0.59455,-1.26044,-1.09003,-1.13812,-1.47423,-1.84303,-0.823844,-0.975136,-1.82177,-1.42892,-1.07587,-1.23029,0.143797,0.186157,-0.0344235,-0.203239,-0.464227,0.0733774,0.408895,-0.106749,-0.255179,0.175699,-0.073178,0.395216,-0.156394,-0.314359,-0.0918726,0.130891,-0.432444,-0.403505,0.0691835,0.402949,0.221462,-0.408061,0.0877994,-0.162515,-0.407719,-0.106254,0.553938,0.502599,-0.298584,-0.0965922,0.408683,0.531486
-36.4901,0.945685,0.0986047,5,63,0,74.0645,-0.507613,0.325547,-0.13602,-0.448483,-0.277264,0.154188,-0.375853,0.169507,1.17978,1.44584,0.269852,-1.20634,-1.2855,1.23982,-1.36857,-0.464662,0.612298,1.51261,-0.284693,0.960674,-1.32011,0.290193,1.59938,-0.95371,-0.183784,0.311395,-1.22082,0.454591,1.43391,1.38875,0.413895,-0.898249,-1.14002,-0.606109,-0.105781,0.0162267,1.19257,0.428493,-0.720042,0.171051,0.878237,-0.0937543,0.413228,-1.02836,-0.309405,0.552562,-0.799156,0.304749,0.493058,0.167644,-0.558842,0.826869,-0.926424,-0.559874,-0.672764,-0.873474,-1.3476,-0.491043,-0.967364,-0.194664,-0.504139,-0.501302,-1.65846,-2.32729,-1.76963,-2.01288,-0.1822,0.0730247,-0.968938,-0.547307,-0.962475,-1.16886,0.458347,0.546541,0.282877,-0.0603564,-0.403209,0.18012,-0.163148,-0.142723,0.154778,0.213824,-0.168562,-0.0308503,0.447455,-0.863477,-0.580421,-0.728634,-0.873608,-1.25732,-0.329624,-0.815964,-0.459733,-0.427722,-0.600051,-1.25234,-1.44368,-1.89635,-1.30231,-1.3612,-0.908447,-0.914891,-1.0648,-1.06413,-1.28379,-0.175872,-0.130774,-0.330112,-0.580335,-0.593754,-0.165696,-0.607834,-0.454616,-0.272065,-0.119456,-0.42411,-0.213013,-0.599621,-0.326663,-0.104748,-0.537513,-0.407006,-0.32307,-0.58279,-0.298797,-0.132796,-0.140452,-0.305695,-0.528112,-0.569094,-0.478593,-0.393784,-0.373103,-0.173705,-0.303221,-0.497905,-0.346859
-31.2173,0.996085,0.0986047,5,31,0,62.7649,-0.547101,-0.430333,-0.665689,-0.636884,-0.483626,0.286367,-0.151831,0.508324,1.04009,0.186816,0.916526,-0.905268,-1.99622,1.02789,-0.216536,0.186764,-0.338915,1.97042,0.332086,0.0540879,0.158685,0.116889,0.522504,-0.785049,0.22203,0.34687,-0.99042,0.23101,-0.724485,0.427715,-0.981005,-1.32186,1.48872,-1.19068,0.443036,0.871171,0.125125,0.960952,-0.631941,0.467884,0.68843,-0.0961749,0.222688,-1.1567,-0.39681,0.479367,-0.943231,-0.0346011,0.325919,0.474685,-0.558185,0.572445,-0.728052,-0.419198,-0.767041,-0.78457,-1.60192,-0.402916,-0.920862,-0.0216497,-0.602259,-0.775794,-1.66392,-2.25357,-1.76084,-1.82754,-0.0277742,-0.108837,-0.699112,-0.750032,-0.889975,-1.21493,0.442106,1.02936,0.0570571,0.159571,-0.928061,-0.424304,-0.284745,-0.0582149,0.381041,-0.101602,0.121689,0.0779133,0.437526,-0.586679,-0.572889,-1.04715,-1.17498,-1.59484,-0.0422131,-1.09986,-0.370392,-1.07239,-0.773935,-1.80057,-1.93706,-1.22647,-1.64048,-1.09552,-0.106808,-0.845087,-0.473203,-0.924733,-0.994864,0.376869,-0.0568682,0.314061,-0.612001,-1.16656,0.37067,-0.261902,-0.0568948,-0.32411,0.849783,0.0169758,-0.124337,-0.071168,-0.0924136,0.11377,-0.550891,-0.0389683,0.0244911,-0.655286,-0.0344032,-0.520104,0.0655865,-0.6505,-0.823764,0.604918,-0.757083,0.0733745,0.291006,-0.0882272,0.336644,-0.473062,0.0860055
-39.3849,0.96148,0.0986047,5,31,0,73.5843,-0.46504,0.511003,0.0083039,-0.231454,-0.0404717,0.253059,-0.721038,0.438206,0.825255,-1.55866,0.828115,-1.04118,-0.746699,0.627336,-1.07409,0.288648,0.480486,-0.241702,-1.09181,-0.514132,1.29259,-0.556539,0.477986,0.297988,0.450586,-0.278279,-1.64638,-1.00252,1.18848,-0.846625,-0.451719,-1.96686,-0.383019,-2.82884,-0.436658,0.344845,0.663853,-0.681304,0.52789,-0.4367,0.650726,-0.0119127,0.0400685,-1.21308,-0.413237,0.518083,-0.926278,0.234837,0.209429,0.212771,-0.731976,0.666418,-0.976326,-0.537312,-0.678777,-0.795743,-1.45323,-0.567949,-0.960275,-0.160517,-0.573619,-0.726488,-1.52152,-2.2829,-1.97262,-1.86371,-0.383778,0.0229423,-0.981701,-0.679921,-0.889342,-1.18672,0.469844,0.510239,-0.579477,0.214866,-0.617788,-0.171089,-0.373224,-0.359621,0.0280451,0.0940818,-0.53103,-0.608429,0.144822,-0.094812,-0.673086,-0.734883,-0.310646,-0.779941,-0.74562,-1.14766,-1.08552,0.0855819,-0.83025,-1.38355,-2.27351,-1.63955,-1.71561,-1.14943,-0.513346,-0.403601,-1.22659,-0.437642,-0.68389,-0.359407,-1.40405,-0.358153,-1.17729,-1.04825,-0.446135,-1.19171,-0.594551,-0.510486,-0.826953,-1.19948,-0.946333,-0.154616,-0.964916,-0.511582,-0.590458,-0.523588,-0.842981,-1.44249,-1.16035,-0.200239,-1.09203,-0.918984,-1.58293,-0.888879,-1.96065,-0.912384,-0.569925,-0.430134,-1.01959,-0.489713,-0.912402
-57.9961,0.750715,0.0986047,6,63,0,95.9624,0.0327489,-0.059627,-0.327567,-0.0805355,-0.396967,-0.00107572,-0.460173,0.148236,0.775985,0.937676,0.519759,-0.337006,-1.4048,0.00368738,-1.52282,0.0611944,0.261203,0.324461,-1.14846,0.196019,-1.12152,1.61635,0.106271,-1.97774,0.12686,-0.0311084,1.97398,-1.1232,-0.0357024,0.873238,0.177522,-0.22815,-1.34083,0.633393,-0.290936,2.3514,-2.40452,-0.680176,-0.58627,0.463745,0.485785,-0.0935716,0.275768,-0.992612,-0.596113,0.534863,-0.886087,0.219556,0.204729,0.30913,-0.461223,0.924994,-1.12676,-0.263399,-0.412483,-0.678132,-1.4836,-0.622142,-0.900047,-0.00128683,-0.812988,-0.524891,-1.31073,-2.27754,-1.94943,-1.84296,-0.251201,0.125541,-1.06902,-0.662146,-0.756454,-1.14967,0.481486,0.257457,-0.16064,-0.206779,-0.466402,0.00786288,-0.222186,-0.451698,0.211516,0.064339,-0.470422,-0.277245,-0.139037,-0.821165,-0.622685,-0.932796,-1.27334,-1.25393,-0.291139,-0.5402,-0.67406,-0.926522,-1.02755,-0.689938,-0.483759,-1.23812,-1.11186,-1.01096,-0.222486,-1.2222,-0.773949,-0.702163,-1.2991,-0.345143,-0.321175,-0.383126,-0.510129,-0.668415,-0.459626,-0.685911,-0.451102,-0.421453,-0.412076,-0.630417,-0.431116,-0.626423,-0.22057,-0.44442,-0.753346,-0.441368,-0.464784,-0.167556,-0.626673,-0.465465,-0.330727,-0.433858,-0.493993,-0.658933,-0.366281,-0.5033,-0.111609,-0.81661,-0.561,-0.547079,-0.391429
-50.485,0.957292,0.0986047,6,63,0,93.8027,-0.235566,-0.0403825,-0.264322,-0.922416,-0.295652,0.12222,-0.132687,0.17332,0.489771,-1.45883,1.22891,-0.279403,-0.336832,-0.166765,-0.557581,-1.46891,-0.762802,-0.942078,-0.354115,-1.35666,-0.799557,-0.483156,0.811631,-0.155655,-0.304123,0.344025,0.600247,0.383729,-2.33463,-0.373993,-0.255683,-0.229732,-1.52974,0.89621,-0.671963,0.843931,0.971735,-0.115737,1.83359,-0.0801604,0.572422,0.0214895,0.451939,-0.92298,-0.247636,0.43141,-0.872098,-0.0453198,0.412279,0.247757,-0.496275,0.888868,-1.05851,-0.343857,-0.552693,-0.765211,-1.36421,-0.702064,-0.891765,-0.0859847,-0.84012,-0.692485,-1.43179,-2.35713,-2.10415,-1.71979,-0.191019,-0.068524,-0.935309,-0.718235,-0.657617,-1.31247,0.503648,0.514137,-0.152834,0.201759,-0.158434,0.425744,-0.240681,0.0582433,0.0963377,0.0870238,-0.472331,0.0590854,0.0858659,-0.450577,-0.427164,-0.51304,-0.458199,-0.947865,0.0219952,-0.217439,-0.135744,-0.791959,-0.627737,-1.36709,-1.28727,-1.95158,-1.16295,-1.50359,-0.822323,-1.01967,-1.1877,-0.683719,-1.4529,-0.0478003,-0.385531,0.0803077,-0.181113,-0.191067,-0.161591,-0.229327,-0.387278,-0.264896,-0.295968,-0.194062,-0.367823,-0.271266,-0.216428,0.00798431,-0.159665,-0.185398,-0.0730609,-0.0286526,-0.0661795,-0.537324,-0.197508,-0.177002,-0.172504,-0.397821,0.0226436,-0.249152,0.0135826,0.0357336,-0.152747,0.18511,-0.146581
-49.2377,0.976058,0.0986047,6,63,0,88.5264,-0.38655,-0.1198,-0.429919,-0.64014,-0.357109,0.172313,-0.163648,0.0569894,0.34845,-1.07005,1.38188,-0.324303,0.0201951,-0.086233,-1.77983,-1.34883,-1.26728,-1.65992,0.747204,-1.16256,-0.624003,-0.108137,0.285575,-0.154347,-1.78696,0.353997,0.277281,0.76464,-2.43713,-0.0561599,0.221567,1.81626,-1.11522,0.544666,0.145008,0.69767,0.969542,-0.383847,2.13257,-0.260882,0.496768,-0.128029,0.406569,-1.0448,-0.317424,0.530309,-0.81074,0.109176,0.431191,0.336988,-0.549184,0.846448,-0.95442,-0.609225,-0.588066,-0.987143,-1.25413,-0.538598,-0.545665,-0.438382,-0.584961,-0.645605,-1.68173,-2.35589,-2.02328,-1.91154,0.00462574,-0.210733,-0.994929,-0.65264,-0.951807,-1.17606,0.503338,0.435976,-0.0425418,-0.0618646,-0.278403,0.483549,-0.437133,-0.016712,0.21996,0.0655361,-0.619623,0.0610369,0.243802,-0.579089,-0.562961,-0.964685,-0.671642,-1.37443,-0.191955,-0.514484,-0.367392,-0.748713,-0.825118,-1.19181,-1.03464,-1.73194,-1.0939,-1.24921,-0.687492,-0.937117,-1.01423,-0.645486,-1.28563,-0.14379,-0.22463,-0.0848957,-0.18213,-0.162497,-0.168563,-0.26508,-0.240517,-0.23587,-0.258246,-0.121066,-0.229902,-0.19921,-0.169811,-0.147373,-0.172444,-0.265486,-0.143474,-0.147846,-0.120072,-0.302539,-0.166849,-0.151021,-0.0601409,-0.227204,-0.132608,-0.155384,-0.123888,-0.108395,-0.185523,-0.0421143,-0.178516
-49.8684,0.970897,0.0986047,6,63,0,78.9254,-0.434655,0.420137,-0.448081,-0.673446,-0.0488301,0.157048,-0.28361,0.0170152,0.112983,-0.599341,0.223448,0.481404,-0.511829,-0.0589865,-2.75289,-1.53097,-1.03769,-0.0477006,0.384544,-0.144987,0.955289,0.180697,0.455611,0.260398,-1.04904,0.573265,-0.181189,0.210268,-1.85393,-1.00472,-0.077743,-0.049132,-1.0245,-0.418894,-0.101444,0.503099,1.24834,0.489435,2.8529,0.213737,0.570361,-0.249469,0.085766,-1.07655,-0.113981,0.579182,-0.722387,-0.253086,0.0819835,0.18061,-0.656627,0.540779,-0.92407,-0.441524,-0.596899,-0.892638,-1.4288,-0.463193,-1.08741,-0.0899851,-0.742939,-0.588956,-1.54305,-2.22208,-1.87344,-1.8178,-0.206998,-0.00400989,-1.11035,-0.900882,-1.00021,-1.1583,0.542294,0.252765,0.186267,0.0450323,0.0331082,0.251197,-0.266618,0.158687,0.0749957,0.0616381,-0.14563,0.0695243,0.367359,-0.823421,-0.70493,-1.02522,-0.718074,-1.0907,-0.784607,-0.707462,-0.817972,-0.7468,-0.761351,-1.26147,-1.38541,-1.47451,-0.855952,-1.13564,-0.919371,-0.942942,-1.08934,-0.884826,-0.865126,-0.281687,-0.293808,-0.279808,-0.275419,-0.292319,-0.284613,-0.330451,-0.30966,-0.301266,-0.284421,-0.277067,-0.286077,-0.267355,-0.280535,-0.275857,-0.279179,-0.301459,-0.273855,-0.286693,-0.280032,-0.315155,-0.300705,-0.284933,-0.284446,-0.301042,-0.290737,-0.285336,-0.275049,-0.262369,-0.275282,-0.235067,-0.279973
-62.0913,0.997815,0.0986047,6,63,0,112.118,-0.202735,0.369134,-0.457166,-0.800826,-0.0800583,0.115057,-0.398174,0.0445545,-0.720301,0.635917,1.24149,2.12966,0.217651,-0.876915,-2.38363,-1.50129,-0.666133,-1.62,-0.455401,-0.0258294,2.38358,0.341714,-0.315277,1.34861,-0.508509,1.50239,0.0939393,-0.441262,-1.58345,-0.795261,-0.00299759,0.710791,-0.376404,0.067983,-1.17359,0.333049,0.811849,0.204695,2.6762,1.00808,0.566878,-0.317986,-0.0619079,-1.11592,-0.208801,0.537638,-0.750106,-0.119246,-0.0600584,0.283435,-0.510506,0.500546,-1.12935,-0.532668,-0.686914,-0.991194,-1.20556,-0.431615,-0.70699,-0.24429,-0.656904,-0.614409,-1.67931,-2.20096,-2.25606,-2.00537,-0.0332851,-0.353436,-0.941634,-0.788007,-0.82935,-1.09366,0.53669,0.208905,0.180177,0.095073,0.107899,0.265554,-0.217538,0.0605014,0.0709384,0.072487,-0.195025,0.0551301,0.292496,-0.701145,-0.718667,-0.995884,-0.69758,-1.06987,-0.666112,-0.723763,-0.797287,-0.816329,-0.82876,-1.3286,-1.35836,-1.52567,-1.07834,-1.31622,-1.0538,-1.0919,-1.19538,-0.958315,-1.06914,-0.430266,-0.369841,-0.34286,-0.303288,-0.388476,-0.437244,-0.504375,-0.465063,-0.427853,-0.470352,-0.418464,-0.399324,-0.291975,-0.382949,-0.412221,-0.338087,-0.42083,-0.331236,-0.393988,-0.417834,-0.468724,-0.433606,-0.398307,-0.366505,-0.414944,-0.395145,-0.450462,-0.383335,-0.362002,-0.389054,-0.278937,-0.353259
-38.8424,0.992281,0.0986047,6,63,0,74.5149,-0.423638,-0.228034,-0.260452,-0.273477,-0.362951,0.2011,-0.403349,0.287894,0.941201,-0.759196,0.770609,-1.2212,-1.11008,0.410371,0.506804,1.4564,0.756462,1.91921,-0.388899,1.46018,-2.23076,-0.251098,1.1355,-0.82109,0.736281,-1.03492,-1.72503,-0.470198,1.18094,0.280498,-0.671067,-2.44555,-0.341145,-1.06234,0.535495,1.44727,-0.593132,-0.00121753,-1.73065,-0.965183,0.645048,-0.242175,0.0858138,-1.08757,-0.42587,0.396834,-0.898004,0.130227,0.377613,0.263808,-0.464893,0.775336,-0.860795,-0.623866,-0.67443,-0.914302,-1.40841,-0.496378,-0.962768,-0.0547371,-0.353901,-0.867806,-1.55545,-2.23665,-2.14123,-1.94003,-0.015296,-0.0786258,-1.00616,-0.555392,-0.795563,-1.07512,0.536926,0.397732,-0.495985,-0.243191,-0.937874,-0.125454,-0.695209,-0.064148,0.398846,0.035665,-0.32918,-0.415332,0.465315,-1.23399,-0.651581,-0.735424,-0.923461,-1.14676,-0.552898,-1.04897,-0.592411,-0.293198,-0.767995,-1.28202,-1.75147,-1.68454,-1.23597,-0.962599,-0.135239,-0.992114,-0.847659,-1.09056,-1.3562,-0.132384,-0.621917,-0.181496,-0.754924,-0.722934,-0.285206,-0.257444,0.0159381,-0.185569,0.149179,-0.515311,0.0170282,-1.04557,-0.475639,-0.076445,-0.639736,-0.191379,-0.701295,-0.899974,-0.538716,-0.0633643,-0.322596,-0.596545,-1.10741,-0.501563,-0.70919,-0.249184,0.0133114,-0.574108,-0.4037,-0.901591,-0.681219
-45.3557,0.984606,0.0986047,6,63,0,85.8204,-0.174283,0.170543,0.0305127,-0.114714,-0.289365,0.0859206,-0.757593,0.215805,1.09979,1.13126,1.88198,-0.159496,-1.74948,-0.139789,0.571614,1.89731,0.137324,1.2046,0.0455687,0.790736,-0.129768,0.683343,0.60467,-2.40923,0.970091,-0.420013,0.188866,-1.67773,-0.0554093,0.662894,-1.32812,-1.63925,1.72142,0.327995,-0.313924,1.81453,0.513899,-0.62002,-0.855007,-0.397645,0.670817,-0.116464,0.117936,-1.0452,-0.540683,0.600096,-0.924837,-0.0542797,0.295868,0.304374,-0.404466,0.710215,-0.820835,-0.658801,-0.722014,-0.891695,-1.45914,-0.344895,-0.897967,-0.229469,-0.406118,-0.852034,-1.71141,-2.35166,-2.13242,-1.89064,-0.0356226,-0.116944,-1.08779,-0.526581,-0.835475,-1.08892,0.648367,0.194974,-0.120474,-0.0336451,-0.570876,-0.366205,-0.598827,-0.187541,0.324126,-0.184582,-0.437608,-0.301055,-0.0113679,-0.683008,-0.571993,-0.82526,-1.32531,-0.982709,-0.477112,-0.65722,-0.909652,-0.774384,-0.791232,-1.39833,-1.35805,-1.06246,-1.13764,-1.27615,-0.44088,-0.936388,-1.12738,-1.0492,-1.41239,-0.520253,-0.513463,-0.351454,-0.792013,-1.13514,-0.78776,-0.634236,-0.348146,-0.727958,-0.497635,-0.747759,-0.586948,-0.785597,-0.610124,-0.627102,-1.27752,-0.548243,-0.848233,-0.716835,-1.11965,-0.76955,-0.614537,-1.04421,-1.11135,-0.386103,-0.68681,-0.825339,-0.366009,-0.646691,-0.891396,-0.942107,-0.843406
-49.8083,0.999406,0.0986047,6,63,0,90.6318,-0.906549,0.674594,-0.200925,-0.446091,-0.169136,-0.0279005,0.1981,0.206487,-0.0465362,-0.0657212,-0.294167,-1.27594,-0.189724,0.938189,-0.479511,1.21292,-0.325557,1.15615,0.524239,0.533403,-0.300236,-0.600922,0.462547,-0.527749,2.04362,0.6887,0.672693,-0.286803,0.228253,1.13707,0.0763375,-2.84438,1.25891,-0.552396,1.16641,0.823001,1.6747,-0.778622,0.179355,1.38566,0.818412,-0.0287387,0.496179,-1.08321,-0.312614,0.676541,-0.803441,0.346535,0.178023,0.400676,-0.429644,0.452593,-0.825656,-0.517764,-0.59162,-0.910527,-1.38896,-0.431718,-0.914481,-0.204681,-0.449716,-1.11597,-1.74059,-2.39004,-1.90653,-1.8463,-0.0978529,-0.309093,-1.02335,-0.812619,-0.720234,-1.00447,0.507098,0.142413,-0.0499,-0.0628921,-0.322122,0.144238,0.272488,-0.10395,0.455489,0.062472,0.164026,0.181438,0.102416,-0.983613,-1.1615,-0.923776,-1.19662,-0.735429,-0.622451,-0.885957,-0.918056,-1.0154,-0.928193,-1.25497,-1.71715,-1.12101,-1.67568,-1.16451,-1.09381,-1.04351,-1.44057,-1.24555,-1.34456,0.188491,0.18453,0.137359,-0.0653657,0.158925,0.391824,0.0990873,0.448553,0.130877,0.436831,0.306349,0.308241,0.136105,0.0740176,0.29361,0.089127,0.620081,0.340308,0.337003,0.138879,0.245231,0.43289,0.213863,-0.389227,0.458048,0.0840377,0.438949,0.368039,0.543904,0.0373248,0.235135,0.484221
-58.347,0.998964,0.0986047,6,63,0,95.4552,-0.413463,0.400348,0.346944,-0.240169,-0.308166,0.247153,-1.01115,0.252182,0.0554152,0.0603776,-0.599553,-0.11406,0.891624,-1.21442,-0.094807,1.11825,-1.8033,0.34814,1.07466,-0.547306,1.08445,-0.979848,0.395331,0.136285,0.325509,-1.50469,0.8606,0.78282,0.450771,-0.985883,-0.484719,1.29663,-0.979634,1.42197,-0.682905,1.62993,0.822955,0.585714,0.549371,1.24488,0.557055,-0.292888,0.00948561,-1.08223,-0.532714,0.246685,-0.834603,-0.00432505,0.367006,0.275659,-0.504134,0.98747,-0.788924,-0.645495,-0.615969,-1.04186,-1.24828,-0.890573,-0.926083,-0.276687,-0.777208,-0.394572,-1.59285,-2.1241,-1.90986,-2.0285,-0.268326,0.209129,-0.931673,-0.804613,-1.26372,-1.2018,0.740945,0.222337,-0.119586,-0.521723,-0.502243,0.49041,-1.12533,-0.101525,0.288967,-0.585065,-0.712912,0.0377525,0.0772722,-0.230526,-0.6641,-0.880246,-0.474145,-1.14952,-0.597481,-0.177093,-0.1922,-0.34908,-0.894405,-1.70073,-1.29276,-2.32435,-0.855931,-1.69802,-0.558756,-0.991044,-1.14932,-0.865571,-1.02642,-0.997177,-0.995926,-1.16235,-1.03992,-0.7863,-1.31741,-1.03506,-0.72915,-1.46591,-0.923357,-0.740142,-1.14917,-0.737673,-1.25825,-0.911456,-0.976783,-0.929064,-1.39061,-0.794123,-0.813738,-0.897475,-1.25977,-1.13339,-0.684165,-1.2582,-0.652557,-1.18337,-0.600112,-0.803617,-0.863445,-0.87261,-0.697214
-54.6762,0.999688,0.0986047,6,63,0,96.7599,0.224808,0.357563,-0.631905,-0.288332,-0.217371,-0.0424037,-0.629411,0.0950367,-1.05644,-0.587673,0.73024,1.70352,0.444891,0.407209,0.0254536,-0.341223,-1.70622,0.182574,0.0810273,0.442612,1.54332,-0.341742,-0.0472216,0.940701,1.7433,-0.416713,0.686684,1.08482,-0.452809,-0.981878,-0.0883631,-1.03206,0.163319,0.0514433,-0.735021,-0.805666,0.00982254,-0.795501,0.469348,0.797953,0.518009,-0.200981,0.471959,-1.14425,-0.29738,0.31081,-0.923368,0.0187761,0.753043,0.181122,-0.575424,0.792685,-0.906109,-0.461715,-0.485722,-0.979379,-1.47718,-0.417667,-0.920607,-0.117193,-0.44624,-0.729131,-1.62881,-2.03443,-2.00611,-1.79735,-0.436999,-0.107882,-1.17551,-0.738949,-1.12888,-1.10964,0.810771,0.0718047,-0.125711,0.0500115,0.0698893,0.254831,0.136395,-0.0270973,0.214456,-0.0120954,-0.088735,0.0851389,0.00241982,-0.918666,-1.25318,-1.1888,-1.19586,-1.19615,-0.903219,-1.13931,-0.881552,-1.29601,-1.4754,-0.857205,-0.759248,-0.968398,-1.2374,-1.09824,-0.929494,-1.01337,-0.942607,-0.832528,-1.25521,-0.729812,-0.685262,-0.560012,-0.467514,-0.58713,-0.590711,-0.626992,-0.66184,-0.791565,-0.61206,-0.621711,-0.587347,-0.482739,-0.661889,-0.633899,-0.54001,-0.463734,-0.669014,-0.564151,-0.526314,-0.672445,-0.722726,-0.637809,-0.727494,-0.61389,-0.624522,-0.699265,-0.705979,-0.628478,-0.705013,-0.584806,-0.553576
-59.3703,0.937369,0.0986047,6,63,0,103.96,0.960577,0.00781251,-0.204728,-0.688646,-0.294358,0.0895356,-1.39176,0.0390439,0.922781,-1.02572,-0.575199,0.754565,-1.30321,-0.0587831,-0.0908342,-0.139427,0.695551,1.24147,-3.42161,0.431172,-0.669768,-1.29764,0.399007,-0.507478,0.746418,-1.1933,-0.139684,-1.79497,-0.659822,1.36701,-2.21339,-2.57364,-0.38536,-0.566743,0.288622,0.0604029,-0.505269,-0.128545,-0.411709,-0.512097,0.670848,-0.1773,0.335553,-0.8484,-0.444567,0.548838,-1.05609,0.146201,0.549809,0.323468,-0.425428,0.627089,-0.884723,-0.554207,-0.423618,-1.09562,-1.50503,-0.46316,-0.945489,-0.124223,-0.545365,-0.524147,-1.70445,-2.0686,-1.98174,-2.02759,-0.247567,-0.188436,-1.13512,-0.888759,-1.26538,-0.976035,0.621835,0.350423,-0.0534522,-0.114471,-0.160892,0.318145,-0.229673,0.0376823,0.263121,0.164602,-0.307903,-0.0944869,0.191305,-0.40719,-0.495141,-0.673529,-0.551703,-0.90035,-0.154466,-0.428077,-0.341856,-0.513945,-0.609635,-1.27037,-1.17729,-1.52892,-1.29805,-1.2689,-0.893256,-1.13387,-1.06666,-0.944469,-1.41611,-1.35573,-1.43181,-1.41422,-1.3623,-1.44265,-1.39406,-1.39531,-1.39721,-1.36461,-1.34329,-1.52536,-1.37493,-1.41791,-1.44243,-1.37618,-1.41158,-1.36262,-1.43835,-1.39722,-1.46185,-1.41753,-1.33839,-1.47818,-1.49225,-1.40681,-1.41389,-1.38049,-1.38941,-1.41149,-1.39678,-1.40784,-1.41176
-61.7048,0.95564,0.0986047,5,31,0,92.9291,-1.179,0.489482,-0.0210678,-0.530564,-0.241609,0.168355,0.226172,0.153009,0.598888,-1.0126,-1.57395,-0.562845,-2.81044,-0.555088,-0.652985,-1.15009,2.09804,-0.463825,1.2611,-0.855336,-0.460698,1.46512,-1.11371,1.00744,0.233061,0.166136,0.215613,2.27119,-0.561621,-0.683885,1.20977,-0.773783,0.584934,0.679752,-0.108617,1.11859,1.41529,0.699509,-1.00752,1.64496,0.886183,-0.424846,0.00868136,-1.14804,-0.513969,0.321236,-0.501615,-0.0100626,0.358774,0.374529,-0.503708,0.560663,-0.685162,-0.648659,-0.925488,-0.749364,-1.42045,-0.645151,-1.05891,-0.227374,-0.773893,-0.882616,-1.67583,-2.1879,-1.96505,-1.77577,0.0430675,-0.138664,-0.824157,-0.943894,-0.962387,-1.36108,0.516145,0.518444,0.00281573,-0.242462,-0.168471,0.04163,-0.387402,0.102683,0.118355,0.507724,-0.384454,0.298947,0.27595,-0.645454,-0.307993,-1.0931,-0.449771,-1.08434,-0.325329,-0.481241,-0.137766,-0.653975,-0.81618,-1.25605,-1.56647,-1.71732,-1.12804,-1.44188,-0.843605,-0.977578,-1.13886,-1.19582,-1.07901,0.317807,0.071235,-0.0146569,0.140052,-0.20385,0.141238,0.126259,0.050198,0.54719,0.155202,0.41913,0.0952978,0.155681,0.450347,0.055765,0.380318,0.261832,0.251592,0.259162,0.573683,0.140239,0.121531,0.411276,0.107776,0.315671,0.330179,0.209552,0.397325,0.442724,0.333202,0.072013,0.477864
