lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_c,s_c,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0673826
# Diagonal elements of inverse mass matrix:
# 0.151116, 0.131662, 0.0192827, 0.0992998, 0.0874991, 0.0805938, 0.145906, 0.0940133, 0.115015, 0.0969005, 0.0667469, 0.0704706, 0.105999, 0.101436, 0.0776744, 0.0806258, 0.0723975, 0.0697971, 0.0804729, 0.0946399, 0.0772536, 0.0838597, 0.0739712, 0.0672451, 0.0657288, 0.0829432, 0.118018, 0.0862225, 0.100077, 0.137086, 0.105778, 0.0665766, 0.0783841, 0.0694422, 0.0760596
-3894.82,0.992678,0.0673826,5,63,0,3913.5,0.190199,0.155559,1.11155,1.12639,-0.921445,0.613814,-2.08868,-1.20416,1.3647,-1.58495,0.232659,0.566404,1.42021,-1.17214,0.807295,-0.971826,0.167832,0.307278,-0.664006,-1.46053,-0.301761,-0.859415,0.313363,-0.28897,-0.339645,-1.0948,-1.78355,-1.06513,-1.40905,2.35383,1.66364,0.250028,1.03017,0.431953,-0.439715,1.4076,-0.868675,0.837845,-2.16611,-1.18293,1.67249,-1.60619,0.414171,0.785147,1.73419,-1.14734,1.05291,-0.924677,0.342113,0.497114,-0.582519,-1.46789,-0.179865,-0.799726,0.503878,-0.165646,-0.221974,-1.06137,-1.82695,-1.02838,-1.41067,2.77196,2.00478,0.433478,1.30064,0.635696,-0.333208,1.5978,-0.678476,1.02804,-1.97591,-0.992728,1.86269,-1.41599,0.60437,0.975346,1.92439,-0.957141,1.24311,-0.734478,0.532312,0.687313,-0.39232,-1.27769,0.0103341,-0.609527,0.694077,0.0245527,-0.0317751,-0.871171,-1.63675,-0.838186,-1.22047,2.96216,2.19498,0.623677,1.49084,0.825896,-0.143009,0.16829,0.663399,0.263464,0.878245,0.729626,0.13439,0.804709,0.353344,0.273816,0.127372,0.722549,0.223895,0.675787,0.369978,0.334631,0.596841,0.782057,0.497416,0.647833,0.333127,0.493862,0.507943,0.704989,0.837092,0.698083,0.772147,0.0491649,0.100202,0.348946,0.183795,0.304514,0.535691
-3891.74,0.930031,0.0673826,5,63,0,3909.13,0.465319,-0.141933,0.976355,1.22474,-0.837789,0.81186,-2.12762,-1.06363,1.52925,-1.79089,0.0262443,0.466967,1.5256,-1.41331,0.837444,-1.10026,-0.00251311,0.304588,-0.97041,-1.0483,-0.175931,-0.781487,0.396712,-0.345326,-0.441276,-0.94355,-1.76343,-0.931886,-1.1305,2.41351,1.8787,0.197168,0.951931,0.545037,-0.3308,1.05385,-0.959913,0.650731,-2.21925,-1.18041,1.35115,-1.89048,-0.116309,0.313993,1.3476,-1.52183,0.67571,-1.21618,-0.144387,0.155453,-1.0894,-1.16544,-0.313704,-0.904942,0.245399,-0.479093,-0.572775,-1.06317,-1.86366,-1.05178,-1.2457,2.21451,1.69235,0.0505734,0.78749,0.390216,-0.464911,1.51917,-0.494594,1.11605,-1.75393,-0.715094,1.81647,-1.42516,0.34901,0.779312,1.81292,-1.05651,1.14103,-0.750862,0.320932,0.620772,-0.624078,-0.700125,0.151615,-0.439623,0.710718,-0.0137745,-0.107456,-0.597854,-1.39835,-0.586466,-0.780386,2.67983,2.15767,0.515892,1.25281,0.855535,0.000407614,0.179584,0.621188,0.246745,0.852448,0.671526,0.139858,0.806146,0.413623,0.314468,0.140286,0.742022,0.242132,0.679367,0.420449,0.349606,0.651146,0.668215,0.462169,0.608169,0.32944,0.503444,0.526838,0.645165,0.801921,0.642554,0.685763,0.0641739,0.103617,0.373813,0.222214,0.298273,0.499898
-3897.16,0.928363,0.0673826,5,63,0,3911.73,-0.197143,0.619337,0.957571,1.61773,-1.17027,0.606327,-2.17509,-1.60929,2.09454,-1.49662,-0.280572,0.400776,1.50928,-1.47347,0.948534,-0.583308,-0.171755,0.0117626,-0.812899,-1.51994,-0.466855,-1.14273,0.458926,-0.0869071,-0.387686,-0.975867,-1.67634,-0.419442,-1.64635,1.69844,1.77667,-0.1266,0.910767,0.0153069,-0.601071,2.16842,-0.50128,1.19994,-1.46346,-0.921675,2.62501,-0.813782,0.35067,1.00311,2.06458,-0.791611,1.52763,0.0607787,0.45487,0.630601,-0.159071,-0.836114,0.172291,-0.47491,1.05879,0.536118,0.2481,-0.315124,-0.985873,0.217692,-0.957162,2.24572,2.32062,0.498109,1.49146,0.633995,0.0437691,1.97128,-0.698423,1.00279,-1.66061,-1.11882,2.42787,-1.01093,0.153527,0.805966,1.86744,-0.988754,1.33048,-0.136364,0.257727,0.433458,-0.356214,-1.03326,-0.0248517,-0.672053,0.861648,0.338975,0.0509573,-0.512267,-1.18302,0.0205495,-1.1543,2.04857,2.12348,0.300966,1.29432,0.436852,-0.153374,0.122251,0.667838,0.268392,0.840319,0.753769,0.0810723,0.733201,0.461693,0.308751,0.133838,0.728842,0.20908,0.534038,0.435923,0.393301,0.588124,0.737547,0.506213,0.661963,0.296995,0.416059,0.487263,0.625338,0.76549,0.494863,0.760296,0.114197,0.106836,0.425321,0.215123,0.392491,0.538268
-3894.18,1,0.0673826,5,31,0,3910.86,0.0254425,0.415526,1.07264,1.08618,-0.852493,1.076,-2.1746,-1.51036,1.99833,-1.3673,-0.220339,0.541037,1.23019,-1.38127,1.15863,-0.777197,-0.00300988,-0.0402735,-1.0126,-1.21591,-0.364442,-0.984516,0.432707,-0.457565,-0.334834,-1.26347,-1.63109,-0.774796,-1.50541,2.09107,1.90509,0.0158841,0.859169,0.133972,-0.702421,1.58061,-0.498891,1.56968,-1.91704,-1.20454,2.55901,-1.0511,0.179181,0.995863,1.73508,-1.06608,1.65832,-0.418126,0.412297,0.372327,-0.670624,-0.888706,0.0246109,-0.640504,0.879664,-0.0752764,0.0563697,-0.939723,-1.33405,-0.41555,-1.19923,2.65849,2.459,0.432564,1.3371,0.55923,-0.337918,1.60605,-0.473448,1.59512,-1.89159,-1.1791,2.58445,-1.02565,0.204624,1.02131,1.76052,-1.04064,1.68376,-0.392684,0.43774,0.397769,-0.645181,-0.863264,0.0500534,-0.615061,0.905106,-0.0498339,0.0818122,-0.914281,-1.3086,-0.390108,-1.17379,2.68394,2.48444,0.458006,1.36255,0.584672,-0.312475,0.167138,0.6162,0.168664,0.868937,0.764786,0.0701457,0.736073,0.449022,0.264773,0.146725,0.738973,0.156598,0.596929,0.39228,0.401848,0.655924,0.703342,0.487489,0.649094,0.288002,0.512456,0.479558,0.713875,0.787279,0.596309,0.763829,0.063928,0.0769562,0.387459,0.203827,0.357858,0.577489
-3892.84,0.99237,0.0673826,5,31,0,3909.48,0.301938,0.106718,1.08375,1.26475,-1.19922,0.732611,-2.34412,-1.44002,1.55136,-2.09244,-0.13103,0.342649,1.3262,-1.55241,1.04564,-0.986834,-0.40806,0.179571,-0.555185,-1.15979,-0.367635,-1.12234,0.300952,-0.182705,-0.403725,-0.702992,-1.80443,-0.614192,-1.35246,1.64228,1.61522,-0.193644,1.25662,0.27411,-0.481974,1.4774,-1.19294,0.900689,-2.43373,-1.45391,1.78801,-2.16097,-0.0352873,0.478065,1.54399,-1.57571,1.23993,-0.962768,-0.335519,0.301329,-0.494967,-1.15022,-0.291708,-1.10962,0.432876,-0.0912896,-0.330821,-0.655153,-1.84884,-0.558916,-1.35902,1.88655,1.85722,-0.103145,1.46859,0.403786,-0.415625,1.77934,-0.890999,1.20263,-2.13179,-1.15197,2.08995,-1.85904,0.266651,0.780004,1.84593,-1.27377,1.54187,-0.66083,-0.033581,0.603267,-0.193028,-0.848277,0.0102304,-0.807683,0.734814,0.210649,-0.0288825,-0.353215,-1.5469,-0.256978,-1.05708,2.18849,2.15916,0.198794,1.77053,0.705724,-0.113686,0.144385,0.709096,0.231008,0.893955,0.759871,0.110078,0.865185,0.433729,0.314319,0.136352,0.781388,0.176263,0.659447,0.508394,0.353597,0.548108,0.700206,0.497442,0.691616,0.324139,0.447532,0.50722,0.587397,0.824466,0.563893,0.742132,0.100789,0.103479,0.450465,0.145477,0.330544,0.528391
-3894.56,0.710008,0.0673826,5,63,0,3911.8,-0.130532,0.485462,1.11721,1.00422,-0.783903,0.631561,-2.13585,-1.43305,1.21638,-1.4241,0.0856445,0.134334,1.06815,-1.54218,0.712501,-0.890922,-0.604981,0.18285,-0.926166,-1.08253,-0.217473,-0.921915,0.463423,-0.190389,-0.466035,-1.18136,-1.72504,-0.818812,-1.15977,1.75631,1.36224,0.0666428,0.735812,0.537865,-0.572024,1.60739,-0.390321,1.19105,-1.90073,-1.11555,1.84442,-1.10556,0.581145,0.635541,1.67881,-1.23747,1.28147,-0.509884,-0.190428,0.689743,-0.549259,-0.723955,0.242499,-0.54451,1.0032,0.272758,-0.0351969,-0.834361,-1.44177,-0.429322,-0.810247,2.44762,2.00736,0.559916,1.30752,1.08637,-0.153608,1.47685,-0.520853,1.06051,-2.03127,-1.24608,1.71388,-1.23609,0.450612,0.505008,1.54828,-1.36801,1.15094,-0.640416,-0.32096,0.559211,-0.679792,-0.854488,0.111967,-0.675043,0.87267,0.142225,-0.165729,-0.964893,-1.5723,-0.559855,-0.940779,2.31709,1.87683,0.429383,1.17699,0.955837,-0.284141,0.185903,0.627347,0.257211,0.884041,0.776621,0.152661,0.774883,0.389215,0.376364,0.175335,0.797058,0.240317,0.654848,0.579558,0.36373,0.663692,0.701508,0.472038,0.662631,0.294699,0.464503,0.541338,0.7241,0.828111,0.636419,0.719257,0.0897175,0.132753,0.394274,0.235595,0.277712,0.570561
-3898.26,0.777942,0.0673826,7,191,0,3916.34,0.276768,0.109726,1.15877,1.29256,-1.28518,0.554665,-2.21255,-1.16137,1.53081,-1.43855,-0.176674,0.0168014,1.33497,-1.42673,0.945876,-0.837586,-0.293553,-0.233734,-0.896591,-1.36099,-0.319513,-1.27675,0.081963,-0.367336,-0.684256,-1.27142,-1.62205,-0.627133,-1.39736,1.78621,1.05317,0.0501427,0.903325,0.35564,-0.390935,1.6075,-1.3795,0.752453,-2.4541,-1.23603,1.88358,-1.55722,-0.0949975,0.129195,1.65665,-1.54352,1.20578,-0.860841,-0.230433,-0.161117,-0.929214,-1.46734,-0.260515,-1.36973,0.204702,-0.31593,-0.683167,-1.36355,-1.76985,-0.616975,-1.50949,2.17953,1.33011,0.16783,1.15647,0.52183,-0.343276,1.88427,-1.10273,1.02922,-2.17733,-0.959263,2.16035,-1.28045,0.181771,0.405963,1.93342,-1.26675,1.48254,-0.584073,0.0463347,0.115651,-0.652446,-1.19057,0.0162533,-1.09296,0.48147,-0.0391618,-0.406398,-1.08678,-1.49308,-0.340206,-1.23273,2.45629,1.60688,0.444598,1.43324,0.798598,-0.0665078,0.131899,0.750771,0.263235,0.898196,0.722974,0.103368,0.782527,0.454682,0.39988,0.126373,0.780186,0.185043,0.642004,0.488418,0.471119,0.657561,0.766843,0.495937,0.74894,0.381905,0.509789,0.600224,0.747775,0.816541,0.584241,0.774295,0.0789795,0.167023,0.390646,0.192595,0.310326,0.516621
-3888.78,0.996921,0.0673826,5,31,0,3906.93,0.298782,0.155189,1.09582,0.859817,-1.09026,0.775299,-2.51814,-1.40877,1.26602,-1.3791,-0.233193,0.0829664,1.34213,-1.49054,1.02159,-1.01998,-0.31378,-0.118211,-0.962528,-1.25791,-0.427944,-0.863604,0.153424,-0.168878,-0.689092,-0.911362,-1.42413,-0.76474,-1.447,1.81949,1.22245,0.0213544,0.961828,0.228355,-0.359115,1.0974,-1.03954,1.00478,-2.60424,-1.38857,1.54252,-1.35605,-0.100348,0.246106,1.62592,-1.47818,1.27467,-0.962532,-0.188658,0.0256515,-0.89957,-1.22325,-0.313761,-0.791166,0.323315,-0.029871,-0.599932,-0.8435,-1.40541,-0.682829,-1.43046,2.14903,1.49478,0.17859,1.20918,0.405425,-0.238337,1.39618,-0.740761,1.30356,-2.30546,-1.08979,1.8413,-1.05727,0.198434,0.544888,1.9247,-1.1794,1.57346,-0.663749,0.110125,0.324434,-0.600787,-0.924471,-0.0149785,-0.492384,0.622097,0.268911,-0.30115,-0.544718,-1.10662,-0.384047,-1.13168,2.44781,1.79356,0.477372,1.50796,0.704207,0.0604456,0.198423,0.677162,0.213566,0.909328,0.748343,0.136897,0.742169,0.450554,0.367051,0.127338,0.764839,0.171724,0.660102,0.472497,0.419596,0.645836,0.715952,0.503745,0.620668,0.349305,0.433174,0.574724,0.632909,0.751499,0.594849,0.756149,0.0795988,0.142637,0.382873,0.181241,0.33088,0.484893
-3895.94,0.959153,0.0673826,5,31,0,3913.1,0.540025,-0.0445779,1.13947,1.04815,-0.985114,0.882132,-2.15558,-1.8208,1.3643,-1.55491,-0.335284,0.349587,0.713846,-1.2756,1.00461,-0.998701,-0.0778705,0.176402,-0.659885,-1.48371,-0.430611,-1.02211,0.0439525,-0.286485,-0.20261,-0.964935,-1.7658,-0.764517,-1.14699,1.48161,1.06266,-0.142864,0.50488,0.363241,-0.378241,1.14975,-1.16708,0.960583,-2.5008,-2.11932,1.50999,-1.81635,-0.426623,0.353765,0.768827,-1.49808,1.10015,-1.18257,-0.133309,0.156426,-0.796496,-1.73521,-0.535245,-1.20924,0.00550455,-0.371018,-0.275446,-1.14409,-2.05665,-0.915721,-1.35154,1.64367,1.16629,-0.207367,0.530716,0.369323,-0.475571,1.68978,-0.627059,1.50061,-1.96077,-1.5793,2.05002,-1.27632,0.113402,0.89379,1.30885,-0.958059,1.64017,-0.64254,0.406716,0.696451,-0.256471,-1.19519,0.00478041,-0.669214,0.54553,0.169007,0.26458,-0.604064,-1.51663,-0.375695,-0.811516,2.18369,1.70632,0.332659,1.07074,0.909349,0.0644539,0.155805,0.651822,0.182335,0.876616,0.829105,0.11405,0.781823,0.47168,0.290328,0.212679,0.722733,0.162442,0.655327,0.3997,0.332599,0.563768,0.767668,0.498805,0.661327,0.366902,0.457849,0.434238,0.646586,0.820041,0.592834,0.692432,0.101225,0.153642,0.417594,0.255262,0.287133,0.483892
-3893.32,0.994854,0.0673826,5,31,0,3915.64,0.651695,-0.0933833,1.24646,0.759994,-0.731856,0.852948,-2.13192,-1.43868,1.39598,-1.74492,-0.593514,0.445658,1.05924,-1.35898,0.877683,-0.820168,-0.284144,0.102433,-0.836299,-1.43198,-0.251449,-0.757593,0.0505799,-0.44512,-0.458112,-0.962395,-1.43042,-0.899838,-1.25973,1.3696,1.12792,-0.17455,0.523747,0.355359,-0.441379,0.853917,-1.00561,0.969779,-2.75073,-1.88664,1.64664,-2.26835,-0.833173,0.46211,1.22691,-1.78729,1.00061,-1.11569,-0.447557,0.034295,-1.13579,-1.87829,-0.406803,-1.03769,-0.0303376,-0.648206,-0.6644,-1.29297,-1.87634,-1.21499,-1.66359,1.61376,1.31252,-0.310952,0.559445,0.349557,-0.643544,1.50561,-0.353915,1.62147,-2.09903,-1.23495,2.29833,-1.61665,-0.181478,1.11381,1.87861,-1.1356,1.65231,-0.463992,0.204138,0.68599,-0.484098,-1.22659,0.244892,-0.385995,0.621357,0.00348869,-0.0127053,-0.641273,-1.22464,-0.563298,-1.01189,2.26545,1.96422,0.340743,1.21114,1.00125,0.0081512,0.18159,0.587567,0.165002,0.890809,0.774683,0.091261,0.834333,0.545245,0.247162,0.132549,0.75687,0.160798,0.613961,0.449142,0.334926,0.618715,0.773222,0.439081,0.595318,0.349473,0.499128,0.503176,0.655041,0.772879,0.637215,0.733391,0.0940248,0.123011,0.415629,0.229499,0.268695,0.497962
-3896.88,0.807264,0.0673826,5,63,0,3910.04,-0.315985,0.652123,1.07126,1.93904,-1.26054,0.835039,-2.04167,-1.07752,1.62987,-1.19781,0.244044,0.214729,1.42589,-1.43543,0.617382,-0.873203,-0.0576754,0.013474,-0.915541,-0.933884,-0.36346,-1.11255,0.477276,0.0815992,-0.353648,-0.863085,-1.94029,-0.658503,-1.4017,2.23287,1.7474,0.22769,1.37351,0.129731,-0.532565,2.72933,-0.698242,1.54666,-1.53503,-0.502174,2.39813,-0.63104,0.913557,0.882153,2.17962,-0.885586,1.3135,-0.283299,0.590338,0.666557,-0.328655,-0.348305,0.262765,-0.539699,1.16341,0.739537,0.273276,-0.272461,-1.42642,-0.0533009,-0.849454,3.0441,2.52403,0.896038,2.12351,0.791098,0.0816105,2.41334,-1.01423,1.23068,-1.85101,-0.818159,2.08214,-0.947024,0.597572,0.566168,1.86363,-1.20157,0.997512,-0.599284,0.274353,0.350573,-0.64464,-0.66429,-0.05322,-0.855684,0.847422,0.423552,-0.0427091,-0.588446,-1.74241,-0.369286,-1.16544,2.72812,2.20805,0.580053,1.80752,0.475114,-0.234374,0.0821608,0.733847,0.226063,0.864246,0.693845,0.110845,0.720516,0.354899,0.362121,0.13428,0.768804,0.269431,0.645493,0.431839,0.413244,0.655802,0.660223,0.513302,0.701758,0.299974,0.395667,0.510676,0.643008,0.850993,0.591286,0.76232,0.0613346,0.09903,0.35892,0.140938,0.383407,0.558327
-3902.26,0.930517,0.0673826,5,31,0,3924.36,-0.51605,0.818421,0.979545,2.26533,-1.08193,0.815481,-2.2117,-1.00713,1.6273,-1.35705,-0.183936,0.359797,1.31412,-0.932779,0.755133,-0.89367,-0.134589,0.461368,-0.846126,-0.880186,-0.188958,-0.854683,0.146242,-0.477444,-0.436987,-0.76772,-2.09652,-0.708749,-1.18055,2.47048,1.83139,0.0438734,1.20447,0.455186,-0.453916,3.03741,-0.24138,1.61722,-1.34804,-0.16811,2.41244,-0.510867,0.638248,1.17086,2.10566,-0.0952775,1.55811,-0.0569683,0.686586,1.27035,-0.0103965,-0.0437605,0.633329,-0.0187786,0.961672,0.350744,0.390373,0.0664053,-1.23521,0.12417,-0.337982,3.23837,2.61235,0.861397,1.99825,1.2643,0.37379,2.52136,-0.757429,1.10117,-1.86409,-0.68416,1.89639,-1.02692,0.122198,0.654809,1.58961,-0.611327,1.04206,-0.573018,0.170536,0.754302,-0.526446,-0.55981,0.117279,-0.534828,0.445622,-0.165306,-0.125677,-0.449644,-1.75126,-0.39188,-0.854031,2.72232,2.0963,0.345347,1.4822,0.748247,-0.142259,0.074374,0.680795,0.24952,0.865773,0.664667,0.130518,0.736318,0.469488,0.341907,0.169439,0.648243,0.260753,0.639459,0.457469,0.319885,0.628654,0.636409,0.470714,0.630609,0.390402,0.541233,0.531378,0.610555,0.852111,0.596735,0.701412,0.0616692,0.109457,0.414511,0.185095,0.321203,0.535505
-3890.91,0.980957,0.0673826,5,31,0,3914.55,-0.350509,0.63432,1.07443,1.67995,-0.836081,0.89844,-1.98223,-1.15065,1.84638,-1.35635,0.0715503,0.426981,1.20087,-1.23004,0.770822,-0.863069,0.113762,0.436795,-0.583782,-1.13403,-0.420746,-0.978908,0.469508,-0.0964041,-0.387441,-0.944707,-1.4178,-0.547859,-1.22361,2.54283,1.87723,0.372102,1.0061,0.420218,-0.561707,2.43931,-0.263992,1.59963,-1.49545,-0.601977,2.61813,-0.822991,0.711195,1.09308,1.92457,-0.687273,1.46252,-0.292989,0.756549,1.10363,0.00708578,-0.584115,0.182257,-0.417451,1.13877,0.53074,0.21804,-0.380703,-0.889014,0.0456825,-0.68037,3.36642,2.65127,1.03412,1.71531,1.08581,0.0308035,2.0888,-0.614501,1.24912,-1.84596,-0.952486,2.26762,-1.1735,0.360686,0.742572,1.57406,-1.03778,1.11201,-0.643498,0.406041,0.753117,-0.343423,-0.934624,-0.168252,-0.76796,0.788264,0.180231,-0.132469,-0.731212,-1.23952,-0.304827,-1.03088,3.01591,2.30076,0.683609,1.3648,0.735306,-0.319705,0.11019,0.648967,0.222852,0.863652,0.721615,0.0938402,0.763777,0.410793,0.322442,0.171639,0.738422,0.247497,0.655544,0.399862,0.320143,0.585022,0.718012,0.541964,0.683079,0.312541,0.455064,0.533069,0.675071,0.775481,0.575622,0.737086,0.0467124,0.0910597,0.335456,0.203462,0.324031,0.579252
-3895.77,0.997762,0.0673826,5,31,0,3913.55,-0.141534,0.392102,1.06878,1.46303,-0.467246,1.1234,-1.70049,-1.2467,1.67347,-1.04551,0.325359,0.398553,1.67613,-1.18341,0.696361,-0.634925,-0.349494,0.176363,-0.808916,-0.952819,-0.29007,-0.827112,0.676534,0.0816291,-0.321725,-1.00576,-1.85505,-0.738075,-1.57377,2.03931,1.45208,0.32398,0.858451,0.444536,-0.409877,1.95576,-0.10728,1.59276,-1.42535,-0.940346,2.18068,-0.725312,0.73984,0.818067,2.18351,-0.872699,1.13636,-0.286493,0.0185702,0.580595,-0.47245,-0.626251,0.0820814,-0.491898,1.11517,0.479346,0.0482494,-0.682828,-1.59054,-0.396737,-1.28991,2.57168,1.94406,0.738365,1.3096,0.867213,-0.0459651,1.81423,-0.248814,1.45123,-1.56688,-1.08188,2.03914,-0.866846,0.598306,0.676533,2.04198,-1.01423,0.994825,-0.428026,-0.122964,0.439062,-0.613984,-0.767784,-0.0594523,-0.633432,0.973634,0.337812,-0.0932843,-0.824361,-1.73208,-0.53827,-1.43145,2.43014,1.80252,0.596831,1.16806,0.72568,-0.187499,0.140128,0.561885,0.189812,0.827339,0.74685,0.115154,0.704089,0.354731,0.337035,0.114865,0.733848,0.26996,0.605402,0.530702,0.391965,0.648849,0.683041,0.514859,0.653267,0.274157,0.416341,0.523304,0.695161,0.849678,0.63141,0.807127,0.0809028,0.141544,0.355069,0.237205,0.326144,0.546738
-3890.77,0.953992,0.0673826,5,31,0,3908.61,-0.108882,0.244532,1.19239,1.89358,-1.0063,0.756793,-1.98455,-1.0576,1.44572,-1.57487,0.036302,0.588151,1.01179,-0.98939,0.981996,-0.644991,0.191857,0.360231,-0.657504,-1.01092,-0.00486019,-0.566564,0.49325,0.0275537,-0.0447908,-0.571331,-1.24435,-0.403403,-0.835831,2.05621,1.66584,0.519759,1.25016,0.360845,-0.185843,2.50241,-0.955374,1.14692,-2.12182,-1.01653,1.96839,-1.63332,0.287818,0.945837,1.45098,-0.935206,1.41545,-0.524547,0.473301,0.674068,-0.539468,-0.960872,0.238737,-0.431033,0.832679,0.277387,0.191124,-0.436716,-1.23921,-0.236481,-0.752103,2.69634,2.23086,0.864287,1.73521,0.674799,0.0229347,2.39353,-1.06426,1.03804,-2.2307,-1.12542,1.85951,-1.7422,0.178937,0.836956,1.3421,-1.04409,1.30657,-0.633429,0.364419,0.565187,-0.64835,-1.06975,0.129855,-0.539914,0.723797,0.168505,0.0822426,-0.545598,-1.34809,-0.345362,-0.860985,2.58746,2.12198,0.755406,1.62633,0.565918,-0.0859468,0.0836674,0.743503,0.261528,0.902973,0.754992,0.13476,0.850967,0.455385,0.302176,0.207165,0.739638,0.213061,0.653267,0.40989,0.362348,0.656639,0.74455,0.467582,0.631792,0.326557,0.457973,0.479451,0.633114,0.793818,0.585493,0.702866,0.06995,0.106979,0.319645,0.164334,0.362179,0.521473
-3891.97,0.994343,0.0673826,5,31,0,3905.74,0.0479187,0.152847,1.12344,1.49566,-0.273516,1.0911,-1.91234,-0.870602,1.70397,-1.13241,-0.165426,0.388052,1.57063,-1.23709,0.792153,-0.629125,0.0311941,0.0279072,-0.981141,-0.994043,-0.125238,-0.571619,0.652458,0.0354644,-0.346689,-0.661603,-1.51703,-0.801005,-1.49489,2.09129,1.35564,0.0789913,1.23379,0.262163,-0.156395,1.83313,-0.154432,1.37863,-1.99555,-0.825222,2.06715,-1.11935,-0.0329987,0.5888,1.91736,-1.23695,1.04278,-0.553937,0.187891,0.184199,-0.949406,-0.9639,0.0121494,-0.489333,0.885844,0.192689,-0.236637,-0.590425,-1.55145,-0.747034,-1.52657,2.50228,1.67582,0.241589,1.53893,0.447371,-0.0228536,1.88105,-0.106514,1.42655,-1.94763,-0.777303,2.11507,-1.07143,0.01492,0.636718,1.96528,-1.18903,1.0907,-0.506019,0.23581,0.232118,-0.901487,-0.915981,0.0600681,-0.441414,0.933763,0.240608,-0.188718,-0.542506,-1.50353,-0.699116,-1.47865,2.5502,1.72374,0.289507,1.58685,0.495289,0.0250651,0.132268,0.526603,0.193637,0.875188,0.685099,0.107641,0.744869,0.49627,0.345989,0.122897,0.766567,0.251486,0.623873,0.441319,0.44223,0.711255,0.714223,0.484987,0.608596,0.282162,0.440137,0.54704,0.632395,0.8181,0.667992,0.814369,0.0724131,0.15139,0.428124,0.169827,0.378648,0.493734
-3889.33,0.999669,0.0673826,5,31,0,3908.75,0.147075,0.0827582,1.15271,1.25307,-0.588475,1.01931,-2.11061,-0.893549,1.35934,-1.11571,-0.117193,0.344247,1.45393,-1.3618,0.737245,-0.479377,-0.238409,0.110158,-0.856815,-1.04536,0.0736697,-0.713582,0.588766,0.122267,-0.192245,-0.626857,-1.24142,-0.842564,-1.38865,2.07366,1.35969,0.211032,1.10582,0.224109,-0.0695288,1.52719,-0.595581,1.25772,-2.35015,-0.947243,1.64968,-1.20333,-0.0523306,0.479574,1.75871,-1.487,0.932586,-0.469824,-0.192058,0.209738,-0.9049,-1.12223,0.167678,-0.739794,0.761433,0.223696,-0.138844,-0.639825,-1.34824,-0.888472,-1.51794,2.47308,1.65008,0.326016,1.35745,0.341091,0.00261181,1.67426,-0.448506,1.40479,-2.20308,-0.800168,1.79676,-1.05625,0.0947445,0.626649,1.90578,-1.33993,1.07966,-0.322749,-0.0449827,0.356813,-0.757825,-0.975156,0.314753,-0.592719,0.908508,0.370771,0.0082313,-0.49275,-1.20116,-0.741397,-1.37087,2.62016,1.79716,0.473091,1.50453,0.488166,0.149687,0.157857,0.610284,0.197056,0.900526,0.69001,0.142246,0.741974,0.476332,0.348271,0.129455,0.792478,0.25357,0.579994,0.511244,0.411731,0.680881,0.726146,0.421955,0.643989,0.287305,0.408355,0.497942,0.620754,0.768732,0.677301,0.797521,0.0678523,0.142197,0.383885,0.181751,0.380326,0.462648
